"","baseMean","LFC_2_1","lfcSE","stat","pvalue","FDR_2_1","Ensembl_ID","Gene_name"
"ENSG00000100030",6146.23589418411,0.133903341428786,0.0332921029871906,4.02207518943176,5.76876352659846e-05,0.0135972193827641,"ENSG00000100030","MAPK1"
"ENSG00000100298",160.236539795444,0.321448583109514,0.093110602461258,3.45233061125626,0.00055576630270093,0.0570598102803685,"ENSG00000100298","APOBEC3H"
"ENSG00000100450",7690.02630891975,0.522190504940724,0.113970958211737,4.58178568588141,4.61022238338548e-06,0.00308608286343824,"ENSG00000100450","GZMH"
"ENSG00000101096",2792.78940194782,0.197749949903357,0.048579737581239,4.07062614475146,4.68869435985785e-05,0.0120715846326494,"ENSG00000101096","NFATC2"
"ENSG00000102385",6.42237931739448,0.880286398500967,0.266019573533441,3.30910386333021,0.000935951092518423,0.0718492730885129,"ENSG00000102385","DRP2"
"ENSG00000104490",627.923230876622,0.243688325729056,0.0596021273830792,4.08858435811871,4.34013714921816e-05,0.0118265322409998,"ENSG00000104490","NCALD"
"ENSG00000104783",659.945680260023,-0.268013794871054,0.0817650824619484,-3.27785145934124,0.00104600423455794,0.0762742550450426,"ENSG00000104783","KCNN4"
"ENSG00000105374",15935.9428241855,0.358146049148607,0.0915808868139703,3.91070737146403,9.20262114856587e-05,0.0189414191832439,"ENSG00000105374","NKG7"
"ENSG00000105607",499.723721493426,-0.173639701789374,0.0443828241123659,-3.91231755216303,9.14145969204144e-05,0.0189414191832439,"ENSG00000105607","GCDH"
"ENSG00000105851",1213.09048841056,0.145539835433317,0.0423223787521184,3.43883873554796,0.000584215137926372,0.0581954781737966,"ENSG00000105851","PIK3CG"
"ENSG00000105889",16.6485284110297,-0.576110808902735,0.176673636007973,-3.26087594006803,0.00111068623856452,0.0780322484068093,"ENSG00000105889","STEAP1B"
"ENSG00000108055",2120.17660851122,0.0783488751525077,0.0222709831230421,3.5179800873472,0.000434844991339861,0.04950429204131,"ENSG00000108055","SMC3"
"ENSG00000108773",1941.92565114048,-0.169195608696039,0.0530047075292909,-3.19208645010521,0.00141249050057548,0.0865861850810645,"ENSG00000108773","KAT2A"
"ENSG00000109065",894.300221427044,-0.145218914692098,0.0424458114906208,-3.42127785032893,0.000623276207155069,0.0582711023840228,"ENSG00000109065","NAT9"
"ENSG00000110090",2470.67506366714,0.244839072348345,0.0651553159475869,3.75777584357509,0.000171430342488602,0.026812025995764,"ENSG00000110090","CPT1A"
"ENSG00000110844",189.423001035015,-0.232722121522203,0.0629083270981249,-3.69938499809734,0.000216122543177136,0.0317264101760471,"ENSG00000110844","PRPF40B"
"ENSG00000111291",19.4051175147034,-0.86234173141526,0.250121350738288,-3.44769340510065,0.00056539544667082,0.0573975578049258,"ENSG00000111291","GPRC5D"
"ENSG00000112242",1398.1194156457,0.150210267113484,0.0396332025342387,3.79001083709346,0.000150640712428636,0.0253769620066854,"ENSG00000112242","E2F3"
"ENSG00000112486",363.183381216879,-0.356536154089001,0.0896964812310517,-3.97491795882817,7.0403521149421e-05,0.0157093723524741,"ENSG00000112486","CCR6"
"ENSG00000112796",200.850056163125,0.353284074494211,0.0949027133912249,3.72259192461484,0.000197188082001657,0.0297292121828624,"ENSG00000112796","ENPP5"
"ENSG00000114631",54.9548254701531,-0.296913762387837,0.0904705934392391,-3.28188145010065,0.00103116948114162,0.0762742550450426,"ENSG00000114631","PODXL2"
"ENSG00000114767",316.07146323702,-0.12633289393894,0.038073544155084,-3.31812802675664,0.000906229366953129,0.0698882417325374,"ENSG00000114767","RRP9"
"ENSG00000114948",74.3298580221259,-0.621505996095617,0.165055815233233,-3.76542925929265,0.000166263192954923,0.0266516351105831,"ENSG00000114948","ADAM23"
"ENSG00000115295",1159.5216963511,0.176524472358162,0.0564262140771698,3.12841248070875,0.00175753343562861,0.0961186994942639,"ENSG00000115295","CLIP4"
"ENSG00000115339",412.979612157823,0.207980926893247,0.056475768091322,3.68265778266069,0.000230814918857313,0.033299031612734,"ENSG00000115339","GALNT3"
"ENSG00000115657",116.934619922587,-0.188551001652324,0.0572561513846123,-3.29311344008703,0.000990844880922868,0.0746927436137126,"ENSG00000115657","ABCB6"
"ENSG00000115935",12411.1267746331,0.123620659411937,0.034726366008391,3.55985015483817,0.000371066464862934,0.0453269875144613,"ENSG00000115935","WIPF1"
"ENSG00000116574",901.290454624628,0.235387892096466,0.0680138688557841,3.46088078882235,0.000538411177861068,0.0559646649782918,"ENSG00000116574","RHOU"
"ENSG00000116667",1161.60644383156,0.421181449432301,0.0867855909701616,4.85312647784021,1.21530127876393e-06,0.00157019197898385,"ENSG00000116667","C1orf21"
"ENSG00000116824",5781.01519559259,0.186947246881283,0.0596453393238714,3.13431441585348,0.0017225617598159,0.0955519732713351,"ENSG00000116824","CD2"
"ENSG00000116985",126.906859272125,-0.339007193219455,0.100514005765734,-3.37273587533236,0.000744253086064134,0.0626739650353869,"ENSG00000116985","BMP8B"
"ENSG00000117215",17.2910185639596,-0.461017073310342,0.13486430528252,-3.41837725219124,0.000629957252109254,0.058568525633602,"ENSG00000117215","PLA2G2D"
"ENSG00000117280",3250.39176279429,0.133734558845987,0.0412001979528478,3.24596884216532,0.00117051649614143,0.079628429117589,"ENSG00000117280","RAB29"
"ENSG00000117461",109.585866260873,0.282438068223721,0.0837508825981303,3.37235930490393,0.000745271529252585,0.0626739650353869,"ENSG00000117461","PIK3R3"
"ENSG00000118523",4.63727716443378,-1.41969615779196,0.268898894978538,-5.27966527309558,1.29420095750698e-07,0.000270730662798491,"ENSG00000118523","CCN2"
"ENSG00000121039",228.389832309272,0.170226831226286,0.0519375834566988,3.27752698329152,0.00104720720889105,0.0762742550450426,"ENSG00000121039","RDH10"
"ENSG00000121057",775.475008181932,-0.11325153599023,0.034108518309095,-3.32032998220363,0.000899111051077587,0.0698882417325374,"ENSG00000121057","AKAP1"
"ENSG00000121579",2427.5012668691,0.175108831784434,0.0532369433922281,3.28923526834182,0.00100460011780382,0.0753900581679236,"ENSG00000121579","NAA50"
"ENSG00000121964",862.136681446858,0.140853101474912,0.0430971449090942,3.26826989982785,0.00108207123533659,0.0767307717091436,"ENSG00000121964","GTDC1"
"ENSG00000122121",75.9869179265207,0.441241916167729,0.0930507546194759,4.74194882107248,2.11672103768798e-06,0.00186438560872149,"ENSG00000122121","XPNPEP2"
"ENSG00000122557",2955.46420805896,0.108100624388964,0.0315386103038148,3.42756460565697,0.00060902136985022,0.0582398435682482,"ENSG00000122557","HERPUD2"
"ENSG00000123892",38.4973614599153,0.635943577463372,0.129136192284517,4.92459601149027,8.4534815550636e-07,0.00141469013823989,"ENSG00000123892","RAB38"
"ENSG00000124788",1753.37045118005,0.17887256967356,0.0477679133234726,3.74461761522382,0.00018066872728425,0.0279952884361289,"ENSG00000124788","ATXN1"
"ENSG00000125864",80.813551697967,0.468935862425219,0.111939638028442,4.18918508836048,2.79957991823944e-05,0.00900980190994943,"ENSG00000125864","BFSP1"
"ENSG00000125868",1788.45868744353,0.157864895015353,0.0495138948762502,3.1882948293586,0.00143114532565603,0.0870203542268781,"ENSG00000125868","DSTN"
"ENSG00000128294",3084.74645841788,0.213310122685247,0.0432514677144994,4.93185859248282,8.1450874333395e-07,0.00141469013823989,"ENSG00000128294","TPST2"
"ENSG00000128815",3179.86176395488,-0.235905776621714,0.0724995011037181,-3.25389517210921,0.00113834277344924,0.0790463332517554,"ENSG00000128815","WDFY4"
"ENSG00000129116",300.449705874832,0.297754695338051,0.0894653987650397,3.32815478887022,0.000874232777468643,0.0697329239785539,"ENSG00000129116","PALLD"
"ENSG00000130997",27.0187074115769,0.271382679574219,0.0836601071596559,3.24387200528342,0.00117916720577761,0.0798647104076374,"ENSG00000130997","POLN"
"ENSG00000131018",9277.68819413407,0.225053978699181,0.0594065759287307,3.78836812559565,0.000151640047843952,0.0253769620066854,"ENSG00000131018","SYNE1"
"ENSG00000132465",10247.2946112764,-0.671088334012836,0.209781711532093,-3.19898397773427,0.00137912833244166,0.0862673064789815,"ENSG00000132465","JCHAIN"
"ENSG00000132718",1586.10350410775,0.185120717941129,0.057951228633876,3.19442266031465,0.00140110820943974,0.0862673064789815,"ENSG00000132718","SYT11"
"ENSG00000133328",18.7552875471494,-0.8277211419051,0.236244605533292,-3.50366155466968,0.000458908197193798,0.0508597925830345,"ENSG00000133328","PLAAT2"
"ENSG00000133742",23.0733279554043,1.86856011247285,0.390597060357498,4.7838560555541,1.71963854629817e-06,0.00163248164375098,"ENSG00000133742","CA1"
"ENSG00000134198",609.252554405599,0.244359505978822,0.0767851974406893,3.18237777753416,0.0014607115283562,0.0870203542268781,"ENSG00000134198","TSPAN2"
"ENSG00000134242",2378.17895236412,0.248909807250027,0.0532557449672332,4.67385833027356,2.95593270009608e-06,0.00206700581383482,"ENSG00000134242","PTPN22"
"ENSG00000134308",6118.28088540317,0.151936773454639,0.0441419151454921,3.44200683078326,0.000577415668865455,0.0578625821464873,"ENSG00000134308","YWHAQ"
"ENSG00000134539",5424.03114920635,0.379360799910884,0.0868593900908215,4.36752778846615,1.25660812554794e-05,0.00539213768744736,"ENSG00000134539","KLRD1"
"ENSG00000135074",2417.26937571339,-0.226897554324128,0.064238512723079,-3.53211095191825,0.0004122563448569,0.0481513501222451,"ENSG00000135074","ADAM19"
"ENSG00000135144",219.901876054945,-0.331646484032497,0.0976952555013234,-3.39470409622917,0.000687028108720733,0.0601690553754459,"ENSG00000135144","DTX1"
"ENSG00000135250",1657.66602452425,0.100886872495164,0.0274601358173393,3.67393931210859,0.000238839482840544,0.0339191173518137,"ENSG00000135250","SRPK2"
"ENSG00000135338",8.61511951398323,-0.609723597895882,0.184783198538824,-3.29967011458446,0.000967985404321763,0.0732997092367633,"ENSG00000135338","LCA5"
"ENSG00000135362",1644.8702730276,0.297634086952423,0.0727323826913227,4.09218117073913,4.27334569894499e-05,0.0118265322409998,"ENSG00000135362","PRR5L"
"ENSG00000135862",253.956061753162,-0.41579697215278,0.115019928741006,-3.61499938927143,0.000300348329720609,0.0402106343829951,"ENSG00000135862","LAMC1"
"ENSG00000135916",1281.38983101775,-0.431783793856549,0.0963403661327067,-4.48185751403287,7.39961436689213e-06,0.00424985277392464,"ENSG00000135916","ITM2C"
"ENSG00000136379",91.2880137323467,0.332017236005643,0.078336477261916,4.23834779927047,2.25170754091045e-05,0.00792157744093108,"ENSG00000136379","ABHD17C"
"ENSG00000136451",2400.61109389107,0.10334734861164,0.0308812483941216,3.34660526973103,0.000818076109697917,0.0671103122342875,"ENSG00000136451","VEZF1"
"ENSG00000136854",70.6153532211207,-0.363675972957947,0.101128742814532,-3.59616823898347,0.000322938984938973,0.0416865813181653,"ENSG00000136854","STXBP1"
"ENSG00000136986",2286.5203749809,0.102763930773557,0.0287882221233594,3.5696518643356,0.000357455948987075,0.0449776338819452,"ENSG00000136986","DERL1"
"ENSG00000137440",3.81313381412879,0.7573526488541,0.227616700276788,3.32731582495106,0.000876869312342765,0.0697329239785539,"ENSG00000137440","FGFBP1"
"ENSG00000137441",5138.33950340323,0.398664736524992,0.116770029801992,3.41410152246265,0.000639927256889749,0.0587768746421455,"ENSG00000137441","FGFBP2"
"ENSG00000138031",621.346303700816,-0.154470236784399,0.0433886766644988,-3.56015091169601,0.000370641730379442,0.0453269875144613,"ENSG00000138031","ADCY3"
"ENSG00000138767",4660.41825851603,0.156016748666626,0.0472506249836169,3.30189809596638,0.00096032952352784,0.0730505208010836,"ENSG00000138767","CNOT6L"
"ENSG00000139116",592.501389923465,0.280814962858075,0.0676674285616931,4.1499280943128,3.32579734526583e-05,0.0101194942860043,"ENSG00000139116","KIF21A"
"ENSG00000139187",1388.37052284638,0.400293864870336,0.0993698535662797,4.02832298231515,5.61761344513931e-05,0.0134301087149152,"ENSG00000139187","KLRG1"
"ENSG00000140470",47.5165256810064,-0.320868915698983,0.099206743906899,-3.23434580213724,0.00121921737099767,0.0809666773954204,"ENSG00000140470","ADAMTS17"
"ENSG00000141013",103.818476036228,-0.193126970653434,0.0571279105947307,-3.38060623332595,0.000723261102747738,0.061862217574406,"ENSG00000141013","GAS8"
"ENSG00000141161",42.0883543848455,0.407317710541765,0.118892302507715,3.42593844976073,0.000612679203149331,0.0582567412767275,"ENSG00000141161","UNC45B"
"ENSG00000141448",20.214668111915,0.59397189558413,0.176496463371235,3.36534729500384,0.000764473698013467,0.0636490912251511,"ENSG00000141448","GATA6"
"ENSG00000141458",1624.6489408176,0.170269395670259,0.0471694294487736,3.6097404115344,0.000306503585554818,0.0407090278115864,"ENSG00000141458","NPC1"
"ENSG00000142546",2052.81805144233,-0.227418923537354,0.071161677548159,-3.195806104816,0.00139440783704181,0.0862673064789815,"ENSG00000142546","NOSIP"
"ENSG00000142583",104.081250395066,-0.44982885476707,0.108962647169692,-4.12828493480459,3.6547905270459e-05,0.0108632968370472,"ENSG00000142583","SLC2A5"
"ENSG00000143297",1106.36081140425,-0.524052692221173,0.155460129680067,-3.37097809772615,0.000749018125341211,0.0626740916379258,"ENSG00000143297","FCRL5"
"ENSG00000143416",26.5306152603692,1.32007222497785,0.340904591367251,3.87226296860215,0.000107829521409658,0.0207416901240302,"ENSG00000143416","SELENBP1"
"ENSG00000144645",510.112268562229,-0.358117710572592,0.111396405657034,-3.21480489841979,0.00130533208079038,0.0830598189050456,"ENSG00000144645","OSBPL10"
"ENSG00000145220",1258.32233351004,0.17242125090026,0.0545971314320256,3.15806428612329,0.00158820530224634,0.0922868601843487,"ENSG00000145220","LYAR"
"ENSG00000145284",100.109141706442,0.4039657384129,0.123171303946672,3.27970659941865,0.00103915093948333,0.0762742550450426,"ENSG00000145284","SCD5"
"ENSG00000145649",6528.76394100788,0.353161080484875,0.082120456696451,4.30052504201596,1.70393913934612e-05,0.00663149337138542,"ENSG00000145649","GZMA"
"ENSG00000145703",4729.35608272525,0.112302633427293,0.0343570404917358,3.26869345612893,0.00108045288239766,0.0767307717091436,"ENSG00000145703","IQGAP2"
"ENSG00000145916",750.391858928177,-0.125022134282458,0.0329716921155527,-3.7918021872916,0.000149558021808205,0.0253769620066854,"ENSG00000145916","RMND5B"
"ENSG00000146376",579.271176269428,0.158818760107925,0.0485228131003347,3.27307404415161,0.00106384604678156,0.0767307717091436,"ENSG00000146376","ARHGAP18"
"ENSG00000147036",47.4833660080529,0.450283037589819,0.100607660028482,4.47563373864716,7.61849914656344e-06,0.00424985277392464,"ENSG00000147036","LANCL3"
"ENSG00000147234",192.789507648542,0.412678876265569,0.101492887515935,4.06608666248437,4.78091634190775e-05,0.0121225204517918,"ENSG00000147234","FRMPD3"
"ENSG00000147642",28.0373303507198,-0.488771297532665,0.146929435093521,-3.32657167858544,0.000879214040004475,0.0697329239785539,"ENSG00000147642","SYBU"
"ENSG00000148019",1472.54678022381,0.251367429936584,0.071275607124914,3.52669644042527,0.00042077889286837,0.0482853019227113,"ENSG00000148019","CEP78"
"ENSG00000148175",4771.92119887527,0.225170631918039,0.0638528550595048,3.52639880719823,0.000421252111187084,0.0482853019227113,"ENSG00000148175","STOM"
"ENSG00000148344",15.9406557132679,0.780326420843668,0.226349199332965,3.44744502363266,0.000565915568438169,0.0573975578049258,"ENSG00000148344","PTGES"
"ENSG00000148488",51.8431088413999,0.363934993877034,0.102188636038337,3.56140377233825,0.000368877302481116,0.0453269875144613,"ENSG00000148488","ST8SIA6"
"ENSG00000149115",169.000525841797,-0.160046590412907,0.050938722003032,-3.14194357689971,0.00167830374550553,0.094783806338972,"ENSG00000149115","TNKS1BP1"
"ENSG00000149328",139.464969976002,0.438056781287761,0.129597811113147,3.38012484566819,0.000724529109326775,0.061862217574406,"ENSG00000149328","GLB1L2"
"ENSG00000150687",1167.28177927515,0.445836071625596,0.114671822090661,3.88793047408902,0.000101102575450831,0.0199053129431725,"ENSG00000150687","PRSS23"
"ENSG00000150712",1212.02716382583,0.0812699682293296,0.0235089089547656,3.45698596160733,0.00054625330508399,0.056429315188769,"ENSG00000150712","MTMR12"
"ENSG00000150867",6779.54455880411,0.129935060057452,0.039158618420492,3.31817273689759,0.000906084313358573,0.0698882417325374,"ENSG00000150867","PIP4K2A"
"ENSG00000150938",289.660452053586,0.292638537021968,0.0756312390677318,3.86928127357393,0.000109156656617005,0.020758371005518,"ENSG00000150938","CRIM1"
"ENSG00000151611",242.914741057128,0.12913184607278,0.0405824025070429,3.18196651985721,0.00146278727078967,0.0870203542268781,"ENSG00000151611","MMAA"
"ENSG00000152061",3418.4232624928,0.129767401853666,0.0318267957741092,4.07730023388752,4.5561645285415e-05,0.0119136583414284,"ENSG00000152061","RABGAP1L"
"ENSG00000152969",402.66624005919,0.360293190206065,0.0890524592855994,4.0458533441572,5.2132864637287e-05,0.0130215446224627,"ENSG00000152969","JAKMIP1"
"ENSG00000153395",3805.89614144103,0.206121500038575,0.0531347971212243,3.87921872682263,0.000104792496249688,0.0203918886597504,"ENSG00000153395","LPCAT1"
"ENSG00000153563",8251.51269913151,0.455734834909617,0.101351750673704,4.49656598805905,6.90597532556295e-06,0.00424985277392464,"ENSG00000153563","CD8A"
"ENSG00000154016",947.07634800267,-0.259653041367373,0.0649053258206934,-4.00048899045183,6.32117281843749e-05,0.0142952469076421,"ENSG00000154016","GRAP"
"ENSG00000155966",30.5299389565193,-0.377406031401239,0.102008940141197,-3.69973485538471,0.000215824833883325,0.0317264101760471,"ENSG00000155966","AFF2"
"ENSG00000156299",1584.73016185429,-0.198822150481221,0.0616476868663729,-3.22513561477475,0.00125913008548486,0.0823400041815417,"ENSG00000156299","TIAM1"
"ENSG00000156475",546.876074355835,0.362744095694272,0.0817049104028218,4.43968537393738,9.00904863738005e-06,0.00471145090457985,"ENSG00000156475","PPP2R2B"
"ENSG00000156787",494.368171615663,0.190800985850712,0.0445762783432112,4.28032561134101,1.86620071707352e-05,0.0069401931111612,"ENSG00000156787","TBC1D31"
"ENSG00000157303",452.299759470377,-0.224721605998834,0.0697882421186288,-3.22004966992639,0.00128168387712012,0.0828145933729928,"ENSG00000157303","SUSD3"
"ENSG00000157570",558.125651538601,-0.273110583354806,0.0847065614541365,-3.22419631568541,0.00126326765129644,0.0823400041815417,"ENSG00000157570","TSPAN18"
"ENSG00000157985",352.955564717675,0.379806536737175,0.105329794366616,3.60587940972525,0.000311097589211981,0.0409030950508573,"ENSG00000157985","AGAP1"
"ENSG00000158092",1524.52495186898,0.120005400719866,0.0372975050749194,3.21751818194841,0.00129304831173658,0.0829086724019606,"ENSG00000158092","NCK1"
"ENSG00000158470",2211.0285509572,0.215478246193635,0.0565714225826216,3.80895930058913,0.000139552923870784,0.0251120234513716,"ENSG00000158470","B4GALT5"
"ENSG00000158578",181.249041728034,3.86877934960882,0.481825772097326,8.02941555568628,9.79380946358631e-16,1.63899401373117e-11,"ENSG00000158578","ALAS2"
"ENSG00000158639",2.57761793270358,-1.20319144624296,0.367120241524615,-3.27737702842596,0.00104776358941886,0.0762742550450426,"ENSG00000158639","PAGE5"
"ENSG00000159335",463.894961659466,0.27426810935519,0.0797988543187791,3.43699307084722,0.000588210651269138,0.0582398435682482,"ENSG00000159335","PTMS"
"ENSG00000160219",2456.56677594504,0.224960762524131,0.0532753312945121,4.22260654336474,2.41493179346486e-05,0.00824773133951723,"ENSG00000160219","GAB3"
"ENSG00000160602",425.700176198551,-0.192535345161982,0.050764957273942,-3.79268210791564,0.000149028885638469,0.0253769620066854,"ENSG00000160602","NEK8"
"ENSG00000160766",172.223114270386,-0.328330766694917,0.103297579935506,-3.17849427740622,0.00148042140443062,0.0875436473609415,"ENSG00000160766","GBAP1"
"ENSG00000160991",1774.12940058653,-0.180125240491381,0.0507432143551515,-3.54974044865755,0.000385611135287242,0.0464259161800862,"ENSG00000160991","ORAI2"
"ENSG00000162543",136.287767516512,0.363338798404138,0.0947592563546913,3.83433568794728,0.000125904101325444,0.0234111681742368,"ENSG00000162543","UBXN10"
