"","baseMean","LFC_2_1","lfcSE","stat","pvalue","FDR_2_1","Ensembl_ID","Gene_name"
"ENSG00000007168",3491.22866559617,0.0809322015124014,0.0234758270622798,3.44746965879811,0.000565863961414599,0.0302301692339453,"ENSG00000007168","PAFAH1B1"
"ENSG00000007255",429.442595022873,-0.167381561290109,0.0555212072639562,-3.01473201932284,0.00257206399914642,0.0724169702834344,"ENSG00000007255","TRAPPC6A"
"ENSG00000007264",878.927884514839,0.232375983265392,0.080462631437644,2.88799880284149,0.00387701348061532,0.089287388302075,"ENSG00000007264","MATK"
"ENSG00000007312",2616.68500116791,-0.387225041454851,0.0884841594980158,-4.37620748901994,1.2076206495234e-05,0.00301591494679675,"ENSG00000007312","CD79B"
"ENSG00000007402",669.935218059839,0.414213301517986,0.0936114185071731,4.42481599065019,9.65245222616623e-06,0.0026884896308372,"ENSG00000007402","CACNA2D2"
"ENSG00000008294",2021.29504839871,0.0811424552333147,0.0281985432472188,2.87754067725884,0.00400788234642387,0.0907792432529222,"ENSG00000008294","SPAG9"
"ENSG00000008405",664.05684319799,0.130315109532014,0.0449060921069643,2.90194722848759,0.00370851006453158,0.0875349309316933,"ENSG00000008405","CRY1"
"ENSG00000008853",643.119121629365,-0.177529752903825,0.0601439717357962,-2.95174641414916,0.00315982313306399,0.0815865340068179,"ENSG00000008853","RHOBTB2"
"ENSG00000010404",10039.8058582533,0.128479480118145,0.0378556719394119,3.39392945722313,0.000688974375065489,0.0339717364936137,"ENSG00000010404","IDS"
"ENSG00000010803",557.298380378675,-0.0978569824740448,0.0324561284538026,-3.01505407871837,0.00256933440039607,0.0724169702834344,"ENSG00000010803","SCMH1"
"ENSG00000011295",1127.93001239192,0.0893770789380571,0.0304662389372435,2.93364333950648,0.00335008925560556,0.083862753157308,"ENSG00000011295","TTC19"
"ENSG00000011478",155.21790686768,-0.155742865770834,0.0489728561329421,-3.18018751751078,0.00147179778694688,0.0526071959906849,"ENSG00000011478","QPCTL"
"ENSG00000012124",3329.13018717224,-0.377648936616594,0.108165342831967,-3.49140424029594,0.000480488670853392,0.0283429360138366,"ENSG00000012124","CD22"
"ENSG00000015676",1822.42601160262,-0.0845632237107445,0.0251128414598499,-3.36732997123974,0.000758998133988731,0.0363978406897838,"ENSG00000015676","NUDCD3"
"ENSG00000018510",1326.24546057063,0.101763677122609,0.0358270127668048,2.84041758616553,0.00450545129257368,0.0968042774929519,"ENSG00000018510","AGPS"
"ENSG00000019582",113089.109301632,-0.173620678928553,0.0580383552180516,-2.99148172404706,0.00277627155706988,0.0758348040375765,"ENSG00000019582","CD74"
"ENSG00000020633",9459.59070887041,0.195190682240794,0.0531256737111134,3.67413095412589,0.000238660314465898,0.0183577513887169,"ENSG00000020633","RUNX3"
"ENSG00000021762",884.83144780679,0.219862712937209,0.0754898957657068,2.91247869277212,0.0035857266262651,0.0860467626216214,"ENSG00000021762","OSBPL5"
"ENSG00000025770",958.87093428819,-0.129282165193015,0.0442932772496607,-2.91877623920919,0.00351408368273891,0.085430883968482,"ENSG00000025770","NCAPH2"
"ENSG00000026652",765.468881203742,0.20023041777792,0.0561558637509892,3.56561905388541,0.000362998328947881,0.0236942227410752,"ENSG00000026652","AGPAT4"
"ENSG00000026751",4748.83070798933,0.24864227927853,0.0766489451566166,3.24390999472308,0.00117900995250069,0.0466489511061483,"ENSG00000026751","SLAMF7"
"ENSG00000027075",6187.25623945119,0.173942159559819,0.0473066239100544,3.67690917640922,0.000236077046292782,0.0182319742980329,"ENSG00000027075","PRKCH"
"ENSG00000027869",759.38274096197,0.222953082377924,0.0750439629018233,2.97096626772767,0.00296864385700659,0.0782818389777995,"ENSG00000027869","SH2D2A"
"ENSG00000028839",699.809835402456,0.121096166267729,0.0367908818211975,3.29147224185199,0.000996644519268592,0.0428757809967227,"ENSG00000028839","TBPL1"
"ENSG00000029534",124.300758340154,-0.270993634638665,0.0948159557081133,-2.8581015991961,0.00426183910270029,0.0937191418189984,"ENSG00000029534","ANK1"
"ENSG00000034677",2938.3979423566,0.123122398830721,0.042276779884655,2.91229367909854,0.00358785134990817,0.0860467626216214,"ENSG00000034677","RNF19A"
"ENSG00000035664",165.140422742516,0.300375072960242,0.091756326447639,3.27361703099188,0.0010618041108438,0.0443824279044079,"ENSG00000035664","DAPK2"
"ENSG00000035687",1953.54712504607,0.114800027517574,0.036949241428547,3.1069657475804,0.00189018298214171,0.0611925353499814,"ENSG00000035687","ADSS2"
"ENSG00000039319",1023.47523796816,0.149471702939172,0.0491189560730505,3.043055367807,0.00234189239810061,0.0685458003279676,"ENSG00000039319","ZFYVE16"
"ENSG00000040933",4322.77199409885,0.109824083978971,0.0267846402395323,4.10026354645144,4.12679900497621e-05,0.00661319540547438,"ENSG00000040933","INPP4A"
"ENSG00000041353",304.871447637044,0.272390979768799,0.0828877740680062,3.2862624534387,0.00101526365875215,0.0433856003506753,"ENSG00000041353","RAB27B"
"ENSG00000043462",8598.27565817467,0.0785311196150145,0.0247806220071497,3.16905360940322,0.00152936183410296,0.0535334114833638,"ENSG00000043462","LCP2"
"ENSG00000047056",1679.54373268589,0.0610155530527977,0.0210102623486053,2.90408334938511,0.00368330089057779,0.0875349309316933,"ENSG00000047056","WDR37"
"ENSG00000047365",4049.526512439,0.230094533063871,0.048395063936798,4.75450416522571,1.98934040587648e-06,0.00085539918531532,"ENSG00000047365","ARAP2"
"ENSG00000048028",1764.67708519435,0.212669085418528,0.0505135313683087,4.21014091982395,2.55211451300144e-05,0.00492949324180841,"ENSG00000048028","USP28"
"ENSG00000048462",142.339806280857,-0.69661399894337,0.188652679272278,-3.69257410830601,0.000221995620479356,0.0177873990909084,"ENSG00000048462","TNFRSF17"
"ENSG00000048740",7244.38751178726,0.108083426741543,0.0341437408656382,3.1655414433606,0.00154794608900148,0.0538688554208963,"ENSG00000048740","CELF2"
"ENSG00000049247",39.6042755404875,-0.705185464726849,0.203951111636433,-3.45762010841072,0.000544969257618276,0.0296038384858742,"ENSG00000049247","UTS2"
"ENSG00000050748",1319.74118619561,0.0829491426549695,0.027593269234609,3.00613682089291,0.00264589913924173,0.0733150438726491,"ENSG00000050748","MAPK9"
"ENSG00000051596",555.911693710283,-0.177684362122691,0.0549844187683051,-3.23154024545431,0.00123124983955319,0.0478397124903099,"ENSG00000051596","THOC3"
"ENSG00000053372",546.417586029051,-0.127457460327712,0.0390402796655628,-3.26476811691854,0.00109553723402315,0.0448609537525138,"ENSG00000053372","MRTO4"
"ENSG00000053918",945.97161823759,-0.195668224282167,0.0674040363329152,-2.90291553632993,0.00369706332390243,0.0875349309316933,"ENSG00000053918","KCNQ1"
"ENSG00000054654",9011.14436203227,0.169957853330516,0.0572972084974605,2.96625015052957,0.00301455186878942,0.0788705203222048,"ENSG00000054654","SYNE2"
"ENSG00000055118",48.8425823022962,-0.374347765086397,0.107709725075496,-3.47552428366157,0.000509855829806173,0.0287522803729405,"ENSG00000055118","KCNH2"
"ENSG00000056972",417.451860881583,-0.215431495452781,0.0499956450834972,-4.30900521621415,1.63990500920262e-05,0.00371004392081957,"ENSG00000056972","TRAF3IP2"
"ENSG00000057019",39.1509675675395,-0.442548380594778,0.115753925099675,-3.82318249868161,0.000131740197528491,0.0136938594512048,"ENSG00000057019","DCBLD2"
"ENSG00000057704",496.180264054052,0.223033982789824,0.0702661301568481,3.1741321500411,0.00150285249980815,0.0530467318624452,"ENSG00000057704","TMCC3"
"ENSG00000058091",389.582287251426,-0.272911166188143,0.0799190156889598,-3.4148464396796,0.000638179792697446,0.032126171239717,"ENSG00000058091","CDK14"
"ENSG00000058272",3659.09332485039,0.133516571620928,0.0369390509156068,3.61451007298396,0.000300916117231749,0.0210422433976965,"ENSG00000058272","PPP1R12A"
"ENSG00000058668",6513.67875530647,0.222069520175571,0.0500458502273909,4.4373213596445,9.10852585376476e-06,0.00261428286817756,"ENSG00000058668","ATP2B4"
"ENSG00000059758",1652.89164071781,0.149229477113148,0.0526301052013762,2.83543946078311,0.00457626874324067,0.0981066309169655,"ENSG00000059758","CDK17"
"ENSG00000059915",47.9647643503947,-0.347717967155955,0.116197791245861,-2.99246623733341,0.0027673327493872,0.0756981632584862,"ENSG00000059915","PSD"
"ENSG00000060140",125.059259548297,0.356228318380835,0.103636493487796,3.43728648463762,0.00058757377021755,0.0306960500988389,"ENSG00000060140","STYK1"
"ENSG00000060237",7005.97966762274,0.113331357660256,0.0317935111468944,3.56460653674377,0.000364402418735366,0.0236942227410752,"ENSG00000060237","WNK1"
"ENSG00000060566",3.19826824797739,0.73017385170968,0.255496095575903,2.85786696686626,0.0042649915886054,0.0937191418189984,"ENSG00000060566","CREB3L3"
"ENSG00000061273",3695.4183889802,-0.147559729700296,0.0381350410863552,-3.86940004512262,0.000109103498689104,0.0119207970442697,"ENSG00000061273","HDAC7"
"ENSG00000061676",171.519867890469,0.289803266978996,0.0791791172150064,3.66009722225182,0.00025211957054106,0.0187191480366972,"ENSG00000061676","NCKAP1"
"ENSG00000062370",12.2978150155807,-0.458428987948485,0.154355101116713,-2.96996331596356,0.00297835312731157,0.0783102926204591,"ENSG00000062370","ZNF112"
"ENSG00000062524",330.516413281141,-0.317679232829239,0.109701883633981,-2.89584118618392,0.00378143717368219,0.0881537914908474,"ENSG00000062524","LTK"
"ENSG00000063177",23059.4728829679,-0.162176925830686,0.0427738171525094,-3.79149995550892,0.000149740175222731,0.0148428019048098,"ENSG00000063177","RPL18"
"ENSG00000064012",5430.42139508835,0.210968022712122,0.0508023295791483,4.15272339791902,3.28541763661081e-05,0.0056409447457166,"ENSG00000064012","CASP8"
"ENSG00000064655",3.83411460656979,-0.780909045412413,0.243783126233109,-3.2032940814193,0.00135865163557317,0.0504379748109498,"ENSG00000064655","EYA2"
"ENSG00000064666",6688.38125743064,-0.131763486684332,0.0437889910326586,-3.00905509757145,0.00262061585898669,0.0731969033424353,"ENSG00000064666","CNN2"
"ENSG00000064687",2781.71252965048,-0.191042604654823,0.059669567225011,-3.20167572079768,0.00136630713171975,0.0505270887364823,"ENSG00000064687","ABCA7"
"ENSG00000065054",29.9820450723636,-0.30383259591017,0.106931947518879,-2.84136409146132,0.00449209944062425,0.0966253604510115,"ENSG00000065054","SLC9A3R2"
"ENSG00000065357",10263.2318693259,-0.191056023018906,0.0647799331473267,-2.94930874016795,0.00318485635050727,0.0817453759566449,"ENSG00000065357","DGKA"
"ENSG00000065923",795.549099683382,-0.248223585134189,0.0736488123787138,-3.3703677916459,0.000750679177712946,0.0360889014685499,"ENSG00000065923","SLC9A7"
"ENSG00000066027",3561.59350270703,0.11882000369125,0.0329348465978105,3.60772907620432,0.000308888782200485,0.0213666592867458,"ENSG00000066027","PPP2R5A"
"ENSG00000066583",357.382510541804,0.126799825581489,0.0385196318632433,3.29182340141952,0.000995400961132002,0.0428757809967227,"ENSG00000066583","ISOC1"
"ENSG00000066926",574.240474090632,0.110800969127033,0.0311314070540091,3.55913784863007,0.000372074212729912,0.0240100238617322,"ENSG00000066926","FECH"
"ENSG00000067606",311.318274056327,-0.174511070849476,0.0471521969979419,-3.70101674916851,0.000214737299870696,0.017773394045175,"ENSG00000067606","PRKCZ"
"ENSG00000067900",4277.48423022723,0.109315902607494,0.0346321271898446,3.15648825173955,0.00159681319843635,0.0549390539400406,"ENSG00000067900","ROCK1"
"ENSG00000068137",10.0543715358275,-0.420097813412769,0.135532533394418,-3.09960865403606,0.00193776489089211,0.0618990346376332,"ENSG00000068137","PLEKHH3"
"ENSG00000069188",166.858949837717,-0.493165599582433,0.148032334106433,-3.33147215815603,0.000863879410759172,0.0393658793101869,"ENSG00000069188","SDK2"
"ENSG00000069702",2886.08344877298,0.401462119205696,0.0773573306358363,5.18971008831212,2.10621747643044e-07,0.000311558169782748,"ENSG00000069702","TGFBR3"
"ENSG00000069974",4195.70674863105,0.199108114306353,0.0530793465575408,3.75114102225259,0.000176031650541714,0.0163530852169911,"ENSG00000069974","RAB27A"
"ENSG00000071242",165.465961207598,-0.198607174748266,0.0608383877702187,-3.26450423864596,0.00109655822315734,0.0448609537525138,"ENSG00000071242","RPS6KA2"
"ENSG00000071564",1600.55810958919,-0.165108200264024,0.0445051116682329,-3.70987048622273,0.000207365300610618,0.0175096730211387,"ENSG00000071564","TCF3"
"ENSG00000072110",2083.74039806877,-0.192585836191738,0.0520031556203613,-3.7033490351561,0.000212771819616141,0.0177125631654476,"ENSG00000072110","ACTN1"
"ENSG00000072163",67.8797030632994,-0.365567470282494,0.0999511247122145,-3.65746229804875,0.000254724712735991,0.0188136773712764,"ENSG00000072163","LIMS2"
"ENSG00000072694",1323.33086664378,-0.337938192941998,0.0786106719360585,-4.29888442140368,1.71659955535149e-05,0.00371906791300235,"ENSG00000072694","FCGR2B"
"ENSG00000072736",5073.95470657187,0.0960044876606369,0.0311810997655449,3.07893205764095,0.00207744053330476,0.063991921864347,"ENSG00000072736","NFATC3"
"ENSG00000073050",898.720845223957,-0.128788316741024,0.036693910836188,-3.50980077637327,0.000448442553014003,0.0275309572934912,"ENSG00000073050","XRCC1"
"ENSG00000073861",2399.15824975387,0.367308298606887,0.0744706205829781,4.93225779148191,8.12845407517738e-07,0.000524847315004341,"ENSG00000073861","TBX21"
"ENSG00000074582",627.106374704244,-0.125503220131945,0.0390628303412988,-3.212855265105,0.00131422499512767,0.0493256370477816,"ENSG00000074582","BCS1L"
"ENSG00000074590",151.226819067186,0.464088850413121,0.158000043978221,2.93727038757718,0.00331115269321392,0.0834919404446824,"ENSG00000074590","NUAK1"
"ENSG00000074603",2388.34572920871,0.0892713312393123,0.0300095216387995,2.974766886117,0.00293211273375334,0.0778660760974308,"ENSG00000074603","DPP8"
"ENSG00000075151",2387.15105708487,0.113301628152125,0.0340283635597102,3.32962318194682,0.000869635875685461,0.0395345103769064,"ENSG00000075151","EIF4G3"
"ENSG00000075234",1234.84359675112,0.232496373023465,0.0755103323310393,3.07900079162934,0.00207696129852674,0.063991921864347,"ENSG00000075234","TTC38"
"ENSG00000075275",191.608000743064,-0.307159566816974,0.104913613813686,-2.92773793268101,0.00341437703092548,0.084532022148758,"ENSG00000075275","CELSR1"
"ENSG00000075340",272.638906811324,-0.312531736307841,0.0866775802728004,-3.60568136909463,0.000311334956825764,0.021450303480879,"ENSG00000075340","ADD2"
"ENSG00000075420",1471.39748767719,0.158830681185557,0.050001488979178,3.1765190282973,0.00149054010913645,0.052883923060321,"ENSG00000075420","FNDC3B"
"ENSG00000075790",908.20970587038,0.131867087094621,0.045635558173143,2.8895688444154,0.00385770526296795,0.0891125696440052,"ENSG00000075790","BCAP29"
"ENSG00000075945",477.824409176082,0.142624693111857,0.0358079400423979,3.98304657969668,6.80374139200872e-05,0.00875854373553667,"ENSG00000075945","KIFAP3"
"ENSG00000076555",574.108627457045,-0.184508898345596,0.0494421153457833,-3.73181642927687,0.000190104018817211,0.0168159823276781,"ENSG00000076555","ACACB"
"ENSG00000077238",6722.46837882009,-0.220429990689315,0.0674819849495566,-3.2665012870337,0.00108885312915043,0.0448609537525138,"ENSG00000077238","IL4R"
"ENSG00000077348",260.972048776769,-0.218869614960468,0.0610495760846693,-3.58511277223152,0.000336932582451812,0.0225632613040834,"ENSG00000077348","EXOSC5"
"ENSG00000077585",409.862331006806,0.202176825792922,0.0569724782858531,3.54867528806667,0.000387174205239384,0.0246535098236866,"ENSG00000077585","GPR137B"
"ENSG00000077721",1691.06046336703,0.10913515397781,0.0350434758570749,3.11427880107895,0.00184395160648013,0.0601003210044286,"ENSG00000077721","UBE2A"
"ENSG00000077984",4649.43850038116,0.340484020875918,0.0814172384191661,4.18196474710896,2.89000787859489e-05,0.00522998348533255,"ENSG00000077984","CST7"
"ENSG00000078269",545.12165428325,-0.171053097231163,0.0578081731169549,-2.95897773633317,0.00308661400057592,0.0801020070594804,"ENSG00000078269","SYNJ2"
"ENSG00000078304",8283.16018723352,0.165349535836738,0.0351276361126726,4.70710682911814,2.51257252519968e-06,0.000986056523665101,"ENSG00000078304","PPP2R5C"
"ENSG00000078487",218.542905231162,-0.180026715656806,0.0506993683899015,-3.55086702998581,0.000383964351949142,0.0245303471361528,"ENSG00000078487","ZCWPW1"
"ENSG00000078747",2787.98048991312,0.153896325843792,0.0350494691707202,4.39083185808573,1.12917835014926e-05,0.00292410145885137,"ENSG00000078747","ITCH"
"ENSG00000079435",78.9451043592572,-0.250249694580867,0.0821722663110399,-3.04542768278554,0.00232349647820111,0.068528891527312,"ENSG00000079435","LIPE"
"ENSG00000079691",148.886921194263,-0.293958482240416,0.0908804398271612,-3.23456271557966,0.00121829161087002,0.0475992906868896,"ENSG00000079691","CARMIL1"
"ENSG00000079931",30.2717728570098,-0.447162372572591,0.128588730875672,-3.47746159035458,0.000506185568737676,0.0286292602553692,"ENSG00000079931","MOXD1"
"ENSG00000080189",1623.42454696541,-0.0931727552503397,0.0304146916094124,-3.0634127890189,0.00218827977788014,0.0657509689509924,"ENSG00000080189","SLC35C2"
"ENSG00000080493",222.040280469998,0.44180904175035,0.0873152371322365,5.05993061762224,4.19409063928106e-07,0.000424486121017762,"ENSG00000080493","SLC4A4"
"ENSG00000081052",133.695778869576,-0.366393361560748,0.114155551315608,-3.20959740755641,0.00132921000768089,0.0495323661132494,"ENSG00000081052","COL4A4"
"ENSG00000081059",11231.2764928967,-0.208441689755762,0.0688564742917161,-3.02719086185972,0.00246838048932251,0.0707232435646302,"ENSG00000081059","TCF7"
"ENSG00000081237",48836.2901054037,0.119981919537697,0.0319577316105855,3.75439411656976,0.000173761277573311,0.0162996554523648,"ENSG00000081237","PTPRC"
"ENSG00000082438",465.169161698246,-0.285880206121598,0.0976433227247037,-2.92780087920207,0.00341368589772214,0.084532022148758,"ENSG00000082438","COBLL1"
"ENSG00000082458",544.004658429099,0.197370068376448,0.0529804555169592,3.72533732393578,0.000195054209846424,0.0169723640513427,"ENSG00000082458","DLG3"
"ENSG00000082701",2203.95816570118,0.0856301266395728,0.0233298116169256,3.67041654881811,0.000242155520893728,0.0184787724872476,"ENSG00000082701","GSK3B"
"ENSG00000083454",1365.78594812617,-0.314363979454127,0.0851058027571883,-3.69380194146133,0.000220925900641701,0.0177757534282004,"ENSG00000083454","P2RX5"
"ENSG00000083845",20853.6601589261,-0.191290946981336,0.0582491067260523,-3.28401511599113,0.00102339433198357,0.0434434282649977,"ENSG00000083845","RPS5"
"ENSG00000085117",1177.51247845591,-0.176951554450069,0.0475856650332452,-3.71858950224702,0.000200338309399104,0.017198686114932,"ENSG00000085117","CD82"
"ENSG00000085433",604.66896422904,0.110635604217021,0.0311407308497792,3.55276196794223,0.000381209238437002,0.0244355121838119,"ENSG00000085433","WDR47"
"ENSG00000085449",1982.88288396078,0.132986647474454,0.0453266399961312,2.93396217954398,0.00334664984923134,0.083862753157308,"ENSG00000085449","WDFY1"
"ENSG00000085563",635.432456435688,0.214575220380224,0.0665887220821157,3.2223958302671,0.00127123381243603,0.048466542225471,"ENSG00000085563","ABCB1"
"ENSG00000085832",3487.94981933533,0.121442151189037,0.0332096412093597,3.65683418328561,0.000255349443260694,0.0188136773712764,"ENSG00000085832","EPS15"
"ENSG00000086288",96.0500827071517,0.289931262380146,0.0894691975698584,3.24057072439669,0.00119290676349831,0.0469112414357312,"ENSG00000086288","NME8"
"ENSG00000087053",465.925197413916,0.101873644696276,0.0351033622336258,2.90210504675505,0.00370664223894117,0.0875349309316933,"ENSG00000087053","MTMR2"
"ENSG00000088179",2485.95927162783,0.207787356127136,0.048256558279846,4.30588843328094,1.66316869283587e-05,0.00371892255386438,"ENSG00000088179","PTPN4"
"ENSG00000088899",114.583425819839,-0.274665530695546,0.0912696421561466,-3.0093854233113,0.00261776795108786,0.0731969033424353,"ENSG00000088899","LZTS3"
"ENSG00000089006",2774.26555169473,0.0674665565643119,0.0233676023241011,2.88718352993912,0.00388707421724077,0.0894120062171532,"ENSG00000089006","SNX5"
"ENSG00000089157",57465.2312337815,-0.146643504771226,0.0445794161808455,-3.28948912602033,0.00100369434735179,0.0430826837044082,"ENSG00000089157","RPLP0"
"ENSG00000089327",8497.38291722158,-0.131389958144224,0.0424911749888703,-3.09217050784401,0.00198698681898132,0.0628449942911361,"ENSG00000089327","FXYD5"
"ENSG00000089351",1929.11698870349,-0.122504181476119,0.0411427250412604,-2.97754174895476,0.00290570067955174,0.0776732989746735,"ENSG00000089351","GRAMD1A"
"ENSG00000089692",509.002146198015,0.305690805499449,0.0914928629685862,3.34114373057062,0.000834340188012504,0.0386611128083867,"ENSG00000089692","LAG3"
"ENSG00000090447",198.798677011894,-0.142586419080346,0.0464279411104514,-3.07113379723506,0.00213247569495296,0.0648031857786491,"ENSG00000090447","TFAP4"
"ENSG00000090554",1290.96877297789,-0.204348896882215,0.0608075942214142,-3.36058184012566,0.00077778483876493,0.0368394149001222,"ENSG00000090554","FLT3LG"
"ENSG00000090661",505.779145568607,-0.156112242404989,0.0551593680888067,-2.83020360482824,0.00465183904478655,0.0990640806547569,"ENSG00000090661","CERS4"
"ENSG00000091490",3818.48244140697,-0.177981253876792,0.0510165422468149,-3.48869692139717,0.000485381152267015,0.0283785851325792,"ENSG00000091490","SEL1L3"
"ENSG00000092068",38.1911435390198,-1.01998132968522,0.200498144808543,-5.08723574803749,3.63320097823787e-07,0.000388146971175079,"ENSG00000092068","SLC7A8"
"ENSG00000095059",1627.51637644615,-0.103492945475876,0.0260741671877025,-3.96917549584046,7.21217514018731e-05,0.00901398906833019,"ENSG00000095059","DHPS"
"ENSG00000095585",623.827425333554,-0.313915701842482,0.0829036970414922,-3.78651028898471,0.00015277777286096,0.0150406391105521,"ENSG00000095585","BLNK"
"ENSG00000099219",858.393647727877,0.122788381263051,0.0420864195983786,2.91752975032787,0.00352815990017284,0.0855567652967513,"ENSG00000099219","ERMP1"
"ENSG00000099910",441.077121953625,-0.129401191774822,0.0406419282164697,-3.18393337751096,0.00145288447242924,0.0523201655520867,"ENSG00000099910","KLHL22"
"ENSG00000099953",52.8804912882071,-0.37560506755876,0.100261154505001,-3.74626713020768,0.000179485462463447,0.0164357402055813,"ENSG00000099953","MMP11"
"ENSG00000099956",1491.89680148357,-0.113301846587517,0.0390501115868651,-2.90144744747995,0.00371443076652427,0.0875349309316933,"ENSG00000099956","SMARCB1"
"ENSG00000099958",294.739732503142,-0.479548979618976,0.101228820447029,-4.73727716574463,2.16608825212848e-06,0.000886252704009164,"ENSG00000099958","DERL3"
"ENSG00000100027",880.308668049453,0.203581604941582,0.0552973716916101,3.68157832305201,0.000231794557420948,0.0179983530800657,"ENSG00000100027","YPEL1"
"ENSG00000100030",6060.05643321654,0.136924938676338,0.0319679703159249,4.28319149833945,1.84231478227541e-05,0.00393641258479513,"ENSG00000100030","MAPK1"
"ENSG00000100298",156.426547083084,0.338473746539619,0.0861630009001456,3.92829570701555,8.5549979779972e-05,0.00983957231276009,"ENSG00000100298","APOBEC3H"
"ENSG00000100316",92413.466100533,-0.137334264823088,0.0436485663045179,-3.14636370562468,0.00165314290295728,0.0559682007462472,"ENSG00000100316","RPL3"
"ENSG00000100346",649.956594867059,-0.356752858257054,0.11174723812052,-3.19249821523367,0.00141047816373511,0.0514406269852193,"ENSG00000100346","CACNA1I"
"ENSG00000100413",711.641924367019,-0.121214412494793,0.0375442800294041,-3.22857203280659,0.00124409922554955,0.0479439441028415,"ENSG00000100413","POLR3H"
"ENSG00000100417",634.866398089766,-0.118035231399112,0.0385145652432857,-3.06469073851715,0.00217895183290623,0.0655731514034221,"ENSG00000100417","PMM1"
"ENSG00000100450",7231.01243107076,0.545675893135799,0.118520980014279,4.60404472752466,4.1436340991714e-06,0.00144847655751205,"ENSG00000100450","GZMH"
"ENSG00000100453",4609.70088331997,0.26891171128302,0.094547213567336,2.84420556816836,0.00445223130501198,0.0958750369489142,"ENSG00000100453","GZMB"
"ENSG00000100462",866.360552894149,-0.0963597507717028,0.0305364176204981,-3.15556827815388,0.0016018576892368,0.0549390539400406,"ENSG00000100462","PRMT5"
"ENSG00000100473",147.517856864344,-0.394553732080656,0.138552128671073,-2.84769159351812,0.00440375776522492,0.0954901459954664,"ENSG00000100473","COCH"
"ENSG00000100600",259.058759146394,-0.236014085652328,0.0646142064646503,-3.65266554471189,0.000259532173041108,0.018976439876732,"ENSG00000100600","LGMN"
"ENSG00000100614",1979.25919667359,0.127322173579996,0.0380803758944489,3.34351146986857,0.000827252742183692,0.0384438283499497,"ENSG00000100614","PPM1A"
"ENSG00000100823",3640.94825693151,-0.0959718946718085,0.0282755430186901,-3.39416628032117,0.000688378818171666,0.0339717364936137,"ENSG00000100823","APEX1"
"ENSG00000101057",186.207591554468,-0.581363422526475,0.15688769145281,-3.70560250547979,0.000210888816986772,0.0177065837293836,"ENSG00000101057","MYBL2"
"ENSG00000101096",2750.23215886733,0.210931571031637,0.042627025517071,4.9483061150294,7.48621092902655e-07,0.000519012189715986,"ENSG00000101096","NFATC2"
"ENSG00000101474",4337.05023888402,0.156129521538948,0.0520205199182147,3.00130644185046,0.00268823882515421,0.0740613647675005,"ENSG00000101474","APMAP"
"ENSG00000101695",2817.87661978048,0.157715053588721,0.0476228166075495,3.31175400414512,0.000927130317345054,0.0407979771225295,"ENSG00000101695","RNF125"
"ENSG00000101782",3650.55049664887,0.0972071833029492,0.0339378887643305,2.86426724944411,0.00417975201248307,0.0926699530899197,"ENSG00000101782","RIOK3"
"ENSG00000102245",777.38511657547,-0.230502295287732,0.0790729461768843,-2.91505889728838,0.00355621423038992,0.0859261570141685,"ENSG00000102245","CD40LG"
"ENSG00000102349",475.927861236219,-0.275672928275843,0.0855047889370252,-3.22406419222762,0.00126385065454451,0.048466542225471,"ENSG00000102349","KLF8"
