Abundance..F16..127C..Sample..5A.	Abundance..F16..127N..Sample..5B.	Abundance..F16..128C..Sample..2B.	Abundance..F16..129C..Sample..2A.	Abundance..F16..130C..Sample..1A.	Abundance..F16..130N..Sample..4B.	Abundance..F16..131N..Sample..1B.	Abundance..F16..132C..Sample..4A.	Abundance..F16..132N..Sample..6A.	Abundance..F16..133C..Sample..3A.	Abundance..F16..133N..Sample..6B.	Abundance..F16..134N..Sample..3B.
21.9961092267569	22.0713448235706	21.7096741424119	21.6347917150889	21.9156963213496	21.6347917150889	21.9156963213496	21.7579178938529	21.9252578785689	21.9252578785689	21.9156963213496	21.9478689290599
20.6835780595621	20.5824419062906	20.5484598713576	20.670413897697	20.5172591084682	20.6290226980276	20.6514043156456	20.5610493517033	20.5824419062906	20.5011267309426	20.6125626516764	20.5824419062906
22.8936168341929	22.9963426456453	23.1442119705774	23.076924018893	22.8936168341929	22.8936168341929	22.8147819127541	22.8936168341929	22.8147819127541	22.6751731391794	22.8526153310328	22.6751731391794
22.7556312826079	22.6139672488274	22.7160210741534	22.8147819127541	22.8526153310328	22.8526153310328	22.7556312826079	22.9288946772201	22.9288946772201	22.8526153310328	22.8147819127541	22.7160210741534
22.5238533532956	22.5843304575403	22.6139672488274	22.5655716358517	22.5843304575403	22.5452263616192	22.6139672488274	22.4722343475452	22.6366447399721	22.5039024421326	22.6366447399721	22.5843304575403
19.7697242155494	19.7568446952716	19.7457967462307	19.4135189025447	19.166988217073	19.6250216286434	19.166988217073	19.4667695766475	19.5198010060701	19.2424504975626	19.4365291866621	19.3807701761499
23.1442119705774	23.2491513014407	23.2491513014407	23.2491513014407	23.076924018893	23.1442119705774	23.2491513014407	23.1442119705774	23.3569764790557	23.076924018893	23.2491513014407	23.2491513014407
23.906716826488	23.8245914039883	23.7113062738875	23.906716826488	23.9657428165196	23.9657428165196	23.7886169983294	24.2153387625902	23.7113062738875	23.7496554328288	23.7886169983294	23.8245914039883
22.4722343475452	22.6366447399721	22.5452263616192	22.4272614983685	22.2198347337494	22.4272614983685	22.2198347337494	22.4166403897591	22.4166403897591	22.2390389393293	22.5655716358517	22.4722343475452
22.0262519120073	22.0262519120073	22.0713448235706	22.1336450702784	22.4444510491348	22.0383082620698	22.5238533532956	22.059819304072	22.1527590039373	22.4272614983685	22.1336450702784	22.3897817171057
