Abundance..F16..127C..Sample..5A.	Abundance..F16..127N..Sample..5B.	Abundance..F16..128C..Sample..2B.	Abundance..F16..129C..Sample..2A.	Abundance..F16..130C..Sample..1A.	Abundance..F16..130N..Sample..4B.	Abundance..F16..131N..Sample..1B.	Abundance..F16..132C..Sample..4A.	Abundance..F16..132N..Sample..6A.	Abundance..F16..133C..Sample..3A.	Abundance..F16..133N..Sample..6B.	Abundance..F16..134N..Sample..3B.
19.166437976211	19.1541888869501	19.2014298330045	19.1857239174439	19.2145454810433	19.1955230511796	19.243031878807	19.2928409941913	19.2001806333964	19.2155614476231	19.2912764984969	19.1060276827122
22.3140054499986	22.3803079318808	22.508352808118	22.2077883763074	21.8460159018628	22.3272463084779	21.9798608489118	22.1489414814611	22.166558211075	21.6652525155888	22.1679097173608	21.8496808785765
21.6742091176329	21.6888633604983	21.820502990197	21.9237633201569	22.1866758521707	21.7422899383449	22.289209127971	21.7365289389696	21.8532558430463	22.1235657161643	21.8333836972577	22.0609327734305
21.6742091176329	21.6888633604983	21.820502990197	21.9237633201569	22.1866758521707	21.7422899383449	22.289209127971	21.7365289389696	21.8532558430463	22.1235657161643	21.8333836972577	22.0609327734305
20.3701660311591	20.1684341394794	20.2126921665359	20.3463165439844	20.1715856155714	20.2181006977123	19.9798122193574	20.3468196014977	20.2403929702308	20.2483844016589	20.2523163287601	20.1939072541059
21.1948414961736	21.3378468344292	21.3669096896296	21.0563860549795	21.226878288358	21.2808227311679	21.3864301321777	21.0807893517167	21.3227054149679	21.5225654081089	21.2297144432168	21.3968223523008
22.3244133601941	22.276141648227	22.1971430867198	22.2652999054303	22.2160410302912	22.2894863850878	22.1076512701488	22.3140581054052	22.2457853920575	22.1464606761642	22.1832308849832	22.099746953346
22.7898789091476	22.8785607177956	22.9525451546258	22.7876789742554	22.556913199261	22.752714564164	22.6595132918369	22.6259932186395	22.6456394797408	22.5168535145817	22.697842469106	22.6573882139131
21.8663904914429	21.8611200601888	21.881379083923	21.8774877355458	21.5514729512903	21.9172634324636	21.5895611107914	21.8049200401831	21.7244509521964	21.4289452077617	21.7482353490341	21.4998370115764
21.5061907237346	21.4950168753603	21.6139413422406	21.801930174988	22.1242148254314	21.5940532536447	22.1556250831531	21.5992629884163	21.7085816961034	22.0376272682174	21.7049839977415	21.9660099580544
22.5159979470766	22.4712020043032	22.4522463390458	22.5262918148594	22.476868208912	22.5193668850825	22.3458887666871	22.627927745026	22.4588448420821	22.2891436084272	22.4554350443984	22.3339113396514
23.8906403534916	24.0305786138338	23.9104085156245	23.7434074224134	23.5744502274005	23.9167781155681	23.6137970829428	23.7132592717099	23.7570901118061	23.6297120627889	23.9395777814981	23.7032414553814
22.54953174433	22.5023827337968	22.4018310918171	22.3694240822313	22.3037070518545	22.5529344545038	22.3940719808911	22.489981321784	22.4791448838002	22.2263587415952	22.4672845410477	22.3082327386996
22.0511039261437	22.1738991572769	22.1162610799129	22.0275943213829	21.901381240748	22.0594125089977	21.9152672458432	22.0334874863135	21.9266461179945	21.7364186630375	22.0262297663603	21.7875866411044
21.894862121091	22.0792876918604	21.9750529838772	21.7602376229879	21.6677120644329	21.8788310688745	21.7257956535622	21.7842579368267	21.8007872878687	21.6422768010462	21.8374555575132	21.7313817625499
22.1325082949062	22.0970547849499	22.0694931571072	22.0719388164843	21.9481896122579	22.1305527014671	21.9519463119728	22.0292010089536	22.1743112091111	21.9033749727539	22.032259476361	21.9289087698167
22.5611399896874	22.4288236032625	22.342790785765	22.5795608686874	22.4618857858453	22.4237851406052	22.3989867314015	22.5724253344414	22.4812278346069	22.1797146617137	22.4902858825426	22.2381516463086
21.111270837411	21.1059458600712	21.0818621130857	20.9399613201663	20.7847049855543	21.2331880810674	20.8212788809993	21.0321376236054	21.0447737901637	20.7685644641186	20.8671189778177	20.8113941348402
22.4895084457192	22.2749908628972	22.2179609514357	22.3991104055897	22.311803200905	22.4362393667376	22.1592685682058	22.4426734637767	22.4055671395471	22.1740178691079	22.2519041168398	22.1587426841355
21.9594069796973	22.0912109273874	22.0481973639829	21.9637759735851	21.8990852003049	22.0624846481849	21.9731055257224	21.8874796552212	22.0407182875864	21.9855547876922	22.1747403875968	22.0950892432944
21.2082940225336	20.970693477872	20.9444069070199	20.9613062594522	20.7772191398096	21.1654610729193	20.9234679506884	20.9497376983217	20.9489419730361	20.7552853929547	20.8810061453128	20.680253852958
23.0290640416688	22.9375912938787	22.9175424162305	22.9609552371765	22.7412854793928	23.0682046416601	22.7521617922425	22.8552567765793	22.9225885970576	22.7452772451421	22.7978979514123	22.7299138655852
19.0853693956175	19.0209753465088	18.5463414888655	18.5979682131427	18.3358546649055	19.0600277201258	18.287195067656	18.9089208642767	18.4975994486583	18.2615971179298	18.5695967498531	18.3952183141186
21.7601417493834	21.6588492601917	21.6082403709486	21.8211112599822	21.8865444080506	22.1176152935728	21.7162612146057	22.1260633838836	21.7726537579083	22.1919058583439	21.7386999464122	21.8668198661906
22.4226669322472	22.4679410112906	22.3844395893185	22.44408456449	22.419741336777	22.4991075484911	22.4386837325592	22.3655931437042	22.4290760672543	22.5890691615431	22.3666314046214	22.4799350053002
21.0388929066748	20.9708789386401	21.0504209161109	21.3351158820901	21.6865418257362	21.121224035036	21.6974409654722	21.1741549012673	21.2252363301282	21.5761690748458	21.2252214153529	21.4683436666169
21.1528995950768	21.1467815806297	21.1286587894769	21.0154132515683	21.0623889879111	21.0859123414327	21.0775042500849	21.0270081325476	21.1641940561596	21.0781521565068	21.0729799298511	21.0611176446094
