1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
28.5117169709018	28.5117169709018	28.5117169709018	28.5117169709018	28.5117169709018	28.5117169709018	28.5117169709018	28.5117169709018	28.5117169709018	28.5117169709018	28.5117169709018	28.407969557695	28.5117169709018	28.5117169709018	28.5117169709018	28.5117169709018
28.4080714505537	28.4080714505537	28.4080714505537	28.407969557695	28.4080714505537	28.4080714505537	28.4080714505537	28.4078675713568	28.4080714505537	28.407969557695	28.4080714505537	28.5117169709018	28.407969557695	28.4078675713568	28.407969557695	28.4078675713568
28.1853199606148	28.1853199606148	28.1853199606148	28.1845925298503	28.1853199606148	28.1853199606148	28.1853199606148	28.1838644317181	28.1853199606148	28.1845925298503	28.1853199606148	28.1845925298503	28.1845925298503	28.1838644317181	28.1845925298503	28.1838644317181
27.3918349929263	27.3918349929263	27.3918349929263	27.3905219245368	27.3918349929263	27.3918349929263	27.3918349929263	27.3892076514972	26.4388369966923	27.3905219245368	27.3918349929263	27.3905219245368	27.3905219245368	27.3892076514972	27.3905219245368	27.3892076514972
25.9439460261432	26.3587906133575	26.3587906133575	26.4386904315551	26.3587906133575	26.3587906133575	26.3587906133575	26.4385437319544	25.7959526738228	26.4386904315551	26.4388369966923	26.3584755438771	26.4386904315551	26.4385437319544	26.4386904315551	26.4385437319544
23.6557207613287	24.5700889069204	24.3815301087079	24.3809413398453	23.9154380341583	23.8499996127323	24.1693666191678	24.2816320543174	23.9412499745502	24.2196032568935	24.5260693529079	24.3207492595777	24.4284294387085	24.4529906270827	24.4535559599392	24.5252099610211
24.8609354694857	25.7410299806185	25.6470858460479	25.7956767653187	25.1677931699811	25.1342638805878	25.5027158089894	25.272418838238	24.7694469037668	25.5855640305228	25.6098291738226	25.740511228399	25.5387872384677	25.73999200026	25.740511228399	25.73999200026
25.5027158089894	26.014675966709	25.9439460261432	26.1096645011775	25.9439460261432	25.8440351630628	26.1099706443921	26.1093580770976	25.421914384913	26.2211217910385	26.221428557522	26.1096645011775	26.1096645011775	26.220814743118	26.2211217910385	26.220814743118
25.4643557352278	26.1099706443921	26.1099706443921	26.2211217910385	26.014675966709	25.7410299806185	26.221428557522	26.0141577417671	25.5027158089894	26.0144169730425	26.1099706443921	25.9435327543628	26.2211217910385	26.1093580770976	26.1096645011775	26.1093580770976
24.4745052116872	25.5858866616447	25.4643557352278	25.2406124416765	24.7694469037668	24.7971599824226	25.0917758408026	25.1670266667865	24.3565922513054	25.2111971616816	25.1342638805878	25.5387872384677	25.2727437606346	25.2107124306508	25.2406124416765	25.3216765276287
