1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
27.9429864636676	28.8523805119568	28.6184933805031	28.6653673348421	28.2060223768807	28.2049136775179	28.5953639226786	28.4421483079556	27.8444588552285	28.5007754014724	28.6634533261763	28.5939332166234	28.6118281488469	28.8262097246417	28.7740674610572	28.8283633065163
27.8896206425793	28.7284723448464	28.5195862157858	28.4909718492896	28.0861890979791	28.1253482986642	28.4513662527426	28.3230615097057	27.776817088	28.4084565009932	28.5363969596513	28.6106393345844	28.445168117317	28.7351843264691	28.7182903749292	28.7006084303903
27.7524138528414	28.4930179880323	28.2970832675148	28.3187493386909	27.989251369527	27.9196008652042	28.2547083239446	28.159969424406	27.6516483551796	28.1851631717372	28.2955072149288	28.260628518321	28.2857159844711	28.4003270567899	28.361210499042	28.3457884850211
26.8024769565912	27.8658014680176	27.6021533331452	27.5192567223346	27.0395952102469	27.0557352888574	27.5498500868038	27.3959930544219	26.6213360615844	27.3739978420943	27.5886507716733	27.7169241446571	27.4609411589209	27.5350109873955	27.566645161486	27.535024655402
25.7441607248089	26.6536151531421	26.4864079706117	26.3754805011199	25.9938839151193	25.97394100027	26.2198504362939	26.291539910697	25.7205813504231	26.1885608162108	26.5095667546317	26.6779053376844	26.3511561496061	26.6091277316673	26.566748265364	26.5300179355605
23.6858889683968	24.6448298639753	24.2955880314435	24.3948357407443	23.969468585228	23.8569726048596	24.2236222839138	24.263391167598	23.9415492895327	24.0934735930141	24.5899435828663	24.3772092940758	24.3797828138575	24.4123052162443	24.4087695851911	24.4813081821097
24.7416704669207	25.9430059162361	25.6959370711242	25.7513995682933	25.0776163295203	24.9921839959758	25.581967791322	25.2300228720701	24.7382971569398	25.4663785589892	25.6809741213697	26.0002400971927	25.5277382688891	25.7662510750664	25.8951857555426	25.8519500010011
25.4057868119234	26.4270964574275	26.0876666823372	26.0828745078379	25.6133469954727	25.6892180741754	26.0640305416621	25.9250095042288	25.2683021225354	26.0422444094484	26.2348092311972	26.5192828598559	26.0481453719766	26.4560621605269	26.4046377394161	26.3995798449154
25.337062418834	26.5298888688455	26.335250729346	26.1734162320418	25.6220081760058	25.583795930547	26.1058695423424	25.9214265419804	25.3367793915403	25.9280889382133	26.1179074576202	26.451340837349	26.1292075019182	26.2655517179287	26.2850207758218	26.2953822707685
24.4373764278392	25.7470051900919	25.5201129382045	25.1935868221313	24.6218175849537	24.6809001450899	25.1276784339316	25.1998724595009	24.3826626918212	25.108740139911	25.1915492533173	25.6100173179806	25.187201833207	25.3557468345712	25.3462309822894	25.4125938496997
