1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
27.8801328022726	28.8821992214856	28.6544599664665	28.6497744522493	28.2078080838324	28.1908541737143	28.593112350417	28.4287206008963	27.7692360205995	28.4865744976096	28.6865466010222	28.6051151392635	28.6154603402294	28.8728501506948	28.8096947417226	28.883740923074
27.8267669811839	28.758291054374	28.5555528017487	28.475378966696	28.0879748049304	28.1112887948603	28.4491146804793	28.3096338026463	27.7015942533705	28.3942555971312	28.5594902344965	28.6218212572247	28.4488003086999	28.7818247525223	28.7539176555942	28.7559860469474
27.6895601914448	28.5228366975576	28.3330498534764	28.3031564560964	27.991037076478	27.9055413613994	28.2524567516784	28.1465417173465	27.5764255205491	28.1709622678772	28.3186004897727	28.2718104409568	28.2893481758544	28.4469674828434	28.396837779705	28.4011661015759
26.7396232951824	27.8956201775347	27.6381199191013	27.5036638397343	27.041380917193	27.041675785047	27.5475985145238	27.3825653473615	26.5461132269419	27.3597969382451	27.6117440465118	27.728106067283	27.4645733503073	27.5816514134506	27.602272442142	27.5904022719494
25.6813070633729	26.6834338626281	26.5223745565507	26.3598876185032	25.9956696220546	25.9598814964459	26.2175988639598	26.2781122036344	25.6453585157602	26.1743599123933	26.5326600294546	26.6890872602774	26.3547883410007	26.6557681577254	26.6023755460036	26.5853955520902
23.6230353067948	24.6746485732957	24.3315546172701	24.379242858039	23.9712542920992	23.8429131009481	24.2213707113108	24.2499634605225	23.8663264547627	24.0792726893821	24.6130368576068	24.3883912164172	24.3834150052968	24.4589456423253	24.4443968657168	24.5366857985294
24.6788168054321	25.9728246256871	25.7319036570402	25.7358066856603	25.079402036437	24.9781244921261	25.5797162189379	25.2165951650029	24.6630743222339	25.4521776552085	25.7040673961697	26.0114220197474	25.5313704602955	25.8128915011295	25.9308130361626	25.9073276175098
25.3429331504735	26.4569151669041	26.1236332682662	26.0672816252144	25.6151327024017	25.6751585703455	26.0617789693178	25.911581797165	25.1930792878562	26.0280435056369	26.2579025060139	26.5304647824415	26.0517775633748	26.5027025865857	26.4402650200517	26.4549574614418
25.2742087573809	26.5597075783265	26.3712173152815	26.1578233494205	25.6237938829349	25.5697364267147	26.1036179700009	25.9079988349166	25.2615565568639	25.913888034407	26.1410007324339	26.4625227599312	26.1328396933154	26.3121921439885	26.3206480564543	26.350759887292
24.3745227663259	25.77682389953	25.5560795241134	25.1779939394764	24.6236032918558	24.6668406412278	25.1254268614957	25.1864447524336	24.307439857091	25.0945392361566	25.214642528096	25.6211992405034	25.1908340246205	25.4023872606381	25.3818582628853	25.4679714661884
26.456385343327	24.6140449203399	25.4317180190483	24.9699036913909	26.1553733851805	26.0446994474718	25.289898108063	25.8886543207495	26.442789970609	24.9423018119004	25.3462685906543	24.7655384457566	25.1656418311075	25.0444202987132	24.6929803581903	24.6612242908145
25.6393064738386	26.7064513429178	26.5952511861393	26.3230414613851	25.9045690831223	25.9475040659756	26.2367143181553	26.2517087704214	25.728270630491	26.0573764696362	26.4091186697927	26.7358287673927	26.3033571329958	26.5449511273271	26.554708381789	26.5495063026587
25.394441775996	25.4608278130279	25.588718737609	25.3684963795135	25.427559849335	25.3891471283495	25.4417101276941	25.5207917861392	25.4234434241697	25.1625142498405	25.737459161221	25.1171390558414	25.4020700678185	25.6329983093476	25.5059603075329	25.5844562516841
23.1944004931905	23.6591666635467	23.4681963370324	23.6386941748471	23.2864065844602	23.2109705788044	23.4878110244302	23.3473234649136	23.1912302182218	23.4624672250749	23.4730855014	23.2816146165776	23.542535979355	23.5389364223848	23.6775311440496	23.7933504050084
24.9248481323518	25.5928830485329	25.3521085187413	25.4589138661238	25.1472084506213	25.0802333603233	25.4562027978757	25.2097736679401	24.9618846632545	25.3425866946634	25.432835761106	25.1874774321258	25.438127723654	25.4119819718804	25.4886090308408	25.6100529879212
25.1556693015318	26.6521600968974	26.4143976418649	25.9753139600381	25.4244281087906	25.4760969476365	25.9773917532718	25.9519333290854	25.0361752512401	25.9161106996704	25.9469395085208	26.5001209117061	25.9698275998644	26.043421934128	26.125246692058	26.2015136817746
23.9694677332157	25.0388748339815	24.7480402274399	24.5663085911736	24.1137535050582	24.2580398978525	24.7344708930415	24.5026790757444	23.9301699587433	24.7045843037339	24.7890230068125	24.6818242154249	24.5113136348393	24.847905576872	24.9590135512699	25.0836752325426
25.7021708256758	25.4743005705719	25.6242867159783	25.2668690830467	25.6031270818391	25.6159638501625	25.34521860017	25.6065213398017	25.6947937042694	25.0633833347939	25.6127876575621	25.4767307070397	25.3041516456822	25.500413851273	25.3834492861154	25.3800581888753
24.5495317420542	25.5865475332631	25.2202815799561	25.1663811281916	24.7312796975979	24.77086951367	25.2845452252183	25.0929420479625	24.4378760996026	25.221575398961	25.332976201839	25.0610257436547	25.1772277091905	25.4310246614851	25.4961753787389	25.6680569524697
25.3940206978872	26.0694144859966	25.9288702719054	25.6500874132481	25.5726717225577	25.5522287146998	25.7506816386486	25.750436889993	25.1866787667571	25.5700002195096	26.0229236239784	26.117395101387	25.7206645214562	26.0710299312404	26.0097397308885	25.940891582153
24.3723862074446	25.3472961505904	25.1003769584446	25.109980502573	24.7323771885037	24.6256405265122	24.9619120319402	24.9577354913255	24.3613478830079	24.9609910115575	25.21955983131	24.9744884622415	25.124148027871	25.1394919581595	25.199711413711	25.2930099054748
25.4692934258514	25.7977244154347	25.7042145047159	25.552782777625	25.4836427176578	25.4913940115177	25.7048893628703	25.6040963166137	25.4008602706952	25.4244967517748	25.6265059357251	25.7253110738571	25.6047400777717	25.563544895598	25.5931490699245	25.6300606605386
25.5524381593335	25.8995645182116	25.8510277300209	25.7067664180056	25.7405059196723	25.6792074940139	25.8073710843545	25.7427448346189	25.5882621295476	25.5187091089431	25.7458939700444	25.693257637218	25.7160362780668	25.7033351589271	25.6585942672628	25.726378118887
25.5247008746468	25.7126796729994	25.6748462165745	25.5187856241264	25.4995098305911	25.5472466159162	25.6226610406464	25.6399636607224	25.3953278202439	25.4087916168646	25.6647118082796	25.6095874830055	25.5931883251066	25.6938892783018	25.6345073020693	25.6603190040967
23.7648853082797	24.1450901119879	24.0957415857891	23.9313544767206	23.8893447345699	23.8849923016651	23.8987802738757	23.9678190963537	23.7379561486393	23.8303355501354	24.0382881350328	24.2367062312521	23.9296094505	24.08567913458	24.0994436728552	24.0270723641889
24.7704523512683	25.6196836749456	25.4720551837015	25.4805283120577	25.1945938623199	25.086343664211	25.3885562515019	25.2857307867245	24.7755277087214	25.2710996118457	25.5915230321605	25.5905232455239	25.5814858222677	25.7873589321814	25.7029625645784	25.7054270513439
