1	2	3	4	5	6	7	8	9	10	11	12
26.9061794398788	26.7280606258255	26.698983456752	26.6844262489585	26.7507198187469	26.6461722303156	26.8903266526851	26.7754586569999	26.4328926207866	26.6829447496406	26.7207634108325	26.7669478299187
23.2586681884501	23.0687121228904	22.956930817396	22.9483269636398	23.0887163466904	23.1498808899604	23.0819696815712	23.2095286217585	22.5460123791375	23.0257140917612	23.1519552983633	23.0888582050847
23.1919631284674	23.0283707303035	22.901759703268	22.9076284826217	23.043799097597	23.0647058241453	23.0195313686418	23.1652238600669	22.6156071347585	23.0549605701039	23.0804195805532	23.0557858324533
25.452970643364	25.2763144132547	25.19622893377	25.1284617527703	25.3067232502971	25.0585979530271	25.5136350306564	25.3681697523156	24.8416904290679	25.3288335512502	25.2495849709003	25.3437936195829
20.9116427268563	20.7641485415876	20.7100450470135	20.7549707753171	20.8127489271025	20.9490483919287	20.7834548806189	20.7975568939731	20.5340543522147	20.7872402430358	20.7644818511581	20.865852403716
25.1108441345935	25.044284163424	24.960423357533	24.9349808637569	25.0331460594043	24.9331900362009	25.163970764101	24.9980179930388	24.6441010934856	24.8853136550518	24.932739682603	24.9515299584229
26.9463161277654	27.0188326119819	26.6781579938261	26.6561739503303	26.8251405905283	26.6591044317509	27.1446257075337	26.7508189302109	26.4297475921542	26.8890932100661	26.8795162655101	26.8251753826194
25.7177847489607	25.6471562819284	25.6311314865224	25.6049965375205	25.7101919108388	25.4269735151384	25.7915556053085	25.6500108759026	25.2496141813754	25.6595314807097	25.5877717710368	25.482881067146
25.4029996211272	25.2348899750342	25.2572914856221	25.2292976568649	25.3377315615511	25.1325450119386	25.395711878199	25.3021958199819	24.8289000044225	25.2801012002767	25.2424100076985	25.1853533636754
25.5007227125335	25.2990149720774	25.2659476066574	25.3061011887548	25.2882573607879	25.2749349829628	25.4417095020683	25.3885015135125	25.1431064097697	25.294835656021	25.3172695594075	25.4463276580678
24.2462985821086	24.1253972476658	23.9510974912671	24.0646067619659	24.1683661469975	24.2432902804773	24.0410133654226	24.1501921656859	23.7754311876259	24.1332331323344	24.078271954921	24.0715842432501
25.5965676751604	25.5149798889795	25.4172961221264	25.4677263705342	25.5066430784083	25.3855346174044	25.5444292286874	25.5186408524898	25.1507489196937	25.4628226036788	25.4035937611398	25.4000153978125
25.6281570168057	25.2936803307604	25.2505435514722	25.3214577007399	25.297504484918	25.4763795385403	25.4696348114253	25.4051067465072	25.1203685457099	25.3725912171408	25.4225976351787	25.3264587607852
25.684364002064	25.6762939657484	25.5224099233585	25.5030969151551	25.6360059152917	25.5061801744757	25.7658044289327	25.5475524652901	25.2919312465636	25.5915698583593	25.4870701517674	25.4661824594776
22.6709607024255	22.7123085294189	22.5663627475717	22.6334171105612	22.6934615929382	22.5657767703068	22.5823023690193	22.6392499501978	22.2537427248705	22.6352974134981	22.5897396414241	22.6076565603791
25.5118730276277	25.4428453185221	25.3889731060856	25.4455474425975	25.4698663188629	25.334916871046	25.3645480503162	25.2324521109702	25.2729933253847	25.4825654364487	25.2471613152222	25.3256465404727
