1	2	3	4	5	6	7	8	9	10	11	12
26.7368639733274	26.6771466571529	26.7464624851963	26.7170717825085	26.7158947202745	26.7029487894055	26.8031024352582	26.7608042819523	26.6602752524379	26.6318115438397	26.7576150843392	26.7817525876534
23.0893527218987	23.0177981542177	23.0044098458403	22.9809724971898	23.0538912482179	23.2066574490502	22.9947454641443	23.1948742467109	22.7733950107889	22.9745808859603	23.1888069718701	23.1036629628193
23.022647661916	22.9774567616308	22.9492387317123	22.9402740161717	23.0089739991246	23.1214823832351	22.9323071512149	23.1505694850193	22.8429897664098	23.003827364303	23.1172712540599	23.0705905901879
25.2836551768126	25.225400444582	25.2437079622143	25.1611072863203	25.2718981518247	25.115374512117	25.4264108132295	25.353515377268	25.0690730607193	25.2777003454494	25.2864366444071	25.3585983773175
20.7423272603049	20.713234572915	20.7575240754578	20.7876163088671	20.77792382863	21.0058249510185	20.696230663192	20.7829025189255	20.761436983866	20.736107037235	20.8013335246649	20.8806571614507
24.9415286680421	24.9933701947513	25.0079023859773	24.9676263973069	24.9983209609319	24.9899665952908	25.0767465466741	24.9833636179912	24.8714837251369	24.834180449251	24.9695913561097	24.9663347161575
26.777000661214	26.9679186433093	26.7256370222704	26.6888194838803	26.7903154920558	26.7158809908408	27.0574014901068	26.7361645551633	26.6571302238055	26.8379600042652	26.9163679390168	26.8399801403541
25.5484692824093	25.5962423132557	25.6786105149667	25.6376420710705	25.6753668123664	25.4837500742282	25.7043313878816	25.635356500855	25.4769968130268	25.6083982749089	25.6246234445436	25.4976858248807
25.2336841545759	25.1839760063615	25.3047705140664	25.2619431904149	25.3029064630787	25.1893215710284	25.3084876607721	25.2875414449343	25.0562826360739	25.2289679944758	25.2792616812053	25.2001581214101
25.3314072459821	25.2481010034047	25.3134266351017	25.3387467223048	25.2534322623155	25.3317115420526	25.3544852846414	25.3738471384649	25.3704890414211	25.2437024502201	25.3541212329142	25.4611324158025
24.0769831155572	24.0744832789931	23.9985765197114	24.0972522955159	24.1335410485251	24.3000668395672	23.9537891479956	24.1355377906383	24.0028138192773	24.0820999265335	24.1151236284278	24.0863890009848
25.427252208609	25.4640659203068	25.4647751505707	25.5003719040842	25.4718179799359	25.4423111764942	25.4572050112605	25.5039864774422	25.3781315513451	25.411689397878	25.4404454346466	25.4148201555471
25.4588415502543	25.2427663620877	25.2980225799165	25.3541032342899	25.2626793864456	25.5331560976301	25.3824105939984	25.3904523714596	25.3477511773613	25.3214580113399	25.4594493086855	25.3412635185199
25.5150485355126	25.6253799970757	25.5698889518028	25.5357424487051	25.6011808168192	25.5629567335655	25.6785802115057	25.5328980902425	25.519313878215	25.5404366525585	25.5239218252741	25.4809872172123
22.5016452358741	22.6613945607462	22.613841776016	22.6660626441112	22.6586364944658	22.6225533293966	22.4950781515924	22.6245955751502	22.4811253565218	22.5841642076972	22.6265913149308	22.6224613181137
25.3425575610763	25.3919313498495	25.4364521345299	25.4781929761475	25.4350412203904	25.3916934301358	25.2773238328892	25.2177977359226	25.500375957036	25.4314322306478	25.2840129887289	25.3404512982074
24.9442314995698	24.9116431488	24.959242673528	25.0236451935556	24.9205794096919	24.9852030202161	24.9365192527129	24.9573795870953	24.95326278412	24.8998319009619	24.988257443772	25.0446795851709
25.3833772095776	25.4223696770041	25.443976389933	25.4254045754583	25.4611115985627	25.4349114804269	25.5390502953173	25.535491107044	25.2178312574454	25.4379289689259	25.4595717716655	25.5489099061076
24.9072343413801	24.6898084851245	24.5223211290243	24.4851250188158	24.596058886989	25.0751031286348	25.1104906071831	24.7374608486757	24.7615104740255	24.6504951610892	24.9294906110818	24.9646714770836
25.2951730204076	25.3781506437273	25.3942091810184	25.4633484394053	25.3592699607593	25.4049115479977	25.2753863017894	25.2746287529297	25.3522056019802	25.3003479983307	25.312897428586	25.356954972226
25.5932536244098	25.725557400715	25.7265121657871	25.738064400554	25.6985717330246	25.679507484137	25.7020153524006	25.6325519290783	25.7267575102687	25.7896405286015	25.6525181963856	25.6586337034125
24.5965882312009	24.5572765288026	24.5748646052626	24.6238088605741	24.5093506731808	24.6810195197396	24.5811218529624	24.6139629866996	24.7186508636131	24.553863248635	24.5324447607841	24.6090750857896
25.4695862128306	25.3430645564087	25.4015975778336	25.3727128630116	25.3986684449819	25.5535266235423	25.3685268050045	25.4055548965525	25.464136344069	25.3800880424342	25.3876839267997	25.4389755267203
24.9763339256977	24.8883202487418	24.9241955771453	24.9354442897343	24.9286683326086	24.9904150675045	24.9047770913464	24.9621602484266	24.9600857257651	24.9150349587664	24.9423219360714	24.92473183347
24.8565005154609	24.9428670502509	24.9132274099222	24.922152004628	24.9699783899766	25.0180037880748	24.8314482012949	24.9260491180176	24.837437516442	24.9020811159033	24.9040221011152	24.8757014092589
24.6507740749122	24.7127360457435	24.6432998909485	24.6092521221294	24.5870042470241	24.7229710404892	24.7439476134537	24.6072566383094	24.7714076717164	24.7184391055801	24.7305985386135	24.7003053698174
