GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
ABCC5	NA	149.559468431904	14.392832595501	11.8425861405421	16.8219552400897	10.5395930021874	NA	NA	NA	NA
ABCC5.AS1	0	NA	0	0	0	0.00595953948516015	0	0	0	NA
ABCC6	0	NA	0	0	0	4.7579458201602	0	0	NA	NA
ABCC6P1	0	0	0	0.0392845762760934	0.0406308702594138	0.050158454495455	0	0	0	NA
ABCC6P2	0.0385507211038532	0.604278306521056	0	0	0	0	0	0	0	NA
ABCC8	0.135254404693979	0	0	0	0	0.00509683251984727	0	0.208741382405531	NA	NA
ABCC9	0.00754977547394642	0	0	0	0	0.000622434853859266	0.00921250242018212	0.00700763875472288	0	NA
ABCD1	NA	NA	NA	0	NA	10.5707339319904	0	0	NA	NA
ABCD2	NA	NA	9.10866524286742	11.0271500736126	0	1.0640233283924	NA	NA	NA	NA
ABCD3	NA	NA	12.5140714380192	13.0628041621248	5.36533341175865	8.86835444839697	103.781273831292	NA	NA	NA
ABCD4	74.8972444117115	NA	34.6546894734391	33.080506176123	71.5824372026755	27.5713208958337	NA	NA	NA	NA
ABCE1	27.6876405811988	NA	29.7662989837532	26.7490444493076	NA	19.5582145967044	NA	NA	NA	NA
ABCF1	19.5749434308176	NA	20.0523329979839	NA	38.3942017576632	23.3269209214797	NA	NA	NA	NA
ABCF2	NA	NA	15.8956942798235	12.733739396057	20.8544858943327	18.8232633161094	0	0	NA	NA
ABCF3	44.8437742231851	767.615462536934	30.0115017824218	25.2745951793599	57.6344932152638	28.0530336286713	NA	NA	NA	NA
ABCG1	12.5311074994351	NA	4.70642795990611	5.08414362085522	NA	3.7432572737422	0	NA	NA	NA
ABCG2	0	0	0.273723753350649	0.631927774175008	0.0768150000313077	0.0520005010638447	NA	0	0	NA
ABCG4	0	0	0.0144968645563772	0.0159816219729003	0	0	0	0	0	NA
ABCG5	0.000649256216626481	0	0	0	0	0	0	0	0	NA
ABCG8	0	0	0	0	0	0	0	0	0	NA
ABHD1	NA	0	0.629391552494494	NA	1.50406825165116	0.572565903706226	NA	0	NA	NA
ABHD10	21.7544850442906	0	15.5893189973401	15.5831918154283	NA	12.7073391041719	NA	0	0	NA
ABHD11	NA	NA	5.19951339374326	NA	14.5667927546068	10.6352355787848	0	NA	NA	NA
ABHD12	NA	NA	14.104757939973	NA	19.5149558351111	18.6375396139062	0	NA	0	NA
ABHD12B	0	0	0.0422833068870532	0	0	0.00389591075123596	NA	0	0	NA
ABHD13	NA	NA	12.1823515506654	12.8539368821448	NA	9.77395189533596	153.292199698298	NA	NA	NA
ABHD14A	NA	NA	18.7454110178569	12.1179329598533	27.9246472025021	7.73428907218372	0	0	0	NA
ABHD14A.ACY1	0.902238553848008	0	0.102261912717978	0	0.550566674088796	0.269259056887649	NA	0	0	NA
ABHD14B	NA	NA	48.2431426048334	44.2139087927996	52.8603819541518	36.5546466995026	NA	0	0	NA
ABHD15	NA	NA	9.17554367536815	NA	16.8999727507634	7.27916173092746	0	0	0	NA
ABHD16A	NA	NA	37.5072098205149	NA	70.0546053214744	47.4344778883827	NA	NA	NA	NA
ABHD16B	0	0.017123746518126	0	5.12565102157581e-05	0.00242689900728266	0.00334846187708582	0	0	0	NA
ABHD17A	NA	NA	30.043433566486	NA	92.6924614839817	NA	NA	NA	0	NA
ABHD17B	NA	NA	11.8864048820136	6.67880852642296	NA	5.00706246928095	NA	0	0	NA
ABHD17C	0	NA	3.07790900807999	0	3.99456622516601	0.948161414082735	0	0	0	NA
ABHD18	11.9968138781576	NA	6.92981381006267	7.87811060381425	NA	4.77281968447165	NA	NA	NA	NA
ABHD2	NA	473.029455843264	NA	0	19.2564036435901	17.4280063599714	NA	0	NA	NA
ABHD3	NA	NA	45.3530557350916	44.9043973391236	NA	25.9966413312094	514.830427012008	NA	NA	NA
ABHD4	NA	NA	6.63708728763572	NA	20.3387577022806	9.06095240314113	NA	0	0	NA
ABHD5	0	NA	NA	0	NA	21.8747748842039	NA	NA	NA	NA
ABHD6	NA	NA	3.39315312360952	NA	5.50041236631391	4.02767731360978	0	0	NA	NA
ABHD8	0	NA	0.339297442548551	0.153648026652713	3.29092710908083	3.09742623082676	0	0	0	NA
ABI1	25.6934514684675	NA	36.9782155798503	23.1182035721631	39.7144767334185	38.4098445318176	NA	NA	0	NA
ABI2	10.9056279610061	NA	10.1007506000213	7.58951281046515	12.915016161508	5.28970875452284	NA	NA	0	NA
ABI3	0	NA	19.5719894763465	0	73.1920887053432	32.6688201348299	0	0	0	NA
ABI3BP	0	0	0.0269876116831527	0	0	0	0	0	0	NA
ABITRAM	NA	NA	9.55902152472924	9.44276204190258	6.52981611082036	12.4687123671779	NA	0	NA	NA
ABL1	NA	NA	10.4327078198626	NA	15.3781127960622	15.8047013347627	NA	32.028968284513	NA	NA
ABL2	4.64966479827103	NA	2.63738250597819	2.178635504137	2.02304508950594	2.01306457074458	NA	8.4249261174922	81.8722469166901	NA
ABLIM1	88.9524958863596	NA	36.9057047759954	77.2004186386457	NA	NA	NA	NA	NA	NA
ABLIM2	0.948008288408642	NA	0.737303291195079	0.576544813674142	0.721632470997877	0.354294697724779	0	NA	NA	NA
ABLIM3	NA	0	NA	1.41593157972344	NA	0.681563739180277	NA	NA	0	NA
ABO	NA	NA	0.0230723554587595	NA	0	NA	NA	0	NA	NA
ABR	NA	699.820254473562	28.7914728502714	0	85.3999936754765	50.0007413660764	NA	NA	NA	NA
ABRA	0	0	0	0	0	0.000230543502509173	0	0	0	NA
ABRACL	0	NA	120.708564372034	103.285830357525	NA	120.298760828685	0	0	0	NA
ABRAXAS1	13.6550618726449	NA	14.0246219985833	19.1793740617623	NA	10.8214437569321	NA	0	NA	NA
ABRAXAS2	NA	NA	9.87105990258437	8.05554128479754	4.20072911781393	9.2242429461261	NA	NA	0	NA
ABT1	NA	NA	13.683166174265	8.29628905211327	18.6851154933749	12.3310470335569	NA	NA	NA	NA
ABTB1	69.2961617408507	NA	NA	NA	88.8568528782059	59.5159527843777	NA	NA	NA	NA
ABTB2	0.0210017328283798	NA	0.0494663772753356	0	0.227866966011573	0.421246915694486	0	0.199149560426056	NA	NA
ACAA1	NA	NA	50.7581596021325	NA	98.0625521885408	103.928169847655	0	NA	0	NA
ACAA2	0	NA	45.0158532270934	NA	53.6792155870814	46.2628721406058	0	0	0	NA
ACACA	NA	NA	4.83761086214279	NA	6.37753277977039	3.64476373836029	NA	NA	NA	NA
ACACB	7.48855197242301	56.3324363202287	2.99120210566233	4.78388885744304	5.32895045640149	2.35433608520109	NA	NA	NA	NA
ACAD10	20.2758039485838	NA	9.75386450926156	12.3113364397906	16.8517419104711	13.9343729162923	NA	NA	NA	NA
ACAD11	33.1295728965207	NA	14.7253588511373	19.2373672281838	24.0099366577694	NA	NA	NA	NA	NA
ACAD8	NA	NA	19.3265600345859	15.1830862581688	29.9406421428223	14.1978758885544	NA	NA	NA	NA
ACAD9	NA	NA	12.1711047415407	NA	18.1616674155922	10.9001054007475	NA	0	0	NA
ACADL	0	0	0	0	0	0	0	0	0	NA
ACADM	NA	NA	26.8927489224511	NA	25.3794245792864	25.7160140624199	0	0	0	NA
ACADS	0	NA	4.06343961282303	4.36529508990287	8.30161969226	4.39157008706289	0	0	0	NA
ACADSB	1	NA	10.6962883505109	11.2630673432119	NA	NA	NA	NA	NA	NA
ACADVL	NA	1	244.192199041053	NA	1	276.255960827157	NA	NA	NA	NA
ACAN	0.0127033021323602	0	0	0.00808784393156015	0	0	0	0.00297632347769605	0	NA
ACAP1	344.773549795115	1802.09217523021	192.749614647167	238.906350943318	301.485118320696	NA	NA	NA	NA	NA
ACAP2	NA	NA	25.250020334565	15.8047843858582	NA	26.8993649124751	NA	NA	NA	NA
ACAP3	NA	199.68413061174	9.39028321980441	NA	20.4545496484118	13.2342170124773	NA	NA	536.892225074494	NA
ACAT1	NA	0	19.0068328821374	20.1613126277546	13.0015687602538	16.1704347171478	NA	NA	0	NA
ACAT2	NA	NA	10.9626311439288	10.7979595948749	16.332206375825	9.81945860626705	NA	NA	NA	NA
ACBD3	29.4084292079148	217.163799645229	18.9026605296982	NA	NA	12.9865409538976	NA	NA	0	NA
ACBD3.AS1	0	0	0.00345608237707085	0	0	0	0	0	0	NA
ACBD4	17.415580370339	NA	8.53559452225896	16.6662892391884	11.0910250902085	5.97596235261166	NA	NA	NA	NA
ACBD5	NA	NA	20.3655609629465	NA	18.4559174385521	14.0858789087294	NA	57.8258009448371	NA	NA
ACBD6	29.2980242886286	NA	29.1798469151071	34.3817061970028	25.3813906474259	25.0993651674366	NA	NA	NA	NA
ACBD7	0.295695012694887	NA	0.0955645950068411	0	0	0.0428326288187659	NA	0.271558780430713	0	NA
ACCS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACCSL	0	NA	0.00253578252641384	0.0263360924534586	0	0.0370583481554048	0.00475472803207233	0	NA	NA
ACD	12.6688242111538	NA	14.0129384645911	NA	36.5307885722202	11.6565565410716	0	NA	0	NA
ACE	NA	NA	2.79652795962995	4.53612621869743	3.55947271058955	NA	NA	0	NA	NA
ACE2	0.0294995015898871	0.0354415759247777	6.10342464366642e-05	0	0.00108616710710785	0.00145312610367454	NA	0	0	NA
ACER1	1.00536222845752	NA	0.390069840884188	1.07289750407874	0.256668854490614	0.168236187765527	0	2.5025082379779	NA	NA
ACER2	1.49999551107907	NA	0.600831770899641	0.602249089346313	0	0.279378764830636	0	1.37118363346533	NA	NA
ACER3	0	NA	3.45244163757593	NA	NA	9.75201115619081	NA	NA	0	NA
ACHE	0	NA	0.0298310737576288	0	0.133290637377886	0.00917857337665384	NA	0.421702873939664	NA	NA
ACIN1	170.597773889529	NA	92.1455657326843	87.8783550083928	154.908539752701	81.6371762725995	NA	NA	NA	NA
ACKR1	0	0	0.0126009027818537	0.0344997307765567	0	0	NA	0.0547886656469221	0	NA
ACKR2	0.227879072024451	NA	0.0374470412378811	0	0.0595632803881598	0.0533219469506288	0	NA	NA	NA
ACKR3	NA	NA	NA	NA	8.08444273805278	2.74687538616217	NA	NA	NA	NA
ACKR4	0.141834106506845	NA	0.0563320625308972	0.153091948022317	0	0.066486836912149	NA	0.0001951067447854	NA	NA
ACLY	NA	NA	35.7518175189726	NA	53.8615843914545	37.6124895402849	0	0	0	NA
ACMSD	0	0	0	0	0	0.00125196501097213	0	0	0	NA
ACO1	0	NA	1.61096845053664	0.182756977948055	4.37332384416161	3.34671575741508	0	0	0	NA
ACO2	26.0465663648897	NA	26.3312327981624	NA	50.0507540507254	42.6835174188379	NA	NA	NA	NA
ACOD1	0	0	0	0	0	0.0746380370678819	NA	0	NA	NA
ACOT1	2.03880388448351	NA	0.937658080261736	NA	2.51220936804964	0.942096598512791	0	NA	NA	NA
ACOT11	0	NA	0.104187887935824	0	0.56188330091085	0.415991745472883	NA	0	NA	NA
ACOT12	0.114820694891233	0	0.0268241073688695	0	0.110618238433981	0.0438611423010067	NA	0.262830561533634	0	NA
ACOT13	0	0	7.2615132344207	4.44107660710591	8.87641313203909	7.43971301168395	0	0	0	NA
ACOT2	4.3358744678123	0	4.32573220219728	3.68760724011761	7.02594527734067	3.98410067059594	NA	NA	0	NA
ACOT4	0	0	1.15492622830348	1.10278960481336	3.07496946182818	0.358173029252403	0	0	0	NA
ACOT6	0.0177005469088654	0	0	0.0383481435605857	0.0268901104404358	0	0	0	0	NA
ACOT7	0	0	7.0130172671172	NA	12.2191045955409	3.56543387604312	0	0	0	NA
ACOT8	17.3215942345153	0	13.2541187716915	NA	25.9689930786568	18.7119102969979	0	0	0	NA
ACOT9	NA	250.528037688245	30.4405664012624	NA	28.1479537660983	47.5779950490162	NA	NA	NA	NA
ACOX1	NA	NA	6.64979421282452	3.85293941289476	NA	12.0643223380696	NA	NA	NA	NA
ACOX2	0	NA	0.150101075409341	0	0.116652480178918	0.787701667966067	NA	0	0	NA
ACOX3	NA	NA	4.05221094671425	NA	6.6666812476184	6.70247706977492	0	0	NA	NA
ACOXL	0	NA	0	0.0752119907142252	0	0.07312398675381	0	0	0	NA
ACOXL.AS1	0.143483853862919	10.8978375000576	0	0	0.0836791791094005	0.013741112751932	NA	0	NA	NA
ACP1	61.3941428479147	NA	83.5976229001209	66.1073842882588	69.6125166066831	62.3780122847469	NA	NA	0	NA
ACP2	0	161.080103733862	7.85332594826364	NA	NA	14.6175540669928	0	NA	0	NA
ACP4	0	5.33773025779283e-12	0	0	0	0	2.44382292180489e-12	0	0	NA
ACP5	40.4707233617442	NA	43.1061846123693	NA	59.7686377012277	33.7299666908905	NA	0	NA	NA
ACP6	NA	NA	8.23009629945264	19.253493175726	NA	NA	0	NA	NA	NA
ACP7	0	2.687182631167	0.0704432762593641	0	0.133593567697436	0	0	0	NA	NA
ACPP	0	NA	NA	0	NA	19.1887259524403	0	0	0	NA
ACR	0	0	0.00588386071425417	0.142979033255372	0	0	0	0	NA	NA
ACRBP	NA	NA	NA	NA	NA	15.8030734436871	NA	NA	0	NA
ACRV1	0	0	0	0.0343740918807116	0.0343867917497811	0.0010537164721538	NA	0.00109783060892177	NA	NA
ACSBG1	0.468348608453025	NA	0.047996747667244	0.54124405522558	0	0.0833507106308837	NA	NA	0	NA
ACSBG2	0	NA	0	0.106921647797221	0	0.0113815934933894	NA	0	NA	NA
ACSF2	27.3191487146304	NA	13.4258740270194	8.40772987101991	28.0673794672299	14.4823836604214	NA	NA	NA	NA
ACSF3	NA	NA	13.8677388466426	12.7223317850811	22.3796843636416	17.4147377400512	NA	NA	NA	NA
ACSL1	0	NA	NA	0	0	50.5659831915262	NA	NA	NA	NA
ACSL3	NA	NA	12.5478162773455	NA	NA	13.0867464969352	0	NA	NA	NA
ACSL4	0	NA	14.0313430753006	NA	NA	21.7029169073447	NA	0	0	NA
ACSL5	NA	NA	55.5632729194575	NA	52.507729064444	31.8350287339182	NA	0	0	NA
ACSL6	NA	NA	12.8023350502059	19.8328359735182	NA	NA	NA	NA	NA	NA
ACSM1	0.679746361035382	0	0.457470455124637	0.0401690205743046	0	0.52671330403232	NA	0	NA	NA
ACSM2A	0	0	0	0	0	0.0014327774170122	0	0	0	NA
ACSM2B	0	0	0.000877342202829201	0	0	0.000310584648294254	0	0	0	NA
ACSM3	NA	0	3.83210118983109	6.1830799665229	NA	3.74657543606375	NA	NA	0	1291.84400735895
ACSM4	0	0	0	0	0	0	0	0	0	NA
ACSM5	0.0221144946813747	0.0420166848850572	0.0308479624162354	0	0.188196521604786	0.121510064394147	0	0	0	NA
ACSM6	0	0	0	0	0	0	0	0	0	NA
ACSS1	39.2277778638663	520.420907454299	30.9045041985245	NA	52.9718744163033	24.4344111988287	0	0	NA	NA
ACSS2	NA	228.720888411925	NA	12.3001307250927	NA	27.2702383957581	NA	0	NA	NA
ACSS3	0.00242860877861761	NA	0	0	0.0109157918594405	0.0331972209581421	0.0809296071512722	0	3.15503146244208	NA
ACTA1	0.0175764564687055	NA	0.0836137041251874	0	0.0363427743350861	0.0253466046488429	0	0.411285672284104	NA	NA
ACTA2	0	NA	5.52698446956652	0	NA	4.64521845049421	NA	0	0	NA
ACTA2.AS1	0.219489645282261	0	0.977750448066267	1.3099852084644	1.0991480024375	0.08386534444547	NA	0	NA	NA
ACTB	1	1	NA	NA	NA	3939.62347623852	NA	1	1	NA
ACTBL2	0	0	0	0	0	0	0	0	0	NA
ACTC1	0	0	0	0	0.0346747659149258	0	0	0	0	NA
ACTG1	0	NA	559.99912892841	NA	1253.92004742873	1103.7785111799	0	0	0	NA
ACTG1P17	6.69626136333518	NA	0.592529881349455	2.05093909108467	2.32305838183649	NA	NA	NA	NA	NA
ACTG2	0	NA	0.0882632172859024	0.149557768255304	0	0	0	0	0	NA
ACTL10	0	NA	0.369966732367019	0.270298493353782	0.412184149298795	0.159336075507358	0	0	0	NA
ACTL6A	31.6618675926356	NA	29.513416119936	36.6688908043019	23.3912671818014	14.1647357518701	NA	0	NA	NA
ACTL6B	0	0	0.00185773176560167	0	0.00136876722404056	0	0.129719508904863	0	0	NA
ACTL7A	0	0	0	0	0	0	0	0	0	NA
ACTL7B	0.0421628238742313	0	0.00224229947147592	0.0208828153024123	0.0511527999230756	0.00324815111656518	0	0	NA	NA
ACTL8	0	NA	0.0021807756010408	0.00169198870108689	0	0	0	0.0104004671413991	0	NA
ACTL9	0	0	0	0	0	0	0	0	0	NA
ACTN1	NA	407.147965287438	NA	44.5965230326055	NA	34.8718605516747	NA	NA	NA	NA
ACTN1.AS1	2.99830392139527	0	0.328247916811059	0.695942173960478	0	0	0	NA	NA	NA
ACTN2	0.0530621540063294	0	0	0.0525966869631584	0.0159968668842334	0.0194913584839003	0	0	0	NA
ACTN3	0	NA	0.230124677225914	0.0433785686360881	0.613187815516456	0.0069049397995351	NA	0	0	NA
ACTN4	0	NA	79.3413955606599	0	220.465537949169	94.0494766973159	0	0	0	NA
ACTR10	NA	0	60.9968514050649	47.2376542428415	NA	49.5401681174213	NA	0	0	NA
ACTR1A	NA	NA	30.8941158861543	NA	63.1572464104482	51.2553595022707	NA	NA	0	NA
ACTR1B	NA	0	50.739420528279	44.0805252293123	99.0051796655836	43.3082930001246	NA	NA	NA	NA
ACTR2	0	NA	176.626655259266	NA	NA	238.666401003019	0	0	0	NA
ACTR3	0	NA	149.989155193995	NA	164.349015546636	176.565870450133	0	0	0	NA
ACTR3B	5.37489215812017	NA	2.88717910826173	1.97053272830038	NA	3.3331935714856	NA	NA	NA	NA
ACTR3C	NA	NA	1.72372136524541	NA	3.56904619194942	1.0271993394743	NA	NA	NA	NA
ACTR5	7.53248078484796	NA	7.75776329118756	5.90265168049917	11.8981445854446	4.59951931111888	NA	13.2039087615648	0	NA
ACTR6	NA	NA	29.8251682008667	25.0713314657839	12.6505099349795	10.7029994864983	NA	0	0	NA
ACTR8	12.2630757321233	NA	13.4419710985038	6.7277609253247	26.329418179567	12.4821229166932	0	0	NA	NA
ACTRT1	0	0	0	0	0	0	0	0	0	NA
ACTRT2	0	0	0	0	0.00498964582759287	0	0	0.00260794502834272	0	NA
ACTRT3	0.0369039344322004	0	0.0852895731564911	0	0	0.0309550249826263	NA	0.0339377863950123	0	NA
ACVR1	NA	NA	8.23050289819495	13.2469924828803	NA	9.57413595795964	NA	NA	180.067565474183	NA
ACVR1B	0	NA	2.66810592140408	1.68503153998186	NA	8.48870948821907	NA	NA	0	NA
ACVR1C	1.12010426384593	NA	0.332039438315322	2.55319322853578	0.0684776664280324	0.401065058002703	NA	NA	22.9378614555271	NA
ACVR2A	NA	NA	NA	9.39672975312389	NA	5.85658089901462	NA	NA	NA	NA
ACVR2B	1.41029838344895	NA	1.02763812970615	1.88269449865146	0.668854281084325	0.422100641701967	NA	0	NA	NA
ACVR2B.AS1	0.153802771655123	0	0.0472330516090416	0.209790324950398	0.0760780273555517	0.0563135190704138	NA	0	NA	NA
ACVRL1	0	NA	0.258684582730546	0	0	1.12005901836671	0	0	NA	NA
ACY1	NA	NA	5.22103483881696	NA	10.912256103704	7.34373630239013	0	0	NA	NA
ACY3	0	0	0.308831874662648	0	0.948047746911967	0.672524571667696	NA	NA	NA	NA
ACYP1	15.8158998722119	NA	29.4387850042437	34.7879879058482	14.0857547634926	10.3653866182142	NA	NA	NA	NA
ACYP2	NA	0	11.5397743581103	8.10536606250539	10.9489644697296	8.55097276330481	NA	0	NA	NA
ADA	NA	NA	43.0699990278362	NA	50.9339323041314	22.167752997583	NA	NA	0	NA
ADA2	0	1574.34336987048	NA	0	NA	192.008180690848	0	0	0	NA
ADAD1	0	0	0	0	0.00175718885427067	0	NA	0	0	NA
ADAD2	0.143618291085299	2.89094963916532	0	0	0	0.0108016348600861	0	0.0733861846169741	NA	NA
ADAL	3.34246094539114	NA	4.1520120054563	4.08042383569477	2.7889413334714	2.88396259033971	NA	NA	NA	NA
ADAM10	NA	NA	40.171809562512	NA	66.2240191921125	63.442963147147	0	0	NA	NA
ADAM11	0.597790594462246	NA	0.0357074017235928	0.225889259748743	0.179121977782151	0.0975991588047087	0	0.191134538191779	NA	NA
ADAM12	0.261393053050673	NA	0.0862704542811741	0.712795249062032	0.454758205231405	0.148054377878222	NA	0	NA	NA
ADAM15	NA	NA	NA	0	54.9687990570702	60.7299596702118	0	NA	NA	NA
ADAM17	NA	NA	10.0139278240588	NA	NA	18.6803516177477	NA	NA	NA	NA
ADAM18	0	0	0	0	0	0	0	0	0	NA
