GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
ABCB1	0.268458170124805	3.73951579624049	0.0922844509196993	0.448194204501048	0.090111940920229	0.125821235951891	0.966896151787924	0.333705073154901	0	14357.7014263379
ABCB10	0.737723435164459	2.42353290649191	0.0520747536352139	0.0758144742492315	0.725037041869982	0.0444254243651046	0.209985526781579	0.404493780544665	3.33396876932038	72967.7178888209
ABCB11	0.000187780580331072	0	0.0011262648313762	0.000767020628855329	0.000240848848041064	0.000813795517649437	0.0879111948310237	0.0136148161086303	0.0545587359410526	8472.27178955999
ABCB4	0.047050162172199	3.45022063171718	0.182088539162644	0.0120838469228313	0.173096778017158	0.0850609205972695	0	0.365425278205715	0.990144955717217	332.784271823041
ABCB5	0.0106196472320005	0.446873076323163	0.000840169691013363	0.005180153262404	0.00470951040373642	0	0.0234067254193217	0.0235382619281918	0.128931712661012	180.068584473157
ABCB6	0.178188986896547	1.24202956535961	0.0550606241779813	0.0844283190957177	0.156407271203231	0.0553426776103113	0	0.595467796500616	2.55535359030218	30439.5174138182
ABCB7	0.12689706120548	1.94277219946482	0.0384199849734118	0.12236800610804	0.145305273875577	0.0236492021933709	0.868377446870011	0	1.84684092704884	2820.37011617064
ABCB8	0.200882416818552	0.349772496120271	0.0620571414628446	0.100746455246728	0.0803482701226535	0.050113037867707	0.253947882776851	0.701181205516832	6.05550923456953	1875038.92398071
ABCB9	0.140623938734086	0.428989252411794	0.0774515445850145	0.0796019336369906	0.159862324855776	0.0435920186715814	0.537372449240674	0.226470995591324	2.30464013761452	24615992.5788182
ABCC1	0.218590562798824	1.39865854079786	0.0576698905209326	0.197187931876681	0.079515745680839	0.0432104700815655	3.54517177952851	1.35732621479022	3.86360411791669	104458.725279393
ABCC10	0.165535294263891	0.37897048518973	0.0599926691202443	0.133576708738352	0.0952299643187507	0.0418452886212096	1.42885944744713	1.10056161908235	6.64198410401319	10902.271156744
ABCC11	0.0172273549223141	0.478714507505489	0.0125097693247992	0.0313317267666569	0.0514983217950049	0.0102096355713399	0.600232103898968	0.119440192006058	0	1081582.72746738
ABCC12	0	0	0	0	0.00161326951238432	0	0	0	0	3842.64471076149
ABCC13	0.00263013982965124	0.092966754801046	0.00725549896541631	0.0483796498928368	0.0134007593946137	0	0.00937544144543434	0.055207147299555	0.575290836494461	3456203.34038478
ABCC2	0.0738986080804367	1.23383284057164	0.046004538841952	0.0785098096179149	0.118229199084854	0.040454877011889	0.662003230805468	0.200364336015114	1.1961532294684	638.131907143965
ABCC3	0	17.5423437537155	0.309103506143293	0.423974083339329	0.69132098904462	0.0665048289851599	2.70544428030359	0.87782553019136	0	65603.0890734564
ABCC4	0.259173485902467	1.30690847594421	0.0549396492818283	0.120499548071171	0.234659606407169	0.0366591418249783	0.404846368627725	0.436563604870623	0.795221439197509	165369.827943775
ABCC5	0.227513511696793	0.485176084447075	0.0589273688027958	0.114188956318455	0.115150452246968	0.0502469413383217	0.551888762695701	0.62945067720166	3.76445284968469	94263.8588800855
ABCC5.AS1	0	0.643204832183164	0	0	0	0.00253323609777482	0	0	0	10623567.2441014
ABCC6	0	4.89484746006368	0.0278379513804941	0.0670091491090701	0.109127134375977	0.0141586935545472	0	0	1.33246914419701	48356.0331563798
ABCC6P1	0	0.46402522618559	0.00627729242905426	0.0308638853910667	0.0336334193389945	0.0098463669821005	0	0	0	55241009.4845841
ABCC6P2	0.0187892073972822	0.433893477861919	0	0	0.000216672967428678	0.000795702349416826	0	0	0	1472281422.03893
ABCC8	0.0301336194102464	0	0	0	0.00261186630778436	0.00433421416702023	0	0.0954688611844992	0.951985124365621	115.489794650987
ABCC9	0.00294124990267877	0.0834806222408189	8.21598531942082e-05	0.000243747326005518	0	0.000275367760802509	0.0185501098176382	0.00407442864570865	0.0631735584480201	918.911997378748
ABCD1	0.686289975992606	5.20965080312248	0.295518062137972	0	0.225714667323673	0.0399989863350305	0	0	0.717932105915291	90816.2433031418
ABCD2	0.56309398640084	11.2545992882354	0.0372675051620881	0.0657132327277114	0.00971375082442869	0.0901425196494299	0.306059665927851	0.874954665592268	1.43454130931086	8029.73911411526
ABCD3	0.474682583453402	16.0284735744631	0.0437923063207196	0.0860152787004604	0.176537895830405	0.0373866640682834	0.154573526730601	1.1100292076638	6.83885643061647	1917558.57735352
ABCD4	0.100403803276724	0.575966123842126	0.0690739497512735	0.0932756395959963	0.0849601225031367	0.0486919526964319	8.84002919006445	0.636539501104675	8.49317863796931	2071669.26534762
ABCE1	0.189198066389167	32.201353572226	0.0415007811974354	0.102608029896851	0.488493042352925	0.0504663833608502	0.456754257705152	1.61483587950193	11.1194910656316	2603413.56616284
ABCF1	0.18300541255444	1.48216895744673	0.0574686715752113	0.233402166449519	0.109182148868489	0.0315386807374186	6.28615287856317	0.226152088972662	4.26329869805127	465323.18334548
ABCF2	0.740526059775808	9.57948191566313	0.0663225079913508	0.140064523025367	0.122113337549296	0.0410319354920113	0	0	1.14208892551327	5893.22933752155
ABCF3	0.146856491252467	0.1997502741594	0.0771920682854767	0.175427731699517	0.0945343224615431	0.0461566165937114	22.1355467730605	0.245541648888355	24.3830479082046	635393.246022493
ABCG1	0.128203456846511	2.84873742473291	0.0832532186460507	0.126145539416303	0.458743229917491	0.0536555310802204	0	0.408858271531555	4.88440476592373	2181343.68696255
ABCG2	0.0431070100546623	0	0.0455099453764098	0.113402966623267	0.0920274216035541	0.0274361454514169	0.486057992872301	0.0785587258277792	0	935550.88552372
ABCG4	0	0.274118444977381	0.00435560032943596	0.00877384000845115	0	0.000324392158156937	0	0	0	249035.285704861
ABCG5	0.000306850611432388	0	0	0	0	0	0	0	0	6769546.28074452
ABCG8	0	0	0	0	0	0	0	0	0	3784381.86163955
ABHD1	0.236753262701918	0.187104291514188	0.0766184809560384	0.208517230694429	0.146645433083871	0.0543101204125136	1.21638348288795	0.0995237398266689	1.61017127646092	402268.872096099
ABHD10	0.122038881740928	0.359345735212084	0.0423108742044293	0.0886828872986236	0.543484297234073	0.0360566227926799	0.402058329340327	0	0	1378647.24476095
ABHD11	0.263767970984133	8.17475787221939	0.0755842682852582	0.394600826895057	0.0864877362163582	0.0323888369003386	0	0.634842820014544	0.665270738978211	755261.564620155
ABHD12	0.814308405507397	0.953755314395877	0.0577245730691972	0.525962768901825	0.105358526622074	0.0319101964450243	0	1.1536177110645	0	180642.212408983
ABHD12B	0.000484365079737896	0	0.0194991017721706	0.00418211409020129	0.0190671295363394	0.00632449887148561	0.430918503266115	0	0	4499851.5940357
ABHD13	0.630500246426801	21.3430921178009	0.0674289585841485	0.128524893391031	0.209546797251464	0.0422922707891302	0.193466416448973	0.835657672952279	5.68169277927521	15008343.7249408
ABHD14A	0.288925323942858	5.66827070975404	0.046052690434038	0.0990709360902158	0.0619051736139252	0.0532712883519164	0	0	0	727407.256390052
ABHD14A.ACY1	0.123987363886479	0	0.0624208277255284	0.0275760645884058	0.169134609905203	0.0342733779506015	0.264532425118453	0.106846249065508	0.130969645729376	281383.026215502
ABHD14B	1.00641305884628	0.848244801679205	0.0311422333012388	0.0974347734265187	0.0664244496824383	0.030250692297785	2.34657483776343	0	0	7350.15929442475
ABHD15	0.255442074492725	1.88457046075125	0.0371784094241624	0.311981515519492	0.0566267314528546	0.0326395549436549	0	0	0	1007.40116489911
ABHD16A	0.477984051854171	0.581090912470955	0.0597600663670147	0.543129429682979	0.0812369776955901	0.0265315364603554	12.7251942429778	1.01344105156032	2.18719702865495	82128.4058923273
ABHD16B	0.00151168314523719	0.292461162655637	0	0.00125734585299161	0.00307737913576025	0.000949765383392887	0.0090639072274714	0.000668182188161825	0	1474646.78557566
ABHD17A	0.63663625157205	21.0969206648029	0.0966620155410871	0.87971875340346	0.0986595530912647	0.106780200201239	1.08362138149017	1.98846626740576	0	626268.331156389
ABHD17B	0.299710647554401	0.870006139398192	0.0560390485624637	0.117717783039435	0.331211550044456	0.0676670571997074	2.07392163936885	0	0	5084.23177303372
ABHD17C	0	2.26601947747115	0.0366690493197765	0	0.0976033084278523	0.0414615674439016	0	0	0	17235.8350878564
ABHD18	0.200694557698897	1.83137874294289	0.0875952533077869	0.0928224951675278	0.218662612329151	0.062936633992984	0.660720956601026	0.378874942548203	2.44368124795182	41517871.3405285
ABHD2	0.263319729393076	0.339096863978154	0.121281644412918	0	0.109005484506086	0.054870533784253	0.493356177831134	0	5.62073487105877	7607000.1946498
ABHD3	0.795608992228563	252.143050424427	0.0473349744690842	0.10657420967082	0.663764975748245	0.0717256567572292	0.186506969240744	0.896803397630546	3.33492202394844	1992670.93225167
ABHD4	0.443560450778387	4.36997657149034	0.0776885619602469	0.434048346557837	0.0638050606102517	0.0369956341080716	0.337328513841784	0	0	27346.2627511836
ABHD5	0	2.76092706448373	0.166179816678324	0	0.374470280791727	0.0274962675807884	2.82304800702649	0.438086003026739	1.46108933206326	1025.69871152852
ABHD6	0.34781369825028	1.88792460919427	0.0663362727174986	0.250709129179082	0.127550660722964	0.0343154915139851	0	0	2.69782443098559	723043.820652743
ABHD8	0	0.649339785977496	0.0976203678788017	0.161892380330616	0.104960917568598	0.0212683353261595	0	0	0	16739271.8024147
ABI1	0.173017398025908	1.77521791146784	0.0409308570280605	0.093702326651099	0.0933745498532484	0.0238027516194955	6.15212210929738	0.203441939703895	0.251958199670385	17370.4463441991
ABI2	0.174535003562878	2.28350457083828	0.0444511320265161	0.169163945636306	0.129939721739209	0.0657649035224832	3.62395449593172	0.859330014220727	0	2894517.48440793
ABI3	0	12.9827646829962	0.0856155969738159	0	0.110112880405572	0.0514462294641568	0	0	0	180756.54352099
ABI3BP	0.000172322713819523	0.124160149488307	0.0050313880552724	0	0.00370119338813254	0.000295586634529649	0	0	0	1853274.91140236
ABITRAM	0.655873668865684	9.24688008421453	0.0449863411613319	0.0989496549547348	0.189046403644337	0.0255489031746755	1.07190001035157	0	4.8382208927023	948127.117849522
ABL1	0.287838496837069	7.62607267313695	0.0768811809843285	0.280549799331276	0.143118397326007	0.0456609218926754	1.26466604095592	0.182489974839302	10.247331006449	1140354.27987339
ABL2	0.148485371922813	1.08644758477175	0.0644884063305316	0.136827284742324	0.194499682620402	0.0430082198479527	1.13724460210168	0.162882303386277	0.225289208648039	99548.7958379778
ABLIM1	0.111960577015589	38.9808269777273	0.0896607311192718	0.0864438125167472	1.2578225399932	0.11229230760407	8.25140289402064	2.19553344673382	1.59748601274544	21049.618251612
ABLIM2	0.122024664441344	1.84924438877554	0.059573920282386	0.107977948658585	0.176877167138511	0.0359455282485277	0	0.205610471108756	0.845083491989688	7735540.11739959
ABLIM3	0.343891734754202	0.111018491151896	0.139764296527129	0.168324703547402	0.25711049829851	0.0900026467616934	0.719794287342708	0.50196475668056	0	49411.0291636167
ABO	0.411415156359733	1.63308081331324	0.0926862506758256	0.254924243997173	0.0940847238479679	0.097646633323086	1.1851086534916	0.0907843039077417	4.7737252870365	4332921.75563316
ABR	0.295514895821892	0.476887271452872	0.105060659567678	0.0486931213189238	0.0933176878362709	0.0393170263547412	5.1835094641092	1.34484476653249	4.56949424265367	149452.848046909
ABRA	2.74490876273266e-05	0	0	0	0	9.4524765216973e-05	0	0	0	1152431.41990541
ABRACL	0	2.01372403740772	0.0529325987448905	0.0864864292795466	1.56495492907967	0.0337853527974996	0	0	0	434464.831017143
ABRAXAS1	0.219498888865147	2.12970193637019	0.0587098277945353	0.0940458358306329	0.566140590714035	0.0581840424872833	3.08829651303427	0	0.788372024215554	703390.348070009
ABRAXAS2	0.236054627737446	2.87681758733942	0.0252511962562154	0.133286667059234	0.179749972190672	0.0288866769018723	0.288147269112025	0.207574918219348	0.253818327266546	46410456.4673423
ABT1	0.232707535896086	7.52716204380109	0.0481048179658143	0.144215335064586	0.0878866577024418	0.0265530928044455	4.46784292239276	1.12290692173083	1.7647444945397	432922.159064045
ABTB1	0.0992178588785503	27.7792582524848	0.126407674891453	0.398117152676802	0.116659197519753	0.0398766379630997	18.1120136050819	2.0019827105579	1.80175578954749	27684.5463008337
ABTB2	0.0537763923961631	0.567372145792165	0.0247872317926492	0	0.071521165027187	0.0134335754627732	0	0.15010750962112	1.10778582139259	194821.800527796
ACAA1	0.443459158023286	10.4527403589985	0.0577726006222135	0.670080059494922	0.0888330990397816	0.0157107368469813	0	1.90580371269961	0	583.178587316124
ACAA2	0	5.14030494949936	0.0477382843494221	1.03331923592221	0.102840246645375	0.0275951713541397	0	0	0	23883706.433686
ACACA	0.255791256445921	1.44364405424772	0.0387231910758972	0.216744235619474	0.144384661570324	0.0418746719587243	1.78608332597565	0.434754921818891	2.36583159613682	21082963.2684879
ACACB	0.167066585577851	0.383460659737751	0.0927343155980802	0.125095736997075	0.178746373750129	0.058713914781021	2.52244061288669	0.341569876577495	2.99525480762856	101.62368734352
ACAD10	0.142725796430317	3.09154792887242	0.0790095940491914	0.111911387296108	0.129292196072704	0.0470674533817554	0.528730858089993	0.249273201628849	8.16429359214125	2109687.20549571
ACAD11	0.121818128643827	0.654588977901752	0.0787971146496995	0.110488707156367	0.0980580382439893	0.0926327294554189	1.76447527194541	0.290382534202507	1.71083764642281	687215.735957583
ACAD8	0.235343593911079	0.749674228596559	0.0442254590295475	0.119784165969682	0.0754901615386695	0.0424795700612654	3.29793843704537	1.54682765507238	8.27769621744615	1682376.77234119
ACAD9	0.291440593517848	1.58197240752936	0.0878680702337573	0.262026292699193	0.187539190600877	0.088323737748735	4.71487629305888	0	0	285667.417410102
ACADL	0	0	0	0	0	0	0	0	0	7659.82638748674
ACADM	0.277758720626033	22.8997211205377	0.073376959919943	0.28468779453797	0.14842846109041	0.0358521863079946	0	0	0	8263.38848972657
ACADS	0.15094260355259	2.34866801689133	0.0774376880613499	0.158607280486074	0.113226894162493	0.0457488559780168	0	0	0	10356.8308784766
ACADSB	0.145980782146373	9.06480433898891	0.0576889389276345	0.129171701809471	0.231064083406083	0.0930349060539338	2.0224014695662	0.434048322967337	1.83182134599299	554836391.150336
ACADVL	0.555492270390001	0.528046154017026	0.0723224364917282	0.268620145222157	0.110541365717556	0.0344632816942812	90.1203628569694	0.450974024720824	3.17693325736492	30978.9711660314
ACAN	0.00369153435518371	0	1.55271601189182e-05	0.00443270616126864	0	0	0	0.00658637740301977	0.0961568070820976	5353.78235366298
ACAP1	0.118393360789949	0.451138673278861	0.0601550339249512	0.115415876643691	0.105565750254558	0.100826412269412	103.579488846853	0.462812406225699	3.54430032570011	1438.5514943108
ACAP2	0.302424266707816	1.77779654808131	0.0693597757480027	0.164227672267653	1.0175852327078	0.0454114247688944	0.39693304413025	0.963773156134227	4.59102650633203	312.677750301179
ACAP3	0.307796394072068	0.416637194754062	0.104571244209472	0.351718042721966	0.115807532459136	0.0542853610822902	5.71893926918376	1.3520092750493	0.12224984024205	220279.620351227
ACAT1	0.681696968208754	0	0.0469242981724957	0.0720532577592371	0.200552482509963	0.0548116745896071	5.91226566648928	0.359668490534436	0	359.58900044878
ACAT2	0.332009407082952	3.0065749300111	0.0505207163981181	0.173903733874136	0.118360175447395	0.0418745413611108	1.89126827397305	0.829508153268063	4.20091374928628	38048.0847720426
ACBD3	0.122733241922801	0.312053441539134	0.0438540539536476	0.268845016519283	0.534344533120853	0.0329593065168701	0.438923975423085	1.25681733964883	0	5411099.35851264
ACBD3.AS1	0	0	0.00164938123854108	0	0	0	0	0	0	15766.5967704419
ACBD4	0.111497823941107	1.22956368126242	0.0795632985148337	0.100711320350011	0.118869977237444	0.0839314724455967	2.16148030195918	1.06754039991834	5.02800013346898	9317.09582029039
ACBD5	0.752994755379541	15.8852054671874	0.0531345360677565	0.40886062480048	0.149587197106084	0.0402677862846182	3.85787620413444	0.132187184436136	2.13847645696396	412045.337495539
ACBD6	0.142571153707897	6.0298639754893	0.0347592520762088	0.0760486298570432	0.102758588106377	0.0209091851538543	2.49789066653405	0.396053216531369	2.41415856917392	11753434.1251996
ACBD7	0.0619270294597393	0.757061123598704	0.0316315096215466	0.0107914096297206	0.000111967302404693	0.0206692851748935	0.575730640303884	0.172320884918128	0.216073350895474	145703049.768003
ACCS	0.967736745796086	0.990136642356713	0.273505190393081	0.246816121680405	0.317338353224291	0.141077631305724	6.08979874355026	3.70209845062603	3.36642684040153	445989.813791167
ACCSL	0.0145857541034076	0.638904153665703	0.00492467470180881	0.0199974291500909	0.0165410468704647	0.00547981689428404	0.15687855897657	0.00185093229723606	0.448718712333078	8700713.51970593
ACD	0.20629656709546	4.11504297854285	0.0672241523929148	0.302358174980185	0.0489375526327534	0.0539783041178359	0	1.18648908189359	0	237612.111581205
ACE	0.362092406147633	0.876444581037495	0.0686514941888674	0.149209221169647	0.146638108820443	0.0931949104087388	1.32875928596448	0.187588025598228	4.94419021469317	151930.860525059
ACE2	0.012438094393742	0.286075469818431	0.00123127416092311	0.000143465934603017	0.00448025484657363	0.00157650786710703	0.324667192543738	0	0.0645732066238959	205940.646328602
ACER1	0.161977715163236	3.84759104509708	0.0420187993737937	0.0608712032575807	0.131604440640138	0.0359682520054285	0	0.114968708319497	0.716612320490067	41684.522646804
ACER2	0.0722885152683817	1.34402402974862	0.0330024603134197	0.0729088282226699	0.0605038784299996	0.0207738666565336	0	0.131268830981948	1.30110793430773	14299892.423399
ACER3	0.0997687767220173	1.53492171781676	0.0641066838125119	0.20485901863185	0.363090595036993	0.0190495600935315	1.43002596830937	0.443832618438749	0	4013.02653954091
ACHE	0	1.27708695776416	0.017791746888082	0	0.0615882447433353	0.00894697440200946	0.456085912803329	0.114526012777865	0.907563280112537	161549.083183079
ACIN1	0.107648765173132	0.703079672011453	0.0565485319993491	0.110975583081986	0.0964650826845939	0.0477582106510452	11.7097521896216	0.522393341660233	12.7481239939534	583.361602769908
ACKR1	0.00433804616647299	0	0.00736321621213756	0.0214508263222412	0.0131541989891223	0	0.229689919303407	0.0461466271621095	0	586931367.990653
ACKR2	0.0451106534400655	0.652919188731128	0.0209503520635271	0	0.0460925659662623	0.0173286652522105	0	0.222895888424457	0.756212641026463	19462714.1879466
ACKR3	0.467377475873699	2.6425717895059	0.236335627127198	0.391794422224138	0.11923252537068	0.0692816512056841	2.8106141565343	0.205568821595676	2.63519531871135	1362200.9252679
ACKR4	0.0629561036695621	1.53632457154343	0.0205211847809528	0.0390394390307373	0.0110946105146719	0.017427867932561	0.290640086295205	0.0985346346241368	0.724268506015742	612049.250711377
ACLY	1.27982208858972	9.95895076941526	0.0504289420712587	0.340183379764974	0.0981969902035748	0.0441583726627011	0	0	0	486.220486942365
ACMSD	0	0	0	0	0	0.000543935662174182	0	0	0	1799428.1405815
ACO1	0.0995407761909266	1.44542372461548	0.0652535197152269	0.179080809655721	0.0909930907847078	0.0215433238840124	0	0	0	41851.7008654105
ACO2	0.185567420200011	17.7980981017398	0.0782435016991393	0.961005323967987	0.0910974410334847	0.0344954099397953	0.782204336372862	0.681572958189819	1.0525902061883	67667.6550164831
ACOD1	0	0	0.00750048765112596	0.0135688273935301	0	0.00967582709288609	0.281553482008476	0.0354464166249259	0.549257349508425	12323.4412062884
ACOT1	0.216328729290145	3.21414286984821	0.116409867426722	0.236963635328532	0.193832360816574	0.0869348829854716	0	0.333224028608352	3.70732841686605	18124461.1545665
ACOT11	0.0302426890544512	1.47670308637023	0.0412037405504964	0.0152054559413006	0.0975406657342612	0.0173635512966423	0.613509699655449	0.0128038576083639	0.450077912791225	162392.405497998
ACOT12	0.0668906699024829	0	0.0192540221640573	0.0152319851539581	0.0456172747946024	0.0140434060538985	0.360070244572597	0.147418877484218	0.0771868224693634	12187826.9423582
ACOT13	0.155623627043135	0.476439374613759	0.0755285061135373	0.152204047344041	0.154326960828066	0.0400824717298703	0	0	0	1305818.08896093
