"","log2FoldChange","pvalue"
"PYCR1",-0.599720473275196,2.1188890006268e-06
"GALNT3",0.247949523464956,2.25490607906409e-06
"PRR5L",0.312559930748205,2.34763926879886e-06
"MZB1",-0.630522911008378,2.33899859066479e-06
"DERL3",-0.479410467950995,2.88637916657639e-06
"EXTL2",0.241184127608807,3.04480862065769e-06
"IMPDH2",-0.143984231889344,3.01683776189582e-06
"PPP2R5C",0.165245209392736,3.32699275390637e-06
"RMND5B",-0.140296219624264,3.73015448798232e-06
"SNX7",-1.29591336070269,4.01443480445294e-06
"TBC1D31",0.186966185485934,4.16510130750957e-06
"TOX",0.326206081009408,4.24401795612832e-06
"DERL1",0.119847483905358,4.97976678787055e-06
"MYBL1",0.351753204549602,5.0258786015859e-06
"ATXN1",0.196505965115185,5.19842801900974e-06
"ATP2B4",0.22201090703997,5.47573373464727e-06
"B4GALT5",0.243704063557571,5.93482686443296e-06
"KLRK1",0.285705299539775,6.16498095222967e-06
"GNG7",-0.359327068535491,7.16087770139429e-06
"SHMT2",-0.144711041577811,7.24816582725819e-06
"LTB",-0.329992163568529,7.16356889131623e-06
"ITCH",0.153771861462256,8.39710806660616e-06
"MAPK1",0.136846949186931,8.61122412838738e-06
"ACAA2",0.182428927350077,9.20724565423407e-06
"KLRG1",0.396994103624476,9.4308195163154e-06
"NCALD",0.240803320510959,9.94473872571176e-06
"ABCG1",-0.322187894458333,1.01881729944658e-05
"ELOVL6",0.310833411443952,1.02166083517532e-05
"SPIB",-0.375067601165448,1.02720735501902e-05
"CACNA2D2",0.414126769282336,1.11709566176191e-05
"CCR6",-0.369578948689504,1.15285651741903e-05
"IQGAP2",0.14027049230565,1.14409054429242e-05
"PTGES",0.900020282863343,1.12518106945799e-05
"GZMA",0.328681771457196,1.17527191748625e-05
"UBXN10",0.384841876203822,1.2087827847097e-05
"E2F3",0.157981370562677,1.27237889979611e-05
"SYNE1",0.240601932944574,1.29447521235244e-05
"TNKS1BP1",-0.205743797230546,1.28761979431794e-05
"STK39",0.182782767204244,1.28950496054539e-05
"PTPN4",0.207670093814675,1.39348095136815e-05
"SORBS3",-0.234629964675204,1.37953959860524e-05
"ERICH3",0.691236122880434,1.39251277169286e-05
"SUSD3",-0.278486064641575,1.46607571013414e-05
"FGFBP2",0.467942868776667,1.53448076700849e-05
"NPC1",0.187844329972683,1.60363464171547e-05
"INPP4A",0.109748678846746,1.82063080953206e-05
"FCGR2B",-0.33788745039432,1.80644816834077e-05
"PALLD",0.362441590020027,1.80931969192892e-05
"R3HDM4",-0.152966575404166,1.85689111944317e-05
"MYO6",0.372057124341114,1.8785009283304e-05
"CD79B",-0.387092235504964,2.10437813598787e-05
"LPCAT1",0.207283749201238,2.18274667742781e-05
"CST7",0.340406858224822,2.28685248185792e-05
"MYC",-0.326278694964089,2.27738343229184e-05
"CCL5",0.34098553483815,2.29260325172148e-05
"MBP",0.171179441042107,2.39721096574032e-05
"RAB38",0.512747150532517,2.50801656709815e-05
"ORAI2",-0.195532054107028,2.50421187358252e-05
"NMUR1",0.394357193171216,2.47802349012337e-05
"CEP78",0.274133947443155,2.59593447156192e-05
"RDH10",0.200096306377132,2.70178025297298e-05
"PPP1R14B",-0.19467930139567,2.69813804368403e-05
"TGFBR1",0.215740458591208,2.92130309341921e-05
"HENMT1",0.1525068529285,2.91776175887277e-05
"RRP9",-0.144076145551744,3.0170811452865e-05
"YWHAQ",0.166635430693468,3.00478908727987e-05
"TRAF3IP2",-0.215429482809294,3.24731022923127e-05
"AFF2",-0.383621600395558,3.48976755507099e-05
"USP28",0.212600825931901,3.65793054169283e-05
"AEBP1",-0.403202785187292,3.71912036490053e-05
"CASP8",0.210949497962692,3.86588402791234e-05
"AGAP1",0.397029507151849,3.91206733035538e-05
"PI16",-0.502013704432652,3.86526345423891e-05
"ADGRG1",0.392765948062811,3.89715938742735e-05
"ENPP5",0.355869606169412,4.07757129901729e-05
"PIK3R3",0.311263129818177,4.27889100365062e-05
"DSTN",0.186858792200239,4.44674726036199e-05
"TSPAN2",0.287315645147799,4.59689387527236e-05
"FGFBP1",0.862317391431132,4.6039670305142e-05
"RABGAP1L",0.119446753202306,4.62112180506476e-05
"ACBD5",0.165019388550458,4.74737288266016e-05
"ST8SIA6",0.376628566251062,4.89911925523884e-05
"TLR3",0.35665597215739,4.86495764752706e-05
"HID1",-0.355888936516063,4.86508558875115e-05
"CD79A",-0.422600667328986,5.0789004236854e-05
"NKG7",0.344031791230151,5.27187543804038e-05
"NPTX1",0.730624260527722,5.30888371837337e-05
"PLA2G2D",-0.531991799397001,5.41357487550476e-05
"BDH1",-0.283383581538434,5.47794481096107e-05
"KIFAP3",0.142568913011533,5.52202924727026e-05
"RPL18",-0.162176563757117,5.74804593744049e-05
"GPRC5D",-0.910829019142079,5.74880472533167e-05
"C12orf75",0.252207866942567,5.70316901924179e-05
"PRPF40B",-0.232609599244642,5.84459286646691e-05
"SYT11",0.214707862593873,5.84056318401558e-05
"DTX1",-0.360144150449052,6.01135141237549e-05
"DHPS",-0.103521971349069,6.35634542634809e-05
"NOSIP",-0.263921685345626,6.50139654855782e-05
"CACHD1",-0.752875848850741,6.59681528848242e-05
"CD8B",0.354123754427995,6.61526533127496e-05
"RAP1GAP2",0.199805462888904,6.98845056752195e-05
"PTGDR",0.328554946404349,6.95810305460105e-05
"ECE1-AS1",-0.341593734477729,7.10457360961881e-05
"POU2AF1",-0.37143008104019,7.25707208173646e-05
"HDAC5",-0.147383893775374,7.55786380773992e-05
"MXRA8",-0.841543152500895,7.54644861810098e-05
"RAB37",0.163610193296648,7.48708340839715e-05
"RAP2A",0.272518004286806,7.70863627541656e-05
"ABHD17C",0.281574630103071,7.72775400913444e-05
"WNK1",0.113269373658111,7.98735926871179e-05
"APOBEC3H",0.338454682103197,7.96871380273632e-05
"B4GALT6",0.351151692991946,8.34181497337688e-05
"CPNE5",-0.363176459070799,8.26623849344516e-05
"ALDH7A1",-0.433531351247454,8.30871848840657e-05
"AQP3",-0.280565997870821,8.22801719532743e-05
"SPINT2",-0.186701728307531,7.90425281489592e-05
"ING5",-0.131533628273368,8.02496632415051e-05
"PODN",0.53282374177129,8.07227350336352e-05
"TBK1",0.137581588117613,8.21302564812468e-05
"LINC02384",0.484774201185146,8.37322464030982e-05
"ADCY3",-0.162372256808047,8.61682406565231e-05
"ARMH1",-0.275204732854185,8.56629184411903e-05
"TMEM181",0.215656189352537,8.81352738791073e-05
"RPL11",-0.136489927595527,9.0404116709415e-05
"LOC102723407",-1.20022387351754,9.03729523570138e-05
"ADAM23",-0.593700983358199,9.34407552807886e-05
"GSE1",0.135674373299864,9.40085092313114e-05
"LINC00987",0.353658778475686,9.37104580380528e-05
"OSBPL10",-0.413030589020626,9.60453890381007e-05
"PMEPA1",-0.382694061136192,9.78622241901918e-05
"PPARD",-0.179474478002315,9.87775164839103e-05
"HDAC7",-0.147593823102517,0.000100213529201933
"ST6GALNAC4",-0.19961735285617,0.000100064248763223
"CFLAR",0.114501062336284,0.000103811395465622
"NUAK2",-0.22883417210447,0.000106579070328811
"ALOX15",-0.67079391798055,0.000107556482253948
"PTPRC",0.11990283599882,0.000111258929419392
"MAP4K2",-0.141065494022496,0.000109591607473791
"VCPIP1",0.152874394960167,0.000111397018390022
"EPHB4",-0.250157712374288,0.000110476582944746
"STOM",0.224137662610039,0.000112615462424094
"TXNDC5",-0.509023083869587,0.000116536130031471
"DENND5B",-0.378139569594829,0.000119068088722239
"KIF19",0.581315864013723,0.000119001495560418
"GLB1L2",0.449996423041793,0.000121770901716289
"PTOV1",-0.159861584695273,0.000123439442777315
"OLFML2A",-0.416560829842347,0.0001239482440919
"MMP11",-0.376237713658471,0.000126724058449186
"SLC20A1",0.157558168928713,0.000126430818769784
"HLA-DOA",-0.272635244138856,0.000126913904543697
"GPC2",-0.394312200102,0.000125627049191992
"CHMP7",-0.202794552731827,0.00012770761691781
"ACACB",-0.184533143494004,0.000135478250516913
"MYBL2",-0.581457329810016,0.000135044913277569
"PVT1",-0.212076652130456,0.000136538947880773
"UNC45B",0.412308655204433,0.000137905854913546
"LOC100505501",0.303362228992488,0.000140334182081247
"VANGL1",0.226682203606772,0.00013837504655946
"CCDC106",-0.280658017730845,0.000140198014367899
"ZNF395",-0.153841240619469,0.000139762040137219
"TCF3",-0.165106351690028,0.000142311997725072
"EPS15",0.121376173871012,0.00014263922401419
"FCRL5",-0.55249018923501,0.000142302863928847
"HPS3",0.124639153127184,0.000143923072429032
"EEF1G",-0.165371612017653,0.000147543025132717
"RAP1B",0.191371838921003,0.000151991935274665
"CLIP4",0.193263795287922,0.000155043285112889
"VEZF1",0.105823321303364,0.000156012300957919
"PARP8",0.150964852782115,0.000155246398186534
"NXPH4",-0.604076196289847,0.000155707746018825
"APOL6",0.208119498763296,0.000153604185287763
"RAB27A",0.198996130789676,0.00015921338076269
"ZBTB38",0.211918225280589,0.00015904702042714
"DCBLD2",-0.442490027038993,0.000164676006706281
"RPS8",-0.165117260753029,0.000164076012279184
"GPT2",-0.256389255278235,0.000163204070605192
"TNFRSF17",-0.696576469527107,0.000166347747520282
"NCKAP1",0.289765496629762,0.0001677707480377
"TOP1MT",-0.202339027449768,0.00016752899801694
"SUCLG2-AS1",-0.438914877184953,0.000165991194573701
"PPM1L",0.234303576786518,0.000172707486576345
"BLNK",-0.313809760931305,0.000177638133651176
"HPCAL1",-0.158173760181222,0.000176302038605401
"CAPN2",0.111473713998382,0.000177061170874624
"TRABD2A",-0.323404502850537,0.000182376942060351
"FAM30A",-0.407587917822207,0.000184718855440602
"CD82",-0.176934259479277,0.000187676687535848
"WDFY4",-0.253714805514827,0.00018916839146615
"CHUK",0.132483853256956,0.000191347113288759
"ACTN1",-0.19263457369004,0.00019710360885742
"GPR137B",0.20240863046424,0.000196407120566045
"POLD2",-0.141581913408152,0.000195786142127002
"SPON2",0.345460306644239,0.000196194417482224
"PRKCZ",-0.174545836272944,0.000199433469069712
"AFAP1L1",-1.14309179733181,0.000200012456648337
"CRIM1",0.25775785613759,0.000203185454960176
"CD19",-0.39840603135518,0.000202496246300731
"PARM1",-0.359887711759196,0.00020456645795952
"YPEL1",0.203501478412732,0.00021290165948149
"GAS8",-0.19218958602316,0.000211265897777846
"FAM102A",-0.239524955518418,0.00021250426846732
"MIAT",0.352896786190154,0.00021476197059543
"RAB11B-AS1",-0.261242483970682,0.000216367555955216
"FBXO10",-0.245644748297467,0.00022126737825523
"EPHA1",-0.387755802562976,0.000222639293607558
"WDR34",-0.268434118563134,0.000224379961987513
"RUNX3",0.195115451052534,0.000229442087445077
"PPP1R12A",0.133431241029432,0.000230131443505406
"CD37",-0.153636171063595,0.000230521474532789
"TGIF2",-0.110010051738903,0.000229145335607376
"SEMA4B",-0.20437576455772,0.000229593457250091
"NOS3",-0.337777568892021,0.000231532925480611
"DLG3",0.197267068783638,0.000236558610194274
"PUS1",-0.135746618447345,0.000240421873037391
"GSK3B",0.0855353426313894,0.000251911492888452
"ARL6IP1",0.132340180107724,0.000251411504871437
"PATL2",0.351029325388728,0.000252597546676582
"ADGRG5",0.251562969668014,0.000260350429323027
"NAA50",0.173963814296238,0.000261433778170083
"EXOSC5",-0.218884812711335,0.000266406252748784
"P2RX5",-0.314286201009968,0.000266167299794435
"VIPR1",-0.237448549389317,0.000268050162438241
"CNOT6L",0.155741063290084,0.000271469050095887
"NCKIPSD",-0.145005486776938,0.000272841162043716
"LIMS2",-0.365476346029037,0.000276866037072779
"SPATA13",0.141438350709963,0.00027640867761403
"TMEM244",0.854569896548637,0.000276140160581716
"PPP2R5A",0.118720258334417,0.000279263143700317
"BMP8B",-0.331682710696758,0.000278520981332655
"PLEKHG4",-0.240203118332981,0.00028136193941848
"NEK8",-0.171202342054004,0.000287596052530484
"YES1",0.274096223454278,0.000290171632215767
"XRCC1",-0.128846461894645,0.00029697554534868
"SLC48A1",-0.150436865088124,0.000296840153528107
"CPD",0.166929707734692,0.00030179291038532
"DCLRE1A",0.179748836598657,0.000303615976751675
"JAZF1",0.208205395858274,0.000310542494931984
"PTP4A2",0.125875638223702,0.000310002978641182
"SATB2",0.377147353535113,0.000315546529908233
"ISY1-RAB43",-0.132470899024268,0.000318158767323753
"PRKCH",0.173806805864704,0.000320055618766063
"NUDT16L1",-0.131440270130967,0.000321465102182211
"NBN",0.117730855928117,0.000330712093910199
"KCNN4",-0.26578462568801,0.000331542443250687
"RNF115",0.0925011997499393,0.000334439720381043
"ZCWPW1",-0.180106038484235,0.000340723116786622
"KRT18",-0.3660945528901,0.000341982144008798
"PARD6G",0.597178649022711,0.0003396172261088
"TMEM232",-0.653131924649194,0.000342799051726064
"AKAP1",-0.112180082762424,0.000344964395541223
"FAM49B",0.141146441120503,0.000346700584744691
"HBG1",2.01864551709759,0.00034712849909253
"ZNF25",0.124093079295584,0.000348444987561871
"JAKMIP2",0.267839860213414,0.000351516891402694
"NTNG2",0.281466981542459,0.00035252915355939
"ARHGEF28",0.491089883494413,0.000350783139751457
"DNAJB6",0.117766804870475,0.000356201121943599
"PODXL2",-0.300227001795904,0.000357363813587414
"STXBP1",-0.33765019381358,0.00036330845607353
"LSR",-0.288625725604594,0.000368006004212436
"LGMN",-0.235908956943305,0.000369807291343536
"LINC00299",0.367579750503992,0.000371578678842514
"SYNJ1",0.121767587351726,0.000380552616003657
"CYB561A3",-0.160909880709691,0.000382960807952705
"ARNTL",0.131247943256287,0.000390076562705815
"A1BG-AS1",-0.187338927641506,0.000390719829106248
"VCAM1",0.638412503615312,0.000394057678234171
"VEGFB",-0.171088319733385,0.000397003134576222
"PAFAH1B1",0.0808340560763687,0.000402661093152479
"FECH",0.110713259987294,0.000402936649490256
"COPB1",0.0816969210355515,0.000401147618413743
"SLC2A13",0.215581333645315,0.000405317415073092
"RPL8",-0.163168257093103,0.000405093032565248
"STYK1",0.356269546843039,0.000419629259241726
"WDR47",0.110558851173952,0.00042200826706102
"KCTD9",0.144861181864475,0.000418096128417788
"RAB3GAP1",-0.105787535963564,0.000415656514576669
"PTPN12",0.160263705552472,0.000421575069726867
"PTMS",0.260526373005711,0.000410524596155716
"FCMR",-0.20347780048327,0.000415747125345909
"PKIG",-0.34773562945732,0.000412869217803619
"SNTB2",0.169564028164417,0.000417508233048405
"VARS1",-0.119583355784957,0.000419165988970711
"HEATR9",0.372566844475141,0.000413987400911573
"HERPUD2",0.100492892956158,0.000425499688875977
"SYBU",-0.467022411423882,0.000427989583047868
"CLIP1",0.0936037071053896,0.00043068729819988
"YDJC",-0.159094256584428,0.000430694504269198
"CCNE2",0.332472790974573,0.00044081198325999
"MYO1C",-0.186241771435421,0.000445009004350604
"ZNF229",-0.415472753097583,0.000445915653080065
"ADD2",-0.312439901708587,0.000451810289392497
"ADAMTS17",-0.319957719707453,0.000450477148519889
"OXSR1",0.0786768011885169,0.000452435416309548
"RPL19",-0.140834227609394,0.00045397132480124
"KCNH2",-0.374382512402869,0.000462332122501933
"NAPB",0.141736477618001,0.000470700822587335
"TRG-AS1",0.241227255684378,0.000470019820765509
"WIPF1",0.108988028974029,0.000479529482084729
"PCED1B",-0.24266617952197,0.000488836977895321
"TNK1",-0.292394937639097,0.000494189116429336
"LOC729603",0.258806602683415,0.000493955778100333
"SCP2",0.117826778576112,0.000497435389953266
"HRK",-0.519896204519531,0.000501299668988592
"FAM8A1",0.187050224578076,0.000500850048701242
"SSBP2",-0.137540182312943,0.000501376326037056
"SLFN13",0.185946681666102,0.000497601113680179
"OBSCN",-0.29760429670725,0.000508697576025348
"WDR4",-0.148106180607434,0.000508950795913021
"SLC50A1",-0.104893322320394,0.000508690825461693
"KLHL6",-0.121495246305589,0.000510094052547185
"PRAG1",-0.223389474090381,0.000506085399074879
"SEL1L3",-0.177992612111612,0.000516243914009292
"AGPAT4",0.200188579837919,0.000519245054391495
"VSTM4",-1.26753365185241,0.00051984118012675
"RAB6A",0.128132201938928,0.000522669995030562
"S1PR5",0.330580261794663,0.00052256260679742
"CCDC82",0.213802962250789,0.000528352052093291
"IREB2",0.115097440534806,0.000538508077558485
"LINC00239",0.388896844974764,0.000541057639703379
"SYNPO",-0.364439792554119,0.000545039202159457
"PKD2",0.161608329521931,0.000559402476446683
"GXYLT1",0.152774921898775,0.000558086066756596
"LRP5",-0.372413473123237,0.000552730467738595
"UBLCP1",0.151469768486698,0.000554209674307702
"RAG1",0.281505806617951,0.000559795849311192
"CCS",-0.153252633788729,0.000556963310685705
"HEXD",-0.15909817200565,0.000563893909532297
"FBLN2",-0.376331962882567,0.000571453832663805
"ZNF667",-0.496961699936351,0.000573649729596899
"ARHGAP29",0.465827328853064,0.000576477667417645
"FBXW2",0.0816442405485875,0.000580946545723014
"TMEM204",-0.319014476777761,0.000580868072931631
"TTC9",-0.211095489928914,0.000583141934180972
"AGTPBP1",0.112152600021979,0.000582286660925098
"EEF2",-0.163817471924592,0.000593589144416324
"TTC22",0.195976758341779,0.000598268705205944
"BEND5",-0.351320070837684,0.000601212924078885
"LCN10",-0.410624822374281,0.000600512212152541
"P2RX5-TAX1BP3",-0.344887504385895,0.000602037655945649
"MTMR12",0.0733755076180465,0.000603890106653558
"CD22",-0.377521572128241,0.000608027212163064
"MOXD1",-0.446802437632982,0.000612967759420554
"APEX1",-0.0960118163173929,0.000616437390582111
"ADAM19",-0.212067837899976,0.0006167472174265
"IGFLR1",-0.133785752025235,0.000622917169830088
"SSTR3",-0.397790745124779,0.000622824593873247
"SLFN11",0.164329210365745,0.000626115708548467
"EPHB6",-0.18859275159008,0.000629510469347513
"RAB29",0.128001219086338,0.000632242841701225
"RNF157",-0.254781047225677,0.000633404444999459
"PAOX",-0.16328993141044,0.000638461984219842
"RPLP0",-0.146641710167667,0.000643253367860607
"MAL",-0.335982555033213,0.000641899098449587
"RAB22A",0.116367941245228,0.000647506725625212
"MIR600HG",-0.309970264964004,0.000648268015189094
"MMAA",0.124512161856438,0.00066017839081691
"CDK14",-0.27289005992122,0.000665285351020854
"SRPK2",0.0857182225606805,0.000666557877959794
"STRBP",-0.232651836099365,0.000663705469440516
"JCHAIN",-0.653133814447239,0.00067329419739828
"ARHGEF3",0.107921944780913,0.000672125215558331
"HMBS",-0.161078888686007,0.000695672115005777
"LRWD1",-0.179076196072165,0.000698728038092126
"SLAMF7",0.248586588831173,0.000703587450441221
"FSIP1",0.324581647289681,0.000707122489179988
"SIGLEC1",-0.594369344462269,0.000715254213349438
"TRADD",-0.129336476602819,0.000723564706482257
"KRAS",0.174044336079354,0.000730881187570004
"TBRG4",-0.124113260441338,0.000729362377019242
"RAB27B",0.272256134430713,0.000733872235856176
"TRIP12",0.0723867127691582,0.000744037932183726
"HLA-J",-1.1234468372168,0.000742867458164117
"FRMPD3",0.320553093093056,0.000748958715643457
"UTS2",-0.704724129019667,0.000756790886372344
"RPS5",-0.191288141674564,0.000764643103829985
"HS3ST1",-0.433123143447404,0.000783715017727556
"RPL18A",-0.166199121520365,0.000783348203158921
"LARGE2",-0.33210585080017,0.000783942596815744
"IFRD2",-0.119584826422385,0.000781430237128817
"LCP2",0.078487673025308,0.000789800418361625
"OTUD7B",0.16877154929832,0.000792229300678148
"FLT3LG",-0.204329347098548,0.000796283169765961
"TNFAIP8L1",-0.125793590428864,0.000799400052105927
"NUDCD3",-0.0846281115201028,0.000805022738066462
"RTL6",0.1630302162828,0.000815481867243705
"LOC283710",-0.395447339802204,0.000814504359325047
"SLC9A7",-0.248162463502899,0.000822635817766287
"PPM1A",0.127249127910312,0.000822640427945404
"KIAA0355",-0.135214366772162,0.000818956425310955
"EIF4G3",0.113249352444831,0.000835742029802568
"ICAM2",-0.141101034883265,0.000831410136124472
"GLI1",-0.43433484336251,0.000833628100001504
"ID3",-0.344797745031038,0.000834511551500726
"ZNF702P",-0.461688979437375,0.000836236930960284
"RNF149",0.142529684742605,0.000845199909793379
"SMKR1",0.247205351460108,0.000846564570362624
"NSUN5",-0.119395334902884,0.000861424652708194
"RPL13",-0.164530003188405,0.000858847907181954
"ZFP41",-0.172496701443838,0.000859724742665913
"FOLR3",0.819562006949021,0.000865813552233888
"RPL3",-0.137365201445816,0.000874644130637941
"MFSD12",-0.136156988614061,0.00087831635076117
"RPL12",-0.140166058177026,0.000877600026348402
"LAG3",0.305680223917231,0.000887220024470693
"KLHL22",-0.129629842662507,0.000904693217597794
"KAT8",-0.0809254879571908,0.000902501431953993
"VPREB3",-0.405114464012713,0.000903793435758129
"MCTP2",0.161932511729537,0.00090875507331135
"IDS",0.128383044113264,0.000913393057888316
"ZEB2",0.199180273062654,0.000915940221388195
"RASSF6",-0.466241223678679,0.000925530877148206
"TOGARAM2",0.270165864263625,0.000926693293417239
"FBXL16",-0.273165059803054,0.000936409568903025
"RNF125",0.157571408490113,0.000938997935284785
"POLR3H",-0.121167687257145,0.000944451472138753
"TBPL1",0.120984612770774,0.000966092469388236
"MRTO4",-0.127509763346234,0.000976468493745859
"PTCH1",0.212756172094658,0.000978794376869137
"FXYD5",-0.131368022464815,0.000987564478377749
"CUL4A",0.0775466723591484,0.000987512557558071
"CPLANE1",0.145902480195907,0.000984903099320173
"USP25",0.0822463343811719,0.000991771858729898
"TSPAN18",-0.254958553519489,0.000996122243005992
"PC",-0.272641089194638,0.00100551836978418
"HBB",0.80831075029274,0.00100866656034626
"DAPK2",0.30035900899279,0.00103142687495502
"RPL10A",-0.136980664551734,0.00103605756143362
"EYA2",-0.778034770488117,0.0010453532176168
"SDK2",-0.493078464798183,0.00104937611025868
"PLD4",-0.257411359124369,0.00104979661236305
"LOC389641",-0.242655089880493,0.00105573427617628
"RTL10",-0.132172858661904,0.00105976843328092
"ZBTB44",0.141465199066587,0.00106276212032913
"ABCB1",0.214535036393317,0.00107012707129452
"SMC3",0.0673067205055586,0.00107214305267022
"ADSL",-0.0928495375192975,0.00106927176178627
"PHLDB2",0.245701838592341,0.00108000824781807
"PPP1R14A",-0.448864379157625,0.00108492345572644
"ZNF608",-0.437984296431835,0.00108588843399705
"REPIN1",-0.105742090308185,0.00108793276894295
"PIK3CG",0.13032253262597,0.00110098911425887
"UBIAD1",-0.119360238725983,0.00110407176641816
"PIK3R5",0.101515306433181,0.0011025531409443
"SNX18",0.18701449672518,0.00110219844494788
"POLL",-0.109947504017407,0.0011084133029253
"COL4A4",-0.36630342489513,0.00111087262892988
"RPS6KA2",-0.198618609539015,0.00114288661688623
"ENKD1",-0.178238404396171,0.00114282321404342
"PTPRJ",0.119346181599429,0.00114391359869062
"SUGT1",0.0952099749976413,0.00113767913834253
"HOXB4",0.256689795085859,0.00114021856733472
"PRR3",-0.0988049347965079,0.00114968144200149
"BCS1L",-0.12553586986859,0.00115866867502353
"KLF8",-0.275741826223956,0.00116811173483448
"BLK",-0.317961027570911,0.00116500667604722
"PAFAH2",0.123264886303185,0.00117097591820879
"DEAF1",-0.138006245668087,0.00117067763183551
"ROCK1",0.109255016865218,0.00117417997072426
"NOB1",-0.121039789947717,0.00117745761900092
"SEPTIN7",0.129570589268408,0.00118564009456838
"FBXL8",-0.168239923523891,0.00118438060531793
"PLIN2",0.168135602048186,0.00119935778248916
"GPRC5C",0.474396735644093,0.00120072420052951
"DHTKD1",-0.102388358783262,0.00119723407726033
"HLA-DOB",-0.339355103243818,0.00119943351876886
"GAN",0.124988749858899,0.001196059318788
"HEG1",0.164580621030543,0.00120566159277546
"DMRTC1",-1.77600283167104,0.00121802384787306
"WDFY1",0.132913294181555,0.00122800071996423
"IL4R",-0.220368318229504,0.00123538973568076
"SH2B2",-0.227556978852872,0.0012500673527403
"NME8",0.289850902568076,0.00125401238099648
"PMM1",-0.117948129459299,0.00125696698957397
"TFDP2",0.15401193283381,0.00126258721096272
"ISOC1",0.126719920117607,0.00126999956186974
"LITAF",0.143984253301421,0.00126947570074579
"PAGE5",-1.10098241332222,0.00128899439046235
"CBR3",-0.317970481765821,0.00128742387065065
"SYTL3",0.17597404046768,0.00128467401247896
"SEPTIN8",0.147780518507699,0.00129451008236676
"DLG5",0.321827467475455,0.00130902816940325
"TASOR",0.0955070750910495,0.00131107712115079
"ARHGAP32",-0.197183997567481,0.00131961016883388
"MARCHF3",-0.314882096046463,0.00131611206757628
"TARP",0.29604303069706,0.00131799787710706
"ITGB1",0.158734311403207,0.00133629041751874
"ABCB6",-0.16909635424662,0.00135289054866026
"MAPRE2",0.0836332061600596,0.00134936552769461
"KPNA4",0.0923291085424984,0.00135179904750096
"IFI44L",-0.497769932021776,0.00135589114117888
"SIMC1",-0.0884273748116547,0.00135975569687899
"TFAP4",-0.14222826413373,0.00136384092664918
"NPM3",-0.19160062869868,0.0013654660665331
"ABCA7",-0.190969027460143,0.00137052113804676
"RPL13A",-0.139771396025685,0.00137540768314422
"JAKMIP1",0.266604858481436,0.00137839820186665
"THOC3",-0.177783760622212,0.00138492597383143
"CARMIL1",-0.293956443597086,0.00138894388921138
"CCDC86",-0.13307878555526,0.0013945345338081
"CD58",0.158229039967404,0.00139281516024775
"MED22",-0.10995724954725,0.00138989406778062
"FCRLA",-0.339273452796531,0.00141304975062266
"FAM160B1",0.201279396264057,0.00141480319262965
"CELF2",0.107996297355285,0.00142394686393803
"NTMT1",-0.136012250583298,0.00142238796001456
"TMCC3",0.222946250628152,0.00143805160428395
"SLFN12",0.182530948684015,0.00143924809193507
"NCK1",0.107549200084459,0.00144764836661664
"RNF207",0.313111493989799,0.00145237499223025
