"","log2FoldChange","pvalue"
"RHOU",0.235387892096466,0.000538411177861068
"MTMR12",0.0812699682293296,0.00054625330508399
"APOBEC3H",0.321448583109514,0.00055576630270093
"GPRC5D",-0.86234173141526,0.00056539544667082
"PTGES",0.780326420843668,0.000565915568438169
"MYBL1",0.288438422722494,0.000570819431171853
"YWHAQ",0.151936773454639,0.000577415668865455
"PIK3CG",0.145539835433317,0.000584215137926372
"TMCC3",0.254730041447632,0.000597882602888804
"PTPRC",0.116255613351006,0.000599924528660948
"HERPUD2",0.108100624388964,0.00060902136985022
"PTMS",0.27426810935519,0.000588210651269138
"HDAC3",-0.0743010545223943,0.00060336608215987
"GK5",0.224772426363627,0.000607711871314998
"CD19",-0.390505275522268,0.000592974007892051
"UNC45B",0.407317710541765,0.000612679203149331
"RUNX3",0.195804862562864,0.000617447372141792
"NAT9",-0.145218914692098,0.000623276207155069
"LOC100505501",0.300476124312121,0.000622529815117201
"PLA2G2D",-0.461017073310342,0.000629957252109254
"DENND5B",-0.35874418258725,0.000635593361316676
"CACNA2D2",0.345839338751596,0.000642734870601293
"FGFBP2",0.398664736524992,0.000639927256889749
"TMEM244",0.887435151738015,0.000646256111584427
"MAP4K2",-0.134661075952906,0.000653977807557454
"CDK14",-0.284127133989964,0.0006693859518033
"YPEL1",0.207215257078266,0.000676318703977296
"ARHGEF28",0.501383863770841,0.000669201553821511
"RAB11B-AS1",-0.261614614104214,0.000673436319762176
"DTX1",-0.331646484032497,0.000687028108720733
"LTB",-0.268766129922728,0.000687426877987325
"ECE1-AS1",-0.319611107550682,0.000690317217334067
"KIFAP3",0.127231057839182,0.000714037880324386
"GAS8",-0.193126970653434,0.000723261102747738
"GLB1L2",0.438056781287761,0.000724529109326775
"PPP1R14B",-0.165222523831439,0.000717160314725601
"BMP8B",-0.339007193219455,0.000744253086064134
"PIK3R3",0.282438068223721,0.000745271529252585
"PHOSPHO1",1.00296367305002,0.000737978260104137
"FCRL5",-0.524052692221173,0.000749018125341211
"GATA6",0.59397189558413,0.000764473698013467
"BCS1L",-0.139933938397201,0.000784160489115441
"CASP8",0.17711713145146,0.000797281360612259
"VEZF1",0.10334734861164,0.000818076109697917
"LINC00239",0.41601694019204,0.000822248441894778
"ZNF395",-0.148105484272084,0.000846873899839489
"PLEKHG4",-0.241821213524253,0.000857125893474377
"DLG3",0.198012739614735,0.000875082823283689
"PALLD",0.297754695338051,0.000874232777468643
"FGFBP1",0.7573526488541,0.000876869312342765
"SYBU",-0.488771297532665,0.000879214040004475
"RRP9",-0.12633289393894,0.000906229366953129
"AKAP1",-0.11325153599023,0.000899111051077587
"PIP4K2A",0.129935060057452,0.000906084313358573
"PKIG",-0.357692192679006,0.000894058706475722
"GPC2",-0.367838708982004,0.000895920979499686
"LOC283710",-0.424116230452594,0.000891504714868539
"DRP2",0.880286398500967,0.000935951092518423
"CNOT6L",0.156016748666626,0.00096032952352784
"ING5",-0.120882459194627,0.000957615574668428
"LCA5",-0.609723597895882,0.000967985404321763
"ABCB6",-0.188551001652324,0.000990844880922868
"NAA50",0.175108831784434,0.00100460011780382
"KCNN4",-0.268013794871054,0.00104600423455794
"PODXL2",-0.296913762387837,0.00103116948114162
"RDH10",0.170226831226286,0.00104720720889105
"SCD5",0.4039657384129,0.00103915093948333
"PAGE5",-1.20319144624296,0.00104776358941886
"SYTL3",0.192838644605034,0.00103363217723016
"KLHL33",-1.0539485092109,0.0010482867439713
"SCARNA12",-0.657809575669832,0.00105306555448608
"GSK3B",0.0830111453849176,0.00107804335106712
"GTDC1",0.140853101474912,0.00108207123533659
"IQGAP2",0.112302633427293,0.00108045288239766
"ARHGAP18",0.158818760107925,0.00106384604678156
"HEATR9",0.371783215529088,0.00106989663887014
"TNFRSF17",-0.658314850777683,0.00108996034236557
"ACACB",-0.174621323158672,0.00111624680193099
"STEAP1B",-0.576110808902735,0.00111068623856452
"UBLCP1",0.158859935628787,0.00111907616478245
"WDFY4",-0.235905776621714,0.00113834277344924
"HOXB4",0.276777815400613,0.00114828952533566
"LCN10",-0.420914168853757,0.00115107059576966
"MXRA7",0.352048268440015,0.00116412631602638
"MIAT",0.339233227974379,0.00116410875230856
"RAB29",0.133734558845987,0.00117051649614143
"TNIP3",0.379388174428856,0.00118830671595469
"POLN",0.271382679574219,0.00117916720577761
"VCAM1",0.648043905774779,0.00118593353508948
"HS3ST1",-0.433457007047463,0.00120762462623936
"PATL2",0.329260562698062,0.00121161353967074
"ADAMTS17",-0.320868915698983,0.00121921737099767
"DHPS",-0.091793301728208,0.00123819499893339
"BLNK",-0.28910753292021,0.00126449842095346
"TIAM1",-0.198822150481221,0.00125913008548486
"TSPAN18",-0.273110583354806,0.00126326765129644
"PTP4A2",0.124917465996145,0.00125597569454421
"SUSD3",-0.224721605998834,0.00128168387712012
"OXSR1",0.0782944249528443,0.00127819613402528
"NCK1",0.120005400719866,0.00129304831173658
"RNF115",0.0922227933293172,0.0012928637148652
"OSBPL10",-0.358117710572592,0.00130533208079038
"RTL6",0.171300839683826,0.00130131556518943
"EPHB4",-0.227002937691126,0.00131258808270306
"JCHAIN",-0.671088334012836,0.00137912833244166
"SYT11",0.185120717941129,0.00140110820943974
"NOSIP",-0.227418923537354,0.00139440783704181
"PTGDR",0.278179637421846,0.00139544900884381
"MYO6",0.300730596805791,0.00138110388201041
"MIR600HG",-0.303349383141509,0.00140213369359325
"SMKR1",0.263249388983571,0.00138424828821501
"NEFL",-0.463309944942133,0.00139301253634408
"KAT2A",-0.169195608696039,0.00141249050057548
"SH2D2A",0.269874337044759,0.0014402173369159
"FECH",0.107170367048289,0.00144266109053032
"NFATC3",0.109163491840772,0.00146637226722316
"DSTN",0.157864895015353,0.00143114532565603
"TSPAN2",0.244359505978822,0.0014607115283562
"MMAA",0.12913184607278,0.00146278727078967
"PODN",0.472738474364362,0.00145709015602959
"C12orf75",0.218596785482302,0.0014525673678139
"P2RX5-TAX1BP3",-0.334224179832254,0.00145507353765924
"GBAP1",-0.328330766694917,0.00148042140443062
"CD79B",-0.304057129988732,0.00150026802185428
"LINC00565",-0.367915853364794,0.00151345527663179
"CAPN2",0.100694330321137,0.00156232983207428
"STRBP",-0.223864632188024,0.00156072781074873
"LYAR",0.17242125090026,0.00158820530224634
"C4orf50",0.393511987221879,0.00160514884063288
"SH2D1A",0.265195401552339,0.0016158840369563
"ERMP1",0.139680200456371,0.00162799925716901
"SPIB",-0.28986214603083,0.00162791961614823
"SLC50A1",-0.103096754681741,0.00164200157306924
"P2RX5",-0.290545166648888,0.00165365943200958
"RAB6A",0.129274778472443,0.00166604255457161
"TNKS1BP1",-0.160046590412907,0.00167830374550553
"APOBEC3G",0.199398296432086,0.00168215061145352
"CD22",-0.366613323228438,0.00169071399600626
"ZCWPW1",-0.164910773471072,0.0017300417030902
"CD2",0.186947246881283,0.0017225617598159
"MSC-AS1",0.371419707314437,0.00171906860455661
"PVT1",-0.18255684372229,0.00172949345118271
"ZNF229",-0.399416614934529,0.00172419757905201
"ALDH7A1",-0.369833404448118,0.00173968545273109
"STYK1",0.349432081778689,0.00175044270815325
"CLIP4",0.176524472358162,0.00175753343562861
"GPRC5C",0.5048860700171,0.00180263334619202
"SUCLG2-AS1",-0.406125520983619,0.00180896686268399
