"","log2FoldChange","pvalue"
"MAN2C1",0.283435208723721,0.00110736412155361
"LRSAM1",0.180099710906285,0.00114904380827643
"SCAF4",0.142139059572498,0.00118243253981995
"SIK3",0.133167202794808,0.00102828438395597
"VPS39",0.126871082583714,0.00120027720328635
"LRRC34",-0.49756982892526,0.00120662162273192
"SEC24C",0.131029150147505,0.00121485126795771
"GP5",-0.460434932598068,0.00118034215145002
"POLR2A",0.188581318155324,0.00113403567415102
"UBE2Q2P1",0.388967668775917,0.00112913010404189
"RPL3P7",1.20351724531652,0.00102920480872656
"HNRNPA1P21",-0.577107397124578,0.00106678474830307
"UPF1",0.165035906762669,0.00201147551708523
"AASS",0.393527229496582,0.00228614779267931
"CCDC88C",0.161222571994614,0.00200620677514925
"GRAMD1B",0.239982411535804,0.00256584013850951
"KATNIP",0.196313970192332,0.0019008444843599
"DHX8",0.135770006426242,0.00235512481641585
"PPP2R5B",0.165338079900122,0.00166214694738225
"ZFYVE26",0.142035322257724,0.00165432835356243
"MAP3K13",-0.175669300656701,0.00239249252174296
"WDR62",0.305199090118691,0.00161839549509482
"BAZ2A",0.12672085352015,0.00170605775265755
"FKBP7",-0.302138949828253,0.00158510784148715
"COL5A3",0.799173247761148,0.0025106432241591
"CRLS1",-0.199009460956059,0.00207611087663223
"SIGLEC1",0.701887141246442,0.00201793015016842
"TMEM230",-0.165455771748058,0.00162108010241415
"LZTR1",0.201843415050985,0.00200380568946261
"CHD8",0.110862400519222,0.00235122440245413
"REC8",0.226413540714723,0.0021737188690568
"TCFL5",-0.147137563747673,0.00179883562014457
"SYP",-0.337794939043396,0.00213939055835113
"CLN5",-0.234990254492105,0.00219291675092655
"SLC38A7",0.17901004097258,0.002275314977506
"EIF3J",-0.151221133476222,0.0025617680025589
"TYK2",0.193331608070787,0.00135429265545054
"PPP3CB",-0.140333031014273,0.00180711685708521
"CYTH1",0.110347901590097,0.00143236417794776
"GAR1",-0.251814578347096,0.00251287623481241
"CEP164",0.157106506015307,0.00214065177350304
"MDK",0.340603539884656,0.00162983133390159
"BTN2A1",0.11610188102552,0.00252007254726999
"CCNG1",-0.209639139616202,0.00131510114633578
"SSR3",-0.149342988435389,0.00210832479899524
"GTF3C2",0.10640973450585,0.00227334728826675
"COX7A2L",-0.149687263953325,0.00243124275911372
"GON4L",0.126400687530188,0.00212488209721041
"PPP6C",-0.152925233088938,0.00126658042613196
"KHDRBS1",-0.117878424503603,0.00236062716591847
"ATPAF1",-0.116423237746245,0.00205993679957808
"XPO5",0.124718906401795,0.00141468273981384
"GLO1",-0.174854186165514,0.00142967657087625
"CCDC93",0.129624568521018,0.00229691851358491
"MKKS",-0.206771306061515,0.00141098732930378
"DTD2",-0.198828486782664,0.00167276169878023
"DAD1",-0.160270846165281,0.00154393807430642
"HELZ2",0.252755102558698,0.00153565173141957
"UBA1",0.131859692265164,0.00167879363498959
"GSE1",0.140247294351036,0.00216373262409885
"IDO1",0.566942031219575,0.00196970052286821
"NDFIP1",-0.183057402800384,0.00192454761098663
"BRME1",0.376635883913229,0.0014202629681638
"CC2D1A",0.195760313895884,0.00147251594990719
"TMEM128",-0.232735786672979,0.00166103486081394
"DPH6",-0.18841520310746,0.0024736333605713
"ODF2",0.11168710396238,0.0012361357249872
"MAPKBP1",0.179647339064443,0.0014086384351545
"MAPK8IP3",0.284837871668416,0.00176465486397237
"AK7",-0.849043624773732,0.00249592858442345
"DHX38",0.17416368921638,0.00258031861238035
"DPP9",0.158325166441519,0.00209721345341102
"RERE",0.169878662348687,0.00155651700899268
"SERBP1",-0.146587603011346,0.00172295546439472
"CHAC2",-0.419982330705909,0.00260931440498779
"POLR2D",-0.112530491079767,0.00177263981486235
"RPS3A",-0.248592190809131,0.00223522505142233
"SLC30A5",-0.185988434788402,0.00260330321231782
"FRMPD3",0.364778640839953,0.00252870054936681
"MTG1",0.182348094888375,0.00195654692669285
"TMEM251",-0.197914683475643,0.00207358124955772
"TRIM11",0.1290058394167,0.00260870210902168
"SLC16A1",-0.203181595015866,0.00124558513474787
"VBP1",-0.173114334099786,0.0022465474960846
"ADK",-0.239804440677444,0.00134251683342845
"ZNF618",0.25580855534838,0.00229015281081238
"ZC3H18",0.153778736439024,0.00138923390977818
"CCDC117",-0.154419099326545,0.00254941399634512
"CPAMD8",-0.466811953281592,0.00224728954108863
"PKN3",0.300562796151456,0.00208967399049284
"NBEAL2",0.242238848263555,0.00140451648135245
"NBPF20",-0.240489715680657,0.00165838549434122
"ABRAXAS1",-0.215326035205387,0.00135161164584639
"FAM219A",0.100594906296655,0.00254979009824356
"C9orf24",-1.06674199898101,0.00235518642191217
"PIGO",0.134898423200952,0.00235085435780917
"TBC1D2B",0.143797472339432,0.001498096732851
"TEPSIN",0.187942816473147,0.00248848076181053
"KMT2D",0.182834615575449,0.00191088606218915
"LENG8",0.269688924446241,0.00247097931212098
