"","log2FoldChange","pvalue"
"CDKL3",0.238591371941427,0.189793088864473
"UPP2",0.49172175602298,0.866789165264394
"PRSS21",0.176055334808909,0.402455443983593
"MARK4",-0.00876753739021223,0.890643686562558
"PROM1",0.292325952058725,0.175935631296399
"CCDC124",-0.0586571404711048,0.570081498421083
"CEACAM21",-0.101776017109526,0.220535120581363
"PAFAH1B1",0.00744410272873637,0.818299052038206
"NOS2",0.266148912664054,0.438556732376827
"KIAA0100",0.0257828675129946,0.554880068032802
"GAS7",0.0517501648381122,0.632141472876744
"TRAPPC6A",-0.107546553731117,0.198203835995572
"MATK",0.0152184785917121,0.892863357823917
"CD79B",-0.154622056417197,0.237242602839153
"SCN4A",-0.111498454413241,0.620416792338907
"ST7L",0.00114881061306912,0.982774774054027
"TKTL1",-0.38183596232733,0.0743548491833427
"PAX6",0.391753449717405,0.898278516994031
"RPUSD1",-0.0187345228592723,0.830822720412191
"RHBDF1",-0.0946401270951356,0.752396083375039
"LUC7L",0.0482713698526452,0.493190647664349
"CACNA2D2",0.243190692547718,0.0617351077997549
"BAIAP3",-0.0814697239780906,0.64645444078294
"TSR3",-0.0983902276216404,0.19842750057276
"PIGQ",-0.000749333793212529,0.992404153030712
"CRAMP1",0.00877514494041615,0.860781780857589
"TEAD3",0.232412241602227,0.501956521615889
"DNAJC11",0.0218307974426896,0.614763518889707
"MYLIP",-0.131676430243362,0.194036059590346
"NOX1",0.198865772327111,0.866399312147541
"E2F2",-0.0523965639274383,0.568117809898164
"PSMB1",-0.0269994206334312,0.583403169591866
"SYN1",-0.532902466047229,0.00910590456969976
"JARID2",0.0479596124321308,0.384702439397375
"CDKL5",-0.00796483031104097,0.908820926202059
"CAMK1G",-0.423638951657156,0.829866140325535
"CDK11A",0.143042148087833,0.176353545816207
"NADK",0.0121249945177958,0.873059969609316
"TFAP2D",0.877882845085602,0.561043771539753
"DLEC1",0.136025402011785,0.148792705467687
"CYTH3",0.132853274625847,0.079892660361778
"ADAM22",-0.0207449737687843,0.825416165216896
"SYPL1",-0.00681329530205394,0.931017842073219
