"","log2FoldChange","pvalue"
"MRPS30",-0.152662912544676,0.00170848969540921
"SYTL1",0.202611956236395,0.00170111190113226
"ST6GALNAC3",-0.26811167480954,0.00169717175419502
"HSF1",0.15412540387978,0.00169940717266985
"LOC112268269",0.143928676296252,0.00170401860401647
"TMEM126B",-0.152635343229165,0.00172601590963003
"SMOC2",1.2786753923317,0.00173660387955044
"MYO18A",0.129493074518212,0.00173313042621692
"EPHB6",0.194478838103276,0.00175322008303623
"CDC37L1",-0.171446571938411,0.00174969357367357
"TDP2",-0.129928197461437,0.00175162241412017
"TMEM201",0.180271014604645,0.00175535301709432
"PLAGL2",0.197746760970501,0.00176925862315149
"RRAS",0.251770933338157,0.0017756656224169
"GADD45G",0.636808848403961,0.00177169572389021
"SMG1P4",0.58762828074075,0.0017717319555478
"AKAP8L",0.101438686035495,0.00196478916380167
"ASTE1",0.144209574838607,0.00194894009998251
"TRAF4",0.342021385718808,0.00193753369211666
"FLT3LG",0.218218411650387,0.00180426245665401
"DEPDC5",0.138532488209092,0.00182267641391767
"MET",-0.98271701029568,0.00194757655023127
"SERPINE1",0.500191564596248,0.00194912922363868
"BCL7B",0.150846805303494,0.0018577419494953
"LPXN",-0.129602707841324,0.00187532719504933
"CSNK1A1",-0.110906935900192,0.00185791255165168
"MESD",-0.121045242239553,0.00193436684333513
"YIPF4",-0.207361208484005,0.00199185199475941
"ZFP36",0.333339130332156,0.00195806659879447
"CDKN1C",0.367018240155055,0.00201360982690024
"ZNF317",0.117805854037835,0.00187722668687383
"NDUFB5",-0.15522912815343,0.00188986611741733
"DCAF5",0.0893667795704166,0.00183691364077514
"FN3KRP",-0.117068087431201,0.00184766757710374
"TIPRL",-0.149264362012095,0.00197947333384987
"LBR",-0.165482595655088,0.00199971768110445
"PAM",-0.177968258326388,0.0018081486661963
"SERPING1",0.627150620097009,0.00202013203771179
"NKAPD1",-0.117985683492286,0.00184061171364282
"CCDC74B",0.804457842828729,0.00184274784683524
"SETBP1",0.212576961469345,0.00196571274384211
"SPATA2L",0.429889933068158,0.00193207750617772
"PGRMC2",-0.166927575129037,0.00191384518481456
"BORCS7",-0.189697596494719,0.00183040949372381
"ZNF592",0.124727127070412,0.00189451683391466
"COMMD8",-0.225924892189534,0.00196056319807574
"XPO6",0.104479540684683,0.00194966041574631
"SCAND1",0.298716940267077,0.00202187844101728
"HEG1",0.170536680123281,0.00199492063536353
"SPHK1",0.307449276237807,0.00196724431166082
"CCDC184",0.523328239123161,0.00201400787488216
"EGR3",0.713934386000043,0.00191389139515899
"SLC36A4",-0.194757006562098,0.00198496691824272
"SYNDIG1L",1.13469429994618,0.00195924774038104
"MAP7D2",1.08457869948679,0.00186133851203733
"CARMIL3",0.350865097376333,0.00190411457698223
"PABIR1",-0.16707632082126,0.00191626052396056
"TUBB4B",0.304507723770868,0.00192340114125113
"VKORC1L1",-0.148468375786332,0.00191882248902735
"GSTK1",0.0977749526156782,0.00179129749288033
"BRD2",0.149560551754708,0.00179040299629408
"IGLV2-18",-0.703900696637908,0.00200601071519195
"SCYL2P1",0.309972209164321,0.00197338464287372
"RPS2P36",0.478015402421833,0.00188780081016495
"STMP1",-0.197510234832947,0.00198848452044236
"TMEM35B",-0.157319083137349,0.00181081115578705
"EID1",-0.220968844016458,0.00194626796359505
"MTRNR2L8",0.936971029068317,0.00202274998724932
"MRC1",-0.443097279711234,0.00186576810418851
"ZNF8-ERVK3-1",0.283549110215394,0.00181063893658844
"GGCT",-0.145205658465722,0.00203688639406506
"RDX",-0.129539845321581,0.00203856843219794
"RGS18",-0.312868500701471,0.00204281017370751
"APC2",0.863813398931105,0.00204807317393947
"PARP12",0.119252250684161,0.0021192325881818
"SPEN",0.158839203955831,0.00212274878460689
"ATXN7L3",0.0972801432236011,0.00211617914639114
"SYT17",0.329691797370735,0.00211059065542923
"FAF2",0.0852794266893722,0.00207749405954583
"HSD17B4",-0.123454760275844,0.00207098065908184
"BIVM",-0.201088108248052,0.00209457980843003
"KAT7",0.152631336255866,0.00212684768593806
"DOP1B",0.113295743281617,0.00212101703076146
"DEPTOR",-0.293864542472271,0.00212769669896648
"PAXIP1",0.101415576646107,0.00209313767428022
"SF1",0.126848250165667,0.00209621238244839
"SMIM19",-0.144821275295143,0.00207071384975782
"NF2",0.126546973951215,0.00210579414112256
"H1-2",0.253207580956841,0.00206115136570563
"PDCD6",-0.0926680353123081,0.00209899384263281
"CD164",-0.210562317567101,0.00214910574779577
"RAD1",-0.103990951620958,0.00215582785910564
"COPS5",-0.0998041112398419,0.00216613759362614
"SP110",0.0959920194529264,0.00218436885126137
"RPS6KB2",0.115642200215373,0.00218280423306951
"SUCLA2",-0.149985529721862,0.00222709201469931
"NME7",-0.154696667313992,0.00222681205749465
"CBX3",-0.123197275385546,0.00224609883051595
"ACTR10",-0.117865608767489,0.00225930321873152
"TMEM165",-0.199658053130207,0.00226421730069675
"PRPSAP2",-0.101095498215738,0.00224852432137455
"FLVCR1",-0.218977296921955,0.00224876252243144
"TBXT",1.64228066410609,0.00226277758269366
"KRT10-AS1",-0.206995025369841,0.00225458353138369
"ECHDC1",-0.164780695555567,0.00228627583633312
"SPART",-0.142366086116772,0.00227854449313527
"KMT5C",0.248037509571448,0.00229369563050914
"OTULINL",-0.148800599481742,0.00230108838349342
"PPP2R2D",0.0741123323609749,0.00229782031460047
"ND6",-0.359896854581755,0.00229752025345719
"VTA1",-0.148055013719825,0.00232193346750005
"IFNGR1",-0.185569346474987,0.00231224291881996
"ATN1",0.190662253732733,0.00230885732284477
"STX11",0.361083652866633,0.00232320773164372
"ALDH9A1",-0.117200681785538,0.00232479588870321
"ADORA3",-0.478356810453805,0.0023309603479938
"NUP50",-0.0967039412610437,0.00234173409611174
"FAM83G",0.197913691803239,0.00233870418235307
"CAMTA2",0.153258691026392,0.00234943329721627
"EP300",0.158058833830349,0.00236630272113777
"DDX54",0.152217261367265,0.00237978261409902
"CBX4",0.196297737061828,0.00237637010732853
"NIPAL4",0.56641888575752,0.00237649303957222
"NFKB2",0.151621437614107,0.00238570847548583
"DSEL",-0.406526937832608,0.00239730446203642
"COX11",-0.207142817503215,0.00240843313849494
"SH2D3C",0.164313896840877,0.0024345802423891
"LMF1",0.167300839942838,0.00245689344763364
"ABCD3",-0.148720813190417,0.00244721242193774
"ARL8B",-0.150260346949023,0.00244559712976696
"WHAMM",0.126510429415785,0.00242735909194223
"DUSP8",0.376750179041737,0.00246031642408314
"MATN1-AS1",0.212574305758413,0.00245783191195922
"TSPYL1",0.254409206178307,0.00244589531330352
"CAMSAP1",0.110441442477432,0.00248032188506143
"C1QB",0.585915147998742,0.0024969605858309
"MARK2",0.114878934499366,0.00250671108710786
"ALDH16A1",0.170821871678203,0.00250698499907878
"SEC62",-0.169302434154474,0.00257755415431157
"DNAJA2",-0.0831915514351254,0.0026036941748556
"KIF3B",0.0980427801322601,0.00257680422238578
"ATG4C",-0.149000606602302,0.00259439703822157
"ANAPC13",-0.179042990486029,0.00258305793798364
"CAB39",-0.121952594496067,0.00254694555555749
"RASGEF1B",0.506059444818382,0.00260287419529717
"C9orf85",-0.125690240945339,0.00259594573187052
"GTPBP8",-0.133337328380367,0.00256338077106089
"COX18",-0.128445328197024,0.00260461192363226
"RPE",-0.157652308422966,0.002605027770688
"MYCBP",-0.164443896443213,0.0025829513168987
"TMEM202-AS1",0.291361987927611,0.00256470925617363
"RBM27",0.707675417590564,0.00255676506668538
"PMS2",0.126230751790521,0.00261652178950048
"PTGES3",-0.163174348288423,0.00266250445260594
"HIVEP3",0.205499734812327,0.00265407765413976
"TRAF3",0.0853002010201859,0.00267817206967091
"IER3IP1",-0.201591841371272,0.00264483773743631
"DAB2",-0.213379917922735,0.00266445248987987
"TSC22D3",0.295015063194683,0.00269746218789625
"ACSF2",0.125594230351129,0.00265696754793639
"TP53RK",-0.169263491802441,0.00267411796913592
"MANEA",-0.24959716317374,0.00267598724982589
"NMNAT1",-0.157834937340279,0.00268462294424018
"SLX1B",0.237937813924565,0.00269251664686852
"EXOC7",0.0969193865509845,0.00268864176377037
"MRPL30",-0.123603136526175,0.0026461664035308
"MYLIP",0.244479909522736,0.00272871489306531
"NAT14",0.182637266995438,0.00271558423610122
"EEF1A2",0.622119514237551,0.00277688457260223
"GPR42",1.00510081413461,0.00274866397658445
"NLRC5",0.157651905821004,0.00277278905114821
"CACNA2D3",-0.264792750162382,0.00277589915777818
"ARPC5",-0.194361349796155,0.00272101258500752
"PRIMPOL",-0.14461219289021,0.00274812198745341
"CCDC96",0.239790274886328,0.00276868554514823
"PLK3",0.400874898498799,0.00277953347284611
"PI4KAP2",0.233277281695465,0.00274217666260536
"TENT5C",0.416640615337083,0.00271813693064215
"SERTAD1",0.543671185454075,0.00271403882138852
"RNVU1-15",0.718852524920142,0.00277545853837529
"RN7SKP70",0.817620987195837,0.00277179562783821
"PCCA-DT",-0.315688042939444,0.00274525281355078
"SMAD1",0.34721322658357,0.00278695621476898
"C12orf76",-0.134952870198389,0.00279727082300763
"CAMLG",-0.125203447902617,0.00281121371359864
"CPOX",-0.178523919765784,0.00282537196129762
"GAR1",-0.206573922662998,0.00285101427059168
"PRKD2",0.170892833788534,0.00286335367958989
