GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
KCNQ5	2.62146218031552	18.7914679039352	1.11432357725706	0.454599150359176	0.774282977503603	0.284650500760724	0	2.6024492576607	0	249198.601927799
KCNQ5.AS1	0	0	0	0	0	0	0	0	0	322056.675661172
KCNQ5.IT1	0	0.605764631057117	0.0496823488099145	0.029476362856983	0	0	0	0	0	331960.671020825
KCNRG	0.397198515270998	0	0.674966218566079	0.431653727795826	0.415123141106497	0.218253316210656	0.015025595314037	0.0298112956797121	0	273463.181410586
KCNS1	0.00700558575079002	0	2.68260262150655e-05	0.00416565430469706	0.000680664406950804	0.00682877586279163	0.139746969698908	0	0	86485.0099736016
KCNS2	0	0	0	0	0	0	0	0	0	158080.505481551
KCNS3	0.0031387503512621	0	0	0	0.0182957773294228	0.019762243907143	0	0.0375722033588402	1.32813027854972	203472.119800671
KCNT1	0	0	0.192315175871416	0.036427085263619	0.520199496453437	0	0	0	3.8485098406583	53874.1074580038
KCNT2	0.00590665025097259	0	0.00718409132616427	0	0.00216946157187126	0	0.012011610158694	0	0	170750.460765862
KCNU1	0	0	0	0	0	0	0	0	0	303682.652889412
KCNV1	0.000622068139763954	0	0	0.00141636984172999	0	0	0	0	0	180928.197245237
KCNV2	0	0	0	0	0	0	0	0	0	194572.912447376
KCP	0.113273673997402	3.54333472515981	0.224477722394448	0	0.2978113017774	0.044159507314333	0	0.685610710846997	10.8305363245783	111369.813801664
KCTD1	0	20.339872929363	1.16947939933328	0.836084412798631	4.89027410423539	1.28642344667678	0	0	4.51102771530631	109331.063311643
KCTD10	5.87471554370775	0	9.10570472634022	4.28077763261744	28.8080553577281	12.9994912433684	0	10.863620546708	0	60572.4723421751
KCTD11	0.509896519537963	40.5118098071564	3.04758125249164	0	7.8862022868927	4.33998118796576	0	0	0	300321.689252563
KCTD12	0	0	10.5948896517868	0	0	59.4246141587487	47.39924626116	0	0	227296.961480722
KCTD13	11.7251406184381	230.3595049526	14.866985768818	10.3460053297143	25.5199928430612	11.3250799810832	0	10.9424980771454	0	216570.601351643
KCTD14	0	4.39394346003832	0.0990362416928225	0.0537776874746965	0	0.22496866540728	0.306355647533382	0	0	148629.390496435
KCTD15	0	30.606755036967	0.58330253013778	0	6.14761293186141	7.75498873836668	0	0	0	153252.720398574
KCTD16	0.0357262087491459	0	0.00678664048469146	0.0152434817204883	0	0	0.183024156871943	0.00906675319389127	0	242360.49318097
KCTD17	6.8600310207835	46.0359676060581	11.1980246210383	1.21115581918102	20.0979027386455	15.47113417251	0	0	33.3959862623725	36223.3362957883
