""	"Q9Y490"	"P35579"	"P21333"	"P63261"	"P68133"	"P68032"	"P63267"	"P62736"	"P18206"	"P08514"	"P12814"	"P07996"	"P02647"	"Q6S8J3"	"P02675"	"Q9H4B7"	"P68371"	"P06396"	"P04406"	"P02671"	"P07437"	"P37802"	"Q86UX7"	"P68366"	"Q562R1"	"P05106"	"P08567"	"Q9BQE3"	"P04350"	"P60660"	"P67936"	"P02649"	"A5A3E0"	"Q9Y4G6"	"Q9NY65"	"P0DPH7"	"P02775"	"P06733"	"P05164"	"Q6PEY2"	"P14618"	"P11021"	"P06576"	"P06753"	"P30101"	"P02776"	"P61224"	"O60814"	"P62807"	"P57053"	"Q5QNW6"	"Q99879"	"P58876"	"Q93079"	"Q99877"	"Q16778"	"P06899"	"O43707"	"O00151"	"P33778"	"P23527"	"P09493"	"P04004"	"P11142"	"P62937"	"Q15942"	"Q99880"	"O95810"	"P0CG38"	"Q13418"	"A6NIZ1"	"P62834"	"O00299"	"P00488"	"Q13201"	"P04075"	"P10809"	"Q9BYX7"	"Q7Z406"	"P10720"	"P02679"	"P10909"	"Q8N257"	"P00558"	"P04792"	"P27105"	"P07737"	"P63104"	"P50552"	"P35749"	"Q93084"	"P25705"	"P00747"	"P62805"	"P14649"	"Q3ZCM7"	"P35580"	"Q15084"	"P02652"	"P11169"	"P0CG39"	"Q9UBW5"	"P13224"	"P16402"	"P10412"	"P02656"	"Q8TDB8"	"Q16777"	"Q99878"	"Q96KK5"	"Q9BTM1"	"P0C0S8"	"Q6FI13"	"P04275"	"Q00610"	"P16403"	"P20671"	"Q93077"	"P01876"	"P0DMV8"	"P05556"	"P49368"	"P78371"	"A6NNZ2"	"Q7L7L0"	"P04908"	"P00338"	"P01877"	"P27824"	"P04899"	"P07195"	"P22314"	"P50148"	"P48735"	"P55072"	"B9A064"	"P0DOY2"	"P0DOY3"	"P0CG04"	"Q70J99"	"P35442"	"P40926"	"Q14766"	"Q9BUF5"	"P26038"	"Q14697"	"Q9ULV4"	"P14625"	"Q15404"	"O75083"	"Q08043"	"P07237"	"Q9H0U4"	"O00429"	"Q14315"	"P0CF74"	"P60174"	"Q9UI15"	"P23528"	"Q9HBI1"	"P07900"	"O75369"	"P0C0L4"	"P0C0L5"	"P69905"	"Q9H4M9"	"P11216"	"P06737"	"P11217"	"Q15833"	"P11678"	"P35609"	"Q96A08"	"P09382"	"P06744"	"P02787"	"P01857"	"P08670"	"P04439"	"P30041"	"P14770"	"P34931"	"P02655"	"P20674"	"Q01518"	"O75915"	"P01024"	"P10606"	"P16401"	"Q04917"	"P47756"	"P04083"	"P19971"	"Q27J81"	"P68871"	"Q02539"	"P22492"	"P52907"	"P84243"	"Q16695"	"P68431"	"Q71DI3"	"P60842"	"Q14240"	"P30613"	"Q15149"	"P01860"	"P07359"	"P25325"	"P08758"	"P61769"	"P61026"	"P61006"	"Q92686"	"Q9Y624"	"O75390"	"O75947"	"Q5TEC6"	"Q6NXT2"	"Q9UJU6"	"O95866"	"O94919"	"P68104"	"Q5VTE0"	"P35232"	"Q9NR12"	"Q99439"	"P55209"	"Q14974"	"P54652"	"A0A2R8Y619"	"P02766"	"P18669"	"P15259"	"P02654"	"P48741"	"P06702"	"P61158"	"P30048"	"Q99714"	"P62820"	"O75116"	"P30040"	"P31146"	"P31930"	"P29350"	"O00194"	"Q9Y536"	"Q92930"	"P02730"	"Q15555"	"P60953"	"P24844"	"Q96QV6"	"Q8IUE6"	"P38646"	"P30405"	"P38606"	"P51148"	"Q92928"	"P37837"	"P17301"	"P61978"	"Q9NVD7"	"Q9Y251"	"P40197"	"Q00325"	"P07203"	"P13639"	"O14950"	"P19105"	"P00918"	"P09486"	"P31150"	"P50395"	"P04114"	"P29466"	"P35241"	"P15311"	"P04843"	"P61160"	"P00387"	"A0M8Q6"	"P07384"	"P31946"	"P61981"	"P15153"	"P11277"	"P23381"	"P47755"	"P01861"	"O14983"	"Q16762"	"O76074"	"P40939"	"O15145"	"P14868"	"P06748"	"P58546"	"Q58FF6"	"Q58FF7"	"P22626"	"O60234"	"Q71UI9"	"P0C0S5"	"P16104"	"P30740"	"P16109"	"P16615"	"P08133"	"P05386"	"P49755"	"P18054"	"Q9NYL9"	"O14791"	"P05141"	"Q07960"	"Q9BVC6"	"Q12931"	"P19086"	"Q9C0C9"	"Q8N0Y7"	"P41240"	"P50991"	"P61626"	"P22061"	"P05109"	"Q05682"	"O75874"	"Q04941"	"P14314"	"Q9BSJ8"	"Q9Y2B0"	"P17987"	"O00161"	"P62241"	"P40925"	"P30511"	"P01893"	"P10321"	"Q16643"	"Q14847"	"P59190"	"P51153"	"Q15286"	"P02774"	"P21291"	"P33241"	"P48426"	"Q9NZN3"	"Q9P0J0"	"Q15185"	"P31947"	"P27348"	"P19367"	"Q09666"	"Q9H427"	"P59665"	"P59666"	"P82909"	"Q3ZCW2"	"Q7Z6G8"	"Q13423"	"O75558"	"P59998"	"P28331"	"P61106"	"P08590"	"P05976"	"O15511"	"Q05655"	"P28799"	"P46782"	"P30044"	"O75955"	"P50990"	"Q9H299"	"Q96KP4"	"P13667"	"P61163"	"P42025"	"P07339"	"P78417"	"Q9UJZ1"	"Q13576"	"P67870"	"P01859"	"P53675"	"Q7LDG7"	"P35542"	"P24752"	"Q9NP81"	"Q5VT25"	"Q16143"	"P37840"	"Q9H0E2"	"Q6IAA8"	"P48059"	"P13804"	"P43304"	"P60763"	"P63000"	"P56377"	"P07910"	"Q00013"	"Q8WUM4"	"O75563"	"O00602"	"P27797"	"P42768"	"Q9H4A4"	"P13501"	"Q9Y696"	"Q9NZA1"	"O15247"	"P49588"	"P04839"	"Q6PIF6"	"Q01813"	"P14866"	"P01137"	"O43396"	"O76096"	"P00491"	"P13747"	"P23219"	"P62258"	"O43169"	"Q9Y678"	"Q8IWL2"	"Q8IWL1"	"A2IDD5"	"P56385"	"Q9Y613"	"Q9H0U3"	"P45880"	"P13489"	"Q8NBJ5"	"P21796"	"P25787"	"Q8IZP0"	"P07919"	"Q6IN85"	"P01871"	"Q6QEF8"	"Q9BR76"	"P11586"	"O43488"	"Q8NBF2"	"Q9BY43"	"P26447"	"P62491"	"Q15907"	"O75347"	"P00739"	"P00738"	"Q6DN03"	"Q6DRA6"	"Q6IS14"	"Q9GZV4"	"P63241"	"P49765"	"P49257"	"P60981"	"Q9UBM7"	"Q8NBS9"	"Q96JJ7"	"Q8NG11"	"Q9NR31"	"P20339"	"Q86YM7"	"Q3LXA3"	"Q9H5L6"	"Q96C24"	"P04279"	"Q9ULX5"	"Q12986"	"Q07157"	"Q92698"
"Abundances..Normalized...F16..127C..Sample..5A"	26.765832704253	26.5409660569903	26.221093455917	26.5684127665801	22.7925289512686	22.7925289512686	20.9211296261706	20.9211296261706	25.0541722674045	23.9219531802468	24.6520259472803	24.0477605408943	23.8536693310573	24.3684992218343	23.1853217981392	22.8658691043094	23.3297746400245	23.8758130352652	23.6649993872721	23.7244391218311	21.2235335010711	22.7981688287409	22.9377367406989	22.13064553473	21.1498270489125	22.2135936927284	22.844084244587	21.1846304506611	18.5878881437539	24.197652310037	23.6728750801002	22.6695184458901	24.1045051741455	23.8902839484831	19.2261955227177	21.8538350819856	24.0259628999759	23.1175088249543	22.0164267599306	20.875635593627	23.0431044498137	22.900252627347	22.7513347975326	19.7723988107403	23.2914327596851	24.0830568083736	22.6763436500594	22.0226621288524	22.0226621288524	22.0226621288524	21.9861599840305	21.9861599840305	21.9861599840305	21.9861599840305	21.9861599840305	21.851590862253	21.851590862253	19.3026578544299	22.4502233494895	21.8104271575973	21.8104271575973	20.5063846472977	21.3310596907046	22.4606312578758	22.92609673792	22.0026084824966	21.6424088121375	22.6522158136833	24.0268580856713	22.6857496059093	22.1873218759458	22.0310801054368	22.2687262281394	22.6973578495535	21.2474890645478	22.6257263163806	22.0956249493181	21.3445122119902	23.1652818427922	19.2215894027575	21.8963597666708	22.5588848134771	21.1751111636178	21.2891178057358	21.0504821971317	21.9493852026252	22.3990729591121	22.3808279256226	21.1508400599427	22.5888636754956	20.4290870069896	22.0537461828462	19.093572676841	22.0625854963867	22.7618205640663	21.30968655947	22.8814878946367	21.1913695306032	22.3799387772218	21.5716901375889	22.8430405759476	17.653095410373	21.7655241578694	22.3753565729799	22.3753565729799	19.9300388186655	21.4615295482434	19.4865331290755	19.4865331290755	19.4865331290755	19.4865331290755	19.4865331290755	19.4865331290755	19.722243931958	20.2155710182871	22.1963935819693	19.4865331290755	20.7655214567938	18.4732952684494	20.9451300084403	20.8721024434834	20.2359213647896	20.0595720076664	20.8922435429444	20.724487731418	20.724487731418	19.7853498119468	16.6184799955018	21.138455958106	19.3222619834953	21.2182692628509	19.1906348874945	18.3299371612132	20.9114524728292	20.8202454910653	19.6969921274985	19.6969921274985	19.6969921274985	19.6969921274985	20.1053149468919	20.8412802257897	20.2133701374836	18.574517043422	20.8699857262472	20.8667338759029	21.0045721959919	20.8873928922214	20.7478186730685	19.9301487743138	21.4406256328536	21.492406722033	20.6151169516818	20.5582547974749	19.7833496404587	20.9026630307794	19.5971091350254	20.3237243332059	20.1859166156711	20.728860211243	20.3681664495275	19.967169246836	21.1658786571569	16.8260486897751	16.8260486897751	17.1801136270534	18.6634804879754	19.6016296568334	19.6016296568334	19.6016296568334	19.1132427571175	19.8938893714513	17.9446714391019	20.95634568412	20.0001623711123	19.438696045146	17.6592980399593	21.0835334878105	19.1951890826791	20.1332450835116	17.3965201786686	19.3698904977442	20.2639214407562	18.8124770095572	20.9020336060196	19.8386533688814	16.6112614305995	18.5127748924518	20.2837037300132	20.82127056045	19.9546415632554	20.9426613382163	18.2321883828587	18.7048540574964	17.6508089474175	19.2882885905832	20.396737348169	20.396737348169	18.4376294204893	20.9631739833968	20.9631739833968	20.9631739833968	20.9631739833968	18.7475033210239	18.7475033210239	20.148740478085	19.7386590342849	20.9306912017844	19.7435977350452	19.1721310206012	18.5747854394158	20.4046085103838	18.1189373338955	17.6875548068628	18.1015730878476	17.784366545864	19.1820959508178	18.5542667960919	20.3360673339414	20.3360673339414	18.800261157004	20.0054488857945	18.2728922999164	18.3172367997919	18.3172367997919	19.3063845170536	17.2626531781989	19.5670567780852	19.2460144943037	16.9892157246726	20.0422369423271	19.8779815183579	17.9701960820983	17.6018822215985	17.6018822215985	21.2981449783076	19.3539772304034	19.3856444230951	18.5616638590183	19.5178550562609	17.5145433765758	17.5923467015316	17.0459944013955	19.7528697554733	19.4667912838956	19.3203932578366	18.6433245177615	18.1364924910193	19.5534259618793	15.6651293262495	18.2814029346791	20.5137669506239	19.8563365966107	20.022573409448	19.7964005039875	19.7964005039875	18.6263308171493	20.5162592560253	15.6405096765811	18.2357814357583	18.6303518893898	18.9202894174759	18.6294165651647	18.5550307011648	20.3681664495275	19.7869026473378	17.9130322946574	18.1701102612646	18.6282336742697	16.9362293800412	19.6951130803945	19.6951130803945	19.0140548966333	18.1223490811592	17.3584927543603	17.3584927543603	20.543223548462	16.6758342695125	20.2894045661318	20.2894045661318	16.8329494585452	18.116164148303	18.4021466018708	19.0955446398208	19.5229168822717	19.4047958960525	19.4047958960525	19.9076660080922	18.115178224868	17.4047500812026	19.4123972094142	19.6177164097694	18.3852500285775	17.4843203594055	13.9950596026462	16.9673071139507	18.9259899740734	18.6260367407598	16.9826767675274	17.4785608379051	18.9047975183287	18.9047975183287	18.227986073333	17.9345661116843	19.7149457664964	19.7149457664964	19.7149457664964	18.3874185358219	17.7277198949006	18.6444173363991	17.8417281818457	17.067770806651	17.22131366734	19.388589011329	18.4806418514344	16.1462566149661	17.9505781008586	16.881468343207	18.059821154117	18.024078924387	17.0731377772942	16.7750445548752	17.6018822215985	16.8913646779926	18.0163797228683	17.8740995887941	16.9347294239168	18.7505625031766	17.3263028110457	19.3684443412281	16.204072945326	18.2718642668893	17.9538465150339	17.5296477733287	16.3999923799791	17.1564892018624	17.8547520213016	18.3770112539542	19.6957961068619	19.6957961068619	19.6957961068619	17.7926467796893	18.218094924577	18.0399131184937	18.0399131184937	18.0399131184937	20.0820278251901	19.3416605657803	16.1400243322883	16.702093297553	18.0699742238543	16.7338220239577	17.1706213680569	18.1273207329319	18.1273207329319	16.9958956522651	15.9892629998047	20.6119012853749	16.8762918739936	16.8762918739936	16.2319930158877	19.0249370875592	19.241279228898	18.8838287262493	18.2076343255801	18.7612422957481	16.4788101864132	18.3615368782177	18.1927231469598	18.1927231469598	18.7768410471398	16.6035472612819	16.2783068864623	16.9505985923498	16.5063399523576	17.1008931376228	17.3673093630326	19.1159547549616	17.0244690950052	16.8236939981668	17.3332388500176	17.3332388500176	18.3252176893587	17.8059665618329	16.4694178564075	16.8521262607487	17.9531361416653	18.9424612719864	17.9013116328766	19.0200760514972	18.9663531370835	16.5655052777861	18.5074377028402	18.4926568118646	19.0399714997457	19.0399714997457	17.5272240842333	17.6213190869418	18.2784811313882	17.3644155883363	17.3196174599336	19.5097124094672	19.5097124094672	17.2083475316745	18.7498456158593	17.7342047680921	17.8702783000924	16.7364074901946	18.008437080019	18.519691170722	15.4001181153463	14.0470829485866	20.7993685419088	20.882499739518	20.882499739518	20.882499739518	18.3912099735418	19.1436405996387	18.0364007068674	18.0264993000243	15.4566083525359	18.2183529109671	18.869303517733	18.7065781304541	19.5895099691976	17.1352505005777	18.6498638505073	18.7339470956288	16.3195988219631	18.839527989594	17.8503043324802	17.8503043324802	17.2284716115992	18.678965991021	16.3057563861935	18.0470416506597	16.9293110316551	18.1817410262994	17.1514666367315	17.3082003925069	16.6689571839236	18.2699472633927	18.9005793469227	19.7011543237568	18.8431433052146	18.7964255943903	18.7964255943903	18.0954594239073	16.6872988208495	14.8053482816145	19.3372698042142	18.0811236379156	17.1804480266814	17.1804480266814	18.0742268007553	19.2545844073538	19.2545844073538	17.0647662169512	17.0647662169512	19.0123778250354	19.0123778250354	19.0123778250354	17.4371965011083	18.4847965778125	18.9272711734634	15.1912045355182	18.5704294608678	18.5704294608678	18.3744846124564	17.6207016871284	17.2335649659279	16.3965880516481	17.6353795024109	16.0652347818059	17.9221994321241	18.9167805468823	18.0024767625322	19.4449858837158	19.4449858837158	18.0571785001311
"Abundances..Normalized...F16..127N..Sample..5B"	26.7241408526223	26.5095975621889	26.1593605368539	26.5681737487787	22.4362128518934	22.4362128518934	20.651253871947	20.651253871947	25.0385233806374	23.9174326907917	24.6151943386221	24.0927581027105	23.9570405389939	24.4713974400579	23.166106962986	22.8718490502152	23.3105446528744	23.8798202516929	23.6277407692753	23.7143802902205	21.2680364948247	22.6474186546069	22.9431690080428	22.05080505593	21.1402335409786	22.0829077362341	22.7230088445014	21.1956198218622	18.3579960074397	24.1268753943857	23.628070708851	22.8208977062865	24.2519599985976	23.9146533036539	19.2034662429072	21.7753718364359	23.9894688048019	23.0813728897023	22.1359872045381	20.7991453812385	23.0961391536012	22.7990609427385	22.7501640271857	19.8618076611986	23.354662576077	24.0726499719885	22.811429101222	22.0443913299254	22.0443913299254	22.0443913299254	22.0176095510876	22.0176095510876	22.0176095510876	22.0176095510876	22.0176095510876	21.8676897835561	21.8676897835561	19.3027089012927	22.5288259540912	21.8373815292795	21.8373815292795	20.3169530276157	21.4863651092446	22.4246596882845	23.0270786703945	22.0096381856468	21.643535099499	22.6197200119591	24.1790964736172	22.6509007366674	22.3224172161508	22.2278057693752	22.2455728588703	22.5773416175902	21.2544642205027	22.4235089031592	22.2397290024851	21.1192118949733	23.0861092397121	19.169495576616	21.8073674370652	22.6164590194529	21.1193973556601	21.2952999249697	21.0473267472517	22.0436871355122	22.3801517820163	22.4169944292573	21.167936179447	22.4482004659927	20.4075430415769	21.9788336757488	19.2532777694008	22.3164634032432	22.8120653122226	21.2921240802319	22.7478278623259	21.1546907135841	22.3706046215497	21.5733745604275	23.0764368626377	17.6724132705156	21.8731958569493	22.5132077649049	22.5132077649049	20.0572743602079	21.4956172246912	19.3344079509294	19.3344079509294	19.3344079509294	19.3344079509294	19.3344079509294	19.3344079509294	19.8852745494591	20.1955312995197	22.3476450394388	19.3344079509294	20.9634516996262	18.5569963069824	20.8946076159027	20.8924741414119	20.19594141748	20.0620021699769	20.8715376478765	20.9214040101913	20.9214040101913	19.8150268164474	16.7872056185208	21.0129889065838	19.3759775734506	20.8705416017523	19.2234692322626	18.3743563089517	20.8293774585178	20.7799466107804	19.7250160207739	19.7250160207739	19.7250160207739	19.7250160207739	20.1221936862197	20.9223114266481	20.1892208273525	18.3598323113166	20.8549851784694	20.9343770944258	21.0813380913831	20.8698568723005	20.7302215872355	19.791422940586	21.3706520629741	21.4247473377287	20.5142561353704	20.334424962642	19.7234337430518	20.7781613684843	19.651135550124	20.2880352338756	20.0433110957731	20.850602424542	20.2645417858808	19.8420254415897	21.1347142168799	16.8771310472629	16.8771310472629	17.8159607782349	18.5998448054449	19.7027629534449	19.7027629534449	19.7027629534449	19.285997555433	19.9215868664943	17.7903771948539	20.926822721056	19.9741936077546	19.3700665917802	17.7024868512152	21.1592808245157	19.276320721197	20.2424897854322	17.3474378250295	19.3949689418407	20.1616007622194	19.1013772103988	20.8728789308199	19.6454799879124	16.6951627347932	18.6402180119347	20.3446065950035	20.8730452576847	19.8784335508504	20.8601727852983	18.3729421098315	18.6435953553014	17.4069688869511	19.6145070732182	20.4045847011373	20.4045847011373	18.6122990040137	21.0815727522482	21.0815727522482	21.0815727522482	21.0815727522482	18.862285916817	18.862285916817	20.1249863752467	19.9713356201049	21.0116198718123	19.8806384454199	19.1546691918862	18.4505951293821	20.3937191275205	18.0503886663555	17.6871373599391	18.1091775541524	17.7642376289585	19.1919230745067	18.6405810894389	20.4585177379172	20.4585177379172	18.6373949431069	20.1031297503566	18.3156966924502	18.2418432661457	18.2418432661457	19.2599192277568	17.2721671120871	19.3128273494917	19.0914754482907	17.0854835796039	19.9994182185183	19.9407550106612	17.9848725962735	17.6039655267736	17.6039655267736	21.3916760502391	19.3867949289865	19.4192543778511	18.2835455077345	19.4238899192498	17.6301256818943	17.5915812601289	16.754033985003	19.8001314136441	19.5941791402059	19.3843790357299	18.7599972585711	18.0798744075287	19.6237879565053	15.5625460814514	18.5732775116006	20.4666673482053	19.8902966083682	20.0819667521224	19.9566837180277	19.9566837180277	18.6277933510762	20.5861969300759	15.36815768575	18.329226340597	18.6114791046659	18.8211040872769	18.5752853577206	18.6447819138167	20.2645417858808	19.7141868805433	17.9846623759878	17.8559123165968	18.9055413094787	17.0813068344092	19.6773815761228	19.6773815761228	18.9458626386288	18.065089591814	17.3803470974827	17.3803470974827	20.9167579956982	16.9587462549048	20.4218896804962	20.4218896804962	17.0041893839087	17.9310473995788	18.1688655334027	19.0982567854682	19.5159021518875	19.4775088563783	19.4775088563783	19.9891848256624	18.3666571783322	17.7071541514554	19.4094575688857	19.7195947051835	18.430375893621	17.5523039741495	13.9328553941871	17.085382661458	18.7011757316353	18.6520101467667	17.0765248713962	17.1416780928526	18.8332505126275	18.8332505126275	18.2802814095055	17.843157562026	19.8709124227798	19.8709124227798	19.8709124227798	18.6497535962459	17.338617695581	18.631051683961	17.9015367982164	17.2669879746981	17.209011256846	19.3734470322605	18.4909288725061	16.405793565952	18.0707210058098	16.9432742484392	18.0777683440413	17.8952627777607	17.2021182515074	16.734060771362	17.6039655267736	16.9498788169212	18.0817631331412	18.2489952040149	16.9630141814231	18.5983750404529	17.3207257202242	19.3855715339639	16.3404596374191	18.2709678064636	18.1189120581896	17.3486409703817	16.4223337592731	17.3393411486453	17.8104992968905	18.4122957945546	19.8460222249838	19.8460222249838	19.8460222249838	17.7771843594963	18.1950744233248	18.0569971794891	18.0569971794891	18.0569971794891	20.1977098131398	19.4058308644248	16.0925724212629	16.7001105498278	17.9041211962297	17.0302120631431	17.4238359301821	17.7653015708841	17.7653015708841	17.3690605227899	15.1595073140829	20.8083972703643	17.4230666943303	17.4230666943303	16.1183184947195	19.1249432505796	19.3069846228394	19.017339653613	18.2947693056465	19.0398079441652	16.4843857003621	18.2531210991348	18.404936517305	18.404936517305	18.7588204529775	16.6137899705653	16.3336952621175	16.8143588082604	16.3062225537384	17.0344224960736	17.0768222791128	18.981385037166	17.0524147218999	16.7211131529923	17.0499843173914	17.0499843173914	18.416527828531	17.6843083082464	16.4115687534355	16.8369577961386	18.0052778437782	19.1490921025625	17.6876456339947	19.04363589036	18.8703079753399	16.5117755651888	18.5707324695728	18.3363596355158	18.8024729565055	18.8024729565055	17.3560054727391	17.6956174148472	18.0849482461549	17.4230646414439	17.5068251573522	19.5609804278602	19.5609804278602	17.2095975283545	18.6668442343598	17.8579862105618	17.4800782715445	16.7097258099472	18.5525132458646	18.557666297436	15.2996639407864	14.2503263886333	20.8577105742343	20.8860982615315	20.8860982615315	20.8860982615315	18.2363187060077	19.1843320771307	18.1644074322101	17.9672895332043	15.7448344941815	18.225475466855	18.7892957127342	18.7406987506239	19.5379937080653	17.3929780087091	18.6660671494355	19.1894648975491	16.4814888262717	18.7689829526452	17.9907767429263	17.9907767429263	16.8734906721307	18.7859439568653	16.3158639862069	18.1156723262387	17.0555403095658	18.088642852232	17.271053564384	17.2098898799515	16.9338440003436	18.3033419841875	18.917715291482	19.4387691338087	19.2054710862619	18.986021898939	18.986021898939	18.074697820709	16.7153691548269	14.897884393305	19.9186343814214	18.0311056001607	17.1936446769367	17.1936446769367	18.0535336864453	19.3500774243779	19.3500774243779	17.3600167408301	17.3600167408301	19.004440572335	19.004440572335	19.004440572335	17.2846619936232	18.5449960021472	18.9850073097285	15.595993193686	18.4544345803027	18.4544345803027	18.4039310745013	17.7987008358963	17.1555012001446	16.322202484336	17.6286936868697	16.3451680424247	18.1027348526613	18.624757533657	17.9656901127514	19.1611082445791	19.1611082445791	17.769797253243
