"","condition","sample","replicate","condition.1","Q9Y490","P35579","P21333","P63261","P68133","P68032","P63267","P62736","P18206","P08514","P12814","P07996","P02647","Q6S8J3","P02675","Q9H4B7","P68371","P06396","P04406","P02671","P07437","P37802","Q86UX7","P68366","Q562R1","P05106","P08567","Q9BQE3","P04350","P60660","P67936","P02649","A5A3E0","Q9Y4G6","Q9NY65","P0DPH7","P02775","P06733","P05164","Q6PEY2","P14618","P11021","P06576","P06753","P30101","P02776","P61224","O60814","P62807","P57053","Q5QNW6","Q99879","P58876","Q93079","Q99877","Q16778","P06899","O43707","O00151","P33778","P23527","P09493","P04004","P11142","P62937","Q15942","Q99880","O95810","P0CG38","Q13418","A6NIZ1","P62834","O00299","P00488","Q13201","P04075","P10809","Q9BYX7","Q7Z406","P10720","P02679","P10909","Q8N257","P00558","P04792","P27105","P07737","P63104","P50552","P35749","Q93084","P25705","P00747","P62805","P14649","Q3ZCM7","P35580","Q15084","P02652","P11169","P0CG39","Q9UBW5","P13224","P16402","P10412","P02656","Q8TDB8","Q16777","Q99878","Q96KK5","Q9BTM1","P0C0S8","Q6FI13","P04275","Q00610","P16403","P20671","Q93077","P01876","P0DMV8","P05556","P49368","P78371","A6NNZ2","Q7L7L0","P04908","P00338","P01877","P27824","P04899","P07195","P22314","P50148","P48735","P55072","B9A064","P0DOY2","P0DOY3","P0CG04","Q70J99","P35442","P40926","Q14766","Q9BUF5","P26038","Q14697","Q9ULV4","P14625","Q15404","O75083","Q08043","P07237","Q9H0U4","O00429","Q14315","P0CF74","P60174","Q9UI15","P23528","Q9HBI1","P07900","O75369","P0C0L4","P0C0L5","P69905","Q9H4M9","P11216","P06737","P11217","Q15833","P11678","P35609","Q96A08","P09382","P06744","P02787","P01857","P08670","P04439","P30041","P14770","P34931","P02655","P20674","Q01518","O75915","P01024","P10606","P16401","Q04917","P47756","P04083","P19971","Q27J81","P68871","Q02539","P22492","P52907","P84243","Q16695","P68431","Q71DI3","P60842","Q14240","P30613","Q15149","P01860","P07359","P25325","P08758","P61769","P61026","P61006","Q92686","Q9Y624","O75390","O75947","Q5TEC6","Q6NXT2","Q9UJU6","O95866","O94919","P68104","Q5VTE0","P35232","Q9NR12","Q99439","P55209","Q14974","P54652","A0A2R8Y619","P02766","P18669","P15259","P02654","P48741","P06702","P61158","P30048","Q99714","P62820","O75116","P30040","P31146","P31930","P29350","O00194","Q9Y536","Q92930","P02730","Q15555","P60953","P24844","Q96QV6","Q8IUE6","P38646","P30405","P38606","P51148","Q92928","P37837","P17301","P61978","Q9NVD7","Q9Y251","P40197","Q00325","P07203","P13639","O14950","P19105","P00918","P09486","P31150","P50395","P04114","P29466","P35241","P15311","P04843","P61160","P00387","A0M8Q6","P07384","P31946","P61981","P15153","P11277","P23381","P47755","P01861","O14983","Q16762","O76074","P40939","O15145","P14868","P06748","P58546","Q58FF6","Q58FF7","P22626","O60234","Q71UI9","P0C0S5","P16104","P30740","P16109","P16615","P08133","P05386","P49755","P18054","Q9NYL9","O14791","P05141","Q07960","Q9BVC6","Q12931","P19086","Q9C0C9","Q8N0Y7","P41240","P50991","P61626","P22061","P05109","Q05682","O75874","Q04941","P14314","Q9BSJ8","Q9Y2B0","P17987","O00161","P62241","P40925","P30511","P01893","P10321","Q16643","Q14847","P59190","P51153","Q15286","P02774","P21291","P33241","P48426","Q9NZN3","Q9P0J0","Q15185","P31947","P27348","P19367","Q09666","Q9H427","P59665","P59666","P82909","Q3ZCW2","Q7Z6G8","Q13423","O75558","P59998","P28331","P61106","P08590","P05976","O15511","Q05655","P28799","P46782","P30044","O75955","P50990","Q9H299","Q96KP4","P13667","P61163","P42025","P07339","P78417","Q9UJZ1","Q13576","P67870","P01859","P53675","Q7LDG7","P35542","P24752","Q9NP81","Q5VT25","Q16143","P37840","Q9H0E2","Q6IAA8","P48059","P13804","P43304","P60763","P63000","P56377","P07910","Q00013","Q8WUM4","O75563","O00602","P27797","P42768","Q9H4A4","P13501","Q9Y696","Q9NZA1","O15247","P49588","P04839","Q6PIF6","Q01813","P14866","P01137","O43396","O76096","P00491","P13747","P23219","P62258","O43169","Q9Y678","Q8IWL2","Q8IWL1","A2IDD5","P56385","Q9Y613","Q9H0U3","P45880","P13489","Q8NBJ5","P21796","P25787","Q8IZP0","P07919","Q6IN85","P01871","Q6QEF8","Q9BR76","P11586","O43488","Q8NBF2","Q9BY43","P26447","P62491","Q15907","O75347","P00739","P00738","Q6DN03","Q6DRA6","Q6IS14","Q9GZV4","P63241","P49765","P49257","P60981","Q9UBM7","Q8NBS9","Q96JJ7","Q8NG11","Q9NR31","P20339","Q86YM7","Q3LXA3","Q9H5L6","Q96C24","P04279","Q9ULX5","Q12986","Q07157","Q92698"
"Abundance..F16..127C..Sample..5A.","A","5A","5","A",26.6401115381197,26.4152448887245,26.0953722839836,26.4426915985928,22.6668075991966,22.6668075991966,20.7954077460944,20.7954077460944,24.9284510725032,23.7962319359853,24.5263047390665,23.9220393042131,23.7279480823962,24.2427780017364,23.0596004933985,22.7401477620801,23.2040533496946,23.7500917880537,23.5392781253145,23.5987178642515,21.0978117583923,22.6724474774437,22.8120154076413,22.0049240670542,21.0241052753502,22.0878722426073,22.7183628994861,21.0589086918784,18.4621633287287,24.0719310815652,23.5471538187331,22.5437970761433,23.9787839406728,23.764562702207,19.1004720168159,21.7281135478552,23.9002416620282,22.9917875129344,21.8907052663694,20.7499136902735,22.9173831294034,22.7745312895627,22.6256134397087,19.646676046272,23.1657114656696,23.957335573703,22.5506222813333,21.8969406367578,21.8969406367578,21.8969406367578,21.8604384832595,21.8604384832595,21.8604384832595,21.8604384832595,21.8604384832595,21.72586932753,21.72586932753,19.1769344699589,22.324501944241,21.6847056118402,21.6847056118402,20.3806625252224,21.2053379903423,22.334909854437,22.8003754034077,21.8768869856625,21.5166872179299,22.5264944413273,23.9011368477759,22.5600282385819,22.0616004203735,21.9053586153122,22.1430047891402,22.5716364839398,21.1217673315716,22.5000049399689,21.9699034739222,21.2187905167036,23.0395605359358,19.0958658893331,21.7706382435964,22.4331634264942,21.0493894008279,21.1633960892415,20.9247603793663,21.8236636928881,22.2733515447775,22.2551065079683,21.0251182868156,22.4631422933145,20.3033648316035,21.9280246979692,18.9678489444372,21.9368640135338,22.6360992077221,21.1839648509457,22.7557665544397,21.0656477746412,22.2542173594046,21.4459685212397,22.717319230708,17.5273672574258,21.6398025997112,22.2496351543218,22.2496351543218,19.8043162209491,21.3358078951671,19.3608100115747,19.3608100115747,19.3608100115747,19.3608100115747,19.3608100115747,19.3608100115747,19.5965211104997,20.0898486798977,22.0706721282906,19.3608100115747,20.6397994939659,18.3475701507266,20.8194081403515,20.7463805382912,20.1101990429968,19.9338495339698,20.7665216481736,20.5987657452401,20.5987657452401,19.6596270618755,16.492744503115,21.012734179637,19.196538629135,21.0925475180183,19.0649113228881,18.2042116293346,20.7857305878629,20.6945235583621,19.5712692765883,19.5712692765883,19.5712692765883,19.5712692765883,19.9795925143979,20.7155583043652,20.0876477972852,18.4487921943034,20.7442638199514,20.7410119679083,20.8788503567478,20.7616709949541,20.6220967002483,19.8044261767075,21.3149039724858,21.3666850795354,20.4893948999234,20.4325327096052,19.6576268881723,20.776941141343,19.4713861624329,20.198002080396,20.0601942526742,20.603138227585,20.2424442300658,19.8414466858152,21.0401568904553,16.7003151188743,16.7003151188743,17.0543827584813,18.537755859863,19.475906689932,19.475906689932,19.475906689932,18.9875190596366,19.7681667370898,17.8189445669945,20.830623821565,19.8744398419151,19.3129728614305,17.5335699170406,20.9578116850903,19.0694655256719,20.0075226755406,17.2707906633472,19.2441672148563,20.1381991414194,18.6867527223836,20.7763117162621,19.712930676723,16.4855258662875,18.3870498817403,20.1579814462811,20.6955486283003,19.8289189899591,20.8169394689036,18.1064625440444,18.5791295276139,17.5250807833684,19.1625651837805,20.27101514961,20.27101514961,18.3119042035424,20.8374521241899,20.8374521241899,20.8374521241899,20.8374521241899,18.6217788894943,18.6217788894943,20.0230180835158,19.6129362316973,20.8049693265078,19.6178749380932,19.0464074248708,18.4490605909846,20.278886317511,17.993211112463,17.5618268191202,17.9758468050488,17.6586390016845,19.0563723718983,18.4285418947342,20.2103450904966,20.2103450904966,18.6745368431835,19.8797263616292,18.1471665914457,18.1915112291992,18.1915112291992,19.180661138338,17.1369228498475,19.4413337672022,19.1202910204971,16.8634834816645,19.9165144526716,19.7522588675773,17.8444693102771,17.4761538157193,17.4761538157193,21.1724232653252,19.2282539238977,19.2599211633333,18.4359389768277,19.3921319809406,17.3888145180833,17.4666182475587,16.9202625863511,19.6271469690498,19.3410681393345,19.1946699006237,18.5175998407642,18.0107663308815,19.4277029333641,15.5393804072974,18.1556772529997,20.3880448334923,19.7306139231967,19.8968509014562,19.6706777660989,19.6706777660989,18.5006060984026,20.390537140557,15.5147602797396,18.1100556085983,18.5046271805664,18.7945653559461,18.5036918540356,18.429305801791,20.2424442300658,19.661179898984,17.7873052957518,18.0443842164434,18.5025089602224,16.8104967221713,19.5693902272721,19.5693902272721,18.8883310180957,17.9966228716974,17.2327630157015,17.2327630157015,20.4175014508063,16.5500993359882,20.163682286857,20.163682286857,16.7072159468984,17.9904379171194,18.2764212837447,18.9698209109395,19.3971938136825,19.2790726640663,19.2790726640663,19.7819433878047,17.9894519902131,17.2790206134459,19.2866739883503,19.4919934629761,18.2595246613891,17.3585913377978,13.8692500892782,16.8415747012525,18.8002659240116,18.5003120212863,16.8569444741422,17.3528317848235,18.7790734254036,18.7790734254036,18.1022602208513,17.8088391993803,19.5892229365789,19.5892229365789,19.5892229365789,18.2616931749623,17.601992094802,18.5186926620697,17.7160008867757,16.942039151327,17.095583072285,19.2628657558617,18.3549167538472,16.0205155698643,17.8248512521165,16.7557352402647,17.9340947207056,17.8983523585334,16.9474061609656,16.6493105371229,17.4761538157193,16.7656316567388,17.8906531280534,17.7483724299955,16.8089967540796,18.6248380785906,17.2005728786779,19.2427210562046,16.0783326816283,18.1461385551716,17.8281196791797,17.4039189950836,16.2742545429794,17.0307581728937,17.729024781425,18.2512858626339,19.5700732545439,19.5700732545439,19.5700732545439,17.6669192720836,18.0923690397681,17.9141866117184,17.9141866117184,17.9141866117184,19.9563053718837,19.215937240815,16.0142832010704,16.5763586125766,17.9442478274704,16.6080876333277,17.0448904353532,18.0015945408635,18.0015945408635,16.8701634604848,15.8635196679201,20.486179231612,16.7505587280989,16.7505587280989,16.1062531184711,18.8992132294991,19.1155557474631,18.758104590289,18.0819084063409,18.6355178952876,16.3530732364273,18.2358114411975,18.066997178208,18.066997178208,18.6511166815971,16.4778116197077,16.1525675812173,16.8248660484949,16.380603300947,16.9751617206609,17.2415796766798,18.9902310622584,16.898737119695,16.6979604069824,17.2075089597548,17.2075089597548,18.1994921431336,17.6802391126221,16.3436808032461,16.7263929122846,17.8274093030125,18.8167372548068,17.7755845862885,18.894352184309,18.8406291669378,16.4397692490966,18.3817126778326,18.3669317469881,18.9142476697238,18.9142476697238,17.401495293168,17.4955907781161,18.1527554405288,17.2386858848509,17.1938874867905,19.3839893232694,19.3839893232694,17.0826168513813,18.6241211896475,17.6084769978029,17.7445511253664,16.6106731232658,17.8827104551647,18.3939661784578,15.274363597552,13.9212765647904,20.6736465978478,20.7567778397237,20.7567778397237,20.7567778397237,18.2654846237248,19.0179169551994,17.910674187043,17.9007727432433,15.3308551159238,18.0926270270041,18.7435793515932,18.5808536046041,19.463786986998,17.0095193251507,18.5241391894449,18.608222633152,16.1938600288853,18.7138037606305,17.7245770738108,17.7245770738108,17.1027410632728,18.5532414000048,16.1800174230509,17.9213151702705,16.8035783184839,18.0560150207528,17.0257355733224,17.1824703492906,16.5432221845551,18.1442215456141,18.7748552453907,19.5754314777366,18.7174190839484,18.6707012721566,18.6707012721566,17.9697331193259,16.5615639963966,14.6795767399999,19.2115464726301,17.9553972818936,17.0547171603609,17.0547171603609,17.9485004198029,19.1288609472895,19.1288609472895,16.9390345397329,16.9390345397329,18.8866539433281,18.8866539433281,18.8866539433281,17.3114672182541,18.3590714915673,18.8015471259728,15.0654448189131,18.4447046012635,18.4447046012635,18.2487592137077,17.4949733752399,17.107834450711,16.2708501752336,17.5096512629821,15.9394925876175,17.7964724702437,18.7910564782711,17.8767501150268,19.3192627088324,19.3192627088324,17.9314520570394
"Abundance..F16..127N..Sample..5B.","B","5B","5","B",26.5845149304094,26.3699716378894,26.0197346084052,26.42854782508,22.2965866884792,22.2965866884792,20.5116270867002,20.5116270867002,24.8988974295756,23.7778066905364,24.4755683732844,23.953132112875,23.8174145412044,24.3317714688363,23.0264809005084,22.7322229530576,23.1709186049994,23.7401942490324,23.488114748771,23.5747542762037,21.1284100143343,22.507792525813,22.8035429199511,21.9111788146677,21.0006070075703,21.9432815022792,22.583382726917,21.0559933119636,18.2183658041844,23.9872494064347,23.4884446883722,22.6812716023723,24.1123340171869,23.775027303223,19.0638379439413,21.6357455253216,23.8498428089816,22.9417468179525,21.9963609823144,20.6595186813462,22.9565130835067,22.6594348358547,22.6105379134869,19.7221802378287,23.2150365323785,23.9330239810212,22.6718029960257,21.9047650871835,21.9047650871835,21.9047650871835,21.8779833020961,21.8779833020961,21.8779833020961,21.8779833020961,21.8779833020961,21.7280634973548,21.7280634973548,19.1630807611917,22.3891998064834,21.6977552350743,21.6977552350743,20.177326013925,21.346738708986,22.2850335228264,22.8874525924108,21.8700119347727,21.5039087499263,22.4800938789084,24.0394704884658,22.5112746084029,22.1827910318728,22.0881795664529,22.1059466595431,22.4377154778664,21.1148377346125,22.2838827374965,22.1001028019804,20.979585352403,22.9464831684951,19.0298672207113,21.6677411347663,22.4768328858957,20.9797708131712,21.1556734551739,20.9077001723229,21.9040608926075,22.2405256085292,22.2773682624339,21.0283096579105,22.308574304682,20.2679160951072,21.8392074175008,19.1136495515376,22.1768372178276,22.6724392071126,21.1524976092007,22.6082017482957,21.0150641863998,22.2309784463079,21.4337481889095,22.9368107903309,17.5327804549585,21.733569572184,22.3735816147021,22.3735816147021,19.9176471286981,21.3559908275717,19.1947798593114,19.1947798593114,19.1947798593114,19.1947798593114,19.1947798593114,19.1947798593114,19.7456471505195,20.0559041888476,22.2080188599292,19.1947798593114,20.8238250848462,18.4173666569997,20.7549809666367,20.7528474910507,20.0563143071494,19.9223749427933,20.731910986681,20.7817773745444,20.7817773745444,19.6753993431742,16.6475669530423,20.8733623156198,19.2363495438193,20.7309149400375,19.0838409662023,18.2347261541164,20.6897507750224,20.6403199002957,19.5853884468084,19.5853884468084,19.5853884468084,19.5853884468084,19.9825665128933,20.7826847914579,20.0495937114136,18.2202021135235,20.7153585085964,20.794750465282,20.9417115319653,20.7302302102285,20.5905948486515,19.6517954415126,21.2310256217069,21.2851209160425,20.3746292628566,20.1947979622468,19.5838061672595,20.6385346570074,19.5115078886851,20.1484081978228,19.9036838514031,20.7109757523546,20.1249147313276,19.7023979973144,20.9950876810789,16.7374931526329,16.7374931526329,17.676328616778,18.4602152649312,19.5631353536019,19.5631353536019,19.5631353536019,19.1463693893402,19.7819595045832,17.6507449215353,20.7871960881324,19.8345662978614,19.2304385534432,17.5628541781343,21.0196542992944,19.1366925399152,20.1028627132375,17.2078032646234,19.2553409399395,20.0219736229552,18.9617487361994,20.7332522703233,19.505852319591,16.5555232289472,18.5005885716332,20.2049796022821,20.7334185972747,19.7388061448299,20.7205461181556,18.2333119508325,18.5039659232565,17.2673346762626,19.4748793667223,20.2649577525384,20.2649577525384,18.4726694947128,20.9419461929362,20.9419461929362,20.9419461929362,20.9419461929362,18.7226569802784,18.7226569802784,19.9853592043649,19.8317083074341,20.8719932802011,19.7410110416853,19.0150408107074,18.3109651930816,20.2540921710639,17.9107574426014,17.5475046145098,17.9695465426102,17.62460523928,19.0522947563432,18.5009516500259,20.3188908274575,20.3188908274575,18.497765495889,19.963502560215,18.1760663614307,18.1022127028732,18.1022127028732,19.1202910204971,17.132532088332,19.1731992249825,18.9518469564262,16.9458472967199,19.8597909329024,19.8011276679236,17.8452411256089,17.4643323756506,17.4643323756506,21.2520496166693,19.2471669151948,19.2796264108822,18.1439150770661,19.2842619588822,17.4904926609048,17.4519480465725,16.6143950228224,19.6605039241387,19.4545514082063,19.244751018411,18.6203680995982,17.9402432912909,19.4841602615343,15.4228903606139,18.4336479035965,20.3270404433856,19.7506692146054,19.9423395430521,19.8170563910308,19.8170563910308,18.488163880233,20.4465701044202,15.2284976648613,18.1895960508517,18.4718495933184,18.6814750630774,18.4356557548606,18.505152484668,20.1249147313276,19.5745592940348,17.8450309045127,17.7162803259043,18.7659124623597,16.9416705214488,19.5377539462731,19.5377539462731,18.8062338724838,17.9254584219398,17.2407127321858,17.2407127321858,20.7771313577081,16.8191090194874,20.2822627442904,20.2822627442904,16.8645524996944,17.791415717503,18.0292347286506,18.958628305715,19.3762743182551,19.3378809708448,19.3378809708448,19.8495575302486,18.227027000779,17.5675215002211,19.2698295878958,19.5799671249505,18.2907459004836,17.4126705590003,13.7931372318761,16.9457463778484,18.5615464374244,18.5123807352097,16.9368885238941,17.0020422062679,18.6936215145439,18.6936215145439,18.1406509685957,17.7035255173289,19.7312850089356,19.7312850089356,19.7312850089356,18.5101241792065,17.1989830821223,18.4914222211527,17.761904996839,17.1273529181637,17.0693758252258,19.2338189989066,18.3512990472331,16.2661510401947,17.93108985643,16.803636890901,17.9381372201967,17.7556309507035,17.0624827742812,16.5944216272135,17.4643323756506,16.8102415116732,17.9421320237158,18.1093646637572,16.8233769794626,18.4587454962379,17.1810909981448,19.2459435183867,16.2008163418603,18.1313373362038,17.9792810809593,17.2090064171873,16.2826914229344,17.1997065395503,17.67086711172,18.2726657499145,19.7063947849555,19.7063947849555,19.7063947849555,17.6375520277135,18.0554437067055,17.9173659800236,17.9173659800236,17.9173659800236,20.0580827042807,19.2662028782202,15.952925866315,16.5604710905328,17.764489405398,16.8905753751172,17.2842018159844,17.625669185983,17.625669185983,17.2294260910792,15.0198419851171,20.6687705755264,17.2834325757565,17.2834325757565,15.9786723049464,18.9853148179385,19.1673564893403,18.8777110255638,18.1551389100175,18.900179358131,16.3447440555977,18.1134905721023,18.2653064515158,18.2653064515158,18.6191912913527,16.4741496757795,16.1940518848472,16.6747203806257,16.1665788406407,16.8947858394594,16.9371859337623,18.8417563405066,16.9127781984877,16.5814738895302,16.910347776083,16.910347776083,18.2768977960042,17.5446755493983,16.2719262940626,16.6973195630709,17.8656464512205,19.0094637118091,17.5480128909734,18.9040073114188,18.7306790555879,16.372134216351,18.4311028550379,18.1967293673763,18.6628438918175,18.6628438918175,17.2163709635573,17.555984709483,17.9453171481977,17.2834305228584,17.3671915018195,19.4213526534287,19.4213526534287,17.0699621006031,18.5272148586303,17.7183542286053,17.3404444710585,16.5700864406609,18.4128835842397,18.4180366491902,15.1600022613227,14.1106264490522,20.7180839057969,20.7464716078875,20.7464716078875,20.7464716078875,18.0966881248789,19.0447037462586,18.0247766123067,17.8276579943436,15.6051823118997,18.0858448504798,18.6496666190927,18.6010695478877,19.3983659036766,17.2533437171231,18.5264377718383,19.0498365752775,16.341847149879,18.6293538138504,17.8511452949752,17.8511452949752,16.7338527472193,18.6463148558168,16.1762203916955,17.9760413376148,16.9159038091244,17.9490117675457,17.1314185335911,17.0702544541288,16.7942065677273,18.1637116151385,18.7780864690499,19.2991411944871,19.0658427906146,18.8463932112242,18.8463932112242,17.9350666857541,16.5757298380893,14.7582112265152,19.7790070165342,17.8914743048952,17.0540091433478,17.0540091433478,17.9139024742641,19.2104493563355,19.2104493563355,17.2203822555265,17.2203822555265,18.8648119198676,18.8648119198676,18.8648119198676,17.1450270484667,18.405366320919,18.845378620059,15.4563381560515,18.3148046547053,18.3148046547053,18.2643010058143,17.65906859919,17.0158654087015,16.1825589673552,17.4890606588177,16.2055248035162,17.9631038182823,18.4851280553113,17.826058567646,19.0214798744086,19.0214798744086,17.63016488849
"Abundance..F16..128C..Sample..2B.","B","2B","2","B",26.585250942322,26.4141993335379,25.9621126270115,26.5085546614286,22.1458523079773,22.1458523079773,20.3645037740903,20.3645037740903,24.9377756151013,23.8201966127261,24.4699860685234,23.9351777924896,23.884978914645,24.2550767270811,22.9328140977338,22.6703460090685,23.1623531521138,23.8022559006831,23.3574930283271,23.5332353227196,21.3414019573542,22.5801668612392,22.8222369842196,21.9295437243383,21.1000809536937,22.0348193417162,22.6060131719864,21.2659368520208,18.3232831500345,24.0919162778843,23.4973021785071,22.6760238113587,24.0271663273851,23.7505190890135,19.2629004917633,21.6118883276333,23.8437122810361,22.9644613268556,21.7552690444716,20.6343725805789,23.1796459374709,22.7255769370229,22.6657913812452,19.6946958506132,23.3283186100387,23.8163225802293,22.5972352408687,22.0715387427544,22.0715387427544,22.0715387427544,22.0383061184249,22.0383061184249,22.0383061184249,22.0383061184249,22.0383061184249,21.885090204886,21.885090204886,19.2281389999007,22.5350619762477,21.8472121582421,21.8472121582421,20.2394013341235,21.3936188575921,22.2238522548162,22.9792543227922,21.9080882519773,21.6406505102513,22.47895550717,23.9371176838404,22.4285402599363,22.1429702479993,22.001762151945,22.0962023251876,22.3694999538779,21.1085712809814,22.2446701195345,22.0749065320606,20.9711160748784,22.9442515843945,18.573050654973,21.6349495389582,22.4111487574358,21.0771300839984,21.1553679573845,20.8941940682209,21.8606453608975,22.282887682137,22.3193507879076,20.9983306119579,22.3242157069474,20.2810544815659,21.9200155584303,19.0861597141805,22.3767124519322,22.6913224254939,21.1820500498748,22.6262061193682,21.1429213112798,22.3091616285643,21.3050558478534,22.9003196691196,17.5489009822275,21.7204285525071,22.4972658311745,22.4972658311745,19.8815811986224,21.235351414603,19.3194264169101,19.3194264169101,19.3194264169101,19.3194264169101,19.3194264169101,19.3194264169101,19.7550912552578,20.0547181619154,22.3315673205874,19.3194264169101,21.2470737361882,18.4645138920139,20.716571035113,20.6389100199239,20.1074822768465,19.9490008311062,20.753531721241,21.2160349711286,21.2160349711286,19.6893002685403,16.722900605631,20.9486210426575,19.1396239748898,20.8278243476913,19.0728379034864,18.2234962070592,20.6310320659731,20.6190696199222,19.6380974451407,19.6380974451407,19.6380974451407,19.6380974451407,19.9199279006189,20.7629951348715,19.7030966781693,18.2426671279091,20.7893821627588,20.7001256806174,20.9471190298226,20.6594603288569,20.7394458360185,19.6703179922628,21.2987914420582,21.1786600962785,20.4687111274054,20.0750890453837,19.4316365363579,20.4380955116215,19.564116526179,20.0227970291948,20.0071199266783,20.853389491353,20.03078364131,19.691350106164,20.8186978444971,16.9919672222228,16.9919672222228,17.6949410751088,18.7490196369809,19.4917204775747,19.4917204775747,19.4917204775747,18.8969187662547,19.6204356720634,17.7368024070842,20.9584309717793,19.9270851884156,19.2145778914157,17.5867039944944,21.0335945577183,19.1568759438989,20.9691950739401,17.2058553768231,19.3415212543128,19.9486713214724,18.9833019252669,20.7222398442584,19.605542198161,16.5512781511175,18.5483440458188,20.2283171390381,20.7663188979845,19.8326452078366,20.6655336557061,18.2628505016756,18.6166831614862,17.5372676156878,19.5213332601042,20.2788404898632,20.2788404898632,18.3738529809029,20.9718307258442,20.9718307258442,20.9718307258442,20.9718307258442,18.5464116274238,18.5464116274238,20.2703610089703,19.5734756048217,20.8901012919579,19.5343241747338,19.0788466692431,18.1453852050919,20.7398928992002,18.0082793464338,17.5347348823236,17.9599086972249,17.6734345747889,19.1202910204971,18.6503780853396,20.3129929706141,20.3129929706141,18.5408733428906,20.0424683163114,18.3395743564824,18.2261170199225,18.2261170199225,19.1700390253088,17.3125346214968,18.9826444824073,19.032641923106,17.1817508272348,19.8285075415679,19.9916597402422,17.742518818714,17.4770525081552,17.4770525081552,21.2178167682556,19.2090587718652,19.1848912216488,18.1853080198054,19.3676414274447,17.6629099547121,17.4325981769381,16.5688332079093,19.7318074196518,19.3994194139747,19.2766085914886,18.5331029467669,17.7579335005658,19.3421401398849,15.3599201391284,18.4155204999551,20.1754199625112,19.6958566650048,19.856072074438,20.0792373969725,20.0792373969725,18.6109622511361,20.7063986942773,15.3358560339521,18.1861760175696,18.3623043965807,18.7205820323276,18.5399222929751,18.4253935594226,20.03078364131,19.7437300021041,17.7737144245351,17.7210965489472,18.4749863122589,16.7790381986808,19.508469442279,19.508469442279,18.5982686140434,17.8866944719016,17.1404908016212,17.1404908016212,20.6108722467192,17.0010926327757,20.2002616539674,20.2002616539674,17.0390495192089,17.8189038095661,18.1421666253918,19.0191970868827,19.3934089227944,19.2989329753157,19.2989329753157,19.8309242516401,17.9621801975045,17.5666287599459,19.1874882906982,19.619240235614,18.2465507599071,17.4904072747805,13.4863545777721,16.9710410313735,18.765575605897,18.6151336780459,17.0911981838609,17.0081387670017,18.6489291217355,18.6489291217355,18.1537852716312,17.7117467349231,20.0085418486363,20.0085418486363,20.0085418486363,18.6952408663581,17.3086497409498,18.4242006939216,18.0945223231878,17.204638374288,17.0726784906132,19.1954303141671,18.4626243235006,16.2161222794432,17.9043268443807,16.7989374713906,17.8763702072765,17.7848952360203,17.6482631979357,16.3232044874438,17.4770525081552,16.8186338912406,17.7596986615694,17.8040089919471,16.7363911668942,18.3194731084381,17.0845060816409,19.3035423455785,16.2894626873685,18.2101816931186,18.0449517332886,17.3240039800113,16.2314424355921,17.37932356914,17.7590679188719,18.2857507429468,20.6812246611505,20.6812246611505,20.6812246611505,17.5679497925596,18.0563399130462,17.7993974946553,17.7993974946553,17.7993974946553,19.994233423305,19.1653423371987,16.2007734116162,16.548719719249,17.7944766907035,17.1204313167436,17.1265255540638,17.8209245776739,17.8209245776739,17.3115648619331,16.167211179411,20.6216462015728,17.4042967539087,17.4042967539087,15.8151728351565,19.0563489068367,18.9578091488747,18.9556233541236,18.0615186768047,18.8449171401592,16.5868410981868,18.2514743948229,18.372660347821,18.372660347821,18.8829024279815,16.5199252404846,16.3824650434428,16.6818609099786,16.2720049374769,16.850706721597,16.8176599884788,18.9697058821519,16.917810735178,16.563475504843,16.8107811444637,16.8107811444637,18.2560914585325,17.6371900685481,16.4315737489079,16.4608590577725,18.0354335760362,19.0252389686137,17.4690190898931,18.8193412782028,18.5366710286303,16.3548358294315,18.4614102031601,18.3384461854137,18.6913210460618,18.6913210460618,17.3634847776646,17.589925684042,17.9954417802624,17.3711092612254,17.4976438488161,19.3872224560944,19.3872224560944,17.0231160204308,18.541460502751,17.892970148994,17.2959999880657,16.5930912937525,18.4301099703469,18.599421952083,15.0788587274688,13.875709387756,20.4926569654434,20.6828063066134,20.6828063066134,20.6828063066134,18.1941940392411,19.0256145646911,18.0408667080267,17.7420312503136,15.6574912712767,18.0228582786249,18.7413713764657,18.146223718751,19.1660679546207,17.7926567450288,18.7027254340725,18.9924331177991,16.2835625406722,18.6917709639582,17.7607306564124,17.7607306564124,16.6563497304584,18.6395633545781,16.114279680049,17.8356168778426,16.8073911482271,18.0048267832143,17.0469421580293,17.0923830622742,17.0408502588662,18.229844371442,18.8109923174578,19.3862500081914,19.2514646120259,18.758171133451,18.758171133451,18.0116836571777,16.4322749462514,14.4395135467982,19.6354248591797,17.9856398310987,16.986365753201,16.986365753201,18.0247050976769,19.2661257735642,19.2661257735642,17.3301477258944,17.3301477258944,18.9826150252944,18.9826150252944,18.9826150252944,16.7107441350594,18.5772176507637,18.6894110843083,15.508293747397,18.3599810304712,18.3599810304712,18.3250482621679,17.6022406099002,16.9795136150765,15.6537906054385,17.5168361820239,15.9898076088067,17.7792694949458,18.2916784844143,17.9063674838648,18.9329943294618,18.9329943294618,17.6440226392815
