MAM01516g,9,2.43160708323087e-05,4.06210524355388
MAM01872g,1,2.89188549631447e-05,4.02146334212254
MAM03109g,10,4.42699081698583e-05,3.9200249104756
MAM03564c,6,7.24560507792127e-05,3.7996303060632
MAM03563c,6,7.24560507792127e-05,3.7996303060632
MAM00322c,2,9.12965357228179e-05,3.74195657637938
MAM00375c,2,9.12965357228179e-05,3.74195657637938
MAM00375n,2,9.12965357228179e-05,3.74195657637938
MAM00375x,2,9.12965357228179e-05,3.74195657637938
MAM00375r,2,9.12965357228179e-05,3.74195657637938
MAM01217c,2,9.12965357228179e-05,3.74195657637938
MAM01243c,2,9.12965357228179e-05,3.74195657637938
MAM01784x,2,9.12965357228179e-05,3.74195657637938
MAM02791c,2,9.12965357228179e-05,3.74195657637938
MAM02791r,2,9.12965357228179e-05,3.74195657637938
MAM02792r,2,9.12965357228179e-05,3.74195657637938
MAM02793r,2,9.12965357228179e-05,3.74195657637938
MAM00322r,2,9.12965357228179e-05,3.74195657637938
MAM01565g,12,0.000129312485444011,3.65356431304416
MAM01518g,9,0.000172477498744605,3.57896701563821
MAM01515g,6,0.000184659337579718,3.56108984390702
MAM01540g,6,0.000184659337579718,3.56108984390702
MAM01551g,6,0.000184659337579718,3.56108984390702
MAM01564g,6,0.000184659337579718,3.56108984390702
MAM00762g,7,0.000239864936312673,3.49182643252189
MAM00206c,2,0.000268755923122699,3.46133081894149
MAM00217c,2,0.000268755923122699,3.46133081894149
MAM03084c,6,0.000283789957393421,3.44665164970356
MAM01541g,8,0.000910081505899329,3.11810766116197
MAM01552g,8,0.000910081505899329,3.11810766116197
MAM01563g,5,0.000918250405241072,3.11547312774274
MAM02736c,41,0.000969496856065066,3.09942086060793
MAM00974c,1,0.00152404036850329,2.96284696065582
MAM00975c,1,0.00152404036850329,2.96284696065582
MAM01019c,1,0.00152404036850329,2.96284696065582
MAM03701c,1,0.00152404036850329,2.96284696065582
MAM01629c,10,0.00161408218866177,2.9451324509636
MAM01542g,5,0.0018438043434521,2.90371738483818
MAM00143g,4,0.00206680487724387,2.8677814403792
MAM00144g,4,0.00206680487724387,2.8677814403792
MAM00145g,4,0.00206680487724387,2.8677814403792
MAM00146g,4,0.00206680487724387,2.8677814403792
MAM00147g,4,0.00206680487724387,2.8677814403792
MAM00148g,4,0.00206680487724387,2.8677814403792
MAM00149g,4,0.00206680487724387,2.8677814403792
MAM00150g,4,0.00206680487724387,2.8677814403792
MAM00151g,4,0.00206680487724387,2.8677814403792
MAM00151r,4,0.00206680487724387,2.8677814403792
MAM00152g,4,0.00206680487724387,2.8677814403792
MAM00153g,4,0.00206680487724387,2.8677814403792
MAM00153r,4,0.00206680487724387,2.8677814403792
MAM01969r,4,0.00206680487724387,2.8677814403792
MAM01970r,4,0.00206680487724387,2.8677814403792
MAM01971r,4,0.00206680487724387,2.8677814403792
MAM02453r,4,0.00206680487724387,2.8677814403792
MAM01743c,1,0.00313419702177786,2.73340112587185
MAM01784n,4,0.00358671020135093,2.68868439837141
MAM01360c,1,0.00367065715120818,2.6809515550813
MAM02630e,8,0.0038083938156469,2.66860098988848
MAM00374c,3,0.00407662847380075,2.6456564714811
MAM00374x,3,0.00407662847380075,2.6456564714811
MAM00374r,3,0.00407662847380075,2.6456564714811
MAM00138r,5,0.00430608208994343,2.6270777965878
MAM01528l,2,0.0043084522419321,2.62689055203452
MAM02062l,2,0.0043084522419321,2.62689055203452
MAM02069l,2,0.0043084522419321,2.62689055203452
MAM02289g,7,0.0047801423361703,2.59134050122129
MAM02304g,7,0.0047801423361703,2.59134050122129
MAM00142g,5,0.00483166367685617,2.58764942453323
MAM00631m,3,0.0054261646510696,2.54741819818349
MAM03106g,101,0.00546904137688442,2.54467072434266
MAM01798r,1,0.00548480597536316,2.54366536466411
MAM02113c,1,0.00548480597536316,2.54366536466411
MAM02113r,1,0.00548480597536316,2.54366536466411
MAM02116c,1,0.00548480597536316,2.54366536466411
MAM02767c,6,0.00576232398479859,2.52637473329826
MAM03062c,1,0.00651690488827894,2.48284415118079
MAM02160c,2,0.00690340934752542,2.46225052791813
MAM00194c,2,0.00709275743933879,2.45253101794454
MAM01532g,8,0.00736077161521864,2.43915767640964
MAM02630n,8,0.00743076521741781,2.43573590588554
MAM02039g,195,0.00778446674705202,2.41886695356732
MAM00028c,5,0.00954717045024822,2.34368400830721
MAM01401c,4,0.00962858897848962,2.34051474555828
MAM00646c,1,0.0104273656936852,2.31060412159604
MAM00635r,3,0.0116159950950405,2.26959791602933
MAM00367c,4,0.0116551819300086,2.26830926106845
MAM00943c,4,0.0116551819300086,2.26830926106845
MAM03142m,3,0.0118171324020799,2.26302310873999
MAM01672c,2,0.0120932764842007,2.25415286370687
MAM01927c,5,0.0126526398448135,2.23671031056046
MAM02930c,12,0.0132894464547202,2.21764725926079
MAM01829g,5,0.013468836376252,2.21241978968125
MAM01568g,9,0.0134690273395527,2.21241425707464
MAM01517g,5,0.0135112954990511,2.21119132309264
MAM00957c,2,0.0137299782527456,2.20491647065865
MAM00958c,2,0.0137299782527456,2.20491647065865
