MAM00322c,2,1.18267738907774e-05,4.22727788467262
MAM00375c,2,1.18267738907774e-05,4.22727788467262
MAM00375n,2,1.18267738907774e-05,4.22727788467262
MAM00375x,2,1.18267738907774e-05,4.22727788467262
MAM00375r,2,1.18267738907774e-05,4.22727788467262
MAM01217c,2,1.18267738907774e-05,4.22727788467262
MAM01243c,2,1.18267738907774e-05,4.22727788467262
MAM01784x,2,1.18267738907774e-05,4.22727788467262
MAM02791c,2,1.18267738907774e-05,4.22727788467262
MAM02791r,2,1.18267738907774e-05,4.22727788467262
MAM02792r,2,1.18267738907774e-05,4.22727788467262
MAM02793r,2,1.18267738907774e-05,4.22727788467262
MAM00322r,2,1.18267738907774e-05,4.22727788467262
MAM01518g,9,0.000125938736990849,3.66034338158553
MAM01563g,5,0.000146400370620747,3.6215874961143
MAM03564c,6,0.000160205008031711,3.59821393382661
MAM03563c,6,0.000160205008031711,3.59821393382661
MAM01515g,6,0.000179258653992043,3.56887508051778
MAM01540g,6,0.000179258653992043,3.56887508051778
MAM01551g,6,0.000179258653992043,3.56887508051778
MAM01564g,6,0.000179258653992043,3.56887508051778
MAM01516g,9,0.000250684627502995,3.48002379286362
MAM01542g,5,0.000424656397540302,3.33620248642933
MAM03109g,10,0.00048415808072122,3.2995742272755
MAM02503c,6,0.00154913434432902,2.95781613401542
MAM02040n,80,0.0019074375433501,2.89307720769563
MAM02716c,6,0.00211469018971433,2.8605266249393
MAM02716n,6,0.00211469018971433,2.8605266249393
MAM00635r,3,0.0023902794027717,2.82146007256431
MAM02289g,7,0.00241845510802841,2.81769918908964
MAM02304g,7,0.00241845510802841,2.81769918908964
MAM01784n,4,0.00242835830522192,2.8163867255681
MAM03084c,6,0.00305502870397645,2.74181591262986
MAM00028c,5,0.00311934362186805,2.73496519393419
MAM01872g,1,0.00336742975590243,2.7096778095261
MAM02503x,4,0.00366385898077637,2.68157183700925
MAM02504c,4,0.00366385898077637,2.68157183700925
MAM02504x,4,0.00366385898077637,2.68157183700925
MAM02923x,7,0.00379892387730707,2.6694372103006
MAM02793c,5,0.00405031086986485,2.6478468344656
MAM01743c,1,0.00411177992202572,2.6427505426976
MAM00374c,3,0.00440363934704002,2.61944572306217
MAM00374x,3,0.00440363934704002,2.61944572306217
MAM00374r,3,0.00440363934704002,2.61944572306217
MAM01250c,2,0.0044476551379049,2.61605164223717
MAM01250x,2,0.0044476551379049,2.61605164223717
MAM02501c,2,0.0044476551379049,2.61605164223717
MAM02501x,2,0.0044476551379049,2.61605164223717
MAM02812x,2,0.0044476551379049,2.61605164223717
MAM02812c,10,0.00459788155476826,2.60468921038511
MAM01565g,12,0.00495368885293335,2.57904535743902
MAM01904g,4,0.00550845240769215,2.54216215862022
MAM01943g,4,0.00550845240769215,2.54216215862022
MAM02008g,4,0.00550845240769215,2.54216215862022
MAM02630e,8,0.00577463136403267,2.52562518157918
MAM02016g,24,0.00629311439439018,2.49526727216941
MAM00005c,1,0.00654309462454938,2.48141506657813
MAM00278c,1,0.00654309462454938,2.48141506657813
MAM01202c,1,0.00654309462454938,2.48141506657813
MAM01203c,1,0.00654309462454938,2.48141506657813
MAM02027r,1,0.00654309462454938,2.48141506657813
MAM00974c,1,0.00671783698909878,2.47200738768473
MAM00975c,1,0.00671783698909878,2.47200738768473
MAM01019c,1,0.00671783698909878,2.47200738768473
MAM03701c,1,0.00671783698909878,2.47200738768473
MAM02160c,2,0.00901203191451994,2.36512340753892
MAM01360c,1,0.00962951211140317,2.34047894658466
MAM01334g,23,0.0100520398598229,2.32439973577018
MAM01419g,23,0.0100520398598229,2.32439973577018
MAM01433g,23,0.0100520398598229,2.32439973577018
MAM01433n,23,0.0100520398598229,2.32439973577018
MAM02016n,23,0.0100520398598229,2.32439973577018
MAM01941g,5,0.0107614844438886,2.29868260706854
MAM02030g,5,0.0107614844438886,2.29868260706854
MAM02555n,9,0.0112177481321635,2.2829129542853
MAM02039n,172,0.011361545002999,2.27805854008327
MAM01629c,10,0.0129727940556432,2.22702522291076
MAM02394e,1,0.014278392136771,2.18955143694534
MAM02680e,1,0.014278392136771,2.18955143694534
MAM03270c,1,0.0142820469263767,2.18945075821212
MAM01590c,46,0.0166827656234424,2.1276570157378
MAM01138e,2,0.0166841782721618,2.12762296570606
MAM01541g,8,0.0171754499255314,2.11592837344447
MAM01552g,8,0.0171754499255314,2.11592837344447
MAM01628c,44,0.0172987861753567,2.11303733638689
MAM00760c,9,0.0182716076839979,2.09083100868741
MAM01532g,8,0.0186324595941409,2.08284977170469
MAM00957c,2,0.0191369789651671,2.07190868438538
MAM00958c,2,0.0191369789651671,2.07190868438538
MAM00959c,2,0.0191369789651671,2.07190868438538
MAM00960c,2,0.0191369789651671,2.07190868438538
MAM00961c,2,0.0191369789651671,2.07190868438538
MAM00962c,2,0.0191369789651671,2.07190868438538
MAM00963c,2,0.0191369789651671,2.07190868438538
MAM00964c,2,0.0191369789651671,2.07190868438538
MAM02736c,41,0.019265005442643,2.06917134259641
MAM00953c,3,0.0199658757906176,2.05445420281001
MAM00954c,3,0.0199658757906176,2.05445420281001
MAM00955c,3,0.0199658757906176,2.05445420281001
MAM00956c,3,0.0199658757906176,2.05445420281001
MAM01672c,2,0.0200096487093105,2.05354967257195
MAM02751i,1,0.0202980459116737,2.04763179150158
MAM02926c,9,0.0204580804746459,2.04437858775911
MAM02554n,11,0.0208417405450503,2.03666642707511
