MAM02635c,4,0.000125413108243655,3.66141486120191
MAM03727c,4,0.000125413108243655,3.66141486120191
MAM03489c,4,0.000125413108243655,3.66141486120191
MAM03490c,4,0.000125413108243655,3.66141486120191
MAM03495c,4,0.000125413108243655,3.66141486120191
MAM03498c,4,0.000125413108243655,3.66141486120191
MAM03499c,4,0.000125413108243655,3.66141486120191
MAM03502c,4,0.000125413108243655,3.66141486120191
MAM03790c,4,0.000125413108243655,3.66141486120191
MAM03793c,4,0.000125413108243655,3.66141486120191
MAM00950x,3,0.000162038716738255,3.59525223254921
MAM00950c,1,0.000169373194228828,3.58371137821138
MAM02634x,2,0.000199395638294741,3.5408824039321
MAM02409c,5,0.000269683809496324,3.46040294866278
MAM02409m,2,0.000403856918686607,3.35013774270656
MAM03499x,2,0.000403856918686607,3.35013774270656
MAM03489x,2,0.000403856918686607,3.35013774270656
MAM03495x,2,0.000403856918686607,3.35013774270656
MAM02635x,2,0.000403856918686607,3.35013774270656
MAM03498x,2,0.000403856918686607,3.35013774270656
MAM03490x,2,0.000403856918686607,3.35013774270656
MAM03502x,2,0.000403856918686607,3.35013774270656
MAM02443c,7,0.000589420373137584,3.24395087700031
MAM02443r,3,0.000893099960004529,3.12365461437473
MAM02657x,3,0.000893099960004529,3.12365461437473
MAM02348x,9,0.000968492126487641,3.09972801108142
MAM02635m,3,0.00109983715539796,3.06185847018367
MAM02634c,7,0.00149175834841275,2.9694311421341
MAM02409x,3,0.00150052075517659,2.96763122342336
MAM01872g,1,0.0015218962840825,2.96328030130214
MAM02634m,4,0.00226929309805646,2.83807960461239
MAM02657m,4,0.00226929309805646,2.83807960461239
MAM00789m,1,0.00234137220064035,2.82808450302691
MAM01034m,1,0.00234137220064035,2.82808450302691
MAM00762g,7,0.0024653515335139,2.81152648850673
MAM00206c,2,0.00256991860599221,2.79813658914865
MAM00217c,2,0.00256991860599221,2.79813658914865
MAM01268n,67,0.0027046295887686,2.7815944285767
MAM02109m,2,0.00348742015886616,2.69804313123935
MAM02970m,2,0.00348742015886616,2.69804313123935
