Gene_name,logFC,P.Value
PON1,-0.171514078822433,0.0577839372021294
NBAS,0.143525122565104,0.0580950557096208
CMPK1,-0.173679797340673,0.0583054152821192
CYFIP2,-0.79754612786825,0.0585283334857243
GSR,0.339950274115259,0.0588945932120831
RBM14,-0.143363779694167,0.0593274496906029
RAB3GAP1,-0.211930701088684,0.0599121433723221
TUBA1A,0.391599065356977,0.0600310156939188
ODF2,-0.21336962029148,0.0610940032363776
PDCD10,0.282781710169769,0.0613535260790564
NFKB1,0.311639558326787,0.0614927600667458
UBE2M,0.140893435066575,0.0619679974296834
CUL7,-0.157927896707125,0.0620207377735122
PCDHGA6,-3.78205446606025,0.0623225377278177
UPF1,-0.138815070720447,0.0627775367598373
TEC,-0.20881911745071,0.0629448582200798
APOL1,0.200097942046216,0.0631761045819459
RTN4,-0.128125831462546,0.0632119975371984
CCDC78,-0.191481663939852,0.0632474587775849
SDF2L1,-0.114697647070854,0.0638288629479171
PSTPIP1,-0.188107584799492,0.0641210627971129
ADGRV1,-0.112207327581287,0.0644104555579995
GAK,-0.175839213263007,0.0645157660064526
PPM1G,-0.132843752072298,0.0645497413097263
TARS1,-0.135718151420139,0.0645527639960733
RAB5C,-0.138452721908267,0.0655762636985383
GLOD4,-0.149610608357216,0.0667384064455491
HLA-C,0.119546194610145,0.0668352447353638
GP5,0.160792835802629,0.0669033347973047
PPIA,0.151783976706391,0.0669760779115875
RAB13,0.124900424932775,0.0671874579890262
RAB11FIP3,-0.314355579070513,0.067344702349653
CD44,-0.230093494864196,0.0674984787692753
APOE,0.193737028741683,0.0681291972124519
C1R,0.160473351939951,0.0689821766194541
YWHAG,-0.171484036167907,0.069103677078653
GSN,-0.113875939432625,0.0693726637092074
S100A4,-0.130274158766089,0.0696570953000641
NA,-0.216624718757224,0.0699777929696929
SEC22B,0.224578207589082,0.0706267595981723
CAPG,-0.21558270167262,0.0707450135700403
HNRNPU,-0.114359100005231,0.0711837902240359
LIMS1,-0.094672352574594,0.0715900216288247
SACM1L,0.1248403997476,0.0717205445235507
DAPP1,0.15098166168219,0.071991007461927
DNAJA1,-0.249797175697463,0.0720541878719483
VAT1,-0.22372097444707,0.0722229836935912
RHOG,0.110384159969705,0.0722406936986877
ANXA11,-0.146659399639331,0.0724820159528008
HR,-0.246789658133861,0.0725283101844018
IPO9,-0.165274212041312,0.0728939704991267
ATP5PB,-0.57629175096302,0.0730398746269001
RPL3,-0.120123616526994,0.0731829606601503
ARL8B,0.253931675829353,0.0731954248252521
PPP1R9B,-0.170393453068968,0.0734155672821097
SLAIN2,-0.165117312053314,0.0738751398668601
SYNGR2,0.170850358554033,0.0739337903238121
PSMD6,0.126568577754697,0.0742221553560371
SEPTIN6,-0.10959709090577,0.0760179048279349
NAP1L4,-0.138474320783153,0.0762563716986981
ACTR3,-0.0939767839034495,0.0767627994196599
ATP5MPL,-0.152005553197157,0.0770287161272572
TYK2,-0.132377799670054,0.0771869160703846
RPLP1,-0.103761023396975,0.0784759092161646
MCU,0.133679524858294,0.0785637961999384
CYB5R1,0.223574660782947,0.0799101240248016
VARS1,-0.15615462774736,0.0800281573811561
PPOX,-0.179068658485055,0.0811605260048685
SUCLA2,-0.197013878119326,0.0812683558217342
LETM1,-0.156451588402465,0.0815479239962539
LGALSL,-0.1168437434093,0.0817281710525302
SNX12,-0.135169505113578,0.0818569819451344
SEPTIN2,-0.100935372205105,0.0818945413389054
DOK2,-0.151053833469926,0.0831912537593297
PSMA5,-0.155399498347634,0.0833306495611484
CRLF3,-0.176495423702472,0.0834208537528344
YWHAE,0.212445609338349,0.0835945725534828
QARS1,-0.118411066939483,0.0843570959649827
AGO1,-0.231959320753576,0.0843808150775919
HLA-E,0.206900595579397,0.0848847952642202
AP3D1,-0.119729079632588,0.0851682604791643
SOD1,-0.179486623587323,0.0862093514842887
RUVBL2,-0.105179732009898,0.0865149694517784
ELOC,-0.0863792152241732,0.0872164794711827
ATP6V0A1,-0.161807599481855,0.0873174662434427
SLC2A3,0.173642300393392,0.0873583526702235
HDAC1,-0.257216125651109,0.0887042665373064
GRPEL1,-0.112651971703134,0.088936366134619
HECTD3,-0.0889294899423195,0.0889653817098449
TXN,-0.219574945540467,0.0893449191403745
ACAT2,-0.124462477005559,0.0895423469500753
EIF4G1,-0.138192867792425,0.0895528154064933
F2,0.102944265729734,0.089678446297293
EFHD2,0.124610575565597,0.0903358547423772
SERPINA1,0.139881500441625,0.0906708273403459
GLRX,-0.103929429817535,0.0908466836899552
TAPBP,0.126478587462203,0.0910040109766319
GRK6,-0.123771611851178,0.0916071943055933
RPS18,-0.108215713838962,0.0921427944963799
PIN1,-0.0900297582376153,0.092484474738701
LAP3,-0.0951682184452462,0.0927631558862255
MRVI1,-0.0969012411858505,0.0931341092857847
UBE2O,0.0866325499398154,0.0938356022774568
ITIH4,-0.221873370929801,0.0941731818330596
OSTF1,-0.224708578122749,0.0943551972657456
ILF3,-0.175347720739547,0.0944869990109249
STING1,0.154722062568944,0.0956527236028389
GNAS,0.151444086202385,0.0957356576551849
DPYSL2,-0.10439762407604,0.0957696005519106
MYO5C,0.173597044485581,0.0959168289309826
SNX1,-0.306423748169252,0.0968968617937487
NDUFB9,0.350386955380308,0.0972545538539925
ECH1,0.17953281080395,0.0973694516144089
ARPC1B,-0.0911000304425176,0.0977531097537276
COX2,0.172040492733258,0.0981415986029915
PF4V1,-0.169188385067974,0.0982208090244523
GMFB,0.0830668354828997,0.0987830205847836
SH3BGRL3,0.151997045046609,0.0987997923123754
LONP1,-0.224290830131541,0.0988164946241404
SRGN,-0.135522435984662,0.0992510509383611
PSMD2,0.163293004541808,0.0993505796736763
CSDE1,0.139543025900505,0.0994694433670899
GNB2,0.112036885261178,0.0996384946202524
ATP6V1C1,-0.169443258586522,0.0999168740953247
H1-3,0.170107770930034,0.100696545352269
RPLP0,-0.11500012414013,0.101039152672182
NCK2,-0.126095651819501,0.10230462850837
RNASET2,0.136558072396379,0.103451504696402
NIT2,0.15470949108345,0.10350888274771
UGP2,-0.0900314970468463,0.103664130698203
SERPINB9,-0.179798897709745,0.103758193791683
TACO1,-0.494929564728505,0.10408488233505
BAX,0.197027474827929,0.104982130815906
GNAQ,0.140347731272017,0.105267924662109
VTN,0.197584885727545,0.10576611311482
NA,0.212533262124553,0.106525343489146
XRCC6,0.16328722091001,0.108577888790194
CMIP,0.192920742762511,0.10881024340707
ITGB2,-0.0996998292429787,0.109083517687773
CA2,0.121354074752242,0.109218219152695
THBS1,0.119346512344789,0.110064250450379
TMEM205,-0.167994776706011,0.110360520127333
CDA,-0.132133731349276,0.11051750966668
MPIG6B,0.217071433991597,0.110940758850443
H1-10,0.1123268510861,0.111612078606511
PLEK,-0.0918536113348278,0.111772881910705
SSR3,0.0997473933520446,0.112010306784572
STIP1,-0.100107632932964,0.11293682148835
CLIC3,-0.301337678425012,0.113033387040784
