Gene_name,logFC,P.Value
NID1,0.49991428563369,5.23502474789122e-05
RPL35,-0.711725536442895,5.40064072101626e-05
MYL9,0.353638651529643,5.46624672009382e-05
AK3,0.460808600842018,5.4938889879352e-05
ANPEP,-0.686296663425434,5.57132877958132e-05
GSN,0.418152594423052,5.57247243410805e-05
ILF3,-0.743958066906075,5.62165472436191e-05
ANXA4,-0.539398253389688,5.62740246089977e-05
NPC2,-0.827473997352723,5.63427179942528e-05
S100A10,-0.770892242577528,5.68000133451637e-05
TMEM109,0.411213864643106,5.89986106030823e-05
PABPC1,-0.309574941049767,6.10489326244585e-05
MYH9,0.478796931033568,6.18792035295944e-05
CALD1,0.373247973789674,6.34523894712317e-05
A2M,-0.712481119748389,6.4748341252355e-05
NCL,-0.588883405245859,6.49680364508316e-05
SLC36A1,-0.535482771233571,6.55821694047061e-05
SLMAP,0.306704540705045,6.6336727955521e-05
ITGAX,-0.774805888416378,6.68830285817253e-05
TLN2,0.558123908935126,6.81855255707108e-05
ITGB1,0.385948740468823,7.35706413973129e-05
SPARC,0.460485950299599,7.36476976128759e-05
HLA-E,0.393258320091192,7.46311805226779e-05
ITGB3,0.549861281247932,7.5079801459625e-05
FLOT2,0.366593492934719,7.64492035399362e-05
NCF2,-0.463991486248599,7.87870093990914e-05
RPS13,-0.522692047709793,7.92372163440098e-05
TGFB1,0.416724815918823,8.29419529695192e-05
SCAMP4,0.270224840122452,8.32393395515592e-05
ANP32B,-0.55345208290818,8.33044901893581e-05
HEXB,-0.538016307571734,8.46138846180624e-05
RPL13,-0.415647323133491,8.67509609213343e-05
AHNAK,-0.689760979197679,8.78312566853637e-05
ATP5PD,0.345105390551758,8.95696604651546e-05
KCTD12,-0.458937530502162,9.17819009860366e-05
HMGB2,-0.755559320590883,9.38931302302236e-05
CLU,0.442040697585647,9.43156889052687e-05
FCN1,0.338340682509127,9.6633525092489e-05
RPLP0,-0.461708276965577,9.711209917362e-05
SCARB2,-0.506764568606492,9.86914828361196e-05
DNAH9,0.482010255768511,0.000100682145517917
FGG,0.562783826446559,0.000100957812732889
PF4,0.467051096118222,0.000102687917214368
RPL19,-0.609861616427334,0.000103317610465738
DNASE2,-0.79028881100821,0.000107173780261486
ATP5F1A,0.298262943948998,0.000108868980862719
PHB2,0.279721588672285,0.000113039719931076
