Gene_name,logFC,P.Value
PBXIP1,-0.365107831766689,0.000643970148501778
RPP30,0.286859393735043,0.000648171645651229
FKBP14,0.462526268973305,0.000648697500743639
HMGA2,-0.607798382338867,0.000650856725356241
GART,0.335697973040908,0.000651225548362069
STK24,-0.304755855664034,0.000662912105563571
COA3,-0.238995005903881,0.000665242669990306
TOR1AIP2,0.24969426096251,0.00067061020238146
TRIM9,-0.373540654040635,0.000671698983619416
NQO2,0.290013633506828,0.000672882815317184
PCF11,1.11850792979678,0.000672918550546972
PSME3IP1,0.218077981268678,0.000673094445267115
PDLIM3,-0.549328362416283,0.000677236276276516
PI15,0.267819070814845,0.000678744270735099
SPG21,0.299389002398385,0.000682261096743871
P4HA2,-0.288464146625216,0.000694588277131149
SMAP2,-0.446389589263994,0.000704749842544513
RPL17,-0.206380388358834,0.000708543739122256
NEU1,0.254198730642884,0.000709413254168658
PTRHD1,-0.260689637534565,0.00071014987689573
CGGBP1,-0.337678014211054,0.000712285161345687
SPNS1,0.259825725824896,0.000715244782456675
CDC123,0.401443843049304,0.000720566835738379
SYAP1,0.201882646599191,0.000722680121703497
TSSC4,0.265691738844048,0.000723851729174554
BCLAF1,-0.274067319611397,0.000726245461923868
ZNF768,-0.315577080174283,0.000742928427234021
NES,-0.375907765194203,0.000746062137126024
WDR20,0.378435438696332,0.000747021437864801
IREB2,0.466069668106559,0.000747035730305239
APBB1,-0.331559776715995,0.000750901042143205
CALU,-0.40239727474458,0.000750941635631609
KIAA0513,0.251010347301154,0.000761872198943791
ZNF512B,-0.434236597308661,0.000762126541471281
RPL27,-0.299765880275014,0.000768219795318504
F2,1.31672670769214,0.000781314085179257
LIPG,-0.189728943416174,0.000785177482799925
ARF5,-0.360977611805943,0.000787403868277715
PHF1,-0.282240200806509,0.000793634019741384
MDK,-0.957821482725596,0.000794167652895965
ZNF532,-0.508256899008526,0.00079652809195749
CDH11,-0.526157046239909,0.000821155254747822
CEP78,-0.443876898007012,0.000831256711776842
MGLL,0.866378079819954,0.000833302848331191
NA,-0.333066223290448,0.000833532011445536
RPL37,-0.518009017588184,0.00083629783651208
TMEM245,-0.254765833574965,0.000838242194472305
NSRP1,0.367129000635675,0.00085352299331661
RPL35,-0.366942911846952,0.000853917495248994
PTN,-1.40459889714358,0.000855796717412635
MMP15,-0.322316546210345,0.000860203303569167
SH3BGRL3,-0.286294928759023,0.000864975674553268
ECM1,0.702772735032125,0.000869817361278427
MOSPD2,0.225758570524853,0.000874771651911012
CETN3,0.354901294412596,0.000882189484762414
RPL11,-0.225709645798272,0.000882703628330021
COX8A,-0.321686870433297,0.00088747260879874
SESN2,0.306278229754231,0.00090043335817129
MMP14,-0.599774302727671,0.000908595700938403
HSPB8,0.33828069508197,0.000908600687921579
PFKP,0.335017028405378,0.000947367088314055
POGZ,-0.352617013149402,0.000950288617926439
TRA2B,-0.306362224780894,0.000966652449431094
HAGH,0.288608472776549,0.000973979054161339
ZSCAN18,-0.281719313358231,0.000978913732023386
CA1,0.357478755748655,0.000989459751799623
AP3S2,-0.360979082325095,0.000995929487643661
LRP1,-0.290998643229724,0.00101078801406825
FAM131B,-0.311464368385437,0.00101309030271102
CTTNBP2,0.306672426216126,0.00102255212162557
BLOC1S4,0.350562040308557,0.00102740849395672
SRSF2,-0.608229902423208,0.00104235653969085
ADA2,0.565787506037736,0.00104407754317156
MAGOHB,0.244986462685688,0.00104447341640436
TATDN3,-0.255053943440968,0.00104608663847678
RAB9B,0.408955958231122,0.00105835890500186
RNF214,-0.293004054877933,0.00106516905437677
ERI1,0.46619911395112,0.00106637446431008
SCLY,0.379921503858522,0.00106688976124607
RPS29,-0.258653153729018,0.00108492962700178
FKBP2,0.231391169165853,0.00108546991256699
PTGFRN,-0.435240183575104,0.00108659266309936
ABI2,0.254842063968763,0.00109715695702079
XIAP,-0.30723182650215,0.00113746784386203
SC5D,0.270193184569848,0.00113860222750556
RPS27A,-0.495947722917634,0.00117204762339079
DIAPH2,0.198747952521849,0.00117649976708611
RPS13,-0.192640148470076,0.00119823367096452
LUC7L3,-0.262915709094223,0.00119862777158302
ARL2BP,-0.305859371975597,0.00120066120702978
MPRIP,-0.335002738328328,0.00120684462599663
CCDC43,0.215935876164139,0.00120824628821227
CD151,-0.218337571401079,0.00120998519730275
SERBP1,-0.24547370611765,0.00121256363645821
NUDT4,0.278827181926008,0.00121298323406174
GPX7,-0.445832233943595,0.00125421253196653
MEX3A,-0.390164670640726,0.00125869438888384
HOPX,-0.654897448970246,0.00127757012963294
COMMD1,-0.314676334233742,0.00130218240659644
LUC7L2,-0.333861629644339,0.00130578612011637
DCAKD,0.22773087798662,0.00131998396454198
GOLGA4,0.19980253217652,0.00132163236237134
PIP4K2C,0.242265507932579,0.00132534509659813
MAPK8IP1,0.254793289780483,0.00132625148713634
CTNNB1,-0.206515544722556,0.00134113567446986
PTTG1IP,0.354108389003013,0.001343150993347
SELENOK,0.478776619044552,0.00134545042308643
TRA2A,-0.270927362679085,0.00137278960214418
WBP2,0.578429849603147,0.00137556088345803
WNK3,0.441613989920846,0.00138860901146464
HERC4,0.202819842576353,0.00139377028155372
SYNJ1,0.187955821785703,0.00141269962391604
BCAP29,-0.31704361470317,0.00141336541324984
SPDL1,0.570610292104609,0.00141528328703163
H6PD,-0.236413250768411,0.00141549481468342
RPL29,-0.400871873345331,0.00142541842537806
SEC61B,-0.273980132400499,0.0014297354897297
MOB1B,0.410484015196225,0.00144154970199696
ADCYAP1R1,-0.449546280599186,0.00144494911814619
SAMHD1,-0.188550587012383,0.00145037449185755
ITGAV,-0.339812368078761,0.00145166700676161
NSD2,-0.307941012130847,0.00145404431193123
ZFP36L1,0.441832579861163,0.00146102101220022
