Gene_name,logFC,P.Value
PF4,2.33150102972138,6.03257962720293e-07
APOE,0.637772524414668,0.000310608101505545
NA,-0.410457147692753,0.000649534725087047
NA,-0.228890498220537,0.00065740873117124
ZNF518B,0.429125380577545,0.000672682051622728
KIT,0.274199352387216,0.00072486234836322
TINF2,0.326678948142144,0.000760652839719526
PURG,0.270896829742377,0.000867921150665378
SLC41A3,0.270026893047602,0.000895033141587765
F13A1,-0.941897529514636,0.000988379074527577
TANGO2,-0.323428559082901,0.00109342845129989
LMO4,0.282501340594884,0.00148874632945695
PER2,0.826317531720232,0.00157437456768172
NEDD9,0.483926742662915,0.00228068355373008
PDCD2L,-0.293192387681199,0.00265976964401485
NCSTN,-0.293159397041375,0.00303280294614891
ZMAT2,0.202366439382502,0.00324604162241102
PHF1,-0.226330797139614,0.00326635379378027
SOD2,-0.31710573929778,0.00387319222953662
PI4KB,0.266553214030367,0.00400193126607682
KLKB1,0.309897806968401,0.00403194971666933
HELZ,0.52226240080785,0.00407278913081755
BSN,0.337494715112751,0.00421441207925294
RAB8A,0.232060897212879,0.00460298992049317
IMPDH1,-0.194640755239096,0.00463259022019595
AGAP1,0.195185045983859,0.00475603189768435
RPS24,-0.223007188538272,0.00487224097855562
APBB1,-0.242042508005646,0.00538939898081304
NOM1,0.280135327765798,0.00547234026541182
ABRAXAS2,0.164996643890504,0.00556491567902134
NHSL1,0.329158557091729,0.00589842206298496
TSR2,0.19169771856215,0.00620475963273868
DCLK3,-0.210380399839863,0.00643708375689432
TBC1D5,0.199308886038015,0.00646694265574083
INF2,-0.289116067024478,0.00671284345329962
CTTNBP2,0.223612441558833,0.00700129521295179
GNG5,0.226607127707563,0.00721712753835514
NXT2,0.29996925364043,0.00730572044905945
SLC17A5,-0.21734827914166,0.00733657328550163
SLC7A5,0.172614394581505,0.00794177310327547
ANTXR2,-0.200583401874901,0.00800434784967122
EPHA2,0.337714780855102,0.00818287007401453
DHX57,0.223847232694492,0.00826695224771743
RPP25,-0.203312595971815,0.00842467128942712
MARCKSL1,0.149389243721018,0.00865910489613735
CPA6,-0.300313086215564,0.00879473926275954
LYNX1,0.212429561978174,0.00881616173173061
CACNG6,-0.201315195690167,0.00888842503916895
NUP50,0.210982473132706,0.00894748202456503
BMPR2,0.257982705270631,0.00910981657104965
HMGN2,0.399054109111269,0.00918682229621791
LAMTOR4,-0.19007712329163,0.00921515353089017
TNKS1BP1,0.163233893814407,0.00926165332116642
HBB,0.609708048240698,0.00928729100662235
HBA1,0.711533191544085,0.00929019830101097
AS3MT,0.161556166003589,0.0098336720128539
PEDS1,-0.166262154593053,0.00990490363811612
FAM234A,0.329530453572428,0.0100188050654619
FBXO42,0.315688329362214,0.0100683370487296
COL4A1,0.337543641578133,0.0102454834047629
PALD1,0.231903427297397,0.0102828364006669
PAFAH1B2,0.167973702826014,0.0107732558043636
SLC1A4,-0.274505496218687,0.0109083155651103
CCDC134,-0.209247862522197,0.0114274522597585
MAGI3,0.248787368486258,0.0114703205777762
ERO1B,-0.44598783219638,0.0114802665498904
CCDC43,0.146582057020442,0.0116629554426518
UBR3,0.256429678525055,0.0118046050939857
SDF4,-0.237796348068574,0.0118937907469682
WBP11,0.248896931331856,0.0122023444218307
DTD1,0.264214851245729,0.0123513777999524
CCDC124,0.167493512040227,0.0124168926836319
SFTPA2,-0.246369917790048,0.0126294397342149
ST6GALNAC5,0.258423920937668,0.013049282388844
STX17,0.245830905512403,0.0131494324835267
CFHR1,0.514148828455504,0.0132000708502889
FN1,0.554656768116278,0.0133078721095559
WNT4,0.25292277286864,0.0133094637201934
PHC2,0.459143238724051,0.0134640575306541
PPIP5K1,0.326799315396118,0.0138772996706734
ZSWIM4,0.212949242381061,0.01391710087756
RNGTT,0.316496018357688,0.0141055002041702
RSBN1L,0.352577431110793,0.0142061950363821
PCP4L1,0.296791208205104,0.0142488187597392
MAPK8IP1,0.168291664954506,0.0143502543724976
MGAT1,0.253846413384087,0.0144044302557287
RIF1,-0.232494049096456,0.0146132466555559
MGST3,0.356213329702481,0.0146556297968655
GPRIN3,-0.171015734494997,0.0146683669960774
RHPN2,-0.132340443790934,0.0151341454832507
MRPS18B,0.297877546942336,0.0154189746560971
BAG4,0.199140023104594,0.0158517701400906
SALL3,0.19797328613021,0.0159174014316206
HDAC1,0.216417649111797,0.016097125561679
SLC39A10,-0.182500466596284,0.0161620767984122
CD200,-0.255709593589973,0.0165762073562143
EIF2AK4,0.266072009953561,0.0169812548061121
AKAP17A,0.195884357048396,0.0171192981851934
TRIAP1,0.216327353929465,0.0174318325809149
KIRREL1,0.22797314341188,0.0174656466800783
HTD2,0.298953583162982,0.0176504896224313
CLCN4,-0.169437726614579,0.0178257793309511
PTDSS2,0.158268413755543,0.0178582335743926
MNAT1,0.222360459162292,0.0178917363119801
PRAF2,-0.116642370525025,0.0180692484419617
VTI1A,0.250262864259014,0.018168968495335
APOL2,0.19199338421058,0.0183078182800897
USP32,-0.194744365602887,0.0185404859504697
SAMHD1,-0.119523220185052,0.0186571620240766
CARD19,0.237738793935863,0.0188625554331752
CELF4,0.226805124552982,0.0188694000186358
MRM3,0.20534157676604,0.0188710795683249
WDR91,-0.202392619654137,0.0189822519260415
PJA1,0.245367273304808,0.0190456286313453
BICD2,0.151858639985409,0.0190526639602828
PJA2,0.215294990399965,0.019302012146615
PSMD9,0.122108287597438,0.0194380955050317
FHIP1B,0.183655573840589,0.0196200482610677
UBE2D2,0.269173658229118,0.0196640632423625
DNAJC12,0.142909105460731,0.0197745132249939
