Gene_name,logFC,P.Value
RPL26L1,-0.38197351783754,0.000238741346751608
PCDHA4,-0.339110471117934,0.000242044059470345
SNX17,-0.275461108092895,0.000244713574518917
CPNE7,0.445703749917605,0.000255124735778848
CD151,-0.315258463784701,0.000256468859293083
RSF1,-0.31499363619254,0.000256634034785824
GNG7,-0.439853758412863,0.000266254156173339
CGGBP1,-0.442793297161394,0.000267166294878883
PAPOLA,0.288441344070904,0.000268150628781515
CDK13,0.435135378591962,0.000269410104823164
GABPB1,-0.451999361646834,0.000269448126314596
LASP1,-0.441155169101432,0.000270080100840091
POLR2K,-0.313711682044136,0.000271056659418092
SLIT1,-0.274701991556064,0.000272029880347282
PEDS1,0.453460159615563,0.000272485970440446
HGH1,-0.276532672916233,0.000274433003793611
HLA-B,0.786196441436235,0.000275277376466645
CALU,-0.463204396560201,0.000277571427188548
QPRT,-0.348062908731965,0.000277689436332657
C1S,0.78384593116597,0.000283479548915253
MEX3A,-0.462662176484937,0.00028571064533465
C11orf54,0.306592519023532,0.00028756359258321
RPL29,-0.525913331071862,0.000289968647733172
WDR97,0.448736452793264,0.000293249379370813
LUC7L2,-0.397953869860768,0.000304443866405332
SYNE2,0.767571784867798,0.000307664871445652
PELO,0.321643599856028,0.000308646681189582
CBX1,-0.265777170716703,0.000313160443515376
SH3BGRL3,-0.347969949510397,0.000314742775530458
UBE2J1,-0.478846612833465,0.000314874109703997
TMEM43,0.262157053310236,0.000315653068861824
MRPL40,-0.431735707097904,0.000320219069484229
TIMP2,-0.305670764873231,0.0003239121231189
LARP4,0.449774012153398,0.000324347200148562
NA,1.23527492298223,0.000324563816954147
HS6ST2,-0.343410423415431,0.000329132135776619
TRA2A,-0.310091542281739,0.000333635862581158
NA,0.935992651554699,0.000335081731126196
CBWD2,0.335816811516967,0.000341322560619876
HMGN2,-0.719202490323273,0.000343583043881045
CLASRP,-0.416352680882262,0.000345404234123809
MANBAL,-0.738179224490537,0.000348003045772795
CCDC91,0.302587632419275,0.000354331844303549
KHK,-0.502307275137365,0.000357308056577
ADA2,0.616822654639433,0.000366188270725324
FAT3,-0.5133781614059,0.000366482974704466
SELENOS,0.506740979803801,0.00037024229903488
ZFPL1,-0.324624627947941,0.000374012123649454
SMAD2,-0.350879366303868,0.000391899942594834
SELENON,-0.591279804671663,0.000405425091357895
GABARAPL1,0.409650340633767,0.000406568330992435
ANXA7,-0.221614047332441,0.000407768660412549
MDK,-1.02890790921466,0.000408312726155378
RPL31,-0.282054474022335,0.000409396042459714
FAM177A1,0.278564978580274,0.000409448910695336
COA3,-0.24994562995753,0.000414801516539453
COL4A1,-0.716002993038497,0.000418852439964325
DBN1,-0.296067268831834,0.000429674760134591
JAM2,-0.287447329064996,0.000433313219257856
MICALL1,-0.356705253601003,0.000434784192185338
HMGA1,-0.459248041048898,0.000439311947536784
NIP7,0.383567470310563,0.000440880018415755
ZNF532,-0.6767883756496,0.000440954964487686
TRA2B,-0.318422238775238,0.000446509877314787
ZC3H14,-0.341118083354797,0.000448308785391214
RPL37,-0.641043783815807,0.000448994151250113
ANKRD46,-0.252786097088769,0.000455088535202404
PFKP,0.379590774203795,0.000455089189564768
SMARCC2,-0.433559002145405,0.000456094503046514
PLEKHO2,-0.355842947751036,0.000456171932834442
C17orf75,-0.477264283524768,0.000459034608921955
RHPN2,0.325449015911463,0.000459782418866174
STK24,-0.317030817704602,0.000464399417555015
PHF6,-0.418811985777769,0.000466539845383694
CEP78,-0.471217431548865,0.000478208748937416
NEMP1,-0.516744500914536,0.000484209690012253
TTC1,0.256586224483172,0.000494085727006467
ZNF622,-0.310762662472033,0.000494539791075299
PTRHD1,-0.332745493890069,0.000494704847537625
TBCEL,0.441216813921773,0.000497973089853497
SORBS1,0.313675699187801,0.000503925436085514
ZNF358,-0.382325851431101,0.000507378012025367
PHF5A,-0.361094623693138,0.00050851633190641
HMGN4,-0.497689713585306,0.000511633702550091
PCDHGB6,-0.304638013928038,0.000515251094264344
SRSF5,-0.384674356981073,0.000519134165041292
PI15,0.260917656998565,0.000525360706947666
MYL6B,0.287827953242832,0.000527656032434806
ZNF512B,-0.455519763361567,0.000528030800300648
SPOCK1,-0.351440883955867,0.000530277073658042
PLOD3,-0.229369279430998,0.000531419115270456
ZNF148,-0.405801895440172,0.000537584122135092
FKBP9,-0.287731532528603,0.000540503291348683
