Gene_name,logFC,P.Value
IRF2BP1,-0.364561986351468,0.000163606224599059
SEC24D,0.388092456115963,0.000164461313809754
ELAVL3,0.275602312802299,0.000165157681393829
RPL31,-0.319299663873771,0.000166859250102001
LRP1,-0.334960818738107,0.000169792672799267
WDR36,0.330682298980335,0.000171022835139728
TTC1,0.297118223355213,0.00017203659674172
RPL23A,-0.433750582572397,0.000176015948153991
CPNE3,-0.278734963736191,0.000183561839421893
PTDSS2,-0.428814434349235,0.000183755442557325
SMAP2,-0.501408887936773,0.000191575260393487
ANXA7,-0.24594722531544,0.000192368567280196
CDC42EP4,-0.349734688325341,0.000196385025185914
CUL4A,-0.259879842167638,0.000196695869567879
TMEM132A,-0.31212091344063,0.000203627250240146
NA,1.0009093221222,0.000206248328875004
MECP2,-0.28230845700897,0.000208882494088904
MRPL42,-0.243932688775899,0.000209905840027831
RPS15,-0.316407747095376,0.000210650133767074
ATPAF1,-0.553933209925834,0.000211203015969368
GCLC,-0.278932780258568,0.000212567483193713
SLC25A16,0.355878185334998,0.000214015660044328
SPARC,-0.337025551878437,0.000214488105724629
IREB2,0.505817447182666,0.000214823475743738
BPNT2,0.377757387558869,0.000226597800513321
SMC2,0.268025031887198,0.00023090261721023
PLA2G4C,0.602634024687971,0.000231617546183988
HMGA2,-0.649933549356426,0.000231937264386984
PELO,0.33440162774513,0.00023297817667565
AKAP12,-0.286208180483829,0.000234955963298268
SMAD2,-0.376782871328892,0.000234966527690692
DDX24,0.255600482511134,0.000243452206180782
TIMP2,-0.316454221054098,0.000252303775329804
ZYX,-0.391227713315931,0.000257059695052379
POLR2K,-0.315438346485035,0.000260504490924324
NES,-0.365161180014365,0.000261618603234908
CETN2,-0.297982326988063,0.000263227493793299
UBR1,-0.240683673612732,0.000265267223842154
SHBG,0.558319082304301,0.000271790280687251
TOR1AIP2,0.245740240165532,0.00027698649930114
HP1BP3,-0.289002627755071,0.000280609787800341
HEATR5B,0.248898092883504,0.000284685080711778
MIOS,-0.475342879722698,0.000285110533571892
MKRN2,-0.313982981816137,0.000287258080279969
RPL26L1,-0.371464864416897,0.000292145638630911
RPA1,-0.33909171306766,0.000293706355676534
MICALL1,-0.375559673875269,0.000301407947339543
MYL6B,0.3112465564916,0.000303472811052032
SYNJ2BP,-0.36644602082681,0.000304217596521594
MRPS5,-0.285080483000197,0.000304285783800006
PGRMC2,-0.231288221818204,0.000305235900200299
C1orf122,0.286139383669898,0.000310567001743862
LRRC8A,0.289815685367763,0.000311777824673678
THTPA,-0.334593808590331,0.000315166920663352
DNAJA1,0.272339652067732,0.000331218462972527
UBR3,-0.630795639246195,0.000331626400451722
MPP3,0.406155019087539,0.000334416047615956
NIP7,0.39858347100636,0.000335811530258952
CEP78,-0.494957691386061,0.000337815694470766
RSF1,-0.302965562642036,0.000339586432783241
PEDS1,0.439318140274501,0.000342100370113877
LUC7L3,-0.295630775590972,0.000347710165692172
CBX1,-0.261203566354602,0.000354522999455901
RPS13,-0.216382024916562,0.000363287308398193
C2orf72,-0.66714928695106,0.000363578948163843
POGZ,-0.361463464035197,0.000368759271791783
RBM23,0.983398817642403,0.000370601539621441
CBX5,-0.317040520699006,0.000370631719871146
ZSCAN18,-0.291277973784425,0.000378185307461759
P4HA2,-0.304583932816037,0.000384450726325449
BCLAF1,-0.298988522527701,0.000394904110745172
ARGLU1,-0.628072989387803,0.000396050372662571
CFAP53,0.369893518592466,0.000396906198533307
TPPP3,-0.478901367466534,0.000399855095797929
ZMYM3,-0.364865301090695,0.000400602555163342
DSC2,-1.01893195524196,0.000401405050277244
MAGOHB,0.268920167685806,0.000419977623725089
PLEKHG1,0.598050085000033,0.000430203608023651
XIRP2,-0.399387569764801,0.000434655249789443
RPS29,-0.298413359907865,0.000435162721549965
ITGA3,-0.330307399827035,0.000439619114461559
COX7A2L,-0.242610990226797,0.000440744304814792
HMOX1,0.479306233967165,0.000442777810224197
MEA1,0.281606943547303,0.000446953523456589
HGH1,-0.257488514783127,0.000456172112598476
PAPOLA,0.267545146523901,0.000458241293688368
MPI,-0.233679459778276,0.000460866673186617
RPL17,-0.221830474962434,0.000468826042561609
RNF214,-0.317913298062972,0.000471797647772299
ATP6V1C1,0.238574796736035,0.000477370671727418
SORBS1,0.316007617885735,0.000478509168872823
COMMD1,-0.315986650951398,0.000479010305375347
GABARAPL1,0.399668865126969,0.00048356095397011
CDC42,-0.282092310173969,0.000485643899637117
TSC22D3,-0.246528398710147,0.000488378223125184
FAM219A,0.484821530134003,0.000489370245365035
RPL28,-0.232877148542975,0.00049079423083214
CGGBP1,-0.406341338380624,0.000492155754909909
NA,-0.340365597421005,0.000492948000113364
ARL2BP,-0.327909888925337,0.000494470018611733
MEX3A,-0.427774145539239,0.000498338792611363
SCAMP4,-0.231266856639998,0.000521437453841983
TRA2A,-0.29089132689807,0.000523707187436354
ZNF768,-0.291968119316767,0.000523922031701725
TRIM9,-0.371861313688132,0.000524712033753427
SHROOM3,-0.679856731865998,0.000532895770538429
SELENOK,0.5464096016197,0.000533930421205112
TRIP11,0.2331362686025,0.00053743009779601
HOPX,-0.521581630666699,0.000542222529041797
PTGFRN,-0.507908455961299,0.000543861294201649
PIK3C3,0.216040837778198,0.000546573504294796
FAM131B,-0.405537768807136,0.000553486302187427
SC5D,0.290047920921797,0.000558155941869242
RPL11,-0.269700525610734,0.00055949935028053
PTRHD1,-0.326873640766596,0.000559940632249609
METTL26,-0.296015252971628,0.000564207454406455
FKBP2,0.234941954945832,0.000564307469366697
ADGRL1,0.606107512729169,0.000565832764820149
ARIH2,-0.28404295440296,0.000566444184059729
ASTN1,-1.34695336926784,0.000567053902794164
KIAA0513,0.251668423899066,0.000567503427043714
NOTCH2,-0.443884091246094,0.000570885595915594
SUCLG2,-0.33888063962813,0.000573281529147703
PTN,-1.38292744003677,0.000576751755681257
CTNND1,-0.234549431315529,0.000581150789729759
RTN4R,-0.416902144797834,0.000581244096760579
NSD3,-0.2605596198756,0.000585416857593593
STARD7,0.345845463962167,0.000585443710979125
SNRPG,-0.307574745016399,0.0005990292066096
LUC7L2,-0.361484578792197,0.000599144826939278
UBA3,-0.202198012537295,0.000599611417646889
ACYP1,0.299485302676402,0.000602369169064702
PTGIS,0.513883347546235,0.000614427490495966
CCS,-0.42135536054823,0.000616115705662667
STK24,-0.304383761363663,0.000616260001311485
RPL36,-0.339193978211767,0.000619918991241423
RPL4,-0.323254717250464,0.000629039945541327
MDK,-0.965280191964993,0.000637115163874809
MAPKAPK2,0.287743899961075,0.000637755120029342
MMP15,-0.339586621653133,0.000641830813693219
SRSF2,-0.645218106693701,0.000648800825196673
ALAD,-0.215751464635268,0.000648977747982264
SIRT2,-0.223005749546704,0.000649104633426197
GPX7,-0.457027542151671,0.000659217685815962
CPNE7,0.389102492041904,0.000665174566783114
HYPK,0.355037721556467,0.000669275941079846
PCDH9,-0.321415798892474,0.000674373626459573
CALU,-0.407869565366699,0.00067929177961517
LAMTOR5,-0.490153926382892,0.000679309107163278
ADCYAP1R1,-0.498493126177539,0.000687288504342972
ARF5,-0.351757238354264,0.000687847676169747
HS6ST2,-0.308475014282237,0.000697067994843552
SCRIB,-0.253214513612601,0.000697486286682014
COA3,-0.231885473212898,0.000698367715999197
RPL37,-0.600986968283831,0.000702063967702837
RSRC1,-0.352799023897102,0.000706988677695913
DNPH1,-0.204012564294928,0.00070939536571011
CPNE2,-0.269736216457702,0.000711037631390184
PBXIP1,-0.383321295909834,0.000725066034515329
MPRIP,-0.435784843633499,0.00072653830121729
PI15,0.248629715747864,0.000732283481242841
MRPL40,-0.383159657840231,0.000737355363222578
PHF5A,-0.341813277093614,0.000742099570964385
F13A1,1.5786459839087,0.000745676202619267
NKRF,0.242005580006428,0.000748704797117019
HAGH,0.280485107795798,0.000749675616345307
TUBAL3,0.238858908125636,0.000755456163779157
MED22,0.279298916126468,0.000758092755177301
RPL26,-0.475166673032167,0.000758311269667271
BTAF1,0.235012840094996,0.000759093156736366
EPN2,-0.315496275300564,0.000768991831831104
ATP5PD,-0.227109511878929,0.00079173921884846
RPL35,-0.369429015828963,0.000791772713970051
CCDC97,0.271943837954232,0.00079528792789757
SPG21,0.299511501912232,0.000801217106776712
ZNF532,-0.619958667128802,0.000807612750138837
AAMP,0.278147694824032,0.000816325588473683
BAG5,0.221940998328936,0.000817380417700777
RBM28,-0.446078245370268,0.000817922669947922
ANG,0.599971082673733,0.00082081005926115
SERBP1,-0.290684148321059,0.000828605999731965
SRSF10,-0.462148697930331,0.000830525237808121
SEPTIN2,-0.183555302364965,0.000842611119733906
RPS27A,-0.539650531015401,0.000849025797697344
UBA5,0.237186337651266,0.000855609954857473
LIPG,-0.190146874926175,0.000862341540250262
SH3BGRL3,-0.300917115197063,0.000864534546075883
SRSF7,-0.442643345212574,0.000868735935374332
ZFPL1,-0.287309946672337,0.000870411818049968
CD151,-0.264577301945135,0.000873742612683169
PIP4K2C,0.26232349377247,0.000879286116617695
RNF170,-0.443488731986037,0.000880164677865331
ADAM15,-0.860653533581967,0.0008811257563594
B2M,0.438301667611391,0.000884152761181494
TCEAL4,-0.437482036058142,0.000885340011369235
XIAP,-0.345712421313603,0.000885410288404391
SRSF5,-0.355244596206941,0.000894751421070718
RPS5,-0.291197487741464,0.000895125857256397
MATR3,-0.254211736872367,0.000906265912930287
AKT1,-0.243616907642995,0.000916846793758835
HADHB,-0.269420585004006,0.000917821145076037
GPC3,-0.384259296057337,0.00092059192913315
HSPB8,0.280457193000931,0.000933087663285885
HDGFL2,-0.354073711646027,0.00093359793063863
NFIB,-0.225855713157134,0.000937019787633451
RAB3GAP1,-0.185623464268467,0.000938761218212723
ADNP,-0.277232022038906,0.000944260406333747
PSIP1,-0.277437942711565,0.000960910962109439
SNW1,-0.21776409274317,0.000971153159950937
XRCC4,0.258131114199898,0.000972112057071672
RPP30,0.259258586526396,0.000973806672993533
CERS1,-0.280811309466202,0.000988316395223381
RPS7,-0.222239819614295,0.000989097806020905
DBN1,-0.262136335777697,0.000990010955834441
VPS37A,0.247301158223937,0.00099874842266885
C12orf43,-0.459208672003669,0.000999135970649615
RPL29,-0.43979925967983,0.00100254293565858
MGLL,0.839292460413661,0.00100638209477228
SDC3,-0.772092563182532,0.00100860556184559
RFTN2,-0.263144907577029,0.00101816973008563
PPP1R37,-0.252139834048904,0.00102095171555895
VPS4A,-0.216032412608328,0.00102600826557733
BCAP29,-0.395542783870969,0.00103029521220774
ADA2,0.53044409533347,0.00103411887316595
CKAP4,-0.235138919664138,0.00103470357855774
TRA2B,-0.28133008096427,0.00104126864453628
DAG1,-0.366979525069901,0.00104565926773986
PLEKHB2,0.296212835450966,0.00104653244032384
ITGA6,-0.405408985097374,0.00104763513314358
H2BC21,-0.433878527385597,0.00106399494738619
CSNK2B,-0.211149384419762,0.00107111808362889
AIFM1,0.215850155714332,0.00107155901314201
LIMK1,-0.282367339305232,0.0010742629115931
PXMP2,-0.236926465202135,0.00107565659850703
FGF1,-0.346959252099332,0.00107637477538363
GOLGA4,0.196260622172296,0.00108291926771808
FKBP9,-0.259699244801467,0.00108348489856932
YTHDF2,-0.268705271636968,0.00108681416448458
AHNAK2,-0.2988317811384,0.00108726070785496
UBTF,-0.312769110941737,0.00108931741059689
SESN2,0.288850471485297,0.0010893706295651
PTK7,-0.199249684470775,0.00109088708157647
CCDC167,-0.275710475915801,0.00109951506460307
PBX3,-0.246045381922169,0.00110235754859533
ECM1,0.851081346537267,0.00110458355846752
OPHN1,-0.262657926215862,0.0011048188404439
TSSC4,0.245804807922802,0.00111337067869128
ZFP62,-0.6375517092421,0.00112305607300238
COQ9,-0.315459303965099,0.00112699024921675
MTA1,-0.343549655297497,0.00113556757335249
TIMM29,-0.233716089613463,0.00114216409633179
AP3S2,-0.365946299065234,0.00114777541650395
HSPA13,-0.165931730288129,0.00115978358175511
COX8A,-0.368283911885065,0.00116233080249806
NUDT4,0.267620009881661,0.00116487933426634
KCNAB1,-0.372701639034997,0.0011705621600563
ATG5,0.268341726547032,0.00117779039723284
NQO2,0.249015289276539,0.00118432194614816
SRM,-0.205569391322459,0.00118683353834873
FAM98B,-0.249897550023405,0.00119372764905123
ABRAXAS2,-0.283820775613211,0.00119620569609534
FAH,-0.2185247604097,0.00120451163669751
HERC4,0.192162198300835,0.00120633943472183
SMYD3,-0.237123084885667,0.00120741989620014
ADH5,-0.23670300045373,0.00121275667747736
RHOA,-0.302366292826765,0.00121731810693852
CA1,0.332493941883737,0.00122090408034987
CCDC6,-0.200920098501935,0.00122604712219667
RAB9B,0.443111861487971,0.00123028178409189
SALL2,-0.336139290653165,0.00124367101190308
TMEM132B,-0.370847653851364,0.00126725808773692
TTC30A,-0.249421284948994,0.00127373518706405
