Abundance..F17..127C....5A	Abundance..F17..127N....5B	Abundance..F17..128C....2B	Abundance..F17..129C....2A	Abundance..F17..130C....1A	Abundance..F17..130N....4B	Abundance..F17..131N....1B	Abundance..F17..132C....4A	Abundance..F17..132N....6A	Abundance..F17..133C....3A	Abundance..F17..133N....6B	Abundance..F17..134N....3B
25.724885626835	25.6367822309736	25.6275646544046	25.6871881413228	25.6082251964777	25.6027506330476	25.5996805699644	25.6446458249863	25.6275373963479	25.3691664682968	25.6315594776183	25.5129991743925
25.8955202256843	25.9013262530223	25.9564292012796	25.8840211552851	25.5547827347674	25.9313572976034	25.6409097103839	25.7803397725216	25.7031511944093	25.4347803904062	25.7073286190347	25.6302262812553
25.2973500556864	25.2799787722897	25.2234570665409	25.1939704288661	25.1495842282909	25.273433090126	25.1295852527893	25.2638857884524	25.2745377412311	24.8552769836942	25.2611308680123	25.0824883999421
24.5121082258443	24.509158097718	24.5462344999044	24.3389214187987	24.2752268964127	24.4408330517838	24.2512125445417	24.3751561367244	24.4336268072287	24.0501983970737	24.3135985813207	24.2721201720026
20.4931345638538	20.1523305586431	20.0947415583981	20.625527135092	20.7078543566054	20.388399491478	20.2962357772135	20.7229467734005	20.5885117099648	20.4576403051537	20.4272078530654	20.4466774292318
23.3807689848054	23.3305644353312	23.353635656773	23.2637960068752	23.0414850333303	23.3348786287672	23.0331351786651	23.2676574769493	23.1993825776609	22.7309238598978	23.1194714887598	22.918922859798
23.4684736787077	23.5582949127407	23.5231746542823	23.3502266633557	23.1646095441734	23.5443329124035	23.1998346626283	23.4189092120128	23.260115188917	23.0621770180268	23.278053753264	23.3268788165241
23.2449283367835	23.2002027269663	23.0485881678954	23.2465756003957	23.3132782271906	23.7296320101694	23.190969610203	23.70476028656	23.3112451242994	23.6442674169756	23.2883044088762	23.2874120909792
22.9257880233345	23.1789809139177	23.2718526059568	23.4159166222589	23.7111952292833	23.4141386270083	23.5632780553303	23.1044965670144	24.0188152349213	24.9987094034805	23.9307963250955	23.861826140361
22.8415239194939	22.8260654468056	22.9550200212278	22.9272503937279	22.5086742146328	22.8927481140739	22.7234752848289	22.7119841128601	22.726574679031	22.2157463125397	22.7024877065604	22.4679839950444
19.680100524811	19.7527275961521	19.8613653266965	19.6737521641246	19.6322494967591	19.6581992700978	19.6824017113693	19.3645441796601	19.7634224698991	19.3932533695005	19.6919392520933	19.6148187175459
22.5456522583237	22.4518889192255	22.3445929599583	22.57096442529	22.591514050298	22.5030278783395	22.4436287414146	22.8104114961419	22.4913350773774	22.2135323189953	22.4412924783134	22.3487086008852
19.3971921841373	19.5297288933444	19.4892437579786	19.24502189036	19.2855338094051	19.367670846338	19.3000091294835	19.0782206864816	19.4445996028738	18.8803645981784	19.3885974114993	19.1288231623991
22.8365068579812	22.8864949298954	22.9793876431432	22.8543523307693	22.7531620994905	22.674797062975	22.7738202921743	22.6471230990224	22.8070503216566	22.4647004659362	22.7960979953677	22.7010475020339
21.9251184711211	21.8196792850451	21.9243186592815	21.9691869488511	21.5422945723312	21.9296558803356	21.4356862881901	21.7914089008666	21.5156776076835	21.5976276692221	21.46698757949	21.6786734318638
22.2768487522108	22.248337718552	22.1530702642024	22.0273619571537	21.9546165341169	22.0387514815508	22.0354705224007	21.9714381400424	21.6212329007699	21.6756226426544	21.695357141534	21.8919511969075
22.196944812574	22.1657752652639	22.302179335448	22.2434130054664	22.2245035171441	22.3491198120371	22.2103483279756	22.2747831399616	22.4380211442746	22.1564978358693	22.2933227353382	22.2201740432823
22.0483358112532	21.953136219106	22.0009978891173	22.2088068296328	22.0273478226198	22.1059100583321	22.0810203847048	22.1240995007303	22.0489147958467	21.6244759740412	22.0670494923923	21.8925498749372
22.6392603068026	22.6514458983752	22.5479327441989	22.5429444556963	22.4574585307825	23.1621037133603	22.4649370182948	22.8934387929334	22.7439998416442	22.8018389865267	22.5899372677778	22.5046338211958
21.9923721574113	22.0641170744608	22.125813767178	22.1427394003704	22.1312495255523	21.9930863954219	22.2301713198942	21.9808699356343	22.1790326061205	22.0971778115093	22.1372809785843	22.1761970626418
22.8894800578734	22.8167782684307	22.6296492564321	22.680516408067	22.8338637789514	22.8293892727479	22.7438987452046	22.8278001544601	22.8436214833357	22.730065434736	22.8196089111446	22.8325877461282
22.1655729618912	22.411873214399	22.4300643571761	22.2971910729842	22.4549879268719	22.4568329813699	22.7258327209484	22.1173864707053	22.4670612509733	22.7314725254235	22.4750973783191	22.7539645455558
22.5136408468237	22.4718337748307	22.5903382775551	22.6481872514869	22.7541824370454	22.5564685589703	22.6049671678452	22.651352719386	22.7075004635104	22.5625889658456	22.6019490997388	22.5612264923465
22.5416982797822	22.4471867036973	22.4195609242867	22.4931251545299	22.7957243184211	22.4394637251122	22.7006151840425	22.4975502673261	22.5936055120823	22.5733670075057	22.5588531465365	22.6445295191787
21.8273825743376	21.8386506713328	21.8148017967326	21.9125487960811	21.8420612828658	21.9048343484531	21.8510789551911	21.9738764301136	21.7228741275505	21.5095814219259	21.805168298403	21.680509769159
22.27177017445	22.234017169415	22.2060931664271	22.1850480167505	22.2005216388979	22.2255848568449	22.1261698067264	22.1703723702553	22.2987887524436	22.0414819670257	22.1906225790904	22.1338282060023
21.5132188498092	21.4132841814301	21.3577943596264	21.4923162895242	21.4621407116928	21.266703123311	21.4391740050602	21.4617539545233	21.4476579417135	21.0968757285547	21.4328800333802	21.2300225785663
14.0732691817722	13.7232459498646	13.6106602587383	14.4639557338916	14.6807377262097	14.067433564092	14.3455599528776	14.6098690491844	14.2229671613458	13.9613447927979	14.3517553091413	14.351430170114
21.8614703942736	21.6916223138237	21.7710086178636	21.7585300533889	21.7348932700611	21.7949248431789	21.5929520951953	21.7198748232026	21.8579827120595	21.6897496886075	21.7151337176141	21.716920315298
20.6573227634765	20.6097818376831	20.7587658351144	20.9057469312192	20.5212242867392	20.5802898312584	20.6361466132789	20.7034322613215	20.0936066586095	20.049691671344	20.305088398333	20.323492628264
21.7255873781751	21.5625711822931	21.4970975276701	21.7331685418367	21.5595011271499	21.4987501755528	21.4792943130998	21.7618114620327	21.3773227240611	21.1613887776716	21.5208640776635	21.2519327489552
22.1643417257325	22.0996137559416	22.1277101752117	22.2038870226641	22.1100091954855	22.1668062769588	21.9758963670545	22.2225551709986	22.1759501366917	21.9776935858123	22.1094959393159	22.0297725003162
13.4013371411095	13.4280320792971	13.2777160539397	12.9636602885516	13.1462688026177	13.2132312056429	13.4290608795756	12.3217431883322	13.8928878197673	13.4842774830644	13.2497221895938	13.5433522283169
19.8561355953886	19.8362783067239	19.9401425453633	19.8649526639918	19.8692844424625	19.9606002962018	19.7910519170114	19.8573362463425	19.8647772110502	19.5129620133531	19.7899195913179	19.7122835796721
22.6654113234369	22.673448917462	22.8019160270613	22.7215919324613	22.4194470495986	22.5538205130408	22.5139708965273	22.6266943513697	22.4873366329056	22.0626794720034	22.6022031701814	22.3672102444693
21.9923535941282	21.9542520645482	21.7959417770204	21.8154311105156	21.923732594245	21.9624499828757	21.8244892761765	21.9976577912626	21.9357217566448	21.755895986639	21.943382184769	21.8102534408615
23.523506127511	23.4396672436971	23.3865493458769	23.3217337195444	22.6634134474493	23.8975849503643	22.4596763907431	23.980562143428	22.5616116104081	23.4341301752667	22.7252096455162	23.6255625702441
12.3028358629587	11.9027590384144	12.148671756418	11.5161245230421	11.1346004684586	12.1313754546808	11.9865664698814	11.3812228205598	11.4222092652796	12.1724383871993	11.9018316156128	12.5068815851324
19.3321910864592	19.321991716404	19.3033405553346	19.125299803807	18.8629070216699	19.3233266912644	18.8628445240032	19.1108392091536	19.0639846718552	18.7685031580608	19.0017065190856	19.0685208356621
20.1480720946516	19.8473769995101	20.1055551269068	20.6400171011834	20.9768104746747	20.2212747164181	20.6596292339338	20.873746576672	20.3137508064938	20.3479329413118	20.5211053778559	20.4588032517004
21.609067194239	21.6944750194754	21.2142060453525	21.1814819856673	21.8096641562547	21.159761756177	21.927823538363	21.2127916873538	21.8343307779091	21.8899518623895	21.7528535443433	21.9534733590633
21.6098863876486	21.5745346244124	21.6163972140091	21.5449410478842	21.3801109299433	21.411144653618	21.3303718622637	21.4932712551014	21.4144628965692	21.2505774166008	21.4659806430021	21.3460185841911
20.9936845789095	20.9795433228933	20.9752541626708	20.863999654354	20.7940300633408	21.1005443951107	20.7058469154837	20.9685597522318	20.9125724695938	20.813704639374	20.8439777606856	20.9369958211
16.5532175570951	16.3869974700968	16.0470585516434	16.3744073970513	16.6884061902058	16.3523244152634	16.6806222061879	16.4650638841179	16.3533750130296	16.6335868513921	16.4220368057092	16.6268648635425
19.0662445118087	19.003745197267	18.9596818880469	18.9000235572547	18.4209381735621	19.1349154577495	18.6203939241367	18.8259534296562	19.1607151688768	18.5423330006586	19.0839525624008	18.7398946248973
20.3137584398781	20.3323388504089	19.8028195812302	19.8851245775848	20.9758561401604	20.2700738473725	20.8863937494352	20.3139477139851	20.4391831150909	20.6134891377635	20.4596622403134	20.6155685320951
22.2900438788185	22.2656186663035	22.228010838265	22.2822443690561	22.1805443028074	22.23546736776	22.1628396633117	22.3807156125446	22.2168908150278	21.7785975239256	22.2724495116562	21.9670494525322
20.6123463545835	20.6361243639368	20.5782415477683	20.6494336742865	20.3015695775272	20.2886552785191	20.3275528448204	20.3319799176688	20.4431085911021	20.2919505249416	20.4602338593167	20.3602744385525
21.5913354068907	21.6526826107031	21.5798990138915	21.5620551397177	21.7270990976383	22.0278121115362	21.5913403294351	21.9964421837715	21.674944823151	22.182937524064	21.654631943993	21.8476877649735
15.7807120657283	15.5670750735129	15.7186667850096	16.0528471150992	16.2282007089863	15.5172534375518	15.9420242954835	16.2413066902673	15.5083876530696	15.7961152310345	15.8473917981207	15.8298189013223
21.039342043414	20.9848679769494	20.9421584003477	21.0603206934999	21.2471948793735	20.9208935252887	21.1879286726128	21.0533445469511	21.1632858390154	21.190795016819	21.0662709032261	21.1439894839692
14.6136935056283	14.4828288082069	14.6275241133973	14.9053814001399	15.9417313779435	14.344589564854	15.5673628354964	14.9421613246311	14.615755353896	15.8352543547375	15.2700461422801	15.7124093821939
