Abundance..F17..127C....5A	Abundance..F17..127N....5B	Abundance..F17..128C....2B	Abundance..F17..129C....2A	Abundance..F17..130C....1A	Abundance..F17..130N....4B	Abundance..F17..131N....1B	Abundance..F17..132C....4A	Abundance..F17..132N....6A	Abundance..F17..133C....3A	Abundance..F17..133N....6B	Abundance..F17..134N....3B
20.7096899652328	20.6030339969608	20.8209497557186	20.9713799799762	20.4828806081373	20.6384894562265	20.6205527109775	20.6816722676749	20.1500788920232	20.013188118935	20.2948719987525	20.2961613506391
21.7049274979074	21.5348184307591	21.5334745036699	21.753543609654	21.6313328253264	21.5735335436695	21.572673510549	21.7948108985596	21.428375033539	21.1965812576433	21.6327496181202	21.2717799326363
22.1595802564803	22.0935135138778	22.0925964719046	22.1916785241214	22.1575243593655	22.1907471528155	22.0004015683011	22.2908573988153	22.1606061627558	22.1585529895864	22.1585529895864	22.1595802564803
13.51527492003	13.522765868217	13.4024324342443	13.0829366020556	12.9749888432852	13.4707773123935	13.3956438537148	12.3139315892135	13.9849061518564	13.3586941688269	13.3266142909753	13.4576874444033
19.9626636817941	19.946692552092	20.0105198890326	19.9111428663995	19.8212749582485	20.0631904954842	19.6674097306034	19.9600082714472	19.9111428663995	19.4462267338523	19.8418648761879	19.6164283466386
22.7091273588445	22.7081843612132	22.8062292295127	22.8094234221241	22.4376522547125	22.6031515418845	22.6024982281176	22.5369740343617	22.4896209997427	22.2641941248001	22.7086561726938	22.4890814185565
21.9652893207665	22.0004015683011	21.7948108985596	21.8439747891128	22.0004015683011	21.9645704594904	21.7957704124106	22.0925964719046	22.0414004171241	21.9253703518867	22.0010528178917	21.7976856249483
23.9188140963383	23.7179368425085	23.7170211466747	23.328856463773	22.7081843612132	23.9182874635562	22.4880001078848	23.9172320998534	22.6044555734697	23.3277105454053	22.849539102631	23.4455789851628
12.5088079125982	12.075638545728	12.3269879297903	11.6726417592252	11.0863794167348	12.3248984201164	11.9018074158899	11.3110723795034	11.5917861392913	12.1128406866866	11.9010849878055	12.4486584883548
19.4470039120441	19.4091086200836	19.3777122724329	19.2189206500694	18.7974872810086	19.4794964677348	18.8226729357899	19.1777292594897	19.1064746835979	18.7986545455262	19.0064806903827	19.0738282680576
20.2506282491437	19.96089458293	20.2137490677995	20.6616987046904	21.0221913603777	20.2487874480984	20.6377322588495	20.9941144800155	20.3541801600211	20.4065813483991	20.5772556819126	20.4542569958374
21.5743924369184	21.7504917921932	21.3168812313347	21.1981589154778	21.7957704124106	21.2705482770409	21.9244715499406	21.3591920873428	21.8807196714866	22.0944293396149	21.879264835973	22.0017032043284
21.6341645331237	21.572673510549	21.6299141510017	21.5388395318114	21.3182286553475	21.5361605754516	21.2693149868661	21.4786107699396	21.4842216228571	21.3195742923257	21.4814199171231	21.482821698322
21.0240410002919	21.0221913603777	20.9941144800155	20.9066426531584	20.8783372184251	21.1695073958865	20.7359077688875	21.0212646981497	20.9977007831739	20.7571225245339	20.9048219155549	20.9701129201299
16.6599368940374	16.4602357025461	16.174334405262	16.4698957771125	16.5918722079092	16.5591742519696	16.640524879985	16.5373994310335	16.411992530554	16.614873935037	16.4583613823674	16.55235392823
19.1407390531342	19.0635072913688	19.0539925496902	18.9825801310699	18.3385350704736	19.2596667939731	18.5694138638276	18.9157738326354	19.1962189316193	18.5628194631481	19.1238139646253	18.694841295651
20.4269091420902	20.4249381837172	19.9072395490912	19.9498081231676	20.9950128406275	20.3668495055699	20.9039097344728	20.3499699299321	20.4850507189599	20.6836912813796	20.4684592538262	20.6607705087
22.3437827307529	22.2912153426876	22.2256271865173	22.2922863297176	22.2636705942719	22.2641941248001	22.2261562703953	22.4364875143136	22.2277393173891	21.9645704594904	22.2641941248001	22.0407267663071
20.6392456500285	20.6205527109775	20.6816722676749	20.6857049467036	20.2935809357154	20.4065813483991	20.3510245827911	20.4047229424594	20.5107051823885	20.3520778369063	20.4836049377885	20.3336107929905
21.482821698322	21.6313328253264	21.5718123352863	21.5752501925604	21.7017129957864	22.0400522220539	21.7017129957864	22.0387004461203	21.753543609654	22.4388154503627	21.7033213126632	21.8430433671624
15.9303791390717	15.6711047518622	15.876655184981	16.1578086198492	16.131884216038	15.775437167641	15.8557404041141	16.322980946226	15.5926684797179	15.7247046445935	15.8574301045271	15.7469227213731
21.1435477977961	21.0394440037236	20.9663016444966	21.0775866119152	21.1957908583964	20.9688441798329	21.1686981347923	21.0727318702198	21.1981589154778	21.2705482770409	21.1695073958865	21.1703155844015
