Abundance..F17..127C....5A	Abundance..F17..127N....5B	Abundance..F17..128C....2B	Abundance..F17..129C....2A	Abundance..F17..130C....1A	Abundance..F17..130N....4B	Abundance..F17..131N....1B	Abundance..F17..132C....4A	Abundance..F17..132N....6A	Abundance..F17..133C....3A	Abundance..F17..133N....6B	Abundance..F17..134N....3B
26.0750964973078	25.887678658465	25.8821570386609	25.6728654433368	25.329488993593	25.8302388073939	25.5051640800174	25.4685227108834	25.818233767573	25.247150559811	25.6457413802495	25.4685161564111
26.2457310961572	26.1522226805136	26.2110215855359	25.8696984572991	25.2760465318826	26.1588454719497	25.5463932204369	25.6042166584187	25.8938475656344	25.3127644819204	25.7215105216659	25.5857432632739
25.6475609261593	25.530875199781	25.4780494507972	25.1796477308801	24.8708480254061	25.5009212644723	25.0350687628423	25.0877626743494	25.4652341124562	24.7332610752084	25.2753127706435	25.0380053819607
24.8623190963172	24.7600545252093	24.8008268841607	24.3245987208127	23.9964906935279	24.6683212261301	24.1566960545948	24.1990330226214	24.6243231784537	23.9281824885879	24.3277804839519	24.2276371540212
20.8433454343267	20.4032269861344	20.3493339426544	20.611204437106	20.4291181537207	20.6158876658243	20.2017192872665	20.5468236592976	20.7792080811899	20.3356243966679	20.4413897556965	20.4021944112505
23.7309798552782	23.5814608628225	23.6082280410293	23.2494733088892	22.7627488304456	23.5623668031135	22.9386186887181	23.0915343628464	23.390078948886	22.608907951412	23.133653391391	22.8744398418166
23.8186845491806	23.809191340232	23.7777670385386	23.3359039653697	22.8858733412886	23.7718210867498	23.1053181726813	23.2427860979098	23.4508115601421	22.940161109541	23.2922356558952	23.2823957985427
23.5951392072564	23.4510991544576	23.3031805521517	23.2322529024097	23.0345420243058	23.9571201845157	23.096453120256	23.5286371724571	23.5019414955244	23.5222515084898	23.3024863115074	23.2429290729978
23.2759988938073	23.429877341409	23.5264449902131	23.4015939242729	23.4324590263986	23.6416268013546	23.4687615653833	22.9283734529114	24.2095116061463	24.8766934949947	23.9449782277266	23.8173431223797
23.1917347899668	23.0769618742969	23.2096124054841	22.9129276957419	22.2299380117481	23.1202362884202	22.6289587948819	22.5358609987572	22.9172710502561	22.0937304040539	22.7166696091916	22.4235009770631
20.0303113952838	20.0036240236434	20.1159577109527	19.6594294661386	19.3535132938744	19.885687444444	19.5878852214223	19.1884210655571	19.9541188411241	19.2712374610147	19.7061211547244	19.5703356995645
22.8958631287965	22.7027853467168	22.5991853442146	22.556641727304	22.3127778474132	22.7305160526858	22.3491122514676	22.634288382039	22.6820314486025	22.0915164105095	22.4554743809446	22.3042255829038
19.7474030546101	19.7806253208357	19.7438361422349	19.230699192374	19.0067976065204	19.5951590206843	19.2054926395365	18.9020975723787	19.6352959740989	18.7583486896925	19.4027793141305	19.0843401444177
23.1867177284541	23.1373913573867	23.2339800273995	22.8400296327833	22.4744258966057	22.9022852373213	22.6793038022273	22.4709999849195	22.9977466928816	22.3426845574504	22.8102798979988	22.6565644840526
22.275329341594	22.0705757125364	22.1789110435378	21.9548642508651	21.2635583694464	22.1571440546819	21.3411697982431	21.6152857867637	21.7063739789086	21.4756117607363	21.4811694821212	21.6341904138825
22.6270596226836	22.4992341460433	22.4076626484586	22.0130392591677	21.6758803312321	22.266239655897	21.9409540324537	21.7953150259394	21.811929271995	21.5536067341685	21.7095390441652	21.8474681789261
22.5471556830469	22.4166716927552	22.5567717197043	22.2290903074804	21.9457673142594	22.5766079863834	22.1158318380286	22.0986600258586	22.6287175154996	22.0344819273835	22.3075046379693	22.1756910253009
22.398546681726	22.2040326465973	22.2555902733736	22.1944841316468	21.748611619735	22.3333982326784	21.9865038947578	21.9479763866274	22.2396111670717	21.5024600655553	22.0812313950235	21.8480668569559
22.9894711772754	22.9023423258665	22.8025251284552	22.5286217577103	22.1787223278977	23.3895918877066	22.3704205283478	22.7173156788305	22.9346962128692	22.6798230780408	22.604119170409	22.4601508032145
22.3425830278841	22.3150135019521	22.3804061514342	22.1284167023844	21.8525133226675	22.2205745697682	22.1356548299472	21.8047468215314	22.3697289773456	21.9751619030235	22.1514628812155	22.1317140446605
