Abundance..F17..127C....5A	Abundance..F17..127N....5B	Abundance..F17..128C....2B	Abundance..F17..129C....2A	Abundance..F17..130C....1A	Abundance..F17..130N....4B	Abundance..F17..131N....1B	Abundance..F17..132C....4A	Abundance..F17..132N....6A	Abundance..F17..133C....3A	Abundance..F17..133N....6B	Abundance..F17..134N....3B
21.8844258526755	21.7217791544195	21.8286995121733	21.8080551836466	21.7359230869127	21.8649799895137	21.5769803026001	21.8146360051927	21.8584765949257	21.7799049226641	21.7420089433093	21.7163124455349
20.700509776405	20.6562914626301	20.8292044871129	20.9575775960805	20.4988722509956	20.6776505280001	20.6147829824027	20.7916037171337	20.1198038719211	20.1021533096841	20.3314234332263	20.3065485545923
21.7508258827576	21.5946787220639	21.5582379424561	21.7827622379947	21.5571519392744	21.5754634638288	21.4626820304656	21.8568445245768	21.3848188344169	21.2394006470669	21.5476648783235	21.245873479188
22.1822084743282	22.1236035171785	22.1809089209008	22.2522081118509	22.118265781246	22.2285013586357	21.9620825612428	22.3205752935047	22.1718118881197	22.0744666594428	22.1365222458607	22.0328324327183
13.5664360068778	13.5830989339406	13.4423678843309	13.0369627146423	12.9818350918901	13.4762067485549	13.3670835173957	12.3555750897303	14.0094167540305	13.3858456374429	13.2733543014828	13.4469194541313
19.9127837998376	19.894479984904	20.0208905930067	19.9195971593992	19.8343725064912	20.0718918970176	19.7649259660812	19.9400223542678	19.8943079987972	19.5530879473922	19.8160572641496	19.6881738412576
22.6748593228458	22.6887647541634	22.8466241092672	22.7685133849141	22.4336650881043	22.6068153377451	22.5031892753141	22.7273345594924	22.4786621234878	22.1614057836303	22.629418233719	22.3742262140927
22.0131100110448	21.9804390706144	21.853318673664	21.8648024064011	21.9284004815285	22.0287390874765	21.8098222535261	22.0942198755025	21.9350831415112	21.8475714668027	21.970344852847	21.8107397857353
23.5185367985346	23.4434011481902	23.4238948032144	23.36703266374	22.6823316030636	23.9203713361399	22.4485888064055	24.089979648336	22.5518550673236	23.5643766574057	22.7524718330474	23.6473311534218
12.4863912600841	12.0808814744161	12.3275422933981	11.5933404222194	10.931411105979	12.4186716095058	11.9164602907944	11.4089572090035	11.5747309048315	12.0438564298109	11.9249473482902	12.3982974837341
19.3976423742098	19.3879672003269	19.3921082180377	19.1819439814542	18.8086067938073	19.4489444940847	18.8314878921784	19.1886856820101	19.1051813599714	18.791519129633	19.0275422261254	19.0368637809766
20.199815311496	19.9054109130948	20.1842200384251	20.6925661776812	20.9632355019006	20.3267062370854	20.6383979335003	20.963022201814	20.3367409723239	20.4072490846375	20.5475231692279	20.4434455265389
21.6362634192825	21.7245887394066	21.2789090758768	21.2325671893523	21.8121344662419	21.2440956591082	21.913738830134	21.3042653849941	21.8351692208129	21.9847083603773	21.7797432205694	21.9556387790762
21.6370688489676	21.6064613282897	21.6760352189783	21.5950436248928	21.3743057131128	21.4898273540809	21.312920364359	21.5865633373896	21.4214179509949	21.3306391162234	21.4927604177233	21.3410623536442
21.031220189771	21.0204637413331	21.0429664521907	20.9159431847129	20.7769337476851	21.1862095313932	20.6848760632494	21.0584500632286	20.9268390353419	20.8837256540507	20.8705192450261	20.9272443081547
