1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
22582275.5778989	32364134.0217317	30756192.5087	23999986.8893646	27066443.4798736	25321479.1340775	29228606.684161	26918271.492953	18452724.0547788	26955391.3949328	33192024.69551	31532104.1285063	28191935.8109057	37869928.9451596	35177284.1316291	30769492.9205159
6104841.36536695	8471182.65728411	8390566.79492601	8381793.50262031	8017777.82862415	6892193.98886294	6628790.95590115	8025783.63779687	5536167.45932112	7494894.68311379	8690812.18830949	10103537.4591743	9173122.71938716	9780546.94536	9279648.29485844	8954081.80474316
3078366.2811782	4771385.11622075	3914768.40343769	4569332.67526771	3434700.17477446	3590836.83586406	4003285.52880191	3420683.4553111	2691127.86388829	4889493.06928257	3542524.93278504	5057990.22043769	5141478.3802265	5881363.56217655	6264486.89384587	6293504.88020138
40160656.3830694	77576806.4127427	75445666.0739377	62977129.790004	49736080.5313081	47036686.3279906	53255201.4315766	58265415.5591676	35211222.6034011	56263621.6259702	61263676.414734	100268802.973005	62599234.2801185	71434136.0324705	72444400.4755603	67715469.0459272
39146097.3083273	9526173.30881917	15917597.8540877	13234838.7663719	27043374.6463561	28973578.2387381	16187070.4583949	22798230.7072595	30694766.6951639	13786320.8451275	15967665.6148398	10870125.5100024	14946766.8375687	12420721.4628505	10829648.3781281	10452545.3869257
21473706.0922787	21698235.1934592	22325565.8205515	19541587.7584127	22111758.2396329	22369270.9033784	20318344.605524	22948068.0867633	18186083.2747373	20134210.7182515	23101480.1224462	22785612.024567	20290205.0009792	23163865.7291217	22315096.9560444	21641275.2714796
35073966.8191995	62869429.4178542	61738447.0939325	62261572.5000802	44457396.6449271	38223559.7032584	52505257.1119222	46594801.9854827	31391898.3970269	51155572.4284807	59975839.6190507	68159354.4548568	53743685.7927034	56814518.8842993	62999368.085029	60946710.9810196
6182688.77188121	7639437.62301998	7371922.44000224	7717906.9494033	6969242.28049832	6736323.21409368	7156975.51329521	7147205.59268089	5408189.59158621	7557138.2865137	7740259.75389777	6928185.76410459	7767299.97193168	7529414.8243362	7741320.88141384	7990106.24950612
22526350.9965342	17763440.1639908	17804960.8429236	16158898.9974364	19716151.8224941	20025842.0387661	17870381.6668161	20564806.1050903	17759822.8347143	17038563.4387851	18254174.0674579	20116093.3688782	17835255.1753851	18181175.2829535	17006879.574781	16175879.5246085
25830476.1705136	38620498.5250566	36863677.9840661	37087012.5660464	30905856.1193179	29504310.844381	33915998.227738	36036834.3937283	21822137.1369379	33876386.4111456	37568386.1479045	32312112.1361748	37842712.8398408	34434535.1643168	35086978.0959306	38582649.1743562
9375070.21128608	7798376.53481655	8856600.08252045	8539221.09641067	9977478.417245	9161058.25268266	8270599.79825774	8876033.35498912	8954971.00363983	7790432.9000498	8772853.11049098	7396414.51086249	8625465.73583561	7585102.34922181	7897025.00894735	8157905.22056856
6527636.70912545	7318864.28364221	7560553.94868204	7949184.40056798	7202642.35231925	6687597.31097502	7033013.78823628	7350447.01851151	6246400.68598379	7050435.46360558	8306537.3625461	6415295.33707697	7868474.05325347	7719339.63441486	7596276.68659845	7680702.97370626
31339125.2333886	8188963.98480273	14903097.8891417	11487464.133123	26351668.7215013	26847018.331857	14656946.8166401	18741604.5602245	23479985.7277654	12974291.3023143	14490520.436591	9478162.08809274	14032318.9976318	12924882.0339245	9804187.44162254	9279371.91828489
25923608.9245211	21514055.3911024	22426608.5701927	23183789.8106806	25167584.4421713	25559412.2628037	23610796.0750615	23594302.9468513	21816972.3262617	23679962.4301147	22286377.3943458	24002809.8460485	23937008.8052819	21146117.1906752	21650220.6248381	21595680.1700776
12676573.7475262	21041282.9708538	19706509.4759584	19174434.2174667	16164806.9632351	14195315.4560017	15964033.2713723	17346986.2825423	12344395.5696067	16854005.0258544	17901610.3176403	22853683.1496288	18048343.5765696	18014483.6740805	19299343.4937624	19337886.8831548
11020149.3397009	11465707.5643902	12245514.1772344	11531925.273819	11353190.0835841	10920359.8018945	10351264.9975064	11822491.8641089	9040320.49716909	10560897.1157725	12561990.9225303	11981067.2263441	11780294.3163082	13108475.9069616	12472626.0093174	12213447.5046128
12968547.2794042	17148936.2730493	16580783.3558873	14375543.1653987	14830207.9989018	14084839.2222225	15457635.0047702	16515452.2792067	11278564.6711711	14738217.7837014	16503917.8879139	17298424.7713401	15690537.8727343	14853358.9725351	14276317.3341337	13545840.6899405
8092918.48100143	7846300.01195916	8081763.29109135	8895818.55470107	8480805.30036867	8236092.98192852	8693044.85396531	7859904.47820363	7032282.44383287	8770768.1801983	8300043.53099007	7876652.90779095	8398623.36226127	8283682.12966668	8516213.30607592	8444627.35646714
18581603.8260015	5977315.46047694	10805372.9685283	8035331.25383854	17982040.4668341	16724832.4552708	9536287.03360459	12357293.5941089	17918173.2089553	7679627.93780268	9431658.87119925	6656171.4708793	9292737.23260583	7969479.27360768	6521215.20090615	6576502.78614644
11895473.5919135	12007704.5009099	12875898.6662179	11857060.1935639	12174340.6769304	11866549.1300499	11448561.0629697	12443874.6004862	9799280.28896198	11312153.7917141	12960210.1552938	12540496.0345972	12419350.7513642	13099803.2232417	12838207.9455558	12574942.3424391
12978022.8955599	15741884.466536	14982740.9129654	15898896.1570345	13880570.984664	13542042.4761895	14218186.7691449	14518307.5189968	11295751.719412	14941045.6978821	15415798.0659505	15291148.2234282	15570564.0642678	14375054.5049468	15235867.9669817	15919238.276648
11117453.0154835	9188192.27053178	9745961.04324426	10429585.0847346	10710404.5307431	11057254.9063257	10608625.8587641	10464310.0538803	9380744.2646895	10989512.0963322	9876795.75099992	8969232.73867329	10945969.5454599	9037488.55233185	8922483.61254237	10316491.6195533
19489853.4511802	14186206.0523703	17710895.2502548	13757789.2112894	19121211.6460878	18672888.9987643	13484237.577051	18007776.2486955	15952252.739975	12762819.390799	16832621.4820268	16430276.1714816	15016264.8504776	16818673.1198854	15574921.2616324	14489260.4794814
27432950.9062816	5246524.36460967	8005885.71020427	6739872.04823702	15152626.5855944	13333285.3385877	6178449.83419419	19964430.1927611	28888926.2876311	6615140.08611069	11647882.7130748	6203993.54431528	6567481.99809083	6914795.65606117	6758073.12640638	6630347.99420111
4748702.15110852	6592658.74863673	6093511.95518836	7045255.08933752	5747049.90893329	5303590.13327079	6120287.81188729	5737721.73264898	4530521.18886414	6300745.51379362	6232952.97719144	5485188.61624553	6743573.826234	6013880.15502327	6367378.22477791	6653529.09409906
375950.378678131	566512.452185822	541500.601714132	492937.138018464	419571.921136699	432539.159446889	473923.89513047	541656.572115679	237685.896320152	581617.061840935	594527.651432734	545571.829884103	508229.004353856	705168.327742386	683076.826674107	621882.0574515
25208489.2748769	30914108.4502546	30744284.1895085	26902537.847627	31256283.1088383	28696232.0032635	27562196.9272922	28708346.7778682	21441926.1968969	26914748.8753147	32541594.0954061	33593523.9480776	29763107.4074262	34105383.31553	35675761.9712818	32833116.8206649
12145179.6038547	5735090.48465262	9454246.70740793	7808592.18637428	29817888.2443018	20318747.2430126	9231291.67433589	7279371.32929049	10939424.6704861	7271776.32805406	8091253.04303095	6274007.597012	10198562.9007636	8068570.21579699	6491970.78586661	6278533.48686515
9036119.22813311	9183729.27801302	9881887.31076777	9406851.315911	9100367.92346985	8911790.1496382	9188609.21807087	9311842.62650087	7771891.45379302	9472230.50647897	9380497.80558405	9102926.7990941	9258856.58026238	9283190.74991071	9395466.92514974	9669447.61631265
10843636.8551742	13522481.4828801	13492129.8899879	13636672.7199752	12997712.4071152	11662896.0673688	11763169.6564447	13218245.5940231	9446127.39720654	12554408.0294624	14845815.8418852	13575121.8510262	14184348.7521594	14835072.5232366	14708198.3982736	14460709.0714052
737738.359948463	1057367.61156776	1033993.19578309	1130090.71006469	862600.215204958	852868.862709986	880258.890083204	963520.784751391	832464.459863013	1051578.17913672	1101958.57743685	1023966.72336407	1038944.64070145	1117230.37991873	1180267.27352502	1236236.95859443
13269949.6878611	13293154.2772841	12963268.1225513	14553927.0262187	13303819.0876842	13246772.5241737	14551201.704569	11709964.6418864	10822652.1356197	14906524.4593502	9541787.40769531	15659172.6923501	13713194.3599395	9572578.91964974	9935952.49222987	9879358.25251904
15208173.1579021	12855532.4290364	12879067.6054572	12886073.1451888	13835997.7132051	14261501.270147	14156813.3982741	14285230.6870112	11807310.7307686	14162425.6134489	12993789.5860606	11235924.726914	13312657.9569052	12105578.1977234	12251845.1681595	12572620.5833316
10972047.0241047	20721758.322905	19389912.0764809	18245896.5687438	13553548.8500689	12849619.3650635	15783162.5220603	16295514.429362	9651197.18691801	16006738.3393882	17764036.276415	21680812.991438	17482983.6619182	19189745.4968446	20019094.4392891	20158525.2469582
13959336.942583	6720567.80198216	8761577.00251791	8488322.08973395	12493336.883049	12418100.3963105	8810364.87891491	9989413.84452191	11526482.8009387	8725075.92182251	8332383.38755442	7162288.02983292	9095547.80476837	7757777.17503265	7472622.84306331	7472182.95062728
67942107.0967818	34288700.5950594	30038779.253425	45758159.6187722	47364117.7877085	58565370.7682956	56103818.4614318	39896246.5252501	60624809.469884	59220278.5311318	25829947.5178498	38653970.2511212	38873635.2062523	23931165.5232641	27609995.1423224	28182320.2430455
6944738.22921035	8490325.09542943	8301418.48369756	7893731.01831434	7586341.09815595	7549489.07495998	7602715.97519124	8459107.88361404	5839424.31854618	8137912.95377489	7518317.17087835	8392323.82805542	8390006.83354335	7707175.615753	7682703.85744331	7504669.60739508
36192784.4675656	28290595.4382934	32822555.2078674	27653291.1288801	35578209.0594461	34320195.4819135	29832600.6103705	33757706.2301902	31068118.6752836	27472383.6552992	33559229.6276806	28250382.9506858	29952929.0467807	32815547.6989649	30063565.4386057	28455882.948292
4388706.98394892	4876044.97664565	4554601.79483283	4720601.12794653	4641183.54329208	4521813.58991505	4626502.53635584	5009067.62037424	3858585.66333149	5084097.34873963	4820473.71388539	4296308.76846717	5040851.95209409	5065702.44585516	4884437.80064509	5442697.86285344
6545145.03479072	6568748.45335439	6519668.72465179	6489579.52420917	7609409.11862719	7443131.43604063	6949513.0751814	6885582.06131393	5105595.9167713	7429301.91392977	7417487.20500105	6629887.67333883	7424227.70988524	8211681.3051739	7606033.28100825	7369334.91571297
41556512.937468	14243561.2552166	18547722.4834385	20571969.3924053	28166646.3203682	33218048.5001811	23750699.5454632	21189462.010199	28000641.6106868	26700054.2041613	15578826.3707104	19609788.9254146	19534097.1618112	15541773.213638	15443599.2338719	15566659.4557424
1096759.50890971	1683827.0911779	1511651.54651556	1689992.04166984	1399114.31476881	1282717.32889476	1494242.53505743	1383689.14106405	872502.725202601	1561307.14215077	1583146.84113013	1656542.02906127	1577527.0814211	1504928.32457048	1614108.86866585	1641710.08813635
7739676.0411716	7601299.26459868	7644477.38491565	8243358.26346819	8633615.96031961	8201898.0523274	8247041.15857394	7552319.92344538	6816108.54500801	8635484.00441073	10127306.6496603	7150203.53227903	8736458.85605126	10113118.1021133	9792403.16940652	9822988.10994924
6642923.73685373	10398706.6854768	9406329.73275957	9585661.91055617	7989239.4557591	7384648.98444233	8879816.60098137	7883646.69255539	6092149.78401234	8658226.36250303	8564081.4231081	10196970.6882991	8713603.03135729	8087199.07391257	9783803.04874215	9889200.83772508
231237.311509463	140519.109890849	133122.506757817	169404.739439401	207151.250236648	238204.678821633	258774.946523108	164809.593611322	191214.59478013	213385.498735793	118250.078725084	123614.978610747	153799.054161319	115620.778719402	108531.843831758	123358.865805937
92615292.080148	34128590.8457938	39202142.5340487	47018151.0739509	54449325.2157994	66984729.5670861	57572669.1289623	47265525.8392441	74718607.4101853	61622438.1937529	29697951.574766	39728606.1400894	39553304.3817826	27832333.1571764	29772682.7913465	32943137.1867699
11090560.3564311	16032737.5276932	14442158.28007	15130582.9002086	13188173.896653	12263939.6450969	13182613.2259169	13535602.3145004	9966324.22386546	13911086.7613596	14207446.2123674	17915435.2296458	14971442.0852699	14818193.6452232	15235253.7996882	15169101.60255
175892.991145762	91007.919211495	96434.7690589558	92871.1766512048	105643.383355523	184372.28287477	159013.601896875	103081.987938065	55458.6670465061	165223.323058034	68569.5142890132	112878.75719896	123249.11905685	87080.8795320662	77295.4134870423	72480.1215674756
2971607.90258497	4336144.35827176	4087104.57713529	4636886.87068632	3765346.28689857	3317959.12633435	3994714.17298593	3411117.72388104	2605176.57665909	4032490.42926834	3471769.98641594	3167407.95444972	4431695.81694874	3523284.43863377	3719888.44947409	3688536.72629874
47466.4939219545	53365.0327155799	47445.3155418334	42696.6442889196	54454.2019918308	56400.6643329428	42938.4169757813	47334.6604710342	39550.5614976478	46116.317791853	45461.0149554258	52198.1269751778	52671.5574432722	55021.4456247407	43391.0197197058	53027.2048321488
