"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name"
"Q9HB71","Q9HB71",0.163951230213637,0.00678692176491397,0.0432888680361367,"Control vs hc-like","CACYBP"
"Q14974","Q14974",-0.221358720817332,0.00690745321337986,0.0435151641078407,"Control vs hc-like","KPNB1"
"Q9BV38","Q9BV38",0.369231859640269,0.00691479059296992,0.0435151641078407,"Control vs hc-like","WDR18"
"Q13247","Q13247",-0.178882619525627,0.00692030126596951,0.0435151641078407,"Control vs hc-like","SRSF6"
"Q92614","Q92614",-0.186419307080868,0.00692460920330289,0.0435151641078407,"Control vs hc-like","MYO18A"
"P16949","P16949",-0.166651568251133,0.00697499854653043,0.0436706710468431,"Control vs hc-like","STMN1"
"P49189","P49189",-0.209038734728864,0.00706939327163299,0.0440995485039963,"Control vs hc-like","ALDH9A1"
"Q02818","Q02818",0.159419060604439,0.0071060706942106,0.0441135527196924,"Control vs hc-like","NUCB1"
"Q9Y383","Q9Y383",-0.247492788822836,0.00714033304976754,0.0441135527196924,"Control vs hc-like","LUC7L2"
"P31153","P31153",0.143857181306601,0.00714934853237527,0.0441135527196924,"Control vs hc-like","MAT2A"
"P24752","P24752",-0.184812513667534,0.00723565729723898,0.0444795358258958,"Control vs hc-like","ACAT1"
"Q99536","Q99536",0.18028382070213,0.00726089897803819,0.0444795358258958,"Control vs hc-like","VAT1"
"P40429","P40429",-0.210052467477833,0.00731374229150671,0.0446426635212757,"Control vs hc-like","RPL13A"
"Q6P9B6","Q6P9B6",0.385062849076661,0.0075240360980991,0.0457622624109385,"Control vs hc-like","MEAK7"
"P55060","P55060",-0.171810452681338,0.00756865609223138,0.0458698267796087,"Control vs hc-like","CSE1L"
"P63173","P63173",-0.19602233237687,0.00777556731666898,0.0468676614206328,"Control vs hc-like","RPL38"
"Q9NQG5","Q9NQG5",0.186859880303338,0.00779076939887741,0.0468676614206328,"Control vs hc-like","RPRD1B"
"P28066","P28066",0.165555213184401,0.00781586367789766,0.0468676614206328,"Control vs hc-like","PSMA5"
"Q9NS69","Q9NS69",0.340038724019529,0.00797756654969076,0.0476694590670995,"Control vs hc-like","TOMM22"
"Q13564","Q13564",-0.4344296863833,0.00809253796397725,0.0481519886901893,"Control vs hc-like","NAE1"
"Q14232","Q14232",0.236462712130471,0.00811733779505795,0.0481519886901893,"Control vs hc-like","EIF2B1"
"Q9BRJ7","Q9BRJ7",-0.363200644322033,0.00814314312552819,0.0481519886901893,"Control vs hc-like","NUDT16L1"
"Q92905","Q92905",0.240253042114634,0.00827410507165707,0.0486376229413774,"Control vs hc-like","COPS5"
"Q15165","Q15165",-0.214798387865134,0.00828239028361683,0.0486376229413774,"Control vs hc-like","PON2"
"Q02952","Q02952",-0.158805070756266,0.00833558120751927,0.048710364093957,"Control vs hc-like","AKAP12"
"P84098","P84098",-0.228936700414071,0.00835198256925158,0.048710364093957,"Control vs hc-like","RPL19"
"Q9UQ80","Q9UQ80",-0.172568110867335,0.00841253028988222,0.0488960378282233,"Control vs hc-like","PA2G4"
"O75521","O75521",0.370727599169401,0.00847341306950959,0.0490823893107987,"Control vs hc-like","ECI2"
"P10253","P10253",0.295924927356502,0.00854974620911111,0.0493566704885296,"Control vs hc-like","GAA"
"Q9UMR2","Q9UMR2",-0.234459704479598,0.0086711720472786,0.0498885337720117,"Control vs hc-like","DDX19B"
"P43490","P43490",0.233370057392133,0.0087287654664134,0.0500331583068126,"Control vs hc-like","NAMPT"
"A6NHR9","A6NHR9",0.231349231138797,0.00875506821810344,0.0500331583068126,"Control vs hc-like","SMCHD1"
"P20671","P20671",-0.574688781681171,0.00889251829593087,0.0506486911637802,"Control vs hc-like","H2AC7"
"P29762","P29762",-0.268218365309533,0.00897333322486658,0.0509386216064926,"Control vs hc-like","CRABP1"
"P55263","P55263",-0.2815267663808,0.00911759639941718,0.051585603548862,"Control vs hc-like","ADK"
"P05067","P05067",-0.231685830978435,0.00935426727292999,0.0527493945887409,"Control vs hc-like","APP"
"P30038","P30038",-0.194438983316164,0.00944781369831058,0.0531010783109667,"Control vs hc-like","ALDH4A1"
"Q15388","Q15388",0.231919653914304,0.00974048381254993,0.0545659339893833,"Control vs hc-like","TOMM20"
"P62273","P62273",-0.174742239077236,0.00977295630678845,0.0545683429195434,"Control vs hc-like","RPS29"
"P04843","P04843",-0.149371516418299,0.0100693792930307,0.0560397154772261,"Control vs hc-like","RPN1"
"P22033","P22033",0.199070612651372,0.0101069568947426,0.0560656273346796,"Control vs hc-like","MMUT"
"Q9NYF8","Q9NYF8",-0.337327121095701,0.0101466343270731,0.0561029813604072,"Control vs hc-like","BCLAF1"
"O75312","O75312",-0.244425595378999,0.010203348355007,0.056233987859472,"Control vs hc-like","ZPR1"
"Q9NX40","Q9NX40",0.203970290358939,0.0102879341872353,0.056517264260844,"Control vs hc-like","OCIAD1"
"P68402","P68402",-0.145614311410469,0.0103733200999824,0.0568031000973312,"Control vs hc-like","PAFAH1B2"
"P62269","P62269",-0.148081959585493,0.010458731210336,0.0570872411897505,"Control vs hc-like","RPS18"
"Q6UVY6","Q6UVY6",-0.285813224293896,0.0105196844610669,0.0572364940485525,"Control vs hc-like","MOXD1"
"Q9Y4Z0","Q9Y4Z0",0.177743190378731,0.0105895424932835,0.057340633577044,"Control vs hc-like","LSM4"
"P46063","P46063",0.172565927493228,0.0106061653416141,0.057340633577044,"Control vs hc-like","RECQL"
"Q99816","Q99816",0.240114049258363,0.0108580232501289,0.0582171523241489,"Control vs hc-like","TSG101"
"P60201","P60201",-0.279462559440063,0.0108680186502577,0.0582171523241489,"Control vs hc-like","PLP1"
"P61978","P61978",-0.188910260499668,0.0108708481732703,0.0582171523241489,"Control vs hc-like","HNRNPK"
"Q8IUE6","Q8IUE6",-0.439111677925766,0.0109940272673993,0.0586640100768013,"Control vs hc-like","H2AC21"
"Q9BZF1","Q9BZF1",-0.443109871095201,0.0110231845123761,0.0586640100768013,"Control vs hc-like","OSBPL8"
"O75347","O75347",-0.187459953049633,0.0112111661424693,0.0594785543321658,"Control vs hc-like","TBCA"
"Q8WUY1","Q8WUY1",-0.319642805955503,0.011360126595086,0.060081663327427,"Control vs hc-like","THEM6"
"O00330","O00330",-0.378548424875568,0.0114259128302083,0.0602425063462684,"Control vs hc-like","PDHX"
"Q14558","Q14558",0.194625787742769,0.0117139415238486,0.0615094054836861,"Control vs hc-like","PRPSAP1"
"Q9H6L2","Q9H6L2",-0.210485643264732,0.0117672249628254,0.0615094054836861,"Control vs hc-like","TMEM231"
"P13489","P13489",-0.374418633202966,0.0117953000928791,0.0615094054836861,"Control vs hc-like","RNH1"
"O94967","O94967",0.264975379180836,0.0118449678363803,0.0615094054836861,"Control vs hc-like","WDR47"
"Q9NTJ5","Q9NTJ5",-0.325021656345299,0.0118495615435462,0.0615094054836861,"Control vs hc-like","SACM1L"
"P08574","P08574",-0.181804418229103,0.011882909221452,0.0615094054836861,"Control vs hc-like","CYC1"
"Q9Y3B4","Q9Y3B4",0.181129493170399,0.0124209841145775,0.063986358893036,"Control vs hc-like","SF3B6"
"P14136","P14136",0.698069130626369,0.0124365735722812,0.063986358893036,"Control vs hc-like","GFAP"
"Q9H1E3","Q9H1E3",-0.192872607656199,0.0125813985145543,0.0643888872866954,"Control vs hc-like","NUCKS1"
"P26640","P26640",-0.28085444993393,0.0125904283420256,0.0643888872866954,"Control vs hc-like","VARS1"
"P45974","P45974",0.166327942413027,0.0127261159731977,0.0648879506058555,"Control vs hc-like","USP5"
"P27694","P27694",-0.206403042929601,0.0127932518664029,0.0650355460551763,"Control vs hc-like","RPA1"
"Q16537","Q16537",0.288521868976234,0.012960144806328,0.0656878768011206,"Control vs hc-like","PPP2R5E"
"P61163","P61163",-0.163257076547772,0.0131216753307923,0.0663092376508587,"Control vs hc-like","ACTR1A"
"O94760","O94760",-0.215693695797672,0.013422704203818,0.0674711158675811,"Control vs hc-like","DDAH1"
"Q9UGP8","Q9UGP8",-0.407440222539803,0.0134308328121609,0.0674711158675811,"Control vs hc-like","SEC63"
"O60832","O60832",-0.206538967728264,0.01353365804286,0.0677877048440901,"Control vs hc-like","DKC1"
"P49773","P49773",-0.141351311928901,0.0136966905003898,0.0684031200063455,"Control vs hc-like","HINT1"
