"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name"
"P10253","P10253",-0.658229641302519,2.73346427117671e-05,0.000822289215182466,"CSpermidine-CControl","GAA"
"Q86YW5","Q86YW5",0.454722655384007,2.75588987302063e-05,0.000822289215182466,"CSpermidine-CControl","TREML1"
"Q9NUQ9","Q9NUQ9",-0.472986134259401,2.78029451104078e-05,0.000822289215182466,"CSpermidine-CControl","FAM49B"
"Q8IV08","Q8IV08",-0.729304058432255,2.78614477671715e-05,0.000822289215182466,"CSpermidine-CControl","PLD3"
"P07602","P07602",-1.13039059020296,2.83784591390661e-05,0.000826380730129605,"CSpermidine-CControl","PSAP"
"O00264","O00264",0.470533631911668,2.92570592349018e-05,0.000840755491697704,"CSpermidine-CControl","PGRMC1"
"P04080","P04080",-0.497091163365283,3.16477150014008e-05,0.000892449344910069,"CSpermidine-CControl","CSTB"
"P05121","P05121",0.523013220715555,3.18731908896453e-05,0.000892449344910069,"CSpermidine-CControl","SERPINE1"
"P02675","P02675",0.562195490840722,3.31311691679057e-05,0.000915930043831723,"CSpermidine-CControl","FGB"
"O94919","O94919",0.375810610304203,3.40587750043376e-05,0.000929804557618416,"CSpermidine-CControl","ENDOD1"
"O60268","O60268",0.752582239738004,3.45686481502703e-05,0.000932073179755436,"CSpermidine-CControl","KIAA0513"
"Q4KMQ2","Q4KMQ2",0.404012620918525,3.50038008989937e-05,0.000932296355651247,"CSpermidine-CControl","ANO6"
"P08758","P08758",-0.793395249225039,3.54574063345773e-05,0.000932999704032733,"CSpermidine-CControl","ANXA5"
"P08708","P08708",-0.319705313191783,3.60179740854085e-05,0.000934281829934971,"CSpermidine-CControl","RPS17"
"Q01433","Q01433",0.314133028102983,3.65916488330874e-05,0.000934281829934971,"CSpermidine-CControl","AMPD2"
"O60831","O60831",0.461729762462721,3.67894859772928e-05,0.000934281829934971,"CSpermidine-CControl","PRAF2"
"P06748","P06748",-0.542249529839744,3.79606011345029e-05,0.000952941987100625,"CSpermidine-CControl","NPM1"
"P27105","P27105",0.406612187567852,3.84594343406232e-05,0.000954493234090012,"CSpermidine-CControl","STOM"
"P13796","P13796",-0.737218261241285,3.92603707226571e-05,0.000959117414113312,"CSpermidine-CControl","LCP1"
"Q7RTX1","Q7RTX1",-0.923254178205511,3.95240692629112e-05,0.000959117414113312,"CSpermidine-CControl","TAS1R1"
"P16109","P16109",0.43222341808892,4.26500464544718e-05,0.00102360111490732,"CSpermidine-CControl","SELP"
"Q13201","Q13201",0.580909789630724,4.3589261927962e-05,0.00103477117446379,"CSpermidine-CControl","MMRN1"
"Q96HS1","Q96HS1",0.47137765157869,4.41640735977731e-05,0.00103593760884761,"CSpermidine-CControl","PGAM5"
"P16284","P16284",0.418736620554419,4.49567786028292e-05,0.00103593760884761,"CSpermidine-CControl","PECAM1"
"Q14766","Q14766",0.506469264326643,4.5061388663243e-05,0.00103593760884761,"CSpermidine-CControl","LTBP1"
"Q9P2E9","Q9P2E9",-0.377905905282184,4.58839109878889e-05,0.00104385897497447,"CSpermidine-CControl","RRBP1"
"Q13586","Q13586",0.315721913196413,4.67147713193835e-05,0.00105057892373102,"CSpermidine-CControl","STIM1"
"O14950","O14950",0.459643692877638,4.71678466948868e-05,0.00105057892373102,"CSpermidine-CControl","MYL12A"
"Q9NVK5","Q9NVK5",0.347094382932827,4.81872486309185e-05,0.00105057892373102,"CSpermidine-CControl","FGFR1OP2"
"P09960","P09960",-0.51547978022051,4.82319285989327e-05,0.00105057892373102,"CSpermidine-CControl","LTA4H"
"P25774","P25774",-0.880542102661476,4.85844648795024e-05,0.00105057892373102,"CSpermidine-CControl","CTSS"
"P09382","P09382",-0.561352003471818,5.16209502671976e-05,0.00110529564101529,"CSpermidine-CControl","LGALS1"
"P14543","P14543",0.49991428563369,5.23502474789122e-05,0.00110760026023069,"CSpermidine-CControl","NID1"
"P42766","P42766",-0.711725536442895,5.40064072101626e-05,0.00110760026023069,"CSpermidine-CControl","RPL35"
"P24844","P24844",0.353638651529643,5.46624672009382e-05,0.00110760026023069,"CSpermidine-CControl","MYL9"
"Q9UIJ7","Q9UIJ7",0.460808600842018,5.4938889879352e-05,0.00110760026023069,"CSpermidine-CControl","AK3"
"P15144","P15144",-0.686296663425434,5.57132877958132e-05,0.00110760026023069,"CSpermidine-CControl","ANPEP"
"P06396","P06396",0.418152594423052,5.57247243410805e-05,0.00110760026023069,"CSpermidine-CControl","GSN"
"Q12906","Q12906",-0.743958066906075,5.62165472436191e-05,0.00110760026023069,"CSpermidine-CControl","ILF3"
"P09525","P09525",-0.539398253389688,5.62740246089977e-05,0.00110760026023069,"CSpermidine-CControl","ANXA4"
"P61916","P61916",-0.827473997352723,5.63427179942528e-05,0.00110760026023069,"CSpermidine-CControl","NPC2"
"P60903","P60903",-0.770892242577528,5.68000133451637e-05,0.00110760026023069,"CSpermidine-CControl","S100A10"
"Q9BVC6","Q9BVC6",0.411213864643106,5.89986106030823e-05,0.00114029173059409,"CSpermidine-CControl","TMEM109"
"P11940","P11940",-0.309574941049767,6.10489326244585e-05,0.00116956902501594,"CSpermidine-CControl","PABPC1"
"P35579","P35579",0.478796931033568,6.18792035295944e-05,0.0011751667870316,"CSpermidine-CControl","MYH9"
"Q05682","Q05682",0.373247973789674,6.34523894712317e-05,0.00119465533280319,"CSpermidine-CControl","CALD1"
"P01023","P01023",-0.712481119748389,6.4748341252355e-05,0.00120245925092048,"CSpermidine-CControl","A2M"
"P19338","P19338",-0.588883405245859,6.49680364508316e-05,0.00120245925092048,"CSpermidine-CControl","NCL"
"Q7Z2H8","Q7Z2H8",-0.535482771233571,6.55821694047061e-05,0.0012036256973099,"CSpermidine-CControl","SLC36A1"
"Q14BN4","Q14BN4",0.306704540705045,6.6336727955521e-05,0.00120721102828502,"CSpermidine-CControl","SLMAP"
"P20702","P20702",-0.774805888416378,6.68830285817253e-05,0.00120721102828502,"CSpermidine-CControl","ITGAX"
"Q9Y4G6","Q9Y4G6",0.558123908935126,6.81855255707108e-05,0.00122063268726584,"CSpermidine-CControl","TLN2"
"P05556","P05556",0.385948740468823,7.35706413973129e-05,0.00129714977085904,"CSpermidine-CControl","ITGB1"
"P09486","P09486",0.460485950299599,7.36476976128759e-05,0.00129714977085904,"CSpermidine-CControl","SPARC"
"P13747","P13747",0.393258320091192,7.46311805226779e-05,0.00130138322530017,"CSpermidine-CControl","HLA-E"
"P05106","P05106",0.549861281247932,7.5079801459625e-05,0.00130138322530017,"CSpermidine-CControl","ITGB3"
"Q14254","Q14254",0.366593492934719,7.64492035399362e-05,0.00131468551599386,"CSpermidine-CControl","FLOT2"
"P19878","P19878",-0.463991486248599,7.87870093990914e-05,0.0013415044999637,"CSpermidine-CControl","NCF2"
"P62277","P62277",-0.522692047709793,7.92372163440098e-05,0.0013415044999637,"CSpermidine-CControl","RPS13"
"P01137","P01137",0.416724815918823,8.29419529695192e-05,0.00137831065586029,"CSpermidine-CControl","TGFB1"
"Q969E2","Q969E2",0.270224840122452,8.32393395515592e-05,0.00137831065586029,"CSpermidine-CControl","SCAMP4"
"Q92688","Q92688",-0.55345208290818,8.33044901893581e-05,0.00137831065586029,"CSpermidine-CControl","ANP32B"
"P07686","P07686",-0.538016307571734,8.46138846180624e-05,0.00138944905267555,"CSpermidine-CControl","HEXB"
"P26373","P26373",-0.415647323133491,8.67509609213343e-05,0.0014139111839716,"CSpermidine-CControl","RPL13"
"Q09666","Q09666",-0.689760979197679,8.78312566853637e-05,0.00142091455259877,"CSpermidine-CControl","AHNAK"
"O75947","O75947",0.345105390551758,8.95696604651546e-05,0.00143838337099925,"CSpermidine-CControl","ATP5PD"
"Q96CX2","Q96CX2",-0.458937530502162,9.17819009860366e-05,0.00146315088871171,"CSpermidine-CControl","KCTD12"
"P26583","P26583",-0.755559320590883,9.38931302302236e-05,0.00148190981704393,"CSpermidine-CControl","HMGB2"
"P10909","P10909",0.442040697585647,9.43156889052687e-05,0.00148190981704393,"CSpermidine-CControl","CLU"
"O00602","O00602",0.338340682509127,9.6633525092489e-05,0.00150420442975309,"CSpermidine-CControl","FCN1"
"P05388","P05388",-0.461708276965577,9.711209917362e-05,0.00150420442975309,"CSpermidine-CControl","RPLP0"
"Q14108","Q14108",-0.506764568606492,9.86914828361196e-05,0.00151790280643722,"CSpermidine-CControl","SCARB2"
"Q9NYC9","Q9NYC9",0.482010255768511,0.000100682145517917,0.00153119349311548,"CSpermidine-CControl","DNAH9"
"P02679","P02679",0.562783826446559,0.000100957812732889,0.00153119349311548,"CSpermidine-CControl","FGG"
"P02776","P02776",0.467051096118222,0.000102687917214368,0.00154551822778885,"CSpermidine-CControl","PF4"
"P84098","P84098",-0.609861616427334,0.000103317610465738,0.00154551822778885,"CSpermidine-CControl","RPL19"
"O00115","O00115",-0.79028881100821,0.000107173780261486,0.00159229616388494,"CSpermidine-CControl","DNASE2"
"P25705","P25705",0.298262943948998,0.000108868980862719,0.00160655306894715,"CSpermidine-CControl","ATP5F1A"
"Q99623","Q99623",0.279721588672285,0.000113039719931076,0.0016569043512045,"CSpermidine-CControl","PHB2"
"Q16181","Q16181",0.296742577759378,0.000114891046267941,0.00167281363366122,"CSpermidine-CControl","SEPTIN7"
"Q96CN7","Q96CN7",0.32713512595403,0.000116879316409999,0.00169049289430091,"CSpermidine-CControl","ISOC1"
"P36542","P36542",0.317983326669282,0.000117918927915685,0.00169430880636747,"CSpermidine-CControl","ATP5F1C"
"P09429","P09429",-0.718279290874676,0.000120498554439573,0.00172005779670607,"CSpermidine-CControl","HMGB1"
"Q05397","Q05397",0.324635250902581,0.000122609594906093,0.00173882698230459,"CSpermidine-CControl","PTK2"
"P46778","P46778",-0.671292208946035,0.000125686617951131,0.0017604186354532,"CSpermidine-CControl","RPL21"
"P30043","P30043",-0.612005079014601,0.000125744188246657,0.0017604186354532,"CSpermidine-CControl","BLVRB"
"Q9UI12","Q9UI12",-0.335394996568155,0.000127741094377934,0.00177698439567775,"CSpermidine-CControl","ATP6V1H"
"P27338","P27338",0.370231106544523,0.000128708376638295,0.00177910819353187,"CSpermidine-CControl","MAOB"
"Q8IV20","Q8IV20",-0.904517717167534,0.00013148786161102,0.00180609741986457,"CSpermidine-CControl","LACC1"
"O00754","O00754",-1.13410134017298,0.000139219059154017,0.00189282418379581,"CSpermidine-CControl","MAN2B1"
"P04792","P04792",0.309732203973727,0.000140346657817095,0.00189282418379581,"CSpermidine-CControl","HSPB1"
"P60660","P60660",0.531634138071784,0.000140401793852986,0.00189282418379581,"CSpermidine-CControl","MYL6"
"P17301","P17301",0.320046623854825,0.000141776447988193,0.0018996304442099,"CSpermidine-CControl","ITGA2"
"Q9NRV9","Q9NRV9",-0.606909510882804,0.000146155294413261,0.00194636074999123,"CSpermidine-CControl","HEBP1"
"Q01105","Q01105",-0.510281960457959,0.000151444292560573,0.00199588724046006,"CSpermidine-CControl","SET"
"P62857","P62857",-0.369563314482264,0.00015170205215951,0.00199588724046006,"CSpermidine-CControl","RPS28"
"Q13423","Q13423",0.320667818995133,0.000158238868270279,0.00204100682274685,"CSpermidine-CControl","NNT"
"Q86VB7","Q86VB7",-0.683536777378411,0.000159210338870063,0.00204100682274685,"CSpermidine-CControl","CD163"
"P62910","P62910",-0.413203526627768,0.000159660842369956,0.00204100682274685,"CSpermidine-CControl","RPL32"
"P15880","P15880",-0.306995882477352,0.00015966955807414,0.00204100682274685,"CSpermidine-CControl","RPS2"
"P62851","P62851",-0.484738696517592,0.000160393456005949,0.00204100682274685,"CSpermidine-CControl","RPS25"
"P06576","P06576",0.357223091086524,0.000161265584659274,0.00204100682274685,"CSpermidine-CControl","ATP5F1B"
"P38159","P38159",-0.396084160475599,0.000162136387642481,0.00204100682274685,"CSpermidine-CControl","RBMX"
"Q96AP7","Q96AP7",0.284076677935182,0.000162607686427633,0.00204100682274685,"CSpermidine-CControl","ESAM"
"Q14103","Q14103",-0.344358489630082,0.000164994875892469,0.0020462585367519,"CSpermidine-CControl","HNRNPD"
"P37802","P37802",0.422046832332018,0.000165637235801559,0.0020462585367519,"CSpermidine-CControl","TAGLN2"
"P61978","P61978",-0.311368118224781,0.000165836886907091,0.0020462585367519,"CSpermidine-CControl","HNRNPK"
"Q12905","Q12905",-0.590523597594249,0.000167244193502883,0.00204726551248293,"CSpermidine-CControl","ILF2"
"P10720","P10720",0.451727535156589,0.000167793281471815,0.00204726551248293,"CSpermidine-CControl","PF4V1"
"O43567","O43567",-0.910640409857296,0.000173807125665912,0.00210136123451095,"CSpermidine-CControl","RNF13"
"O15231","O15231",0.311696008151674,0.000174151274471832,0.00210136123451095,"CSpermidine-CControl","ZNF185"
"Q9BQE3","Q9BQE3",0.443836751945863,0.000176431641613025,0.00211717969935631,"CSpermidine-CControl","TUBA1C"
"P13639","P13639",-0.323456637986283,0.000178186438266544,0.00212372538833951,"CSpermidine-CControl","EEF2"
"P18124","P18124",-0.314733744822036,0.000178921919164134,0.00212372538833951,"CSpermidine-CControl","RPL7"
"A8K979","A8K979",0.396175011285429,0.000185106026928466,0.00218525169087443,"CSpermidine-CControl","ERI2"
"Q16629","Q16629",-0.432362630155428,0.00019349173835044,0.00226224149094977,"CSpermidine-CControl","SRSF7"
"P62269","P62269",-0.56359222372928,0.000195008014738846,0.00226224149094977,"CSpermidine-CControl","RPS18"
"Q9UJ70","Q9UJ70",-0.387796177563473,0.000195407329123341,0.00226224149094977,"CSpermidine-CControl","NAGK"
"Q07666","Q07666",-0.66496541079589,0.000196907409361153,0.00226224149094977,"CSpermidine-CControl","KHDRBS1"
"Q13094","Q13094",0.367231545193796,0.000197718937983513,0.00226224149094977,"CSpermidine-CControl","LCP2"
"P09467","P09467",-0.458039529788397,0.000197842547972255,0.00226224149094977,"CSpermidine-CControl","FBP1"
"O00584","O00584",-0.30880323790975,0.000209237338085015,0.00238007472071704,"CSpermidine-CControl","RNASET2"
"Q12912","Q12912",0.294909834829554,0.00021075505225917,0.00238491727530585,"CSpermidine-CControl","LRMP"
"Q9Y3U8","Q9Y3U8",-0.566129020571843,0.000214913898627321,0.00241944306495912,"CSpermidine-CControl","RPL36"
"P40429","P40429",-0.32538192749783,0.000217925472256372,0.00244027524368149,"CSpermidine-CControl","RPL13A"
"Q93084","Q93084",0.399700040479239,0.000219407772489039,0.00244027524368149,"CSpermidine-CControl","ATP2A3"
"O43815","O43815",0.386275266693422,0.000220116402474933,0.00244027524368149,"CSpermidine-CControl","STRN"
"P24557","P24557",0.330294211329999,0.000224099499417277,0.00247188538751179,"CSpermidine-CControl","TBXAS1"
"Q5SQ64","Q5SQ64",0.369725869482675,0.000225869573223671,0.00247889019055526,"CSpermidine-CControl","LY6G6F"
"Q9BYX2","Q9BYX2",-0.481561091511757,0.000233040243041296,0.00254479945401095,"CSpermidine-CControl","TBC1D2"
"O00193","O00193",-0.793737539105084,0.000236450789223051,0.00256913667620337,"CSpermidine-CControl","C11orf58"
"Q9Y2Q0","Q9Y2Q0",0.336351761888931,0.000237621615656173,0.00256913667620337,"CSpermidine-CControl","ATP8A1"
"P00488","P00488",0.441701305807033,0.000242808419883585,0.00260855461069051,"CSpermidine-CControl","F13A1"
"P49257","P49257",0.295901867281881,0.000243656199899663,0.00260855461069051,"CSpermidine-CControl","LMAN1"
"P80723","P80723",-1.05095803266939,0.000247244418782901,0.00263405761278954,"CSpermidine-CControl","BASP1"
"Q9NX63","Q9NX63",0.342220260107286,0.000249069168138246,0.00264061681171811,"CSpermidine-CControl","CHCHD3"
"P12814","P12814",0.402206837837291,0.000250393246573766,0.00264183019573481,"CSpermidine-CControl","ACTN1"
"P05067","P05067",0.341951619269341,0.000260251942470336,0.00273264539593853,"CSpermidine-CControl","APP"
"P14550","P14550",-0.378988752370166,0.000266037795555914,0.00278003131815366,"CSpermidine-CControl","AKR1A1"
"P48507","P48507",0.496667210094376,0.000275875276727418,0.00286910287796515,"CSpermidine-CControl","GCLM"
"P39023","P39023",-0.422117588456182,0.000277681046150053,0.00287419623124036,"CSpermidine-CControl","RPL3"
"P43304","P43304",0.285240419339573,0.000286983213141522,0.00294627414523693,"CSpermidine-CControl","GPD2"
"Q9Y4D1","Q9Y4D1",0.729799052676523,0.000287342670757997,0.00294627414523693,"CSpermidine-CControl","DAAM1"
"P42892","P42892",0.316531179438918,0.000289811740827429,0.00295770486900516,"CSpermidine-CControl","ECE1"
"P06454","P06454",-1.20469232611188,0.000295178722114173,0.00299846664696443,"CSpermidine-CControl","PTMA"
"O00560","O00560",-0.43324466967622,0.000299534389510271,0.00302862549393718,"CSpermidine-CControl","SDCBP"
"Q15942","Q15942",0.31315845953959,0.000312084581782159,0.00314098030696883,"CSpermidine-CControl","ZYX"
"P30405","P30405",0.362579958811665,0.000314854954335435,0.00314895603986973,"CSpermidine-CControl","PPIF"
"Q9NR12","Q9NR12",0.361142052449441,0.000315760701800124,0.00314895603986973,"CSpermidine-CControl","PDLIM7"
"P14770","P14770",0.407705455485608,0.000323431987465104,0.00321079754828994,"CSpermidine-CControl","GP9"
"P55008","P55008",-0.40207551631558,0.000325246651913263,0.00321420220714283,"CSpermidine-CControl","AIF1"
"O14618","O14618",0.335070519966536,0.000343784341534658,0.00336634102871909,"CSpermidine-CControl","CCS"
"P50148","P50148",0.34935433706881,0.000345795878823712,0.00336634102871909,"CSpermidine-CControl","GNAQ"
"P06703","P06703",-0.670422948755849,0.000345885813386496,0.00336634102871909,"CSpermidine-CControl","S100A6"
"O75563","O75563",0.283557956722102,0.000348651543644161,0.00336634102871909,"CSpermidine-CControl","SKAP2"
"Q96A26","Q96A26",0.352997981515184,0.000348672174276331,0.00336634102871909,"CSpermidine-CControl","FAM162A"
"P61254","P61254",-0.330191113973516,0.000350379513613418,0.00336634102871909,"CSpermidine-CControl","RPL26"
"O75915","O75915",0.423862595600916,0.00035143120629485,0.00336634102871909,"CSpermidine-CControl","ARL6IP5"
"Q9BW04","Q9BW04",0.626498043666153,0.000353109956475904,0.00336765128796233,"CSpermidine-CControl","C1orf116"
"P18054","P18054",0.39029088170016,0.000356949289922242,0.00338946630082686,"CSpermidine-CControl","ALOX12"
"Q9H4B7","Q9H4B7",0.497549013767888,0.000361349315347954,0.00341568912110107,"CSpermidine-CControl","TUBB1"
"O75367","O75367",-0.29889637470496,0.000362838771105974,0.00341568912110107,"CSpermidine-CControl","MACROH2A1"
"Q04917","Q04917",0.2908795143364,0.000364594089858141,0.00341748279935699,"CSpermidine-CControl","YWHAH"
"P35637","P35637",-0.506143096057766,0.000369888459725145,0.00345229229076802,"CSpermidine-CControl","FUS"
"Q92835","Q92835",0.290975454591614,0.00037189296182015,0.00345623076006471,"CSpermidine-CControl","INPP5D"
"Q9Y490","Q9Y490",0.505026197947437,0.000385388445403707,0.00356647612187159,"CSpermidine-CControl","TLN1"
"P15104","P15104",-0.711302713628882,0.000387904223765468,0.00357322586396534,"CSpermidine-CControl","GLUL"
"Q9NY65","Q9NY65",0.409362877834369,0.000389389997996223,0.00357322586396534,"CSpermidine-CControl","TUBA8"
"Q14165","Q14165",0.240741365187816,0.00040703991666304,0.0037195614141928,"CSpermidine-CControl","MLEC"
"O15173","O15173",0.273280192421979,0.000412420870672888,0.00375302992312328,"CSpermidine-CControl","PGRMC2"
"P00387","P00387",0.38244276598455,0.000414995323939388,0.00376078749993205,"CSpermidine-CControl","CYB5R3"
"P09012","P09012",-0.713730297989311,0.000418429198570937,0.00376395920322754,"CSpermidine-CControl","SNRPA"
"P22695","P22695",0.231564804204115,0.000418792164095371,0.00376395920322754,"CSpermidine-CControl","UQCRC2"
"Q8TCU6","Q8TCU6",0.46767783603925,0.000421997880352098,0.00377642799480675,"CSpermidine-CControl","PREX1"
