"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"SIT1","SIT1",0.132218571428571,0.0668391494566635,0.141297769053408,"group2-group1"
"CA7","CA7",-0.1489375,0.0669603178709239,0.141451861111613,"group2-group1"
"FGF3","FGF3",0.123538441558442,0.0671420892174909,0.141733660956231,"group2-group1"
"NPPC","NPPC",0.181677694805195,0.067615079398973,0.142629361151181,"group2-group1"
"HMCN2","HMCN2",0.18799038961039,0.0677062432050349,0.142718915532915,"group2-group1"
"DMD","DMD",0.152883928571429,0.0678310487349792,0.1428792040212,"group2-group1"
"NPDC1","NPDC1",0.0914299675324677,0.067912008368543,0.14294697163781,"group2-group1"
"ANXA5","ANXA5",0.144996038961039,0.0680407042420667,0.143012834107006,"group2-group1"
"LAMA4","LAMA4",0.0877440584415584,0.0680887830868183,0.143012834107006,"group2-group1"
"FURIN","FURIN",0.107137305194805,0.0680897281840524,0.143012834107006,"group2-group1"
"CFD","CFD",0.0688405519480518,0.068186696464296,0.143113911633515,"group2-group1"
"FGF16","FGF16",0.169021201298702,0.0690215620160105,0.144762474378605,"group2-group1"
"MAN1A2","MAN1A2",0.0848036363636364,0.069253316294716,0.145144647169898,"group2-group1"
"BTD","BTD",0.0642736038961039,0.0693311293669622,0.145203866365403,"group2-group1"
"AGR3","AGR3",0.341672272727273,0.069448171247554,0.145345101253809,"group2-group1"
"TARM1","TARM1",-0.244978246753247,0.0695424209774028,0.14543846785424,"group2-group1"
"GASK1A","GASK1A",0.182050487012987,0.0698269847986324,0.145897890873035,"group2-group1"
"ALPI","ALPI",0.457278701298701,0.0698616863122414,0.145897890873035,"group2-group1"
"PRG3","PRG3",0.17483474025974,0.0703286075909171,0.146768390485318,"group2-group1"
"CCL11","CCL11",0.107099350649351,0.0706681055622723,0.147371921208155,"group2-group1"
"ERVV.1","ERVV.1",-0.146911785714286,0.0710204736225363,0.148001413736864,"group2-group1"
"IL20RB","IL20RB",-0.108844058441558,0.0713247435392564,0.148529849729937,"group2-group1"
"XCL1","XCL1",0.152245714285714,0.0726233357273356,0.151126685853049,"group2-group1"
"COLEC12","COLEC12",0.080664025974026,0.0740503828388642,0.153986956506652,"group2-group1"
"MAPK13","MAPK13",0.14667461038961,0.0743849070712322,0.154549535021519,"group2-group1"
"APOH","APOH",0.104571168831169,0.0744264143055846,0.154549535021519,"group2-group1"
"ATXN2","ATXN2",0.367611850649351,0.0750381346491306,0.155709443712431,"group2-group1"
"PDCD1","PDCD1",0.151826785714286,0.0751604516716877,0.155792419665598,"group2-group1"
"SEMA3G","SEMA3G",-0.113331980519481,0.0751844646440804,0.155792419665598,"group2-group1"
"CSF3","CSF3",-0.157906915584415,0.075392955256319,0.156114034559021,"group2-group1"
"FOXO3","FOXO3",0.375235454545455,0.0758636744548775,0.156977800955361,"group2-group1"
"CD34","CD34",-0.0646545454545454,0.076020511837763,0.157191319466934,"group2-group1"
"PILRB","PILRB",0.165334253246753,0.0762410468034913,0.157536154537538,"group2-group1"
"NPHS1","NPHS1",0.109692727272727,0.0765623815904904,0.158088638520181,"group2-group1"
"CD300LG","CD300LG",-0.118051136363636,0.0769569363287323,0.15879142495999,"group2-group1"
"MFAP5","MFAP5",0.117814512987013,0.0772080530622418,0.159197463386607,"group2-group1"
"OGFR","OGFR",0.144042922077922,0.0772633309328914,0.159199409024875,"group2-group1"
"MELTF","MELTF",0.0872883441558441,0.0773807687726746,0.159233997071922,"group2-group1"
"SUSD4","SUSD4",-0.115699123376623,0.077388809498436,0.159233997071922,"group2-group1"
"ATRN","ATRN",0.0562493506493506,0.0775629286037726,0.159480267234424,"group2-group1"
"IL12A_IL12B","IL12A_IL12B",0.21220538961039,0.077736320753326,0.159724698322051,"group2-group1"
"AHNAK2","AHNAK2",0.107761915584416,0.0778928397572357,0.159934141898178,"group2-group1"
"RANGAP1","RANGAP1",0.112928116883117,0.0780846533525739,0.160166389372062,"group2-group1"
"INSL3","INSL3",0.422156168831169,0.0781152800043267,0.160166389372062,"group2-group1"
"TTR","TTR",0.102059415584416,0.0783419826026679,0.160518887430641,"group2-group1"
"RAB44","RAB44",0.165789318181818,0.0784233175759338,0.16057324982354,"group2-group1"
"GABRA4","GABRA4",0.317821103896104,0.0786900369443323,0.161006849334423,"group2-group1"
"FMNL1","FMNL1",0.179711688311688,0.0788401516834949,0.16113410051614,"group2-group1"
"C8B","C8B",-0.079904448051948,0.0788622184778651,0.16113410051614,"group2-group1"
"CCL24","CCL24",0.245209383116884,0.0791659375214729,0.161641949085655,"group2-group1"
"LILRA2","LILRA2",0.131065779220779,0.0793361309662001,0.161876646052205,"group2-group1"
"SERPINB5","SERPINB5",0.189908733766234,0.0794640967819927,0.162024915498426,"group2-group1"
"IFIT3","IFIT3",0.0891914285714287,0.0795312068698742,0.162048982008854,"group2-group1"
"TIE1","TIE1",0.129068766233766,0.0797455325942671,0.162372766157889,"group2-group1"
"FAM3D","FAM3D",0.250313376623377,0.0808014141894172,0.164408433038189,"group2-group1"
"RNF31","RNF31",0.172399967532467,0.0814317556813369,0.165576019532489,"group2-group1"
"PSAPL1","PSAPL1",0.16487224025974,0.0816310378980235,0.165866117226913,"group2-group1"
"RSPO1","RSPO1",0.112309253246753,0.0819229230082582,0.16634384228288,"group2-group1"
"ACADM","ACADM",0.201699058441558,0.0820253567387439,0.166380644243402,"group2-group1"
"UXS1","UXS1",0.275476396103896,0.0820546180654322,0.166380644243402,"group2-group1"
"CEACAM18","CEACAM18",-0.179574837662338,0.0822141066439248,0.166588749976971,"group2-group1"
"CACNA1C","CACNA1C",0.11713038961039,0.0822945559186671,0.166636523041945,"group2-group1"
"EVPL","EVPL",0.132573019480519,0.0827240055226227,0.167390425539561,"group2-group1"
"SSC4D","SSC4D",0.429279285714286,0.0841144499808156,0.170086499961208,"group2-group1"
"ITGA2","ITGA2",-0.110179772727273,0.0847111634181057,0.171174971596586,"group2-group1"
"FLT3LG","FLT3LG",0.116915064935065,0.0847751740562367,0.17118625774278,"group2-group1"
"MFGE8","MFGE8",0.171452597402597,0.0849406362943693,0.171402248169767,"group2-group1"
"VMO1","VMO1",0.267508571428571,0.0850554744612327,0.17144131059408,"group2-group1"
"CTSZ","CTSZ",0.119618863636364,0.0850770189774036,0.17144131059408,"group2-group1"
"PZP","PZP",-0.160837240259741,0.0852530376567733,0.171677938374121,"group2-group1"
"F10","F10",0.0823828896103896,0.0865643325246798,0.174198828500901,"group2-group1"
"ADA2","ADA2",0.143404253246753,0.0867834877366779,0.174506893433493,"group2-group1"
"FAM3B","FAM3B",0.106371525974026,0.0868835300728415,0.174506893433493,"group2-group1"
"NELL1","NELL1",0.128638928571429,0.0868960947165416,0.174506893433493,"group2-group1"
"TIMD4","TIMD4",-0.147990811688312,0.0871350583821146,0.1748669322326,"group2-group1"
"VCAN","VCAN",-0.0917789935064934,0.0876481159967088,0.175776166920162,"group2-group1"
"BCHE","BCHE",0.0880183116883117,0.087738975098884,0.175838028070951,"group2-group1"
"SLITRK2","SLITRK2",0.128853051948052,0.0890554738871425,0.17835443505764,"group2-group1"
"FGA","FGA",-0.145039448051948,0.0893244941830177,0.178713468491333,"group2-group1"
"COL3A1","COL3A1",0.125393733766234,0.0893567342456665,0.178713468491333,"group2-group1"
"MB","MB",0.19973987012987,0.0896188696825173,0.179087834782296,"group2-group1"
"SFRP4","SFRP4",0.11798487012987,0.0896661616469722,0.179087834782296,"group2-group1"
"CPA4","CPA4",0.131873961038961,0.0897426935409919,0.179118591331816,"group2-group1"
"TNFRSF10A","TNFRSF10A",0.117029090909091,0.0899544733775791,0.179362600528701,"group2-group1"
"NECTIN2","NECTIN2",0.0931163636363637,0.0899873797874371,0.179362600528701,"group2-group1"
"MEGF9","MEGF9",0.0657341558441557,0.091460868400082,0.182175625025316,"group2-group1"
"TNFRSF9","TNFRSF9",0.121775194805195,0.0921017297712489,0.183327492003912,"group2-group1"
"LRP2","LRP2",0.144485324675325,0.092410385249351,0.183816991704412,"group2-group1"
"CCL25","CCL25",0.172979967532468,0.0926373289093487,0.183969588985228,"group2-group1"
"KDR","KDR",0.0759449675324675,0.0926676001373996,0.183969588985228,"group2-group1"
"BMPER","BMPER",-0.0691506493506492,0.0926754653045041,0.183969588985228,"group2-group1"
"PTPRF","PTPRF",0.0938516883116883,0.0929149881712481,0.184320186419605,"group2-group1"
"KCNIP4","KCNIP4",-0.252123798701299,0.0930717284780603,0.184506200568821,"group2-group1"
"CDK1","CDK1",0.167131363636364,0.0934665925870501,0.185163702691046,"group2-group1"
"CTRL","CTRL",-0.192717337662338,0.0935337406039316,0.185171527006432,"group2-group1"
"MMP9","MMP9",0.197943214285714,0.0936475159788833,0.185271587993334,"group2-group1"
"PTPRC","PTPRC",0.0749421103896105,0.0949801271360484,0.187781223015264,"group2-group1"
"CCL22","CCL22",0.130658993506494,0.0960689388159756,0.189703779241867,"group2-group1"
"DNAJB8","DNAJB8",0.169150519480519,0.0960820506467339,0.189703779241867,"group2-group1"
"ATRAID","ATRAID",0.0757351948051949,0.0963580987629348,0.190120693182087,"group2-group1"
"ITIH5","ITIH5",-0.128425811688312,0.096501624962484,0.190275747738949,"group2-group1"
"IGFBP4","IGFBP4",0.109764415584416,0.0976526136166838,0.192415708067844,"group2-group1"
"CFC1","CFC1",0.108554058441559,0.0981159746370378,0.193198794144167,"group2-group1"
"SDK2","SDK2",-0.105098376623377,0.0983553079445735,0.193539994813701,"group2-group1"
"IDUA","IDUA",0.140442305194805,0.0988245807842128,0.194332900468284,"group2-group1"
"ATP2B4","ATP2B4",-0.160727467532468,0.0989196104917563,0.194389308343961,"group2-group1"
"BPIFB2","BPIFB2",0.238560551948052,0.0991652175874826,0.194741345530378,"group2-group1"
"PSG1","PSG1",-0.252007402597403,0.100080144949031,0.196406446551012,"group2-group1"
"NFAT5","NFAT5",0.191633019480519,0.100494987305552,0.197001567499121,"group2-group1"
"OLR1","OLR1",0.171121233766234,0.100517864645456,0.197001567499121,"group2-group1"
"CCL2","CCL2",0.10311987012987,0.100992710338752,0.197799893912127,"group2-group1"
"IFNAR1","IFNAR1",0.0566326948051948,0.101408864452664,0.198482279790451,"group2-group1"
"ZNRF4","ZNRF4",0.142263441558442,0.102129619867126,0.19965414133713,"group2-group1"
"CLSTN3","CLSTN3",0.0977104545454545,0.102143876404217,0.19965414133713,"group2-group1"
"PDXDC1","PDXDC1",-0.239901428571428,0.102674628572555,0.200557774478391,"group2-group1"
"SHPK","SHPK",0.117544707792208,0.102787872993025,0.200645215102973,"group2-group1"
"CCNE1","CCNE1",0.176305779220779,0.10324811650619,0.201409441653219,"group2-group1"
"KLRF1","KLRF1",0.118879123376623,0.104286907736933,0.203300492128552,"group2-group1"
"STX16","STX16",0.227659999999999,0.104801168622298,0.204167170254876,"group2-group1"
"NOS2","NOS2",0.17464,0.105036572537085,0.204375732170109,"group2-group1"
"DBH","DBH",0.388357857142857,0.105047731279244,0.204375732170109,"group2-group1"
"SLIT2","SLIT2",0.125635292207792,0.105191155272705,0.204518968114815,"group2-group1"
"EDA2R","EDA2R",0.139684155844156,0.105452774535638,0.204891664051339,"group2-group1"
"KLK3","KLK3",0.39151237012987,0.105724060491655,0.205282635679621,"group2-group1"
"CRELD1","CRELD1",0.109783896103896,0.105887875546782,0.205464553213293,"group2-group1"
"MORN4","MORN4",-0.207981201298701,0.106030879312911,0.205605874511468,"group2-group1"
"PTH","PTH",0.210577012987013,0.106197077689503,0.205791956104659,"group2-group1"
"STOML2","STOML2",-0.244195551948052,0.106693256421196,0.206616815144815,"group2-group1"
"TMED10","TMED10",-0.202416558441558,0.107856862136342,0.208732236498998,"group2-group1"
"ZCCHC8","ZCCHC8",0.258728246753247,0.108522002307112,0.209880836145107,"group2-group1"
"CRH","CRH",0.253963993506494,0.109260608646216,0.211169909850536,"group2-group1"
"CST5","CST5",-0.166043181818182,0.109353152861071,0.211209451471943,"group2-group1"
"PPP1R14D","PPP1R14D",0.171860681818182,0.109954191852868,0.212230423009818,"group2-group1"
"EXTL1","EXTL1",0.123263474025974,0.110860409318918,0.213838709219507,"group2-group1"
"ABRAXAS2","ABRAXAS2",0.130535519480519,0.111275535084198,0.214495248596732,"group2-group1"
"MAP1LC3B2","MAP1LC3B2",-0.217516948051948,0.111347192189635,0.214495248596732,"group2-group1"
"BABAM1","BABAM1",0.0986555194805195,0.111565903253144,0.214649765740313,"group2-group1"
"LRRFIP1","LRRFIP1",0.107979415584416,0.111606924037681,0.214649765740313,"group2-group1"
"DHPS","DHPS",0.140540779220779,0.111647181907248,0.214649765740313,"group2-group1"
"COMP","COMP",0.0973393831168831,0.112009294927572,0.215204743696908,"group2-group1"
"PLG","PLG",0.0666340584415584,0.112242956230243,0.215512360258593,"group2-group1"
"FRMD4B","FRMD4B",0.162811168831169,0.11290783549094,0.216562828709319,"group2-group1"
"KITLG","KITLG",-0.10948538961039,0.112937884733051,0.216562828709319,"group2-group1"
"VCAM1","VCAM1",0.0779222077922078,0.113424498766166,0.217353683050926,"group2-group1"
"COL24A1","COL24A1",0.16498737012987,0.113882887027054,0.218089450319783,"group2-group1"
"TRIM24","TRIM24",0.126183928571429,0.114095029174023,0.218266273275466,"group2-group1"
"DAPK2","DAPK2",0.175391655844156,0.114124208415704,0.218266273275466,"group2-group1"
"ENTPD5","ENTPD5",0.052516525974026,0.114933387239748,0.219670466152943,"group2-group1"
"EPPK1","EPPK1",0.15500788961039,0.115113064961579,0.219870456543303,"group2-group1"
"TPPP3","TPPP3",0.176483409090909,0.115395913530085,0.220154926564278,"group2-group1"
"NFYA","NFYA",0.105233441558442,0.115412275495812,0.220154926564278,"group2-group1"
"TTN","TTN",0.21265474025974,0.115599750283005,0.220369075035266,"group2-group1"
"REN","REN",0.171520876623377,0.115906030366224,0.220809277615759,"group2-group1"
"RLN2","RLN2",-0.338302792207791,0.11713765992828,0.223010619616543,"group2-group1"
"MYOC","MYOC",0.132925779220779,0.117606521032863,0.223757861445641,"group2-group1"
"CBLIF","CBLIF",0.184919935064935,0.11857682738647,0.225321316402399,"group2-group1"
"HNF1A","HNF1A",-0.151533896103896,0.118582071635665,0.225321316402399,"group2-group1"
"ECE1","ECE1",0.0863559415584415,0.118839799845837,0.225664687976865,"group2-group1"
"VWC2","VWC2",-0.103237045454545,0.118921096795546,0.225672806742844,"group2-group1"
"ITPR1","ITPR1",0.14990275974026,0.119152314216134,0.225965230196293,"group2-group1"
"APCS","APCS",0.10297512987013,0.119766787659906,0.226983627324401,"group2-group1"
"SPRED2","SPRED2",0.11035538961039,0.120032342268961,0.227339859630288,"group2-group1"
"NEDD9","NEDD9",0.102903993506494,0.120628601136871,0.228321577087231,"group2-group1"
"SAT1","SAT1",0.134305519480519,0.121265982521343,0.2293798119997,"group2-group1"
"PTPRH","PTPRH",0.179236655844156,0.121779900607847,0.230203295987737,"group2-group1"
"NXPH1","NXPH1",-0.106183896103896,0.122025955517183,0.23051969675393,"group2-group1"
"CBLN1","CBLN1",0.288161461038961,0.123015037479996,0.232238440603343,"group2-group1"
"TPT1","TPT1",0.236580746753247,0.124085321786667,0.234108173106847,"group2-group1"
"PLTP","PLTP",-0.0984325,0.124343559615146,0.234444420638595,"group2-group1"
"BMP10","BMP10",-0.0819394155844155,0.125694079988301,0.236838362936156,"group2-group1"
"ANPEP","ANPEP",0.0635922077922078,0.126025634805581,0.237310481992515,"group2-group1"
"LRTM2","LRTM2",-0.0716583116883117,0.126427430343485,0.237914175277078,"group2-group1"
"HMMR","HMMR",-0.122177045454546,0.126885902147189,0.238623679904533,"group2-group1"
"NCAM2","NCAM2",-0.071167922077922,0.12808642960963,0.240726901062358,"group2-group1"
"NPHS2","NPHS2",0.281580616883117,0.128442234847953,0.241148187926733,"group2-group1"
"CRTAC1","CRTAC1",-0.0798617857142857,0.128475195001239,0.241148187926733,"group2-group1"
"GIMAP8","GIMAP8",0.149501461038961,0.128623413255774,0.241271831523314,"group2-group1"
"CSRP3","CSRP3",0.318330876623377,0.128799917841769,0.241323614689992,"group2-group1"
"CD248","CD248",0.108416493506493,0.128815745179231,0.241323614689992,"group2-group1"
"MNDA","MNDA",0.210038344155844,0.129106829605195,0.241714383861483,"group2-group1"
"COL18A1","COL18A1",0.0681994155844156,0.1295167157531,0.24231023956199,"group2-group1"
"LYSMD3","LYSMD3",0.304797272727273,0.129590493308409,0.24231023956199,"group2-group1"
"RET","RET",0.11406,0.130313827763061,0.243507343970516,"group2-group1"
"KLRC1","KLRC1",-0.137768961038961,0.131108516939488,0.244814599585382,"group2-group1"
"S100G","S100G",0.156759448051948,0.131180519231758,0.244814599585382,"group2-group1"
"PLXDC2","PLXDC2",0.093256655844156,0.13136901056906,0.245010312518999,"group2-group1"
"LY96","LY96",0.101350909090909,0.132709782643161,0.247353475282737,"group2-group1"
"FCRL5","FCRL5",0.163896331168831,0.132805129194512,0.247373826153795,"group2-group1"
"INSR","INSR",0.0449665909090909,0.135009189696623,0.25131345736897,"group2-group1"
"OSM","OSM",0.237207694805195,0.135091704899702,0.25131345736897,"group2-group1"
"GAST","GAST",-0.330645519480519,0.136059900529039,0.25295400288711,"group2-group1"
"KLRK1","KLRK1",0.108279545454546,0.136532982375266,0.253672567127159,"group2-group1"
"ADGRE5","ADGRE5",0.0833104220779221,0.136705988827314,0.25383304642841,"group2-group1"
"ARHGEF10","ARHGEF10",0.184961720779221,0.137363882199406,0.254821548391363,"group2-group1"
"NEK7","NEK7",0.190300324675325,0.13749370023577,0.254821548391363,"group2-group1"
"CLIC5","CLIC5",0.0970252272727273,0.13752244676787,0.254821548391363,"group2-group1"
"TYRP1","TYRP1",0.118002792207792,0.137586242168988,0.254821548391363,"group2-group1"
"RAB6A","RAB6A",0.322817727272727,0.137847898579727,0.255144878609349,"group2-group1"
"VSTM2L","VSTM2L",0.140514025974026,0.138148127381132,0.255539149764341,"group2-group1"
"LTO1","LTO1",0.0999404220779224,0.138552764200644,0.256054491801568,"group2-group1"
"STX1B","STX1B",0.0907041558441559,0.138649257822042,0.256054491801568,"group2-group1"
"CAPS","CAPS",0.185837597402597,0.138688900508221,0.256054491801568,"group2-group1"
"PAM","PAM",0.0672274675324675,0.138822722610366,0.256140161995197,"group2-group1"
"KIRREL2","KIRREL2",-0.107962954545455,0.139289642428257,0.256828900470218,"group2-group1"
"GATA3","GATA3",0.0878227272727273,0.139457737816066,0.256828900470218,"group2-group1"
"IL2RG","IL2RG",0.0710720454545455,0.139458969504477,0.256828900470218,"group2-group1"
"KLRD1","KLRD1",0.130159967532468,0.140104782652296,0.257856164052279,"group2-group1"
"CILP","CILP",0.149875876623376,0.140491537686181,0.258405653120219,"group2-group1"
"RAB33A","RAB33A",0.105372727272727,0.140820691109335,0.258848572741751,"group2-group1"
"IL31","IL31",-0.139576883116883,0.142054463917781,0.260952714281566,"group2-group1"
"CDNF","CDNF",0.0779105519480519,0.14225821790263,0.261163269708463,"group2-group1"
"CX3CL1","CX3CL1",-0.098518831168831,0.142543170017913,0.261522534848144,"group2-group1"
"IKZF2","IKZF2",0.37170512987013,0.14268407767073,0.261617238783002,"group2-group1"
"CD46","CD46",0.0557464935064936,0.142993946373108,0.262021427688059,"group2-group1"
"PLB1","PLB1",-0.165874123376623,0.143354247727241,0.262517466150509,"group2-group1"
"ADAMTS13","ADAMTS13",0.0638397402597403,0.144095671732654,0.263710379873002,"group2-group1"
"MIA","MIA",0.0912855519480519,0.144282058789712,0.26388666183137,"group2-group1"
"TMEM25","TMEM25",-0.134123344155844,0.144904020370788,0.264715977353639,"group2-group1"
"SIL1","SIL1",0.11346474025974,0.144940273482241,0.264715977353639,"group2-group1"
"IDS","IDS",-0.0280279220779221,0.145006533669826,0.264715977353639,"group2-group1"
"CDH15","CDH15",0.191399350649351,0.14515868403382,0.264828732390469,"group2-group1"
"RNF4","RNF4",-0.162381785714286,0.146111866803851,0.266401847999553,"group2-group1"
"ACP5","ACP5",0.0920828246753246,0.146923918735192,0.267715846949075,"group2-group1"
"ESR1","ESR1",0.130261136363636,0.147347351058261,0.268320533623806,"group2-group1"
"F2","F2",0.0463172077922079,0.147556908712583,0.268409988883749,"group2-group1"
"PBXIP1","PBXIP1",0.070782435064935,0.147579690133693,0.268409988883749,"group2-group1"
"PMS1","PMS1",0.142527402597403,0.148214630820446,0.269397560982573,"group2-group1"
"GRIK2","GRIK2",0.0898627597402598,0.148942281889901,0.270400134669536,"group2-group1"
"S100A12","S100A12",0.20770711038961,0.1489507909067,0.270400134669536,"group2-group1"
"KIAA1549","KIAA1549",0.249573863636363,0.149814884817293,0.271800379266048,"group2-group1"
"TNFRSF12A","TNFRSF12A",0.0857033766233766,0.150247528262593,0.272416619931558,"group2-group1"
"SCGB3A1","SCGB3A1",0.0804700649350649,0.150389109010981,0.272504693507837,"group2-group1"
"OSTN","OSTN",0.11200012987013,0.150589289738769,0.272698775608526,"group2-group1"
"FNDC1","FNDC1",0.11541,0.151431212078909,0.274054015683263,"group2-group1"
"FABP9","FABP9",0.133827954545454,0.1515616188614,0.274120705718457,"group2-group1"
"TDP1","TDP1",0.161836915584416,0.151748150644197,0.274288760880627,"group2-group1"
"SBSN","SBSN",-0.0909449025974026,0.152192529450279,0.274922386738174,"group2-group1"
"FCRL1","FCRL1",-0.117118668831169,0.152544265110315,0.275387983224413,"group2-group1"
"GPA33","GPA33",0.313989512987013,0.153018282573395,0.276073625578846,"group2-group1"
"GM2A","GM2A",0.090510779220779,0.154347098617309,0.27823814173348,"group2-group1"
"LTBR","LTBR",0.0732375324675325,0.154407924388614,0.27823814173348,"group2-group1"
"CD72","CD72",0.113348051948052,0.155429684544808,0.279755961931168,"group2-group1"
"CEND1","CEND1",0.101113149350649,0.155441196595202,0.279755961931168,"group2-group1"
"LAMP2","LAMP2",0.0536681818181818,0.156092968998005,0.28075653724012,"group2-group1"
"KLHL41","KLHL41",0.148105909090909,0.156425886798491,0.281182729030416,"group2-group1"
"IL13","IL13",0.129062402597401,0.156966900259007,0.281982230385586,"group2-group1"
"CD164L2","CD164L2",-0.118615811688312,0.157147141086316,0.282133041288545,"group2-group1"
"NOS1","NOS1",0.166034350649351,0.157323288716335,0.28217829567355,"group2-group1"
"BRD1","BRD1",-0.0866872727272728,0.157446200856518,0.28217829567355,"group2-group1"
"SCG3","SCG3",-0.0864766883116884,0.157497327265709,0.28217829567355,"group2-group1"
"CYTL1","CYTL1",0.0891966883116883,0.157569358877681,0.28217829567355,"group2-group1"
"REG1B","REG1B",-0.191870779220779,0.157653880552082,0.28217829567355,"group2-group1"
"GH2","GH2",0.429365357142857,0.157824452145431,0.28231113845306,"group2-group1"
"TNN","TNN",0.108090324675325,0.158119581574496,0.282666488110601,"group2-group1"
"KLK10","KLK10",0.0872996753246753,0.158972336663469,0.284017650258515,"group2-group1"
"ISLR2","ISLR2",-0.0814763636363637,0.159251106023129,0.284342316055921,"group2-group1"
"CPOX","CPOX",0.0808319805194805,0.159735901555654,0.285034221411734,"group2-group1"
"LY6D","LY6D",0.0835227922077922,0.160280832486261,0.285760264356256,"group2-group1"
"SYT1","SYT1",0.0981996103896103,0.160337841160985,0.285760264356256,"group2-group1"
"RPA2","RPA2",0.106518181818182,0.160611529548162,0.286074031353261,"group2-group1"
"CTLA4","CTLA4",0.078485974025974,0.160791296437859,0.286220229989628,"group2-group1"
"CD82","CD82",0.0763214285714286,0.161117527972647,0.286626810540289,"group2-group1"
"EPB41L5","EPB41L5",-0.130353668831169,0.161399477543662,0.286954168205662,"group2-group1"
"SERPINA4","SERPINA4",0.0645722402597403,0.162622715585468,0.288953642610928,"group2-group1"
"AGBL2","AGBL2",-0.243106396103896,0.162775071189091,0.289049065808507,"group2-group1"
"GABARAP","GABARAP",0.146861753246753,0.163140825581946,0.289523088404058,"group2-group1"
"CD8A","CD8A",0.138034772727273,0.163372334208216,0.289758437790601,"group2-group1"
"SPINK2","SPINK2",-0.0973414610389609,0.164051376386586,0.290786771211553,"group2-group1"
"F11","F11",0.0560421428571429,0.164695844206127,0.291752613980625,"group2-group1"
"LEFTY2","LEFTY2",0.13048775974026,0.166087517675239,0.293999490631885,"group2-group1"
"NEB","NEB",0.132943474025974,0.16616489982471,0.293999490631885,"group2-group1"
"EGFL7","EGFL7",0.088782694805195,0.166325707791676,0.294106411484376,"group2-group1"
"MYOM2","MYOM2",0.15766025974026,0.166632168453622,0.294470599257607,"group2-group1"
"SLC28A1","SLC28A1",0.107695941558442,0.166781756151703,0.294548860794459,"group2-group1"
"CELA2A","CELA2A",-0.134090616883117,0.166920099475334,0.294548860794459,"group2-group1"
"KCNH2","KCNH2",-0.222485064935065,0.166978040197814,0.294548860794459,"group2-group1"
"ADAM15","ADAM15",0.0712351623376623,0.167329019887651,0.294990390054643,"group2-group1"
"ATP6V1D","ATP6V1D",0.0558738636363637,0.167600240564475,0.295290862810531,"group2-group1"
"EREG","EREG",0.113021461038961,0.167935573070078,0.29570386363902,"group2-group1"
"CSF1R","CSF1R",0.105416266233766,0.169260755290559,0.2976713476785,"group2-group1"
"PQBP1","PQBP1",0.173747597402597,0.169287591861252,0.2976713476785,"group2-group1"
"TK1","TK1",0.0848037987012987,0.169357725795242,0.2976713476785,"group2-group1"
"RELB","RELB",-0.13445987012987,0.16946544855764,0.297682112874032,"group2-group1"
"ADRA2A","ADRA2A",0.161252954545455,0.169664621530249,0.29785340987635,"group2-group1"
"ASGR2","ASGR2",0.0951560714285715,0.17042758037116,0.298911949673475,"group2-group1"
"NRTN","NRTN",0.180022467532467,0.170471627271118,0.298911949673475,"group2-group1"
"HSD17B14","HSD17B14",0.202599448051948,0.171560619677446,0.30050007750626,"group2-group1"
"MAGEA3","MAGEA3",0.253167077922078,0.171582467463472,0.30050007750626,"group2-group1"
"S100A3","S100A3",-0.0992860064935065,0.171959505939538,0.300922918522289,"group2-group1"
"PRRT3","PRRT3",-0.100105357142857,0.172029313489704,0.300922918522289,"group2-group1"
"PECR","PECR",0.0636630519480519,0.1722208740625,0.301078258355086,"group2-group1"
"MORF4L2","MORF4L2",0.0975216233766235,0.17256844379061,0.301419282059977,"group2-group1"
"IL4","IL4",0.415928051948052,0.172621691227522,0.301419282059977,"group2-group1"
"TNFRSF11B","TNFRSF11B",0.0840153896103897,0.172820434408806,0.301586582976653,"group2-group1"
"ALDH5A1","ALDH5A1",0.173069188311688,0.173044270159592,0.30179744736167,"group2-group1"
"CNTNAP2","CNTNAP2",0.114078506493506,0.173546719054004,0.302493686393951,"group2-group1"
"LILRA6","LILRA6",0.221443863636364,0.173713484071574,0.302604345023611,"group2-group1"
"DDC","DDC",0.171007142857142,0.17392912201856,0.302799956930708,"group2-group1"
"ANXA10","ANXA10",0.212271006493507,0.174152582685593,0.303008947309256,"group2-group1"
"SPARCL1","SPARCL1",-0.0814036688311688,0.174769698284902,0.30390220532627,"group2-group1"
"KIF1C","KIF1C",0.084234090909091,0.175208815926859,0.304485071569215,"group2-group1"
"PRKD2","PRKD2",0.113696590909091,0.175719389418956,0.305139361371364,"group2-group1"
"SPTLC1","SPTLC1",0.0950892857142857,0.175851357544179,0.305139361371364,"group2-group1"
"CCL14","CCL14",0.0746250000000003,0.175897741077213,0.305139361371364,"group2-group1"
"IVD","IVD",0.206473474025974,0.176467347476466,0.305817048731992,"group2-group1"
"HS3ST3B1","HS3ST3B1",0.13269211038961,0.176497143141911,0.305817048731992,"group2-group1"
"PYDC1","PYDC1",0.117663961038961,0.177489658904694,0.307355023989807,"group2-group1"
"PTPRB","PTPRB",0.0649417207792207,0.177650486509363,0.307451816581473,"group2-group1"
"PDE1C","PDE1C",0.147324350649351,0.177892684643477,0.307689236130688,"group2-group1"
"CSF1","CSF1",0.0750278246753247,0.178227330999441,0.308086182789595,"group2-group1"
