Abundance..F16..127C..Sample..5A.	Abundance..F16..127N..Sample..5B.	Abundance..F16..128C..Sample..2B.	Abundance..F16..129C..Sample..2A.	Abundance..F16..130C..Sample..1A.	Abundance..F16..130N..Sample..4B.	Abundance..F16..131N..Sample..1B.	Abundance..F16..132C..Sample..4A.	Abundance..F16..132N..Sample..6B.	Abundance..F16..133C..Sample..3A.	Abundance..F16..133N..Sample..6B.	Abundance..F16..134N..Sample..3B.
22.7036567982455	22.7067938766015	22.6191037561807	22.6397878571082	22.6098026844248	22.5993174437731	22.580512188024	22.6515752711761	22.3877193832297	22.4963034122122	22.4822121947244	22.5223808157089
23.1643005461769	23.1435481077588	23.1074801078562	23.1093553606215	23.2247453042434	23.0549476251512	23.1616739470691	23.1546025075609	23.1058292199768	23.0912414865089	23.1148310716585	23.0957838996052
23.7064996476229	23.7103044572366	23.7426606620228	23.6787449148573	23.5530497493595	23.8002902133234	23.5146155137971	23.8411805062729	23.6762999222463	23.3843021878085	23.6596353212367	23.4369895945865
23.4971682700495	23.4593405193906	23.3011799395733	23.2536637303812	23.2831291430987	23.4584690238615	23.2494975167349	23.3874090335094	23.4529735011174	23.3267557442014	23.3946817747989	23.355739410706
23.5561900728711	23.5455966288921	23.4756253348967	23.5314886827299	23.6521115188364	23.9269970505268	23.4797313566695	23.9059082696505	23.5943480654934	23.9930792674491	23.6951696816948	23.7152396958188
21.0728684820459	21.110078513976	21.2999667136981	21.1905211716305	21.067694047074	21.1159221495251	21.1005993480949	21.1044458725615	21.0012254736803	20.895538077407	21.0908607170033	20.9708127190984
22.6364325317492	22.4833566524902	22.5295900898923	22.557130478105	22.4678508948303	22.5173228457919	22.3809336064598	22.6023968342484	22.5220994017011	22.4613746471761	22.5446087750246	22.4473254678762
22.7750191238785	22.7777982213422	22.7698738442684	22.6045933625994	22.212587851526	22.8150631190685	22.3969582553202	22.5485403192978	22.6829792564019	22.0332071537695	22.5605525261976	22.2487892565696
21.9736026504042	21.8893832188446	21.8837682590371	21.7672229356419	21.5766620927349	21.890379323335	21.7607852706774	21.6528044168335	21.6861757069598	21.499373321168	21.628325950271	21.6072451736786
20.9996802482719	20.9828410916042	21.0604265504782	21.510054129101	21.4143926546001	21.0543428030491	21.3554034399422	21.5380642043462	20.8746291146553	21.3628729836951	21.3039416715944	21.0683161146715
22.0559675959685	21.9213438379749	21.9882669897206	22.2094647093445	22.1410060627553	22.0782267880497	22.0846955579288	22.2989881667633	21.9792242924874	21.9653139433335	22.086189717132	22.0093293453407
