Abundance..F16..127C..Sample..5A.	Abundance..F16..127N..Sample..5B.	Abundance..F16..128C..Sample..2B.	Abundance..F16..129C..Sample..2A.	Abundance..F16..130C..Sample..1A.	Abundance..F16..130N..Sample..4B.	Abundance..F16..131N..Sample..1B.	Abundance..F16..132C..Sample..4A.	Abundance..F16..132N..Sample..6B.	Abundance..F16..133C..Sample..3A.	Abundance..F16..133N..Sample..6B.	Abundance..F16..134N..Sample..3B.
390378.303644681	322076.593067439	324788.171482851	346590.680704821	255755.048044477	378885.146096567	268115.356349429	325812.323784803	342839.340910094	280932.880440666	343386.010147693	307670.355841406
1916423.49267502	1815833.74385319	1897744.84377244	1912380.45297841	2142896.25890922	1624780.82773352	1938630.2710563	1956405.2939206	1551967.12767421	1934224.54926683	1723925.30078291	1975010.4210375
1912108.71558782	1918560.25235443	1783893.57649349	1521286.08263619	1337320.78811251	1731476.59612394	1328445.15290566	1300885.33278516	1680358.88266642	1342689.08706797	1459463.1684961	1519234.51040625
2103807.84698634	2124296.49249073	2117002.3909676	2020973.44232694	2239211.76507186	1800441.88073161	1968121.67590372	1941740.39189237	1859425.05839062	2160054.13022637	1993633.99596697	2267226.56417812
1939686.6103702	1834648.67113323	1734312.88633543	1538569.77670429	1593279.8505164	1529190.29258179	1510650.18724658	1559210.33506143	1457802.03728672	1571719.09338985	1709049.32807813	1824345.18373594
1760822.25470819	1665399.68573861	1833181.59320461	1582476.4876078	1452715.96212186	1736941.19706841	1450953.89896231	1482403.26128553	1682840.26914609	1547094.14166575	1450923.91287912	1532846.83275663
999015.357185687	868783.765539507	873707.246430307	934992.615562503	999662.055266018	956602.719777197	913855.912232182	1026345.96615015	888209.785714449	950207.18748563	942738.644026633	974915.6835
2846238.49876204	2596015.91862896	2701377.59317523	2656448.21829493	2558500.98905158	2520355.45254666	2512911.54635917	2519188.81146041	2332728.47118868	2321172.12388361	2310782.11230315	2423888.88745761
2950250.92455725	2695204.09252022	2485548.00145945	2224757.84573456	2148516.74834337	2557945.88325113	2184061.02310419	2161608.3897293	2467804.14004261	2112780.53546484	2317498.22888203	2310485.57788125
1606084.14994086	1433858.71071083	1519519.29697089	1621403.62991189	1547254.09012968	1598374.29137541	1595524.62251018	1479711.23908469	1561092.64287385	1484739.25423827	1443285.40791115	1496445.05422635
1544013.42185465	1265819.38824813	1156682.50292625	1280127.92479688	1309730.24861663	1229770.08285164	1296573.22947866	1295969.94107109	1281284.48690555	1142575.72831875	1245627.16857305	1184211.36827719
902362.783434836	828790.732136475	740483.967834992	644559.862495322	666902.26579454	721284.818307691	687423.011479128	689383.445798448	727242.149622664	620051.181927779	698027.057913291	662662.863173437
1960326.18025917	1721669.55082971	1487613.12368977	1635313.63593985	1690118.26945426	1634666.34099299	1583257.8734913	1632501.605625	1776133.0516445	1627698.17178089	1590599.92874624	1631815.19658001
793080.24181824	788280.776085194	811701.055756402	797613.783978518	1084179.67342604	854683.206228255	1237748.68690268	844775.788364062	1114600.02882423	1304110.70445078	961747.558032424	1098072.35510156
1312351.93814063	1225764.48142327	1115508.02940909	1065777.04138125	945028.510005385	1203730.3271007	930668.662800292	1002957.07639102	1018988.6604627	914820.368189066	982475.690649871	1026503.79704063
1192795.59663386	1034517.07650572	1103451.94006521	939995.135320323	885355.549392198	1064982.11010465	841693.539817972	825297.743634387	1056580.38018045	871164.758371888	1008615.79711407	976917.238274999
1737834.63961462	1810325.80187313	1983836.81750742	1591707.5776916	1482205.18365645	1741485.14224565	1606632.75270024	1550489.14361709	1646744.23242656	1355350.01992058	1432823.00498261	1399231.49973962
1353407.99321782	1205965.25256338	1121700.49231572	1095299.21691726	967980.86959921	1213960.89610243	981644.09573929	1083314.97417924	1127055.28521092	913976.255130462	1094395.72450311	985612.551499853
1024982.49420221	899797.089518699	886537.753438519	872524.305619669	805559.767211711	861863.970803668	841353.445271404	792877.829055459	851906.965104324	779345.682482806	844691.772803459	810650.185228124
2352687.12480892	2204362.19364329	1936701.63705659	1948103.95246759	2005225.64354063	2054910.71951762	1887059.54008133	1945883.30719922	2114421.43693513	2011145.75235979	2053398.95211948	2072760.35760657
116182.7431168	115244.256799803	136490.371874999	113132.691117185	100163.821647654	111305.472222654	116804.260546875	130447.511525972	99198.0547722639	122445.443129879	119755.092548434	111595.975734375
116182.7431168	115244.256799803	136490.371874999	113132.691117185	100163.821647654	111305.472222654	116804.260546875	130447.511525972	99198.0547722639	122445.443129879	119755.092548434	111595.975734375
148500.052136126	220920.962781242	222186.789125707	128880.867805262	137641.620522659	182198.644911052	188102.526172577	136504.086468753	146916.89819297	151029.521310938	212543.862841399	189903.117524999
415208.661335563	380373.560247626	461346.784302049	409283.484578249	363033.610135832	354173.160399529	370772.259464035	390434.734045891	369942.093027242	326491.440634858	373731.935762105	362224.392266103
795569.1695789	817000.554014646	771974.097858925	654160.530117181	576981.625572413	789761.283318773	657989.756714973	644228.702545307	682294.404315814	479415.944893356	642215.331785148	610244.928459375
795569.1695789	817000.554014646	771974.097858925	654160.530117181	576981.625572413	789761.283318773	657989.756714973	644228.702545307	682294.404315814	479415.944893356	642215.331785148	610244.928459375
795569.1695789	817000.554014646	771974.097858925	654160.530117181	576981.625572413	789761.283318773	657989.756714973	644228.702545307	682294.404315814	479415.944893356	642215.331785148	610244.928459375
567098.656593644	612016.730701939	511151.420523066	423498.804125971	408600.165922263	499293.408094345	395321.161666412	409412.756916794	506323.488148236	431550.573325779	495752.658216239	445182.940228126
974219.875223764	950812.722524423	844014.413132006	664302.883739141	838574.694001167	724473.310748705	872696.65184582	653173.558008984	886975.050798632	911923.831970503	887314.862536519	995115.420389061
252279.896430762	217037.844478126	228728.219607423	226820.666221869	242588.069521869	240356.608709767	243537.960445314	233226.173812494	229653.019223201	242095.338168744	226984.910006244	237081.636000001
2034644.02303347	1908540.36092088	2133666.71520195	2381207.18583515	3203942.40590919	1949939.15754715	3104121.06520356	2020495.0093865	2081320.51563354	2846675.42634492	2120393.50502844	2745181.95940312
1048693.02080688	986123.26963143	1043904.00950867	1024072.87455	1210466.91294375	847653.434783245	1126269.7510454	942727.817212504	1070607.04358438	1121262.84383437	1032447.30053438	1122675.45616875
710607.807860313	648739.937626141	637051.433255209	524203.56661406	541229.636320308	590246.225262844	535051.424942784	506936.851194723	629955.555265472	512272.597753121	549033.985126167	525397.502437501
207002.84502305	204210.334851126	206127.352398196	238217.838052739	285535.910143873	186037.727801516	305200.396881413	228082.054857427	201104.051220707	309976.2773379	234361.440457036	273470.325310333
2222162.42107793	2242220.10788785	2247776.2404558	2265866.11246876	2849968.93009622	2302744.17440645	3478805.39710734	2328964.36616251	2812616.88489418	2958219.27163126	2793129.66383329	2775667.53915
600242.804786018	607925.376851101	612074.77291956	522081.757763665	514990.289266399	439581.80820305	506733.622670168	421597.632315228	601058.617979974	626452.475184339	503834.231084758	634418.071753126
1150033.00004443	1187671.88484959	2149645.76758641	1655477.23667518	1075378.49039414	638590.65290626	1228500.30360235	563431.94826451	1072964.2028775	1026481.23925408	953649.598481242	1173286.60509844
172532.881972541	159660.227035532	158302.862224806	157462.533228512	150531.653906044	155359.061904493	148367.536143749	148899.616013669	149851.051259763	155179.088637887	125589.452484375	156737.295
677512.654831872	660035.052161655	695645.943712503	613750.587322641	529141.520595708	602457.071671391	563936.454842587	566548.083878911	545030.43065625	480039.025382818	578436.846474611	576450.621140623
1259064.09289154	1122913.83659942	1059640.72033086	1128590.48754373	1128113.48934966	1083828.7800269	1054317.07560582	1042541.80882498	1022112.83521873	1026730.21708594	1071422.12615623	1096962.87329063
460382.629707143	538501.528315149	542692.093092164	509249.931854297	538956.740901564	495037.701040117	509677.166426247	432073.56207146	610271.34632577	1094063.54576195	682951.10122206	668434.19300625
1959471.10742116	1838495.79715316	1811448.4033669	1840611.43490038	1983467.35706653	1577711.87964834	1893722.10438979	1758579.74437148	1788337.56557386	1807569.598725	1763768.37578906	1821665.9228625
937625.20716886	785196.652736725	835346.160299763	792596.237335546	740872.294638864	781152.373796499	710638.650809073	770793.15528574	675657.725092964	610602.234863669	727604.662344137	737917.805418749
100111.419262535	101587.643489057	100563.733359375	93151.4863576161	74229.0036919914	86274.1072488242	77998.2127031253	99830.009651366	92247.3503554842	77637.8332898429	86125.1233089834	81432.5205374999
374023.925928656	391168.520883453	401437.672043857	484495.928013282	575123.678552935	376585.369308152	628331.807970402	399446.903557326	475436.005864747	796634.857763393	530293.625187308	579050.421004687
1276447.34888718	1274784.34779114	1286294.51713763	1258769.52858493	1264757.01773437	1089602.73785371	1263982.91898391	1164948.04856719	1111609.27690313	1232202.5788875	1184678.31544219	1287794.2708125
1852792.36382128	1838707.76781931	1867648.2516046	1996430.8695375	2555976.4941554	1462503.56323242	2561206.55805769	1648073.32212187	1456731.99024375	2887837.73784224	2152383.89623125	2795426.9475
1016120.55290941	922793.503801627	977757.821439033	921978.674924999	914126.711024999	879709.944058344	839983.570707354	904825.76169404	925995.8684625	779222.981728126	856590.927224998	855452.984109236
2015436.11429137	1822374.83005158	1741629.22859711	1742975.94567389	1542057.72129872	1774145.58714091	1577633.71316525	1667091.53595687	1650308.80616221	1444172.15519422	1667628.97991226	1563450.72459321
307917.36342762	325016.656145835	329363.906540654	307963.022296874	418159.734403129	246018.369396697	292306.849235181	275665.385023766	313770.503757636	360803.27315742	313109.587402733	358443.453843749
427288.416382985	392085.319772748	420910.97433513	448145.767832821	479294.562340441	396512.099704074	438445.362486865	435123.65169991	364510.122091114	449986.044614657	365181.507287695	394736.287842188
205788.371552897	166386.268898415	199183.698450001	170095.110732421	186294.645087889	137783.346035159	173848.929787501	181215.130078124	140716.294189455	170918.81586914	148541.492988282	177998.0981625
640254.666447273	768519.075572159	787983.392544393	591491.201503122	620563.274886323	711171.655927705	784327.519841844	641260.394826559	591768.018522656	729562.622129955	752100.96988334	806018.680809375
1380477.84421044	1328898.90858478	1332138.7532021	1467284.45638992	1845823.78014376	1110892.43330739	1753632.98098624	1352564.87086875	1197273.01010625	2031622.753875	1382703.5759625	1905723.47831249
1380477.84421044	1328898.90858478	1332138.7532021	1467284.45638992	1845823.78014376	1110892.43330739	1753632.98098624	1352564.87086875	1197273.01010625	2031622.753875	1382703.5759625	1905723.47831249
355040.814562542	383671.392444197	355705.9099881	270036.479743078	289876.050337499	298876.08591328	295713.854049021	286399.001753906	295366.127048436	273771.825318751	276333.861117188	271469.384381249
2044296.85676929	2124642.04716872	2153576.53347094	1741122.93896098	2094596.21505555	1789148.03391109	2620944.28587065	1514993.1773625	2050601.80029375	2212924.71716251	1836702.16145625	2422717.12464376
2044296.85676929	2124642.04716872	2153576.53347094	1741122.93896098	2094596.21505555	1789148.03391109	2620944.28587065	1514993.1773625	2050601.80029375	2212924.71716251	1836702.16145625	2422717.12464376
2044296.85676929	2124642.04716872	2153576.53347094	1741122.93896098	2094596.21505555	1789148.03391109	2620944.28587065	1514993.1773625	2050601.80029375	2212924.71716251	1836702.16145625	2422717.12464376
2044296.85676929	2124642.04716872	2153576.53347094	1741122.93896098	2094596.21505555	1789148.03391109	2620944.28587065	1514993.1773625	2050601.80029375	2212924.71716251	1836702.16145625	2422717.12464376
440108.601637388	456260.79193698	400900.326163037	409209.412115625	404055.55866328	357683.770995108	395533.323168446	393757.27092539	371630.786071875	428110.066841015	414790.332502734	460611.729930843
440108.601637388	456260.79193698	400900.326163037	409209.412115625	404055.55866328	357683.770995108	395533.323168446	393757.27092539	371630.786071875	428110.066841015	414790.332502734	460611.729930843
1162451.61487926	1094773.79903804	1324332.03459435	1144005.91253438	922116.103425001	1110678.35838227	970011.218569377	902606.619337499	1021933.60757813	745811.3317875	997874.447212502	915481.33524375
874838.62047016	984171.68522903	816983.855057524	781165.68311074	843285.72522949	767589.314827822	867287.724358703	802128.1329546	762052.586660445	780824.182733197	789729.471532028	838688.558400001
1998783.08009213	2024080.80806572	2034966.66377359	2031924.59311876	2552068.40103685	2063972.61609572	3096737.18695086	2087044.63687501	2554355.46093793	2644204.25878126	2537065.04483437	2485684.2874875
877838.5439549	924204.904019004	795110.922463523	693970.129868556	715343.583332814	874766.874418839	701598.429404342	755724.990539064	812645.481303784	881457.090718361	742371.296624494	978114.717525
590725.587391158	558765.332284014	579849.554612084	482259.788613266	461996.290103893	488853.789561299	500156.003888736	461084.843742174	537759.70642967	455162.625843737	489957.687063266	510917.449814063
390450.935756783	342990.090686685	303609.549503925	325397.873954497	362408.968550147	313202.478767598	303247.055850791	311178.084218365	349504.808580472	393509.044744925	360594.697340629	407102.658806249
1388030.14617157	1318927.97159231	1833749.74861277	1843987.36088788	1777063.37532537	1239709.3548017	1592880.06201895	1428407.66729919	1342011.52486757	1689272.83410701	1300733.31087304	1796869.21665967
284670.262256931	259900.452510013	276084.77100702	242097.137764445	235009.859401923	228521.56058626	241416.426619614	235412.411550125	233802.356364836	218125.141549213	238103.946834953	226266.060796875
211097.208093711	202049.154946255	198834.326876366	160619.929593746	131149.074374997	181541.102092971	146350.522402744	155193.071343746	189370.280912289	135596.083218747	166574.399062496	162185.547046875
281264.502094876	270710.012034721	266981.663701767	209983.917496294	224600.976277738	261356.766489856	199423.677924028	215078.972044925	204995.825579576	301212.81900704	293760.649655869	282860.5527
225749.013100508	213140.823361981	218899.178244149	201563.37529453	184951.009198827	212371.671542	179076.327278322	218175.741390233	190611.519127733	165619.920342557	201194.211603515	202220.823234376
594819.956345863	573381.938077596	596748.479063127	547168.785281253	530995.554581253	526166.032753746	556391.001007655	508023.961293753	524801.299275005	510784.863600003	531737.462437505	542025.982781249
384937.059945407	391266.977387981	430857.276564994	333443.828566409	291396.195105472	338624.343327838	334988.779476273	340032.562650003	360272.765376566	304357.985417581	346987.062558988	327140.367159376
1323627.96223223	1379518.14772697	1364050.29444977	1086947.77565832	1305247.11165555	1099175.0238079	1597758.20931191	949545.983100001	1241713.94469375	1302137.2901625	1199150.96255625	1519519.59286875
1323627.96223223	1379518.14772697	1364050.29444977	1086947.77565832	1305247.11165555	1099175.0238079	1597758.20931191	949545.983100001	1241713.94469375	1302137.2901625	1199150.96255625	1519519.59286875
456500.842323951	390403.828008695	399364.281631347	390709.980091409	489838.352695316	398433.524539339	401422.672705959	424179.117975645	403871.201385355	411929.164980691	395067.22794058	440566.406078906
1052542.83383916	1078313.12033042	1130822.25805635	1110205.12700624	926218.922552339	1146118.50926397	925609.043693407	888639.956041401	927430.712587495	786879.799225778	909171.549295256	912247.230675001
316728.627351953	312372.633033494	347353.905937485	265606.44195937	187917.57455625	236858.435859386	235531.336218761	206526.295413279	253810.750049994	182629.850596875	281876.361834373	227665.252546875
326615.194505232	296784.224106188	321083.601196875	317360.493411332	336978.816091073	253728.885596488	356416.19784375	291110.545339455	263154.494148048	328316.54256209	317675.418096098	306777.89855625
326615.194505232	296784.224106188	321083.601196875	317360.493411332	336978.816091073	253728.885596488	356416.19784375	291110.545339455	263154.494148048	328316.54256209	317675.418096098	306777.89855625
648336.060246279	601053.213401899	617684.868442346	550967.935031254	562182.006839067	568003.876674577	617310.100004261	523960.830344535	622634.064215629	554307.21112204	607552.49640938	586609.404356252
157243.843053526	151543.69096583	170452.124983605	128761.701440622	134326.890431248	130124.176733211	150890.81010997	127903.788438741	157350.001050001	122815.335121873	161466.716193751	151747.646324999
776730.676940612	623504.913010544	542444.842114931	524585.295196876	526215.128600393	576896.062133832	495812.647455501	543657.871611741	588165.512769147	565221.483350393	553782.185305082	626902.18655625
621765.987733331	534818.236311256	561573.121944109	533660.760390525	497129.904757582	523601.857744611	492899.49998911	484205.217176773	539119.244554684	464266.307113768	514117.725283592	505849.079845313
130094.877844321	133149.683551742	155679.9110625	125465.612121098	127913.443936528	116165.669006841	124103.325328125	119374.495743168	128824.265077153	113112.600401371	116320.121109753	115554.3345
1079727.33812756	1003516.64130031	974957.617986839	801215.943541413	663345.775555993	972163.64052068	708078.561106622	694791.557113614	919427.197038291	780050.323464855	735101.116483598	769193.449406252
963536.652230609	963529.856225968	1091690.27796205	1096418.74252969	1343646.32952129	956110.974424784	1380486.60132535	1001115.85977557	955581.494603469	1177932.54043008	1051625.37115195	1285760.7274875
256783.052603466	248361.720107088	229636.310655481	223838.278634186	243955.779226763	263495.349196734	282137.116489023	249593.53546031	305611.848950974	264793.583071877	273260.732114651	244850.862141419
198926.364477088	190730.303425378	191041.288472453	198026.223398446	159902.27724024	174424.897678704	137604.486260737	152105.969232427	192646.770873055	135127.708002754	161929.317322271	162205.218243749
198926.364477088	190730.303425378	191041.288472453	198026.223398446	159902.27724024	174424.897678704	137604.486260737	152105.969232427	192646.770873055	135127.708002754	161929.317322271	162205.218243749
2578578.29111965	2634123.93345225	2553932.92807396	2817721.62211364	3069403.53859219	2394746.72805014	2630273.97766301	2550638.0776336	2533233.53081133	3998853.83555633	2818651.64208633	3070213.66315688
670080.583167216	656305.998124251	634619.009062469	666935.121600002	689125.938187499	573716.055773392	647285.79976755	639661.4420625	536447.815200002	662849.229899999	591320.529937501	638481.063000002
684951.502350537	671239.731856884	624076.629058012	619817.790909667	727981.295375683	563522.340921828	697473.223619631	558476.183157885	731069.312647512	1017502.96983458	669365.315269921	879511.900523438
386915.803312477	305488.226587511	312128.476191226	339159.660623443	403604.700159388	312642.691143765	330754.484472088	384604.119414499	310935.55571719	389492.647706261	328810.822157817	394492.160081251
750687.60390784	673399.972362418	708355.406060098	574604.903799615	587954.215058208	574870.271726912	582762.451395819	577646.217882426	754358.905433211	714182.324509859	599928.117125395	648444.74124375
187240.847104445	194220.349023539	217308.095119625	188285.040789382	180692.931026948	163963.595280759	172138.194470211	177103.684383393	164797.695891206	205510.007819525	147364.212193942	245375.907562501
197615.885899083	189100.050641463	185244.427055268	163124.068026561	176593.027771873	173093.10146777	173990.858634774	175556.95394531	180046.607193748	176593.027771873	167153.244018748	173453.6595
135317.015719047	105818.855987124	101794.892138677	120632.215407133	107132.775231155	135453.116906256	91542.1691894575	130579.171326275	101195.051544729	89218.1046216806	99317.3098661153	94628.0934843751
883498.477173362	874043.829975048	911750.688158967	792670.126604296	771989.430312889	832869.459539697	800739.705430412	766088.46580664	794615.874163179	819264.013167186	782508.243360936	812036.481299999
724581.925392035	757766.368656844	724131.333262481	583289.189484376	545877.493605472	670713.359077894	622210.179757012	484540.035503908	715265.638415631	527411.575852739	611688.882956255	623524.882096873
654662.154225998	655207.886137761	665039.741231227	637778.856464076	684208.819542203	580961.946984329	644856.610251534	663526.381443764	542386.386867199	682098.366675015	608232.51632345	674862.421199998
409448.079169347	425031.510671049	397219.07661562	358263.606164062	366410.194925954	342309.934429686	377478.868155463	346465.222266796	374456.508679687	359018.319373827	370237.221643788	387621.468299999
288155.390814822	265266.960131231	232103.047349106	237955.636198249	150189.156208012	243366.118826643	169985.373324655	199101.711348638	209653.411751959	182731.783620122	188155.554855474	176769.970678125
769426.549986603	773478.915105907	695944.425083797	657720.050766791	648272.03377148	648926.630398547	679227.363310572	668192.750439838	608826.908262884	633476.778915231	665321.601656243	656318.406149999
51959.5588230476	46332.3596387696	44035.9014046873	47286.7326937507	56768.1846187509	45406.9836236983	39057.3201949211	48050.0699250007	37323.1730437505	48813.4071562507	48250.9481437507	49690.7947335936
318602.576112324	373433.047516003	366129.105057536	259490.233496478	262935.178378118	317036.939883959	323793.781860179	241609.94161347	227365.158171674	277813.879870712	305754.543947971	368990.192123439
1497127.83899114	1387332.93639198	1239985.99948782	1219012.98203437	1015148.12391332	1147058.74663686	1103459.41735609	1032203.78445938	1119771.41244375	934112.118843751	1134458.65716563	1086564.41571563
949188.487332429	930412.782646801	889311.368730439	839324.533884367	890331.177385545	821944.697990596	855896.001133565	786692.013672432	807930.531697259	889716.93961992	847436.304440716	912025.540542188
1065110.77675028	1062610.70439446	993764.522366574	1046384.50739553	1086573.7166625	1000340.45416462	981026.272177178	1039217.3735625	959914.851225003	1040887.1958375	970773.042731249	1040348.470425
910562.752186415	974227.08583944	1160013.23518491	970953.559211988	1003457.34690996	877959.31905242	1259463.36768801	740337.62506172	968512.994370415	854930.889285645	912268.402013024	987639.722257027
910562.752186415	974227.08583944	1160013.23518491	970953.559211988	1003457.34690996	877959.31905242	1259463.36768801	740337.62506172	968512.994370415	854930.889285645	912268.402013024	987639.722257027
404653.416843604	387814.187616815	419245.185088735	429934.428644528	454798.24661433	360848.849394457	424216.024081396	385844.015622653	358639.720673436	381134.362073435	397698.498398434	401350.33516875
1499716.41593887	1507171.62856027	1791667.05067981	1466241.5202703	1145608.43165742	1455870.96823341	1281714.25803869	1171432.54945664	1405295.62875333	1064278.92315937	1371678.4112496	1290378.26341875
51080.3727779315	40491.7350427739	43307.4759820313	38756.8865513675	53471.1268587908	37501.4253120118	42825.8683435952	42945.8688398445	45585.98372754	50690.2058437515	47803.6802332043	51008.260359375
308685.194322626	315315.863560672	312316.324856228	309388.847982819	276423.2554295	276932.084530488	282978.795257789	286288.704796882	273983.343826759	251533.064603913	282147.768478129	289008.610045189
405782.840796149	383453.409204557	352869.89699576	320597.094365625	355230.167724607	364343.764452103	324650.379709873	311178.644364843	361507.33207617	392394.743709372	337396.563835546	413315.886637501
496105.184824211	443420.898465373	452342.012406158	424607.822125777	476764.037513667	430855.265687993	423018.193085732	443994.874202338	450130.808247653	525255.451230467	423207.022644137	470449.195631249
405519.849352164	373953.129721885	399101.100437431	389595.891738283	300546.463129689	363501.412404234	294446.070864272	339534.838919769	359727.598544533	320017.840853908	353465.598672658	354912.395578124
385140.938099345	392407.927578292	368643.296587494	288917.617195263	374479.500791603	324145.005292966	350969.707842179	294187.881094339	401959.055843552	456478.623382021	378916.313518359	448450.860360936
1353407.99321782	1205965.25256338	1121700.49231572	1095299.21691726	967980.86959921	1213960.89610243	981644.09573929	1083314.97417924	1127055.28521092	913976.255130462	1094395.72450311	985612.551499853
904587.824631972	823495.63171676	919316.711185242	759024.518394157	797377.189511738	789373.258632999	694754.41249806	826034.931304709	780552.102309389	704260.400978835	816795.803433345	749746.839496876
246807.455341963	248325.532924189	234655.84364993	184184.238717183	175851.798478121	206075.101289074	205205.586093762	195998.892787494	222986.049979679	191521.760718744	222364.226081241	228175.61765625
294948.872766756	227124.293846845	226251.681253137	306904.044124215	289754.574836716	245650.773270132	282104.012115247	293327.380938278	219548.934941013	278857.51622695	258492.521448044	287082.6354
405187.491987137	470147.734306897	381535.758401694	369255.143303319	392999.744865235	376176.351776253	368564.968469122	370569.035615623	355845.543274803	382325.494700509	391570.620987304	388966.977196874
125403.481488734	132764.756713052	117761.680342954	109748.270182028	110561.768141599	107845.139743934	102434.109795693	116478.116938473	127645.225292574	113445.988180075	122024.693935543	124695.175171875
848827.211357791	802752.720580599	780988.554753834	828250.572187502	838642.935487499	704021.684160351	769442.237771585	792805.713562499	703315.283343751	780221.786437501	707565.2912625	772810.6720125
848827.211357791	802752.720580599	780988.554753834	828250.572187502	838642.935487499	704021.684160351	769442.237771585	792805.713562499	703315.283343751	780221.786437501	707565.2912625	772810.6720125
529419.633152057	483473.084534479	415572.612059471	382824.089226564	345410.984453907	361040.861845485	389486.782284968	352638.539859377	375522.657932814	345464.64619219	408237.953913284	369985.749071962
285344.261735178	262562.362466912	253770.863307712	235429.060730269	212106.096442965	244933.382395687	209882.706692873	248477.972582809	230153.886161714	210235.681341207	229044.708853121	220054.090059375
168044.543087721	163344.110165503	151290.64328234	139892.271556637	141031.343487887	123384.600750379	130970.536447277	144163.791298824	166731.653936714	117039.640935935	155839.278594136	152020.438401563
168044.543087721	163344.110165503	151290.64328234	139892.271556637	141031.343487887	123384.600750379	130970.536447277	144163.791298824	166731.653936714	117039.640935935	155839.278594136	152020.438401563
1528010.05285933	1895272.07124171	1676876.12298165	1455796.17333047	1519464.15793477	1789326.03332226	1609474.64438322	1454964.83104629	1482915.9872291	2245501.34196093	1485435.21621387	2263961.70116015
104694.090788518	121951.772121084	137356.444129397	105696.565424998	105372.740163279	102934.101384953	101702.218206446	121758.298406247	92354.9646421858	109064.348146873	101940.19238906	118847.270282812
1281501.23681927	1344934.90929332	1261522.13713722	942575.064569006	778781.386375787	1119716.98235983	822229.130282205	809887.371098443	1097165.5395422	826427.303289848	961860.276944533	990979.538174997
1281501.23681927	1344934.90929332	1261522.13713722	942575.064569006	778781.386375787	1119716.98235983	822229.130282205	809887.371098443	1097165.5395422	826427.303289848	961860.276944533	990979.538174997
116739.810054765	125854.273270728	141018.210967075	114540.24591475	90672.7388047875	116126.77578046	102733.288109906	108236.369452152	129804.349299028	102765.080446878	114143.775696976	112001.364646875
284123.585405833	239266.334664828	242122.268534188	236149.322062501	200726.923753126	258165.636417912	203310.671244147	207286.627143751	236149.322062501	207407.89678125	236297.888268749	236471.42371875
346415.134879654	282144.93125154	302932.966939465	384971.560050001	351365.484937499	310641.362038197	362671.656348632	375736.953899999	285564.244350001	326044.232456249	300952.636982031	324154.007100001
560184.315412294	537338.05259065	556363.991741513	540550.697684769	675791.464505726	571567.370356443	714699.677974225	580273.799221875	613866.651260163	768198.867936334	618255.92393555	691576.139203125
753326.088732435	717747.311428335	721120.765477143	643122.726262496	635753.982599996	614557.063340061	634016.047248634	602667.282524996	589232.165981247	580516.138949997	595524.458924997	617794.181745131
694104.721741371	698898.366091371	675410.655110815	571858.338975016	513709.531190644	571780.683581313	542011.614220369	527783.764921895	554450.734096893	472227.579140641	536672.754646894	495928.183781249
694104.721741371	698898.366091371	675410.655110815	571858.338975016	513709.531190644	571780.683581313	542011.614220369	527783.764921895	554450.734096893	472227.579140641	536672.754646894	495928.183781249
983567.501416677	996423.628683338	976592.173038291	921654.861806254	924141.090881252	912188.821757814	964534.046514855	781812.223912503	938685.443231254	911521.540050002	910827.518081252	984544.45010625
283929.483822517	323603.834715776	267402.353160911	203800.872386725	207791.378978912	295746.588431194	257859.085739035	189834.099314068	242850.829753133	227391.979952635	262375.808436337	290243.795428124
173519.9199422	204872.053907827	203278.935234361	167305.553649616	167521.850422272	158195.698629608	165221.450367183	153895.153744927	162979.61819649	166548.514945319	157355.902107428	184776.8682375
697771.497369314	666697.025726646	625201.07306253	735128.62371093	740901.958938274	644451.485158616	709001.799478206	717473.298207671	581794.732638275	646330.185239056	617780.06763515	671349.661846873
804489.807064549	826588.234048351	843315.341145948	829117.894275001	1019741.34780871	878082.647594247	1256693.62524169	830351.7745875	1093272.4774125	1132688.9074875	1009963.9221375	1064648.6107125
342381.640057635	338216.631225017	325663.655882832	256199.341703855	239152.3134	282124.115212498	252862.314993738	254560.504274999	257787.558600001	237892.852209374	282178.84509375	280319.602921874
183359.11893105	184021.235945503	192817.933423237	163991.575223435	171486.85604531	175224.538467769	157678.437584762	178335.991968747	163086.972365623	183892.83809531	166963.841756248	179559.271546875
16326.9902171292	14972.0007937501	12017.315352539	14083.7818517056	15829.5263285156	14063.4221513671	9353.8110123047	11182.4901310547	15240.8249361327	16886.310600586	18903.8558220702	17411.6624859375
128134.181070255	133140.369839934	134524.877698053	118700.010741209	120815.121410154	119514.290027347	123236.46493125	102794.378510741	102032.93866992	117261.735486326	121322.747970701	121267.507298438
498069.339413379	408050.621756251	466671.566715232	602013.575725349	527596.276298434	511311.082572125	470012.299272655	585021.030928121	444056.337398435	491430.901283058	446281.485065623	508858.287764061
404570.941213585	394378.919505108	420459.150175184	380527.005375001	421002.769687499	347799.001436138	344794.25844317	354508.5588	398022.499875001	410710.670421091	372425.527031249	445467.991649999
129506.557795311	132325.419438865	146208.8001	122098.931753905	123064.487648436	122096.978617967	111828.768046875	141210.197572741	113057.817468749	105245.592503906	119202.264070311	119123.316210938
182628.568601655	138438.374720504	138028.935	141616.114238671	156152.564957811	136956.472866213	145793.06259375	149112.900144139	145001.22982131	147832.961087108	143261.750169139	138884.5755
